STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.993153,8.1e-05,0.000116,0.000308,0.000246,0.000411,5.4e-05,0.000177,4.7e-05,8.9e-05,0.000162,0.000132,0.000104,0.000908,0.000119,0.000111,0.000158,0.000151,9.4e-05,8.1e-05,4.7e-05,5.7e-05,0.000117,0.000327,0.000132,0.000107,0.000882,7.8e-05,0.000493,0.000201,3.5e-05,4.9e-05,0.000305,0.000463,4.8e-05,5.9e-05,0.000155,0.000855,8.1e-05,4.3e-05,0.000119,0.000385,8.2e-05,0.000147,0.000585,9.2e-05,0.00013,0.001866,0.000218,3.4e-05,0.000549
AL,0.00189,0.97959,0.029855,0.002709,0.001219,0.003466,0.001854,0.002698,0.002684,0.036285,0.084745,0.000571,0.004046,0.00221,0.007085,0.011199,0.004435,0.022548,0.057581,0.001386,0.003048,0.00184,0.002302,0.00163,0.011736,0.154621,0.003687,0.008165,0.001848,0.003065,0.001036,0.001661,0.006122,0.002935,0.001235,0.006219,0.010888,0.001314,0.00292,0.00131,0.012836,0.002873,0.06827,0.008915,0.002761,0.005622,0.001526,0.001272,0.002682,0.005557,0.008678
AR,0.00168,0.010569,0.978243,0.004077,0.001677,0.005532,0.001216,0.001194,0.002258,0.003966,0.004472,0.000154,0.006052,0.002906,0.007298,0.006361,0.014925,0.007552,0.032954,0.001072,0.002035,0.000984,0.002532,0.002101,0.050068,0.038989,0.004463,0.002923,0.003655,0.005741,0.001047,0.0015,0.01085,0.003795,0.000989,0.003379,0.068553,0.001571,0.002581,0.001074,0.003395,0.005606,0.029198,0.016548,0.003729,0.003286,0.001623,0.001214,0.002913,0.004037,0.011507
AZ,0.004285,0.001726,0.004175,0.989939,0.020894,0.011195,0.0009,0.001459,0.001279,0.00145,0.001871,0.001449,0.003682,0.011775,0.003153,0.002869,0.00384,0.002101,0.002555,0.000981,0.001499,0.000884,0.001422,0.002237,0.003923,0.00266,0.009774,0.001435,0.003614,0.005096,0.000863,0.001148,0.043587,0.049041,0.000814,0.001903,0.006379,0.006512,0.001822,0.000988,0.001451,0.00508,0.002758,0.004593,0.029538,0.001684,0.000747,0.004788,0.001957,0.001769,0.017521
CA,0.015332,0.002285,0.004375,0.064039,0.99568,0.014353,0.002176,0.004688,0.002289,0.00235,0.003087,0.011375,0.00436,0.030816,0.004228,0.00496,0.004471,0.003337,0.003274,0.00241,0.003024,0.002167,0.002396,0.00344,0.004707,0.003066,0.023764,0.00249,0.005154,0.007336,0.002244,0.00236,0.021919,0.174264,0.002027,0.002777,0.005975,0.052234,0.002697,0.001761,0.002135,0.006482,0.004064,0.005067,0.039074,0.002933,0.001688,0.01996,0.002767,0.00189,0.032954
CO,0.006763,0.002096,0.007346,0.014046,0.004897,0.981124,0.00161,0.002255,0.001942,0.002636,0.002458,0.000834,0.012134,0.02124,0.006146,0.004548,0.031443,0.00335,0.00399,0.001552,0.002329,0.001283,0.002916,0.006127,0.013194,0.002779,0.033943,0.001961,0.012916,0.045133,0.002394,0.001438,0.063643,0.014803,0.001225,0.003058,0.014945,0.007501,0.002437,0.001332,0.002077,0.026295,0.003571,0.009733,0.03541,0.002472,0.001851,0.005974,0.004683,0.00219,0.199868
CT,0.00063,0.000596,0.000722,0.000498,0.000422,0.000919,0.974556,0.005263,0.009363,0.001138,0.001222,6.6e-05,0.001099,0.000686,0.00129,0.001689,0.000531,0.001154,0.000548,0.096207,0.00588,0.034951,0.000944,0.000597,0.001035,0.000673,0.000847,0.002149,0.000801,0.000901,0.042252,0.019997,0.001068,0.000708,0.045139,0.001927,0.000622,0.000459,0.007892,0.199291,0.00175,0.001647,0.001289,0.000426,0.000831,0.004153,0.057466,0.000567,0.00108,0.002757,0.003323
DC,0.000168,0.000257,0.000228,0.000218,0.000163,0.000404,0.001043,0.900186,0.009995,0.000543,0.000536,8.8e-05,0.000334,0.000232,0.000435,0.000393,0.00018,0.000459,0.000303,0.001154,0.105376,0.001041,0.000388,0.000315,0.000286,0.00023,0.000353,0.001651,0.000185,0.000243,0.000737,0.002022,0.000185,0.000369,0.001207,0.000535,0.000262,0.000155,0.002501,0.001525,0.001083,0.000368,0.000473,0.000201,0.000234,0.038382,0.000877,0.000253,0.000248,0.004226,0.000577
DE,0.000336,0.000402,0.000465,0.000323,0.000202,0.000529,0.005663,0.030205,0.942211,0.000886,0.001135,0.0,0.000468,0.000313,0.000603,0.000853,0.000311,0.00079,0.000286,0.002875,0.103463,0.002538,0.000437,0.000344,0.000509,0.000287,0.000353,0.004234,0.000185,0.000367,0.002716,0.028218,0.000545,0.000549,0.005372,0.001761,0.000306,0.000149,0.04813,0.004812,0.002079,0.000315,0.000915,0.000244,0.000448,0.013836,0.003831,0.000165,0.000394,0.005334,0.001044
FL,0.004831,0.108718,0.021906,0.004292,0.00243,0.009343,0.006313,0.01026,0.009189,0.991036,0.09536,0.000878,0.006429,0.003774,0.011754,0.016548,0.005754,0.027924,0.043281,0.007063,0.010511,0.008527,0.005969,0.004191,0.0142,0.049513,0.006827,0.021116,0.003573,0.005381,0.006158,0.006667,0.00597,0.007134,0.005459,0.015179,0.011649,0.002354,0.008562,0.006551,0.028972,0.004888,0.037579,0.011126,0.004976,0.013366,0.005649,0.002797,0.005096,0.014601,0.011204
