STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.986354,5.7e-05,8.6e-05,0.000344,0.000479,0.000369,0.000755,0.000271,2.5e-05,7.6e-05,8.3e-05,0.002388,8.1e-05,0.00158,9.6e-05,6.8e-05,0.000188,0.000199,0.00014,0.000163,5.8e-05,0.001124,8.3e-05,0.000243,0.000105,4.5e-05,0.000639,6.1e-05,0.000328,0.000131,0.000101,5.9e-05,0.000185,0.000679,6e-05,0.000137,9.9e-05,0.00152,9.2e-05,6.4e-05,5.7e-05,0.000149,7.8e-05,0.000102,0.000342,0.000182,0.000998,0.003834,0.000344,8.5e-05,0.000645
AL,0.001469,0.972459,0.014185,0.003353,0.001492,0.003059,0.002031,0.003301,0.002605,0.023238,0.069917,0.001404,0.006788,0.005452,0.005137,0.006336,0.004134,0.013121,0.027639,0.002157,0.00296,0.003708,0.003481,0.002703,0.00675,0.10661,0.003575,0.00831,0.002231,0.004318,0.003161,0.002786,0.008305,0.003536,0.0024,0.00552,0.00609,0.001998,0.003388,0.001507,0.01281,0.003198,0.046052,0.005528,0.003788,0.007593,0.006466,0.001628,0.00342,0.005468,0.007207
AR,0.000612,0.008471,0.968255,0.004347,0.001494,0.004135,0.001416,0.002056,0.00263,0.002252,0.005332,0.001023,0.00727,0.003074,0.007273,0.007485,0.012968,0.009698,0.024268,0.001682,0.002763,0.001783,0.003256,0.00318,0.038835,0.034838,0.004092,0.002878,0.003651,0.005746,0.001722,0.001634,0.01341,0.003604,0.001645,0.003832,0.061989,0.002126,0.003374,0.001187,0.003656,0.006307,0.031478,0.013976,0.003016,0.00366,0.005218,0.001482,0.00316,0.005122,0.011076
AZ,0.005966,0.002475,0.005288,0.979219,0.020231,0.014492,0.001709,0.003517,0.002096,0.002381,0.003,0.011547,0.008121,0.020534,0.005713,0.004016,0.007326,0.002956,0.003819,0.002096,0.002407,0.002145,0.002842,0.007508,0.006024,0.004343,0.011015,0.002328,0.012699,0.008873,0.001722,0.002061,0.064334,0.057056,0.001789,0.002787,0.008618,0.010751,0.002517,0.0017,0.002346,0.009163,0.003613,0.005938,0.030417,0.002585,0.001543,0.008326,0.00453,0.002123,0.02252
CA,0.037082,0.004564,0.00734,0.074046,0.99144,0.021599,0.007565,0.011598,0.006313,0.005413,0.006259,0.064897,0.008085,0.030915,0.009049,0.00728,0.009907,0.005285,0.006051,0.007263,0.00695,0.008269,0.005334,0.007826,0.009496,0.00527,0.018576,0.005749,0.007114,0.01221,0.008392,0.007863,0.039859,0.158294,0.007342,0.005468,0.009948,0.042976,0.005892,0.006318,0.004684,0.008866,0.008215,0.010252,0.048775,0.006651,0.008032,0.027788,0.006472,0.003528,0.030326
CO,0.004375,0.002721,0.005255,0.011905,0.005158,0.977668,0.00304,0.005086,0.003151,0.003725,0.003033,0.007938,0.008833,0.01394,0.005703,0.00376,0.018182,0.003372,0.003595,0.003106,0.003613,0.001718,0.00317,0.006568,0.008307,0.003576,0.027415,0.002578,0.014603,0.032465,0.003353,0.002717,0.050886,0.015338,0.002017,0.003629,0.008623,0.007007,0.003592,0.001331,0.002093,0.021183,0.003496,0.005606,0.024103,0.003796,0.003789,0.006102,0.005111,0.002691,0.206388
CT,0.001254,0.001108,0.001943,0.000836,0.001278,0.001555,0.962656,0.005646,0.010357,0.002348,0.002081,0.00059,0.00298,0.000767,0.00267,0.003801,0.002268,0.002863,0.000947,0.096536,0.006616,0.029909,0.002268,0.001654,0.001958,0.00105,0.001643,0.002294,0.002309,0.001831,0.052374,0.018892,0.001419,0.001276,0.040484,0.004212,0.00333,0.001176,0.008667,0.169433,0.002502,0.003392,0.00187,0.000784,0.001426,0.005207,0.113239,0.00094,0.002752,0.005925,0.005434
DC,0.000765,0.000953,0.000498,0.000701,0.000615,0.001191,0.002307,0.89057,0.0145,0.001375,0.001338,0.00101,0.000851,0.000352,0.001254,0.001191,0.001508,0.001257,0.002688,0.001845,0.163846,0.001266,0.001245,0.000739,0.002072,0.00095,0.000472,0.002656,0.001388,0.001322,0.002107,0.00456,0.000694,0.000999,0.002869,0.00146,0.000649,0.000409,0.006237,0.002309,0.001668,0.001145,0.001294,0.000658,0.000901,0.073792,0.002087,0.000557,0.000613,0.011295,0.00099
DE,0.000184,0.000589,0.001174,0.000446,0.000332,0.000513,0.004295,0.021193,0.933925,0.001265,0.001106,0.00042,0.001074,0.00043,0.000692,0.000974,0.000344,0.001105,0.000454,0.002591,0.063702,0.002494,0.000655,0.000408,0.000593,0.000641,0.000396,0.002841,0.000374,0.000729,0.004425,0.027553,0.001002,0.000548,0.00408,0.002148,0.000369,0.000208,0.036289,0.003464,0.001658,0.000417,0.001458,0.000292,0.000475,0.008943,0.004152,0.000252,0.000435,0.004481,0.000967
FL,0.005538,0.069814,0.010573,0.008276,0.005696,0.014591,0.018144,0.022961,0.018271,0.984289,0.061395,0.005603,0.014631,0.005742,0.015373,0.014692,0.011672,0.016803,0.022211,0.018046,0.017962,0.01863,0.01537,0.015821,0.012956,0.028391,0.007683,0.02257,0.013386,0.011171,0.018835,0.018723,0.00997,0.012787,0.018616,0.015437,0.007949,0.004749,0.015436,0.017383,0.029645,0.00961,0.02122,0.00873,0.009191,0.019258,0.01865,0.005011,0.014667,0.011641,0.012619
