STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.990112,0.000104,0.000121,0.000386,0.000224,0.000463,4.1e-05,0.000235,9.5e-05,0.000106,0.000145,0.000392,0.000141,0.001223,0.000141,0.000126,0.000138,0.00012,0.000167,5.1e-05,4.7e-05,5.7e-05,0.000123,0.000437,0.000123,6.6e-05,0.001156,8.4e-05,0.000539,0.000177,0.000102,3.9e-05,0.000183,0.000421,3.8e-05,6.5e-05,0.000199,0.001007,6.7e-05,6.4e-05,0.000124,0.000349,0.000105,0.000144,0.000759,0.00012,0.000165,0.001837,0.000273,6.8e-05,0.000749
AL,0.001943,0.981486,0.032279,0.003,0.001168,0.003205,0.001435,0.002961,0.002289,0.032423,0.080454,0.000305,0.004276,0.002539,0.007587,0.010723,0.004451,0.02092,0.059596,0.001044,0.002976,0.001304,0.002284,0.001479,0.01318,0.151937,0.00361,0.007586,0.00199,0.003524,0.000853,0.001499,0.007206,0.002678,0.001193,0.005992,0.010377,0.001106,0.002746,0.001061,0.012626,0.003193,0.065544,0.008725,0.002481,0.005795,0.001686,0.001009,0.002345,0.006646,0.008379
AR,0.001511,0.0112,0.976746,0.004215,0.001625,0.005075,0.001132,0.001457,0.001468,0.003821,0.004356,0.000131,0.006512,0.002868,0.007704,0.006542,0.016758,0.008252,0.033629,0.000847,0.002023,0.001049,0.002403,0.001985,0.05117,0.038743,0.004464,0.002785,0.003379,0.006765,0.000887,0.00127,0.011564,0.003371,0.001041,0.003406,0.06983,0.001523,0.002645,0.001019,0.00316,0.005549,0.028485,0.016372,0.003346,0.003525,0.00119,0.001006,0.00288,0.004047,0.013567
AZ,0.002979,0.001909,0.004496,0.987888,0.020424,0.009711,0.000881,0.00141,0.0012,0.001431,0.001841,0.001175,0.003552,0.010631,0.003196,0.003006,0.003967,0.002128,0.002585,0.00079,0.00127,0.000794,0.001361,0.00212,0.004271,0.002728,0.007843,0.001445,0.002985,0.005463,0.00091,0.000985,0.046665,0.048226,0.000738,0.001782,0.006688,0.006437,0.001723,0.000764,0.00143,0.005043,0.002952,0.00461,0.027981,0.001666,0.000761,0.004461,0.001702,0.001832,0.018395
CA,0.010752,0.00235,0.004866,0.064699,0.995608,0.013923,0.002211,0.004981,0.002462,0.002414,0.003153,0.01288,0.004463,0.030063,0.004554,0.004916,0.004575,0.003589,0.003387,0.002169,0.002702,0.001786,0.002276,0.003581,0.004978,0.003171,0.022463,0.002348,0.003959,0.007558,0.002275,0.002372,0.025781,0.1712,0.001973,0.002896,0.006009,0.050759,0.002543,0.001825,0.001998,0.007469,0.004078,0.005244,0.038046,0.002937,0.001885,0.017175,0.002671,0.00219,0.035541
CO,0.0057,0.002344,0.007581,0.013452,0.004998,0.979327,0.001383,0.00282,0.001847,0.002487,0.002338,0.000827,0.013356,0.020676,0.006171,0.004649,0.034307,0.00341,0.004158,0.001467,0.002339,0.001389,0.002643,0.005971,0.013609,0.002995,0.032405,0.001904,0.010904,0.04556,0.001626,0.001443,0.061044,0.01491,0.001168,0.002962,0.016415,0.007324,0.002326,0.000934,0.001841,0.026786,0.003635,0.010089,0.034845,0.00262,0.001587,0.005622,0.004451,0.001994,0.188275
CT,0.000345,0.000658,0.000874,0.000579,0.000412,0.00086,0.981674,0.006344,0.008413,0.001153,0.001205,6.5e-05,0.00095,0.00072,0.001341,0.001723,0.000631,0.001425,0.000608,0.092009,0.005478,0.039021,0.000806,0.000566,0.00098,0.000715,0.000658,0.002117,0.00058,0.000934,0.038691,0.019144,0.001133,0.000848,0.043611,0.002104,0.000621,0.000464,0.007889,0.190799,0.001917,0.001169,0.001308,0.000394,0.000825,0.004421,0.055122,0.000448,0.000905,0.002744,0.002802
DC,0.000216,0.000232,0.000233,0.000196,0.000197,0.000366,0.001039,0.911321,0.008665,0.000488,0.00059,6.5e-05,0.000277,0.000267,0.000467,0.000399,0.000216,0.000472,0.000217,0.000996,0.100616,0.001347,0.000382,0.000213,0.000237,0.000189,0.000338,0.001596,8.3e-05,0.000318,0.000773,0.001778,0.000205,0.00031,0.001199,0.000558,0.000279,0.000115,0.002244,0.001082,0.001059,0.000262,0.000421,0.000221,0.00035,0.035134,0.000893,0.000202,0.000231,0.003707,0.000499
DE,8.6e-05,0.000466,0.000346,0.000302,0.000208,0.00054,0.005216,0.028432,0.959672,0.000903,0.000984,0.0,0.000558,0.00036,0.000632,0.000952,0.000318,0.000957,0.000361,0.00267,0.09762,0.003317,0.000522,0.000326,0.000439,0.000427,0.000622,0.003911,0.000187,0.000488,0.002218,0.025225,0.000626,0.000657,0.004852,0.001733,0.00032,0.000203,0.046181,0.003098,0.00201,0.000506,0.000907,0.000251,0.000469,0.012902,0.003406,0.000249,0.000368,0.005266,0.001165
FL,0.003757,0.105461,0.023088,0.004252,0.002403,0.008196,0.00542,0.010339,0.008413,0.992681,0.086859,0.000892,0.006435,0.00364,0.011713,0.015115,0.005877,0.024519,0.045916,0.005923,0.009703,0.006378,0.005357,0.003599,0.014702,0.047966,0.005638,0.019123,0.002861,0.005293,0.005721,0.006163,0.006267,0.006728,0.004891,0.013435,0.011322,0.002478,0.007919,0.005369,0.027673,0.006439,0.034452,0.010894,0.00462,0.013032,0.004695,0.002702,0.004663,0.01434,0.010349
GA,0.006002,0.117794,0.013505,0.003928,0.002368,0.005462,0.004376,0.01001,0.007813,0.048397,0.98447,0.000827,0.005907,0.004267,0.008913,0.013089,0.00539,0.026709,0.016255,0.003548,0.00917,0.005556,0.005943,0.003581,0.009359,0.031106,0.006225,0.036497,0.003628,0.005654,0.003696,0.004517,0.007972,0.005371,0.003665,0.011145,0.006582,0.002921,0.007113,0.003162,0.108734,0.005985,0.077413,0.005239,0.005722,0.016359,0.003803,0.002581,0.004538,0.013974,0.014594
HI,0.000691,5.1e-05,5.8e-05,0.000146,0.000248,0.000167,1.8e-05,4.7e-05,1.6e-05,3.4e-05,4.4e-05,0.997803,2.6e-05,0.000113,4.9e-05,2.9e-05,6.9e-05,2.6e-05,7e-05,3.7e-05,4e-05,5.7e-05,2.8e-05,3.3e-05,4.7e-05,7.4e-05,7.1e-05,2.2e-05,0.0,5.7e-05,6.8e-05,3.7e-05,0.000108,0.000391,4.9e-05,2.2e-05,4.2e-05,0.000151,2.8e-05,6.4e-05,3.3e-05,5.2e-05,2.7e-05,6.1e-05,0.000264,4.6e-05,3.3e-05,0.000311,2.2e-05,0.0,0.000111
IA,0.001684,0.002331,0.005974,0.003604,0.001822,0.012979,0.001499,0.00094,0.001752,0.001389,0.001876,0.000174,0.978041,0.008513,0.041139,0.009289,0.021158,0.004806,0.00159,0.001332,0.001653,0.003147,0.003943,0.045936,0.02847,0.002625,0.015918,0.002004,0.021269,0.202834,0.001751,0.001333,0.005987,0.006721,0.001188,0.003991,0.007764,0.003443,0.002772,0.000828,0.001826,0.14173,0.004427,0.002043,0.008619,0.002363,0.001786,0.002624,0.030268,0.003851,0.044669
ID,0.005095,0.000687,0.00154,0.005178,0.004293,0.007047,0.000338,0.000705,0.000505,0.000509,0.000729,0.000587,0.00276,0.971171,0.001586,0.001539,0.002495,0.001032,0.000755,0.00041,0.000736,0.000397,0.000679,0.001985,0.001824,0.001171,0.094529,0.000657,0.008644,0.005329,0.000432,0.000439,0.005124,0.015256,0.000318,0.000815,0.002178,0.036685,0.000756,0.000424,0.000643,0.0089,0.001045,0.001199,0.086175,0.000761,0.000496,0.070265,0.001423,0.000861,0.078906
