STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.990003,5e-05,6.1e-05,0.000292,0.000169,0.000191,3.8e-05,7e-05,0.000129,6.7e-05,9.6e-05,0.001197,6.3e-05,0.000605,0.000111,6.5e-05,7.8e-05,7.5e-05,6.9e-05,7.3e-05,9.1e-05,0.0001,8.2e-05,0.000134,7.2e-05,6.9e-05,0.000848,8.9e-05,0.000198,0.000113,7.9e-05,4.7e-05,6.8e-05,0.000484,7.1e-05,6.7e-05,0.000108,0.001655,7.1e-05,0.0,8e-05,0.000114,6.1e-05,9e-05,0.000295,0.000102,8e-05,0.002061,7e-05,8.7e-05,0.000191
AL,0.001473,0.982638,0.011631,0.00259,0.001194,0.003218,0.001499,0.003867,0.003129,0.023581,0.090639,0.001496,0.003975,0.001844,0.008397,0.01489,0.004495,0.027993,0.039362,0.001122,0.003004,0.001283,0.0128,0.003376,0.008196,0.117761,0.003244,0.008211,0.002103,0.003329,0.001227,0.001688,0.007087,0.002581,0.001488,0.007002,0.004973,0.001127,0.002582,0.000949,0.013492,0.002523,0.051521,0.004806,0.002185,0.005557,0.001302,0.001174,0.010217,0.004347,0.006236
AR,0.000893,0.006405,0.978582,0.00349,0.001396,0.003439,0.000958,0.001617,0.0013,0.001884,0.003778,0.000486,0.005066,0.002248,0.007793,0.006568,0.013862,0.007759,0.028363,0.000767,0.001711,0.000897,0.003559,0.002555,0.043334,0.03268,0.003343,0.002093,0.002571,0.005418,0.00051,0.001235,0.011201,0.002878,0.001088,0.003202,0.062506,0.00142,0.002249,0.000639,0.002957,0.003988,0.024292,0.014221,0.002763,0.002799,0.000558,0.001296,0.003736,0.003558,0.009857
AZ,0.006605,0.001861,0.004169,0.985855,0.022137,0.013016,0.001355,0.00225,0.002,0.001897,0.002805,0.007986,0.005479,0.014064,0.006508,0.004923,0.005043,0.003216,0.003394,0.001044,0.00195,0.001084,0.004508,0.009689,0.005249,0.002514,0.011394,0.002182,0.011936,0.008132,0.00106,0.002154,0.057905,0.055364,0.001632,0.00328,0.007083,0.007651,0.002117,0.001059,0.002268,0.010549,0.002929,0.005214,0.031813,0.002306,0.001276,0.012544,0.006537,0.001632,0.020722
CA,0.009863,0.002277,0.004672,0.052607,0.99455,0.013915,0.00225,0.007137,0.002786,0.003287,0.00395,0.051655,0.003856,0.022064,0.005939,0.004616,0.004406,0.003531,0.003724,0.002224,0.003268,0.001894,0.003703,0.005245,0.004725,0.003003,0.013773,0.002808,0.004242,0.006098,0.001855,0.003149,0.026359,0.141894,0.002942,0.003282,0.006673,0.035882,0.002867,0.002246,0.002711,0.005128,0.003589,0.005573,0.034807,0.003507,0.002445,0.024863,0.004139,0.002448,0.023989
CO,0.003883,0.002286,0.004365,0.008306,0.005016,0.983354,0.001518,0.003129,0.001729,0.003448,0.003046,0.006695,0.007185,0.013183,0.005236,0.003857,0.016409,0.003509,0.003927,0.001177,0.002288,0.001259,0.003318,0.006429,0.007923,0.002524,0.019295,0.002098,0.011577,0.029934,0.00106,0.001869,0.042113,0.011499,0.001694,0.002858,0.006895,0.005661,0.00199,0.001205,0.002365,0.017793,0.002831,0.00478,0.026281,0.002483,0.001249,0.005708,0.005159,0.002046,0.162914
CT,0.000402,0.000583,0.000712,0.000937,0.000538,0.000934,0.982462,0.008226,0.007729,0.00382,0.001263,0.001178,0.000738,0.000394,0.001207,0.001505,0.000443,0.001092,0.000665,0.072239,0.004871,0.017594,0.000839,0.000466,0.000751,0.00064,0.000699,0.002174,0.000557,0.000674,0.030998,0.0168,0.000994,0.000903,0.0361,0.001614,0.000655,0.000432,0.005966,0.147982,0.003416,0.000635,0.001115,0.000547,0.000951,0.003665,0.042518,0.000517,0.000624,0.00204,0.001715
DC,0.000402,0.000536,0.000236,0.000337,0.000446,0.000584,0.002241,0.904307,0.011815,0.000872,0.000923,0.000337,0.000266,0.000358,0.000676,0.000572,0.000334,0.000559,0.000385,0.001939,0.10193,0.000648,0.000718,0.000337,0.000405,0.000244,0.000432,0.002177,0.000198,0.00031,0.000864,0.004752,0.000273,0.000484,0.003244,0.000885,0.000236,0.000211,0.003756,0.00168,0.001476,0.000309,0.000564,0.000329,0.000443,0.038188,0.001063,0.00045,0.000365,0.00434,0.000354
DE,0.000134,0.000332,0.000385,0.000249,0.000193,0.00038,0.003505,0.024503,0.961154,0.00086,0.000738,0.000299,0.00043,0.000349,0.000504,0.000709,0.00026,0.000578,0.000313,0.001406,0.068785,0.001009,0.000323,0.000184,0.000319,0.00031,0.000283,0.002111,0.00027,0.000328,0.001188,0.026891,0.000546,0.000407,0.005312,0.000873,0.000285,0.000115,0.031106,0.00168,0.001714,0.000228,0.000725,0.000235,0.000272,0.009453,0.001116,0.000143,0.000266,0.003477,0.000871
FL,0.004374,0.081332,0.007755,0.005413,0.004775,0.011932,0.01491,0.023132,0.026474,0.988535,0.112894,0.004301,0.009838,0.005046,0.027559,0.039127,0.00795,0.041993,0.032873,0.013225,0.020541,0.01094,0.061936,0.023839,0.014136,0.029795,0.006487,0.028216,0.008539,0.008305,0.010768,0.030388,0.006785,0.009898,0.031119,0.032276,0.006294,0.003132,0.016566,0.014771,0.041872,0.010972,0.025961,0.007295,0.010575,0.023661,0.008477,0.006,0.032945,0.012585,0.014159
