STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.990816,0.000131,0.000155,0.00045,0.000242,0.000487,7e-05,5e-05,0.000101,0.000115,0.00014,0.000476,0.000154,0.001266,0.000146,0.000116,0.000175,0.000149,0.00021,7.1e-05,4.5e-05,0.000121,0.000152,0.000502,0.000125,8.5e-05,0.001076,9.9e-05,0.000494,0.000147,0.000105,3.5e-05,0.000182,0.000503,4.2e-05,7.5e-05,0.000221,0.001063,0.000102,4.2e-05,0.000112,0.000413,0.000123,0.000151,0.000912,8.9e-05,9.1e-05,0.002013,0.00031,5.6e-05,0.000692
AL,0.002198,0.974884,0.033904,0.003327,0.001179,0.003376,0.001552,0.002927,0.002249,0.033027,0.080076,0.000553,0.003998,0.002422,0.007698,0.008839,0.004586,0.019946,0.060559,0.00091,0.002712,0.00125,0.002221,0.001311,0.015768,0.153409,0.002996,0.00788,0.002114,0.003803,0.001079,0.001851,0.009505,0.00313,0.001253,0.005191,0.010454,0.00114,0.002642,0.00099,0.012524,0.004441,0.06579,0.008823,0.002908,0.005772,0.001037,0.001012,0.002113,0.005966,0.009929
AR,0.001256,0.010782,0.972742,0.004751,0.001456,0.005154,0.001044,0.002183,0.00147,0.003098,0.003957,0.000152,0.006324,0.003032,0.007555,0.005869,0.017604,0.007506,0.03461,0.000658,0.001769,0.000968,0.00223,0.001695,0.056945,0.041572,0.004784,0.002562,0.002845,0.007376,0.000838,0.001115,0.015882,0.003574,0.000947,0.003149,0.073564,0.001504,0.002438,0.000779,0.002651,0.007628,0.028239,0.01689,0.003814,0.003441,0.000945,0.000923,0.002354,0.00379,0.015387
AZ,0.003336,0.002,0.005047,0.983062,0.022041,0.011271,0.000933,0.00134,0.001153,0.001491,0.001834,0.001296,0.003767,0.011517,0.003463,0.003124,0.004642,0.002035,0.00301,0.000809,0.001293,0.000753,0.001439,0.002239,0.004892,0.002879,0.010545,0.00138,0.003616,0.006398,0.000775,0.000902,0.057583,0.053819,0.000771,0.001831,0.008553,0.006399,0.001646,0.000737,0.001444,0.00782,0.003067,0.005336,0.031464,0.001751,0.000854,0.004664,0.001829,0.001903,0.023834
CA,0.008988,0.002469,0.005384,0.07272,0.994948,0.015717,0.002158,0.005458,0.002422,0.002595,0.003231,0.013966,0.00509,0.032138,0.004817,0.0048,0.005061,0.003519,0.00362,0.002192,0.002647,0.001868,0.002296,0.004125,0.00554,0.003375,0.024152,0.002472,0.004821,0.010074,0.001959,0.002234,0.035052,0.2022,0.002006,0.002934,0.008004,0.051929,0.002531,0.002001,0.001948,0.010623,0.004252,0.006069,0.043152,0.003084,0.002135,0.017991,0.002664,0.002128,0.043247
CO,0.005927,0.002342,0.007955,0.013745,0.005227,0.973197,0.001715,0.003423,0.001975,0.002629,0.002514,0.001562,0.015277,0.02014,0.006948,0.005004,0.039088,0.003535,0.004325,0.001534,0.0024,0.001263,0.002862,0.006351,0.015615,0.003107,0.030723,0.002076,0.013121,0.054575,0.001844,0.00149,0.067986,0.016938,0.001354,0.003311,0.016814,0.007094,0.002429,0.001159,0.001863,0.039216,0.003917,0.010615,0.03741,0.002639,0.001586,0.005621,0.004636,0.002208,0.207395
CT,0.000432,0.000655,0.000873,0.00067,0.000395,0.000973,0.96564,0.008087,0.010926,0.001249,0.001222,0.000171,0.000976,0.000684,0.001289,0.001567,0.00056,0.001149,0.000603,0.095352,0.005967,0.043377,0.000777,0.000607,0.000916,0.000687,0.001076,0.002453,0.000514,0.001112,0.046699,0.021672,0.001503,0.000882,0.044868,0.001981,0.000704,0.000388,0.008343,0.194081,0.002259,0.001195,0.001301,0.000447,0.000912,0.004754,0.066185,0.000374,0.000726,0.002602,0.003557
DC,0.000275,0.00033,0.000317,0.000226,0.000227,0.000401,0.001248,0.85294,0.013218,0.000578,0.000744,9.5e-05,0.000269,0.000296,0.000554,0.000472,0.000205,0.000458,0.000338,0.001028,0.100709,0.001277,0.000443,0.000241,0.000314,0.000252,0.000232,0.001982,5.9e-05,0.000288,0.000891,0.002222,0.000272,0.000372,0.001276,0.000615,0.000284,0.000216,0.002688,0.00118,0.001276,0.000221,0.000456,0.000219,0.000357,0.036502,0.001037,0.000256,0.00025,0.004954,0.000543
DE,0.000196,0.000524,0.00046,0.000427,0.000219,0.000609,0.005898,0.028777,0.917547,0.000926,0.000994,1.9e-05,0.000504,0.000471,0.000714,0.000885,0.000334,0.000836,0.00039,0.002606,0.102864,0.003144,0.000499,0.00022,0.00049,0.000338,0.000761,0.004246,0.000277,0.000575,0.00242,0.027568,0.0011,0.000601,0.005087,0.001437,0.000375,0.000196,0.046827,0.002696,0.002352,0.000516,0.00085,0.000271,0.000499,0.014244,0.002562,0.000285,0.000339,0.005998,0.001433
FL,0.00416,0.11126,0.024949,0.004587,0.002578,0.009123,0.00605,0.012255,0.008245,0.989133,0.084729,0.001429,0.006716,0.003836,0.012591,0.01356,0.006203,0.02411,0.047303,0.005958,0.010058,0.006464,0.005618,0.003727,0.017615,0.047934,0.004966,0.020249,0.003913,0.006533,0.005752,0.007571,0.007769,0.007247,0.005488,0.012746,0.011224,0.002496,0.008246,0.006488,0.029974,0.008277,0.032756,0.011257,0.005416,0.013426,0.004788,0.002628,0.004839,0.014245,0.014671
