STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.993787,5.6e-05,5.7e-05,0.000227,0.000137,0.000228,4.4e-05,9.1e-05,0.000132,7.7e-05,6.6e-05,0.000996,9.6e-05,0.000616,6.9e-05,4.8e-05,7.8e-05,0.000101,8.4e-05,0.000134,4.7e-05,9.4e-05,6.3e-05,0.000163,8e-05,8.8e-05,0.000558,6.2e-05,0.00027,0.000128,0.000114,2.6e-05,9.1e-05,0.000212,4e-05,5.7e-05,5.8e-05,0.000982,4.3e-05,2.2e-05,4.5e-05,0.00015,7.7e-05,8.8e-05,0.000184,6.3e-05,3.2e-05,0.00189,0.000155,4.2e-05,0.000729
AL,0.001443,0.985042,0.013305,0.002943,0.001062,0.0024,0.001629,0.002627,0.002278,0.022335,0.061781,0.001016,0.008366,0.002647,0.006047,0.007629,0.007045,0.013624,0.022759,0.001369,0.002492,0.002042,0.003628,0.003648,0.011726,0.129699,0.003002,0.00658,0.002389,0.003694,0.001867,0.001789,0.008329,0.001854,0.001445,0.00444,0.009916,0.001286,0.002743,0.001676,0.010228,0.003721,0.057908,0.007672,0.003235,0.005903,0.001166,0.000785,0.005062,0.004817,0.007566
AR,0.000762,0.006602,0.981767,0.003894,0.001187,0.003295,0.000964,0.001042,0.001766,0.001764,0.003816,0.000371,0.006818,0.002894,0.006735,0.005876,0.016188,0.007584,0.022013,0.000782,0.001801,0.001559,0.002693,0.002624,0.042566,0.033675,0.003348,0.002628,0.003469,0.006215,0.000945,0.001123,0.01358,0.00221,0.001077,0.003123,0.062488,0.001413,0.002376,0.001175,0.002829,0.005281,0.02442,0.015743,0.00305,0.003025,0.001296,0.000844,0.002709,0.004155,0.012975
AZ,0.009019,0.001988,0.005561,0.990802,0.016915,0.014897,0.001248,0.001314,0.001667,0.001728,0.001947,0.008946,0.012015,0.015914,0.00583,0.004377,0.010154,0.002367,0.003069,0.001226,0.001664,0.001715,0.002736,0.010178,0.007281,0.003823,0.015009,0.001838,0.017596,0.011006,0.001184,0.001367,0.067123,0.0409,0.001086,0.002849,0.01101,0.008471,0.002217,0.001023,0.001701,0.012609,0.003268,0.007036,0.027052,0.002139,0.001555,0.007377,0.006169,0.001918,0.02671
CA,0.013508,0.002858,0.005452,0.075059,0.996571,0.015087,0.004157,0.00453,0.004276,0.003667,0.003743,0.054846,0.00707,0.026021,0.006034,0.004882,0.008066,0.003617,0.004162,0.003928,0.003895,0.005269,0.003338,0.007521,0.006986,0.004626,0.018511,0.003702,0.006544,0.01191,0.003893,0.004315,0.036474,0.115662,0.003882,0.003865,0.009514,0.038303,0.003508,0.005592,0.002601,0.007141,0.005134,0.008655,0.035758,0.004519,0.004632,0.018522,0.004474,0.002396,0.032848
CO,0.006413,0.002198,0.004312,0.01067,0.003719,0.989171,0.002163,0.002582,0.001585,0.003243,0.002267,0.008399,0.011899,0.013944,0.005007,0.003306,0.025496,0.002612,0.003114,0.002135,0.00257,0.001403,0.002307,0.006236,0.009538,0.004726,0.022418,0.002041,0.0145,0.03743,0.002903,0.001787,0.045728,0.009635,0.001187,0.003024,0.012224,0.005863,0.002701,0.001523,0.001679,0.020521,0.003425,0.010284,0.022584,0.002808,0.002138,0.004128,0.004156,0.001876,0.170956
CT,0.000561,0.000778,0.000836,0.000636,0.000681,0.000916,0.981777,0.003352,0.009014,0.00161,0.001415,0.000723,0.001708,0.000605,0.001596,0.002539,0.000889,0.001496,0.00072,0.071514,0.005006,0.020127,0.001676,0.000842,0.001274,0.001381,0.001155,0.001881,0.001059,0.001283,0.033446,0.013462,0.00175,0.000492,0.027897,0.002812,0.00086,0.000628,0.005993,0.145229,0.001907,0.002556,0.001661,0.000584,0.00075,0.004048,0.059896,0.000621,0.001801,0.003334,0.003494
DC,0.000882,0.000628,0.000398,0.000805,0.000388,0.000633,0.001656,0.886624,0.010962,0.001121,0.001014,0.001016,0.000582,0.000369,0.000659,0.000636,0.000706,0.000669,0.0005,0.001356,0.132066,0.001419,0.000634,0.000519,0.000547,0.00112,0.000404,0.002207,0.000623,0.000827,0.001161,0.003417,0.000443,0.000386,0.001629,0.00079,0.000418,0.000258,0.004069,0.001763,0.001426,0.000564,0.000991,0.000882,0.000591,0.052541,0.001976,0.000375,0.000403,0.008,0.000425
DE,0.00012,0.000437,0.000649,0.00031,0.0002,0.000303,0.004407,0.014178,0.964193,0.000864,0.000864,0.000176,0.00059,0.000246,0.000587,0.000834,0.000384,0.000688,0.000331,0.00234,0.05926,0.002183,0.00043,0.000262,0.000463,0.00051,0.000558,0.002678,0.000312,0.000648,0.004178,0.02069,0.000815,0.000235,0.002967,0.001797,0.00035,0.000142,0.029047,0.003721,0.001403,0.000169,0.000868,0.000282,0.000343,0.007243,0.002883,9.7e-05,0.000315,0.003292,0.000669
FL,0.007536,0.074953,0.00982,0.006687,0.003356,0.010832,0.019046,0.015038,0.020223,0.994661,0.065823,0.003945,0.024616,0.004115,0.017974,0.021386,0.016659,0.021821,0.016621,0.019131,0.016595,0.022153,0.019374,0.024346,0.020615,0.043252,0.006331,0.02377,0.010532,0.010955,0.020036,0.018763,0.008198,0.005782,0.016131,0.019428,0.011139,0.00281,0.017863,0.020194,0.029408,0.01135,0.040668,0.013695,0.005732,0.020399,0.020991,0.003264,0.019198,0.01708,0.012611
GA,0.003608,0.108544,0.013256,0.004472,0.002232,0.004422,0.006701,0.010056,0.010004,0.04051,0.98546,0.00291,0.012072,0.004032,0.010426,0.014742,0.008393,0.027267,0.012826,0.004981,0.009772,0.011786,0.010154,0.008882,0.01143,0.035582,0.005311,0.033835,0.00538,0.007927,0.00592,0.005929,0.009989,0.003527,0.006054,0.013953,0.007307,0.003089,0.008492,0.004722,0.095485,0.006013,0.067854,0.00623,0.005579,0.018612,0.007613,0.002153,0.008464,0.013855,0.014981
HI,0.010782,0.00024,0.000146,0.003261,0.002383,0.00191,0.000245,0.000634,0.000231,0.000344,0.000259,0.996328,0.001344,0.00198,0.000535,0.000353,0.001016,0.00022,0.000253,0.000336,0.000305,0.000218,0.000411,0.002091,0.000629,0.000394,0.002694,0.00028,0.000769,0.000904,0.000398,0.000229,0.000815,0.002702,0.000189,0.000292,0.000516,0.00238,0.000222,0.00037,0.000226,0.000864,0.000356,0.001027,0.002923,0.000393,0.000356,0.003217,0.000732,0.000101,0.000881
IA,0.000922,0.001729,0.004896,0.003828,0.001147,0.005678,0.001923,0.001449,0.001321,0.001628,0.001832,0.001914,0.980561,0.007511,0.033183,0.007348,0.016676,0.004092,0.001495,0.001356,0.001739,0.002775,0.002918,0.036986,0.021293,0.002694,0.010968,0.002017,0.024285,0.15287,0.002265,0.001289,0.007242,0.004412,0.001285,0.00352,0.006361,0.002678,0.00225,0.001001,0.001418,0.090127,0.003886,0.001827,0.008077,0.001985,0.001555,0.002092,0.021054,0.003057,0.037528
ID,0.003888,0.0006,0.001221,0.003781,0.001804,0.003646,0.000316,0.000408,0.000149,0.000326,0.000481,0.001875,0.003144,0.977365,0.001384,0.001183,0.001857,0.000779,0.000487,0.000381,0.00032,0.001637,0.000579,0.001644,0.001752,0.001759,0.066252,0.000521,0.008476,0.005759,0.000307,0.000482,0.005703,0.009688,0.000399,0.000703,0.002065,0.022875,0.000534,0.000174,0.000516,0.005995,0.000838,0.000921,0.043498,0.00045,0.000875,0.039063,0.001212,0.000687,0.053906
IL,0.003046,0.006724,0.017227,0.009647,0.003708,0.01184,0.006379,0.009875,0.004457,0.006856,0.007271,0.006133,0.10627,0.009768,0.986416,0.09887,0.025082,0.029426,0.005093,0.005551,0.00598,0.005597,0.02314,0.022978,0.098215,0.010224,0.014201,0.004933,0.018219,0.027226,0.007047,0.005665,0.017714,0.007137,0.005406,0.016688,0.013014,0.005038,0.008991,0.005614,0.005787,0.020709,0.015688,0.00633,0.010917,0.007949,0.007256,0.003486,0.104719,0.011953,0.045823
IN,0.001002,0.005976,0.011313,0.004594,0.001927,0.004473,0.005644,0.003714,0.004325,0.00513,0.005971,0.001856,0.01686,0.005787,0.074593,0.982752,0.009879,0.108151,0.004824,0.005264,0.004511,0.004848,0.037879,0.008098,0.018053,0.007091,0.009044,0.004855,0.009265,0.011641,0.004975,0.004224,0.013157,0.004291,0.004816,0.042771,0.007765,0.00317,0.008621,0.00359,0.005911,0.009791,0.015658,0.003653,0.006507,0.007004,0.006155,0.001995,0.019883,0.01429,0.029354
KS,0.001323,0.001637,0.010295,0.004425,0.001273,0.013879,0.001041,0.001042,0.000693,0.0013,0.00181,0.001523,0.018665,0.005223,0.006487,0.004325,0.981772,0.003397,0.002134,0.001904,0.000968,0.002354,0.001713,0.006779,0.128933,0.003397,0.005465,0.001307,0.006772,0.039598,0.00107,0.001183,0.01201,0.003111,0.000897,0.002231,0.041457,0.001995,0.001504,0.001001,0.00125,0.01353,0.003311,0.004511,0.005446,0.001424,0.001782,0.001351,0.004115,0.003116,0.021818
KY,0.001122,0.010281,0.009524,0.002307,0.000893,0.002931,0.002402,0.002491,0.002196,0.005561,0.009668,0.000664,0.011109,0.003253,0.018649,0.082331,0.007111,0.975269,0.004584,0.002966,0.003267,0.003009,0.011151,0.005085,0.015262,0.010641,0.004541,0.006306,0.003885,0.006446,0.002926,0.002531,0.006629,0.002679,0.002244,0.060572,0.004059,0.002132,0.005287,0.003134,0.008941,0.004754,0.062124,0.002875,0.003533,0.008627,0.004632,0.001181,0.008586,0.047336,0.015983
LA,0.001243,0.016786,0.029542,0.003778,0.001342,0.003234,0.001389,0.002401,0.001387,0.0057,0.006154,0.00082,0.002647,0.001908,0.002896,0.003753,0.003863,0.004268,0.987047,0.000955,0.00214,0.001247,0.001613,0.001951,0.004698,0.102578,0.002617,0.002855,0.002327,0.002354,0.000854,0.001328,0.010713,0.00224,0.001067,0.002091,0.01161,0.001185,0.001727,0.001153,0.003627,0.002499,0.007316,0.027836,0.002383,0.003586,0.001134,0.000926,0.001674,0.002949,0.006837
MA,0.002485,0.001061,0.001075,0.001059,0.001044,0.00159,0.114394,0.005345,0.009641,0.002566,0.001888,0.001797,0.00247,0.00118,0.003032,0.002994,0.003021,0.002753,0.000853,0.986932,0.005112,0.093275,0.00233,0.002249,0.001943,0.001265,0.001039,0.002759,0.001122,0.002129,0.343374,0.010131,0.001831,0.000954,0.013544,0.00362,0.001583,0.002557,0.006899,0.400305,0.002112,0.002124,0.001991,0.001054,0.001697,0.005117,0.110075,0.001781,0.003681,0.004012,0.003403
MD,0.000842,0.002267,0.00277,0.001806,0.001101,0.002546,0.01058,0.624451,0.281837,0.003788,0.003789,0.001016,0.002422,0.001303,0.002976,0.003647,0.002101,0.004325,0.001914,0.006105,0.980845,0.007701,0.001859,0.001449,0.003464,0.00359,0.002809,0.008216,0.001433,0.002508,0.008993,0.018478,0.003822,0.001385,0.007823,0.004805,0.001838,0.000765,0.052431,0.008247,0.007396,0.002217,0.005332,0.002109,0.0019,0.08488,0.007515,0.000735,0.00211,0.102152,0.004892
ME,0.000481,0.000268,0.000402,0.000196,0.000151,0.00015,0.006118,0.00077,0.001255,0.000516,0.00098,0.000195,0.000634,0.001129,0.000418,0.000522,0.000423,0.000591,0.000182,0.017615,0.000824,0.978922,0.000598,0.00053,0.00035,0.000329,0.000269,0.000772,0.000893,0.000423,0.08736,0.001097,0.000443,0.000106,0.00194,0.001116,0.000197,0.002066,0.001172,0.0089,0.000612,0.000301,0.000424,0.000175,0.000324,0.000888,0.013379,0.000709,0.000942,0.000863,0.000972
MI,0.001563,0.003002,0.004969,0.002268,0.001107,0.003047,0.007218,0.005436,0.002988,0.003687,0.003623,0.002188,0.006292,0.003407,0.014605,0.040501,0.003654,0.009234,0.001885,0.006431,0.002539,0.008231,0.991728,0.006856,0.005879,0.003867,0.003329,0.00301,0.004529,0.005362,0.007104,0.003554,0.00516,0.002013,0.005581,0.034884,0.003153,0.001883,0.005568,0.006028,0.003122,0.003965,0.005905,0.002091,0.00291,0.003445,0.009135,0.001816,0.016122,0.006726,0.007232
MN,0.003608,0.001236,0.003136,0.003161,0.000906,0.003568,0.001596,0.001223,0.001156,0.001923,0.001995,0.003301,0.055545,0.005017,0.006962,0.004797,0.006187,0.002433,0.000996,0.002112,0.001254,0.002354,0.004922,0.989982,0.005936,0.00165,0.017203,0.001134,0.235432,0.01581,0.002527,0.001155,0.004547,0.0028,0.002697,0.002427,0.003497,0.002506,0.001749,0.001197,0.000855,0.116605,0.002001,0.001463,0.003444,0.001645,0.002689,0.002253,0.075386,0.002245,0.013856
MO,0.002124,0.005346,0.076202,0.007171,0.002289,0.008892,0.003677,0.002174,0.002493,0.003002,0.004515,0.002695,0.05423,0.007449,0.069751,0.016198,0.251442,0.01523,0.005875,0.00281,0.00355,0.003165,0.005666,0.011848,0.983265,0.013745,0.00966,0.003135,0.009411,0.039348,0.003017,0.002502,0.019997,0.00526,0.002094,0.007055,0.041312,0.004775,0.004092,0.001828,0.004277,0.017665,0.013889,0.007216,0.007867,0.004003,0.003466,0.002206,0.010582,0.006056,0.033821
MS,0.000882,0.05839,0.031651,0.002868,0.000875,0.002277,0.001193,0.001087,0.001222,0.005927,0.008803,0.000645,0.006124,0.007213,0.004094,0.003976,0.006928,0.006836,0.074602,0.000861,0.00191,0.001793,0.001906,0.002155,0.011463,0.978605,0.002521,0.003286,0.00189,0.00313,0.001013,0.001101,0.008832,0.00171,0.000918,0.002593,0.010497,0.000911,0.001974,0.000892,0.004922,0.005074,0.054359,0.008525,0.002154,0.00298,0.001134,0.000855,0.003076,0.003284,0.006807
MT,0.002806,0.000559,0.00071,0.001206,0.000562,0.002761,0.000338,0.000544,0.000314,0.000294,0.000383,0.001348,0.001821,0.024092,0.00118,0.00079,0.001116,0.000607,0.000428,0.000329,0.000541,0.000405,0.000412,0.002963,0.00109,0.000663,0.98043,0.000379,0.04132,0.00261,0.000421,0.000355,0.002052,0.002702,0.000249,0.000518,0.000928,0.003175,0.000407,0.000283,0.000369,0.011256,0.000679,0.000557,0.007873,0.000465,0.000842,0.005748,0.001353,0.000519,0.049774
NC,0.000962,0.010336,0.006632,0.003239,0.002327,0.003084,0.008766,0.022557,0.025523,0.013002,0.027796,0.00125,0.007062,0.002791,0.005061,0.007049,0.004765,0.013986,0.004785,0.007709,0.018561,0.012737,0.00507,0.003278,0.005721,0.010079,0.002713,0.987534,0.002659,0.004464,0.011247,0.009895,0.005422,0.002641,0.007395,0.009683,0.004072,0.002142,0.012093,0.009988,0.194666,0.002725,0.034573,0.003345,0.003374,0.070693,0.015808,0.001541,0.005554,0.027994,0.009086
ND,0.000601,0.000193,0.000641,0.000711,0.000182,0.001188,0.000229,9.1e-05,8.3e-05,0.000174,0.000203,0.000488,0.002715,0.003786,0.001041,0.000898,0.001011,0.000415,0.000234,0.000163,0.000146,0.000265,0.00036,0.036856,0.00107,0.000333,0.03277,0.000182,0.983734,0.00356,0.000319,0.000125,0.001006,0.001219,0.000139,0.000498,0.000845,0.000785,0.000341,0.000152,0.000273,0.029015,0.00034,0.000355,0.001328,0.000242,0.000615,0.00094,0.002408,0.000335,0.010878
NE,0.001082,0.001061,0.002888,0.002934,0.001302,0.012626,0.000975,0.000589,0.000627,0.000674,0.001166,0.00125,0.100455,0.00905,0.005623,0.003529,0.022823,0.002533,0.001148,0.000874,0.000905,0.001278,0.001589,0.00916,0.009866,0.001462,0.008005,0.000907,0.027152,0.981285,0.001844,0.000705,0.007393,0.005797,0.000881,0.002247,0.004972,0.003306,0.001608,0.002742,0.000841,0.078081,0.001853,0.001541,0.01018,0.001207,0.001361,0.002388,0.004131,0.001566,0.076149
