STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.995317,1.2e-05,8e-06,6.3e-05,5.1e-05,6.8e-05,3.3e-05,4.9e-05,3.3e-05,2.1e-05,1.9e-05,0.000129,1.5e-05,0.000296,3.3e-05,2.6e-05,3.6e-05,5.9e-05,3.4e-05,5.3e-05,1.9e-05,4.8e-05,2.8e-05,3.1e-05,2.1e-05,1.1e-05,0.000255,1.3e-05,8e-05,6e-05,1.1e-05,9e-06,7.8e-05,9.8e-05,1e-05,1.8e-05,4.9e-05,0.000475,1.3e-05,0.0,2e-05,1.8e-05,3.8e-05,1.9e-05,8.3e-05,4.7e-05,3.3e-05,0.000941,9.2e-05,8e-06,0.000165
AL,0.000472,0.985209,0.008773,0.002486,0.000788,0.001708,0.001005,0.000886,0.001692,0.013005,0.046607,0.000239,0.00315,0.002226,0.003507,0.004395,0.002566,0.007778,0.011259,0.000937,0.001582,0.001354,0.001799,0.001466,0.00439,0.066785,0.002491,0.00392,0.001424,0.003127,0.001076,0.001152,0.008485,0.001827,0.000979,0.002777,0.004234,0.001194,0.002046,0.000507,0.00647,0.002205,0.030282,0.003206,0.002603,0.00356,0.000989,0.000659,0.002516,0.003219,0.00888
AR,0.000327,0.004977,0.979941,0.003669,0.001067,0.002404,0.000868,0.000591,0.001741,0.001095,0.003198,3.7e-05,0.004622,0.002646,0.00528,0.00495,0.007341,0.006212,0.016434,0.0006,0.00162,0.001161,0.001934,0.001593,0.0302,0.021964,0.002982,0.002019,0.00367,0.005593,0.000836,0.001094,0.014097,0.002585,0.000831,0.002703,0.041119,0.001424,0.002118,0.000882,0.002214,0.005311,0.018875,0.009262,0.00311,0.002625,0.00112,0.000762,0.002046,0.003555,0.015863
AZ,0.001452,0.001307,0.004306,0.989726,0.010146,0.005606,0.000648,0.000542,0.000663,0.000752,0.001276,0.000753,0.004183,0.009667,0.002847,0.002503,0.003689,0.001736,0.002057,0.000419,0.000856,0.000693,0.000925,0.002568,0.003948,0.002583,0.006947,0.000968,0.004712,0.00605,0.000481,0.000702,0.041365,0.030742,0.000536,0.001516,0.006705,0.005568,0.001122,0.000573,0.001123,0.004781,0.002202,0.003079,0.01832,0.001327,0.000692,0.003228,0.001644,0.001614,0.02499
CA,0.003122,0.001736,0.004456,0.034564,0.996244,0.005977,0.002224,0.001379,0.001891,0.001282,0.00179,0.006336,0.003992,0.014902,0.003198,0.003024,0.004029,0.002226,0.002419,0.001323,0.001601,0.002112,0.001381,0.001487,0.004383,0.002828,0.01042,0.001838,0.00379,0.008732,0.001947,0.001845,0.030191,0.071607,0.001625,0.002105,0.006213,0.022556,0.001859,0.00194,0.001409,0.00434,0.002938,0.003232,0.01894,0.001873,0.001648,0.00857,0.001708,0.001745,0.034529
CO,0.000472,0.001054,0.003044,0.005175,0.001621,0.989979,0.00078,0.000591,0.000647,0.000874,0.000971,0.000477,0.00466,0.009132,0.002816,0.002034,0.008294,0.001794,0.001536,0.001,0.000953,0.000596,0.000925,0.002231,0.003979,0.001592,0.010202,0.00083,0.006557,0.018456,0.00126,0.000689,0.029616,0.006196,0.000451,0.001638,0.004907,0.003823,0.001461,0.000353,0.000778,0.008186,0.00157,0.002424,0.0158,0.001097,0.000956,0.002158,0.002108,0.001221,0.107931
CT,0.000327,0.000654,0.000881,0.000477,0.000405,0.000556,0.979991,0.001625,0.004909,0.00055,0.001107,3.7e-05,0.001461,0.000525,0.001382,0.002229,0.000754,0.001443,0.000584,0.04602,0.002891,0.011285,0.001335,0.000556,0.001185,0.001026,0.001146,0.00138,0.000762,0.001209,0.017852,0.006734,0.001715,0.000492,0.015687,0.002277,0.000783,0.000619,0.004246,0.096211,0.001118,0.001994,0.001415,0.000377,0.000738,0.002838,0.044619,0.000444,0.001474,0.002957,0.003904
DC,7.3e-05,6.4e-05,7.2e-05,6e-05,5.2e-05,6.2e-05,0.000313,0.892391,0.004478,0.000113,0.000183,3.7e-05,0.000179,0.000134,0.00022,0.000176,7.3e-05,0.000277,9.7e-05,0.000231,0.077644,0.000435,0.000185,6.7e-05,0.000128,8e-05,5.5e-05,0.000516,8e-05,6e-05,0.000229,0.000944,5.8e-05,2.1e-05,0.00031,0.000174,0.000105,0.000101,0.002022,0.000264,0.000239,0.000106,0.000185,7.3e-05,0.000165,0.023756,0.000362,5e-05,6.7e-05,0.005005,5.5e-05
DE,7.3e-05,0.000362,0.000588,0.000191,0.00015,0.000221,0.002054,0.006649,0.965324,0.000365,0.000644,5.5e-05,0.000395,0.000201,0.000497,0.000781,0.000243,0.00053,0.000253,0.001263,0.037814,0.001193,0.000287,0.000163,0.0004,0.000478,0.000364,0.001742,0.000281,0.000457,0.002336,0.01094,0.00077,0.000211,0.001189,0.001129,0.000306,0.000129,0.017815,0.001918,0.000946,0.000371,0.000865,0.000174,0.00023,0.003257,0.001549,6.3e-05,0.000228,0.001868,0.000962
FL,0.001561,0.040211,0.004389,0.002405,0.001093,0.003019,0.003488,0.004038,0.005439,0.996171,0.02899,0.000496,0.003937,0.002149,0.005819,0.007224,0.002992,0.007574,0.006929,0.003935,0.004215,0.005578,0.005347,0.003504,0.004195,0.011145,0.002637,0.006578,0.002787,0.003271,0.004512,0.002765,0.005904,0.002353,0.003012,0.0055,0.002835,0.001391,0.003948,0.003527,0.010019,0.003211,0.008362,0.00242,0.002355,0.005628,0.00524,0.00109,0.004441,0.005038,0.008715
GA,0.001053,0.077183,0.009289,0.003134,0.001262,0.002411,0.00329,0.003595,0.004444,0.018918,0.987404,0.00022,0.00498,0.003152,0.006664,0.008554,0.003729,0.016122,0.007419,0.002233,0.004357,0.00669,0.005195,0.003695,0.005989,0.017888,0.003692,0.017365,0.003649,0.005226,0.002817,0.002716,0.010765,0.002859,0.002681,0.007301,0.004817,0.001995,0.004301,0.002226,0.061193,0.00374,0.043543,0.003299,0.003736,0.009109,0.002966,0.001371,0.003967,0.00684,0.014268
HI,0.000327,5.6e-05,1.9e-05,0.000113,0.000221,0.000137,1.6e-05,0.000148,3.3e-05,2.5e-05,2e-05,0.998751,4.5e-05,0.000153,7.2e-05,3e-05,1.2e-05,1.2e-05,4.7e-05,3.6e-05,3.1e-05,6.4e-05,5.3e-05,9.3e-05,4e-05,3.8e-05,0.000182,1.7e-05,6e-05,6e-05,5.7e-05,9e-06,5.8e-05,0.00019,1.7e-05,2.7e-05,1.5e-05,0.000302,3.2e-05,0.0,2e-05,5.3e-05,1.6e-05,2.3e-05,0.000189,4.3e-05,0.0,0.000386,3.8e-05,3.3e-05,5.5e-05
IA,0.00029,0.00163,0.004792,0.002943,0.00106,0.003921,0.001719,0.000936,0.001509,0.000817,0.001597,0.000129,0.97754,0.006725,0.027198,0.006151,0.010175,0.003776,0.001455,0.001257,0.001589,0.002096,0.002174,0.025604,0.016648,0.00256,0.009166,0.001673,0.016423,0.124316,0.001901,0.001064,0.008778,0.00477,0.001053,0.003005,0.005332,0.002748,0.002128,0.000749,0.001453,0.075001,0.003466,0.001461,0.007673,0.00173,0.001714,0.001697,0.020796,0.003105,0.036756
ID,0.001634,0.000538,0.001006,0.002717,0.001319,0.002876,0.000187,0.000148,0.000133,0.000254,0.000448,0.000129,0.002796,0.97331,0.001208,0.001111,0.001488,0.000774,0.000387,0.000228,0.000302,0.000645,0.00044,0.00105,0.001587,0.001382,0.039354,0.000413,0.007439,0.005671,0.000298,0.00039,0.005728,0.007123,0.000319,0.000651,0.001822,0.019501,0.000482,0.000132,0.000424,0.00464,0.000716,0.000658,0.033559,0.000385,0.000758,0.032526,0.00089,0.00077,0.047945
IL,0.001089,0.004565,0.013595,0.006164,0.002232,0.006999,0.004059,0.006747,0.002769,0.002333,0.005085,0.000459,0.070015,0.008378,0.98639,0.075204,0.013714,0.021042,0.003964,0.00351,0.004275,0.003563,0.011606,0.010767,0.069232,0.006644,0.010966,0.003392,0.012412,0.01836,0.004351,0.003859,0.018237,0.006358,0.003075,0.010899,0.009892,0.003832,0.008297,0.003571,0.003973,0.013215,0.010034,0.003757,0.009302,0.005645,0.005503,0.002227,0.068365,0.010305,0.046405
IN,0.000327,0.004034,0.009143,0.003926,0.001452,0.003468,0.004262,0.003546,0.003101,0.001786,0.004351,7.3e-05,0.012846,0.004939,0.056351,0.981541,0.007094,0.077286,0.003886,0.003569,0.003649,0.00353,0.024755,0.00512,0.013242,0.005657,0.007565,0.003456,0.00762,0.011186,0.00442,0.002979,0.013707,0.00432,0.003189,0.030905,0.006595,0.002839,0.006815,0.003196,0.004675,0.007675,0.010233,0.002518,0.005778,0.005544,0.00524,0.001603,0.012206,0.010854,0.03068
KS,0.000327,0.001433,0.007225,0.003098,0.000988,0.008355,0.001022,0.000739,0.000531,0.000784,0.001506,0.000165,0.011377,0.004499,0.004823,0.003547,0.979083,0.002944,0.001767,0.002154,0.00083,0.002338,0.00119,0.004603,0.091124,0.002671,0.004783,0.001,0.005855,0.0272,0.001431,0.001096,0.01096,0.003014,0.000577,0.002052,0.028602,0.002173,0.00139,0.000705,0.001044,0.009898,0.002692,0.002796,0.004958,0.00129,0.001878,0.001123,0.003075,0.003137,0.02378
KY,0.000835,0.006348,0.007779,0.001938,0.000713,0.002183,0.001637,0.002118,0.001924,0.002184,0.006435,0.000147,0.005927,0.002665,0.012743,0.056542,0.004037,0.976957,0.002956,0.002105,0.002498,0.002112,0.005621,0.002751,0.009167,0.007432,0.004092,0.004448,0.003148,0.005797,0.002038,0.001759,0.007297,0.002613,0.001423,0.039483,0.003684,0.001755,0.004146,0.001984,0.006022,0.00427,0.044002,0.001863,0.003223,0.00647,0.003427,0.000883,0.004928,0.034822,0.016165
LA,0.000363,0.008688,0.019069,0.002728,0.000803,0.001536,0.000956,0.001034,0.000829,0.002561,0.003741,0.000239,0.001763,0.00149,0.001858,0.002555,0.002096,0.002839,0.988161,0.000554,0.001249,0.000387,0.000751,0.000773,0.003184,0.058533,0.001619,0.001774,0.001263,0.001942,0.000309,0.000681,0.009382,0.001405,0.000535,0.001283,0.004991,0.000892,0.001093,0.000551,0.002266,0.001817,0.004275,0.009486,0.001635,0.002381,0.00056,0.000499,0.000831,0.0019,0.006433
MA,0.00098,0.000601,0.001043,0.000517,0.000311,0.000895,0.07127,0.00197,0.006799,0.000736,0.001047,9.2e-05,0.001659,0.000774,0.001989,0.00248,0.001865,0.002121,0.000521,0.984569,0.002488,0.047267,0.001519,0.001034,0.001363,0.000938,0.001055,0.00173,0.000862,0.001407,0.240816,0.004326,0.001374,0.000681,0.005719,0.002384,0.000989,0.001535,0.004029,0.29443,0.001195,0.001711,0.001388,0.0004,0.001015,0.00303,0.062743,0.000891,0.0023,0.002933,0.003464
MD,7.3e-05,0.001624,0.002498,0.001217,0.00058,0.001441,0.005251,0.565673,0.197177,0.001555,0.002365,0.000147,0.001909,0.000993,0.002323,0.003095,0.001265,0.003443,0.001242,0.002695,0.980289,0.003708,0.001083,0.00083,0.002504,0.00271,0.002182,0.004193,0.001343,0.001997,0.003733,0.008183,0.003722,0.001222,0.003144,0.003306,0.001531,0.000662,0.035084,0.003813,0.004241,0.002135,0.003935,0.001048,0.001759,0.052771,0.003625,0.000392,0.001246,0.073634,0.006131
ME,0.000182,0.000168,0.000279,0.000144,8.6e-05,0.000104,0.003235,0.000788,0.000796,0.000227,0.000847,5.5e-05,0.000529,0.000353,0.000398,0.000503,0.000336,0.000552,7.8e-05,0.008567,0.00056,0.979591,0.000522,0.000388,0.000322,0.000218,0.000382,0.000612,0.000401,0.000397,0.058206,0.000608,0.00039,0.000176,0.00144,0.000799,0.000285,0.001281,0.000825,0.003945,0.000429,0.000247,0.000273,0.00012,0.000266,0.000831,0.005437,0.000436,0.000492,0.000713,0.000825
MI,0.000436,0.001678,0.003616,0.001217,0.000622,0.001578,0.003878,0.002856,0.001559,0.001003,0.00253,0.000826,0.004164,0.002723,0.009051,0.028406,0.00227,0.005117,0.001195,0.003249,0.001327,0.004062,0.992728,0.003752,0.003879,0.00258,0.002782,0.001677,0.003188,0.003999,0.004351,0.001978,0.004053,0.001496,0.003179,0.02081,0.002244,0.001228,0.003327,0.002799,0.001699,0.003105,0.003463,0.001157,0.001989,0.001951,0.0058,0.001465,0.010342,0.003883,0.008357
