STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.988832,5.9e-05,0.000116,0.000341,0.000177,0.000298,2.8e-05,4.4e-05,6.3e-05,0.000105,9.2e-05,0.000339,0.000121,0.000848,0.000125,0.000104,9.8e-05,0.000127,0.000175,9.6e-05,4.7e-05,8.7e-05,9.7e-05,0.000256,9.5e-05,7.8e-05,0.000781,6.9e-05,0.000162,0.000202,8.7e-05,4.2e-05,9.4e-05,0.000392,3.4e-05,5.6e-05,0.000111,0.000772,4.3e-05,8.5e-05,8.7e-05,0.000239,8.8e-05,0.000108,0.000544,9.4e-05,9.5e-05,0.001749,0.000252,4.1e-05,0.000602
AL,0.000659,0.964716,0.017876,0.002953,0.001031,0.002741,0.001071,0.003045,0.001859,0.027318,0.075898,0.000279,0.003262,0.002869,0.004841,0.006859,0.003504,0.013835,0.043019,0.000968,0.002265,0.001749,0.002135,0.001442,0.007143,0.131269,0.004147,0.006478,0.001379,0.003716,0.001263,0.0013,0.009443,0.002589,0.001212,0.004089,0.006328,0.001246,0.002347,0.000615,0.009887,0.003294,0.058868,0.005835,0.002855,0.004763,0.001422,0.00102,0.002025,0.004255,0.01099
AR,0.000989,0.007561,0.962513,0.004889,0.001406,0.004178,0.000883,0.001854,0.001402,0.002208,0.00403,0.000259,0.005989,0.003605,0.007267,0.006459,0.016307,0.008211,0.029284,0.000675,0.001991,0.000991,0.002031,0.001871,0.050604,0.036751,0.004477,0.002448,0.003711,0.007278,0.000718,0.001073,0.016705,0.003698,0.000792,0.003273,0.066776,0.001489,0.002088,0.000721,0.002792,0.005649,0.028306,0.015587,0.003572,0.003236,0.000853,0.000902,0.002515,0.003683,0.016642
AZ,0.003874,0.001806,0.005427,0.975949,0.021798,0.011546,0.00078,0.00181,0.001245,0.001468,0.001809,0.001136,0.004125,0.010292,0.003788,0.003201,0.004592,0.002272,0.002745,0.000665,0.001357,0.000948,0.001283,0.002417,0.004834,0.003034,0.007271,0.001406,0.003873,0.007258,0.000533,0.000987,0.061457,0.054276,0.000806,0.001932,0.008195,0.006296,0.001501,0.000657,0.001559,0.005308,0.003095,0.005156,0.027682,0.001642,0.00079,0.00455,0.00173,0.001609,0.02355
CA,0.011621,0.00265,0.005639,0.075896,0.992459,0.013889,0.003172,0.005296,0.002662,0.00274,0.003269,0.011377,0.005154,0.027505,0.005006,0.004651,0.005001,0.003116,0.003764,0.002305,0.002693,0.001895,0.002219,0.003075,0.005492,0.003394,0.017821,0.002535,0.004096,0.010981,0.001894,0.002789,0.038418,0.179616,0.002302,0.003064,0.00764,0.042957,0.002508,0.002268,0.002078,0.006486,0.004642,0.005953,0.037157,0.003169,0.002402,0.017564,0.002601,0.002058,0.041292
CO,0.004739,0.001845,0.005991,0.013108,0.004571,0.970573,0.001321,0.003178,0.001434,0.002152,0.002133,0.001176,0.00997,0.017939,0.005529,0.004216,0.026704,0.003367,0.003193,0.001457,0.002292,0.001239,0.002296,0.005592,0.011025,0.002737,0.024467,0.001854,0.010848,0.040638,0.001981,0.001373,0.065693,0.014127,0.001089,0.002817,0.01092,0.006563,0.002136,0.001208,0.001662,0.023058,0.003337,0.007227,0.032849,0.002293,0.001549,0.004846,0.00379,0.002262,0.182201
CT,0.00033,0.000656,0.00086,0.000624,0.000497,0.001056,0.955493,0.006267,0.007798,0.001134,0.00117,8e-05,0.001446,0.000782,0.001534,0.001974,0.000768,0.001346,0.000623,0.087858,0.005209,0.025671,0.000855,0.000667,0.001102,0.000809,0.001215,0.001766,0.000872,0.001219,0.036681,0.020192,0.00168,0.000724,0.041214,0.002284,0.000801,0.000534,0.007737,0.174944,0.001759,0.001912,0.001463,0.000411,0.000705,0.00382,0.058182,0.000779,0.001181,0.003454,0.003977
DC,0.000165,0.000289,0.000428,0.000233,0.000184,0.000268,0.001088,0.818695,0.010696,0.000469,0.000585,0.0001,0.000177,0.000279,0.000331,0.000337,0.000169,0.000379,0.000256,0.000854,0.105411,0.000743,0.000341,0.000214,0.000245,0.000344,0.00026,0.001676,0.000142,0.000189,0.000479,0.002377,0.000157,0.000372,0.00139,0.000561,0.000206,0.000158,0.002988,0.000954,0.000994,0.000188,0.000462,0.000189,0.000414,0.037533,0.000948,0.000203,0.000166,0.005586,0.000471
DE,0.000371,0.000396,0.00064,0.000353,0.000193,0.000432,0.003462,0.031291,0.910396,0.000765,0.000812,4e-05,0.00047,0.000345,0.000615,0.000762,0.000249,0.000608,0.000341,0.001692,0.087539,0.002041,0.000344,0.000185,0.000441,0.000414,0.00059,0.003005,0.000162,0.00064,0.00221,0.024711,0.000751,0.000491,0.003942,0.001413,0.000302,0.000173,0.039159,0.002395,0.001684,0.000307,0.000814,0.000223,0.000426,0.011551,0.001643,0.000129,0.000241,0.004769,0.00157
FL,0.003132,0.086829,0.011345,0.004239,0.002233,0.007046,0.004573,0.010372,0.009736,0.984933,0.074273,0.000717,0.005049,0.003567,0.007974,0.009562,0.005107,0.01501,0.031052,0.005843,0.0086,0.006618,0.004993,0.004315,0.008027,0.03365,0.006143,0.016043,0.003082,0.005292,0.00529,0.007191,0.007951,0.006459,0.005351,0.007948,0.005925,0.002152,0.006984,0.005935,0.022763,0.004574,0.023692,0.006786,0.004703,0.010732,0.005309,0.002225,0.003958,0.00864,0.012194
