STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.995053,7.8e-05,0.000117,0.000367,0.00015,0.000252,2.4e-05,0.000212,0.000103,9.2e-05,7.8e-05,0.000222,9e-05,0.000676,0.000103,6.6e-05,0.000125,0.000112,0.000164,4.7e-05,5.6e-05,0.000177,9.5e-05,0.000193,9.3e-05,8.9e-05,0.000732,5.1e-05,0.000263,0.000172,9.9e-05,3.4e-05,0.000134,0.000373,4.1e-05,5.4e-05,0.000105,0.000797,3.9e-05,8.9e-05,0.000111,0.000276,0.000121,0.000102,0.000549,8e-05,3.7e-05,0.001317,0.000183,8.7e-05,0.000557
AL,0.000962,0.984399,0.014779,0.002727,0.001001,0.002433,0.001334,0.002545,0.001688,0.025422,0.066066,0.000267,0.003134,0.002101,0.004395,0.006646,0.003349,0.013364,0.02805,0.001063,0.002589,0.001749,0.00191,0.001405,0.006413,0.106969,0.003293,0.00614,0.00158,0.003008,0.001061,0.001429,0.008485,0.002438,0.000941,0.003818,0.005749,0.001187,0.002554,0.000866,0.010038,0.003253,0.049018,0.004966,0.002558,0.005353,0.001149,0.000867,0.002114,0.005374,0.008739
AR,0.00055,0.006902,0.979359,0.004338,0.001462,0.003888,0.001046,0.001696,0.001447,0.002029,0.004135,0.000156,0.005896,0.002598,0.006956,0.006904,0.013077,0.008557,0.025033,0.00078,0.002262,0.001107,0.002024,0.002058,0.042238,0.030671,0.004352,0.002519,0.002958,0.006367,0.000863,0.001236,0.014735,0.003594,0.000849,0.003545,0.059892,0.001474,0.002574,0.000577,0.003132,0.00522,0.02495,0.01349,0.003729,0.003658,0.001001,0.000992,0.002867,0.004384,0.015249
AZ,0.003573,0.001697,0.004646,0.987007,0.019297,0.010582,0.000974,0.001612,0.001085,0.001407,0.001807,0.001023,0.003434,0.009176,0.003444,0.002992,0.004031,0.002077,0.002282,0.000795,0.00143,0.001011,0.001182,0.002344,0.004302,0.002579,0.007163,0.00131,0.003363,0.00588,0.000765,0.001045,0.052992,0.04667,0.000827,0.001856,0.007098,0.006249,0.001607,0.000688,0.001504,0.00454,0.002775,0.004572,0.025007,0.001668,0.000927,0.004654,0.001986,0.001615,0.020263
CA,0.009437,0.002397,0.004738,0.054112,0.996214,0.012147,0.002236,0.004665,0.002049,0.002443,0.00287,0.009255,0.004303,0.023052,0.004244,0.003792,0.004129,0.00271,0.00293,0.00198,0.002684,0.001781,0.001952,0.002853,0.004583,0.002947,0.015866,0.002147,0.003545,0.008043,0.001468,0.002286,0.030386,0.127825,0.001787,0.002648,0.0067,0.035861,0.002347,0.001909,0.001992,0.005477,0.003798,0.004961,0.02954,0.002846,0.001964,0.014446,0.002417,0.001893,0.03777
CO,0.004627,0.001882,0.005516,0.012521,0.004243,0.982787,0.001292,0.002884,0.001464,0.002032,0.002046,0.001135,0.008307,0.016156,0.004689,0.003686,0.020458,0.003101,0.002872,0.001113,0.002057,0.001188,0.002012,0.004969,0.008858,0.002499,0.022335,0.001688,0.010311,0.031757,0.001542,0.001295,0.056625,0.012661,0.000986,0.002648,0.009295,0.006601,0.002094,0.000821,0.001656,0.018085,0.003144,0.005971,0.028321,0.002172,0.00152,0.004833,0.003689,0.002092,0.169321
CT,0.000458,0.000644,0.000794,0.000543,0.000382,0.000795,0.982445,0.005895,0.007251,0.001077,0.001089,8.9e-05,0.000998,0.000676,0.00126,0.001863,0.0007,0.001403,0.000471,0.079029,0.004583,0.019835,0.00069,0.0005,0.000881,0.000735,0.000866,0.001579,0.000486,0.001024,0.028323,0.016046,0.001185,0.00085,0.037367,0.002072,0.000618,0.000417,0.006671,0.158397,0.001718,0.001617,0.001325,0.000364,0.000884,0.003406,0.038694,0.000434,0.000916,0.002848,0.003578
DC,4.6e-05,0.000217,0.000371,0.000173,0.00015,0.000266,0.000691,0.897192,0.008336,0.000417,0.00046,2.2e-05,0.000133,0.000201,0.000262,0.000252,0.000111,0.000326,0.000145,0.000551,0.106206,0.00077,0.000279,0.000187,0.000201,0.000279,0.000289,0.001179,0.000203,0.000136,0.000518,0.001568,0.000145,0.000328,0.000991,0.000368,0.000207,0.000168,0.002173,0.000622,0.000705,7.4e-05,0.000307,0.000148,0.000368,0.03701,0.000927,0.000199,0.00012,0.003959,0.000381
DE,0.000366,0.000409,0.000524,0.00033,0.000151,0.000354,0.003287,0.021418,0.958924,0.000697,0.000718,0.0,0.000454,0.000338,0.000585,0.000754,0.000315,0.000632,0.000268,0.001683,0.080105,0.001926,0.000286,0.000218,0.000364,0.000319,0.000481,0.00242,0.000182,0.000466,0.001813,0.021269,0.000727,0.00035,0.003014,0.001193,0.000328,0.000141,0.037704,0.002153,0.001442,0.000478,0.000714,0.000195,0.000415,0.008946,0.001964,0.000116,0.000328,0.003751,0.001202
FL,0.003252,0.066997,0.009513,0.003777,0.002052,0.006194,0.00384,0.008355,0.007854,0.992972,0.058012,0.000667,0.00438,0.002914,0.007114,0.008814,0.00437,0.013294,0.019505,0.004887,0.00761,0.006243,0.004505,0.003488,0.007023,0.02284,0.005333,0.013268,0.002188,0.004469,0.004971,0.006127,0.007222,0.005413,0.004611,0.007233,0.005242,0.002222,0.006715,0.005572,0.018017,0.003529,0.018953,0.005561,0.004459,0.009641,0.004818,0.002142,0.003835,0.008109,0.010557
GA,0.003527,0.100796,0.011229,0.004051,0.002162,0.004939,0.004009,0.009203,0.006992,0.04314,0.985864,0.0004,0.005614,0.003833,0.007248,0.010637,0.005224,0.020017,0.012139,0.002979,0.007743,0.006082,0.005176,0.003374,0.007735,0.022803,0.006739,0.029661,0.003221,0.005808,0.00338,0.004302,0.009458,0.005615,0.003418,0.009133,0.005857,0.002829,0.006477,0.002398,0.096691,0.004503,0.066965,0.004778,0.006012,0.013458,0.003224,0.002396,0.004348,0.011104,0.015073
HI,0.000275,3.4e-05,1.6e-05,0.000231,0.000246,0.000106,0.0,0.0,0.0,2.5e-05,2.5e-05,0.998621,0.0,8.4e-05,3.4e-05,3.6e-05,1.4e-05,1.6e-05,2.6e-05,4e-06,4.2e-05,3.2e-05,1.7e-05,1.5e-05,2e-05,3.6e-05,1.9e-05,2.8e-05,0.0,2.9e-05,2.5e-05,2.5e-05,0.000112,0.000358,2e-05,1.8e-05,3.2e-05,0.000363,2.2e-05,2.2e-05,3.9e-05,0.0,2.5e-05,4.3e-05,0.000234,3.3e-05,0.0,0.000247,2.3e-05,9e-06,8.8e-05
IA,0.000825,0.001869,0.005818,0.003335,0.001423,0.007934,0.001406,0.001145,0.001447,0.001204,0.001897,0.000133,0.98113,0.007117,0.03706,0.008265,0.016376,0.004451,0.001834,0.000945,0.001652,0.001155,0.003195,0.035159,0.022549,0.002737,0.012727,0.001833,0.014586,0.172478,0.001419,0.0012,0.007457,0.005905,0.001003,0.003769,0.006949,0.002872,0.002555,0.000821,0.001664,0.116341,0.004111,0.001883,0.00774,0.002029,0.002298,0.002495,0.024392,0.003377,0.040761
ID,0.002749,0.000648,0.001616,0.004255,0.002924,0.005585,0.000319,0.000721,0.000482,0.000474,0.000678,0.000178,0.002501,0.976917,0.001261,0.001298,0.002032,0.001001,0.000538,0.000415,0.000641,0.000401,0.000608,0.001617,0.001828,0.000985,0.069817,0.000526,0.00707,0.005966,0.000308,0.0004,0.005042,0.012624,0.000307,0.000816,0.001611,0.031108,0.000734,0.000311,0.000649,0.008307,0.000965,0.000942,0.056247,0.000632,0.000556,0.05556,0.001267,0.000773,0.073136
