STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.9947,4.1e-05,2.5e-05,0.000244,0.000121,0.00014,0.0,9.5e-05,1.8e-05,5.2e-05,5.3e-05,0.000437,5.1e-05,0.000559,4.2e-05,3.5e-05,8.4e-05,7.4e-05,5.3e-05,3.3e-05,4.3e-05,3.3e-05,5.8e-05,8.3e-05,5.3e-05,4.2e-05,0.000382,3.6e-05,0.000171,2.9e-05,0.0,3e-05,0.000129,0.00023,1.8e-05,4.8e-05,8.5e-05,0.00082,3e-05,2.3e-05,2.1e-05,0.000136,4.4e-05,5.9e-05,0.000246,4.2e-05,7.5e-05,0.001523,5.6e-05,4.3e-05,0.000196
AL,0.000946,0.98538,0.012465,0.002872,0.001207,0.002367,0.00147,0.002552,0.002452,0.022266,0.064679,0.000524,0.002855,0.002066,0.004355,0.008926,0.003561,0.013386,0.026046,0.001192,0.002527,0.001297,0.002012,0.001614,0.006077,0.106328,0.00211,0.006274,0.001709,0.003106,0.001088,0.001489,0.007602,0.002431,0.001147,0.003659,0.004866,0.001394,0.002425,0.00113,0.010071,0.00237,0.047262,0.004789,0.002142,0.004709,0.001237,0.000985,0.002079,0.004318,0.007955
AR,0.000946,0.006705,0.980341,0.004266,0.001574,0.003276,0.000988,0.00104,0.001919,0.001799,0.003629,0.000349,0.00507,0.002518,0.006629,0.006416,0.013194,0.007987,0.026761,0.000729,0.001847,0.001018,0.002186,0.001901,0.041062,0.030891,0.002814,0.002343,0.002863,0.00611,0.000734,0.001226,0.013338,0.003536,0.000816,0.00323,0.060869,0.001421,0.002384,0.000784,0.002797,0.004215,0.02406,0.014944,0.002984,0.00317,0.000787,0.000888,0.002485,0.003663,0.013366
AZ,0.003786,0.001825,0.004647,0.98757,0.019877,0.009255,0.001072,0.00189,0.001315,0.001649,0.001927,0.004171,0.00365,0.008994,0.003622,0.003322,0.004185,0.002287,0.002542,0.000904,0.001639,0.000968,0.001594,0.002881,0.004628,0.00275,0.005789,0.001466,0.00515,0.005908,0.000898,0.001163,0.058689,0.049929,0.00089,0.001935,0.007067,0.006467,0.001699,0.000738,0.001656,0.004721,0.002684,0.004787,0.021849,0.001866,0.001012,0.005887,0.002343,0.001758,0.019137
CA,0.007051,0.002247,0.004647,0.047324,0.995227,0.010912,0.001976,0.003497,0.002115,0.002584,0.002919,0.021839,0.003736,0.019462,0.004144,0.00366,0.004017,0.002911,0.00301,0.001804,0.002624,0.001888,0.001975,0.003152,0.004466,0.003112,0.011115,0.002095,0.003825,0.007309,0.001669,0.002177,0.027755,0.1246,0.001887,0.002358,0.006297,0.033804,0.002305,0.00136,0.00226,0.003788,0.003492,0.004805,0.025409,0.002695,0.002775,0.014131,0.002405,0.00187,0.028917
CO,0.002745,0.001905,0.004901,0.009332,0.004328,0.985257,0.001066,0.00293,0.001333,0.001974,0.001852,0.003451,0.006784,0.012028,0.0039,0.003404,0.017449,0.002726,0.002776,0.001002,0.001811,0.000755,0.001971,0.004307,0.008493,0.002292,0.017145,0.00146,0.010086,0.027923,0.001088,0.001086,0.041163,0.010945,0.000797,0.002233,0.007335,0.005674,0.001915,0.000876,0.001329,0.013404,0.002638,0.005036,0.022589,0.001942,0.0009,0.004271,0.0033,0.002051,0.147389
CT,9.5e-05,0.000716,0.000859,0.000542,0.000377,0.000683,0.982485,0.004537,0.006379,0.001435,0.001106,0.000262,0.000658,0.000527,0.001203,0.001743,0.000629,0.001227,0.000558,0.072524,0.004088,0.015201,0.000767,0.000589,0.000757,0.000703,0.000804,0.001551,0.000385,0.000679,0.023941,0.014027,0.001208,0.000736,0.033637,0.001877,0.000558,0.000355,0.006136,0.141533,0.001849,0.000641,0.001231,0.000458,0.000685,0.003101,0.038434,0.000309,0.000815,0.002551,0.001597
DC,0.000142,0.000258,0.000341,0.000253,0.000255,0.000423,0.000807,0.902698,0.009098,0.000605,0.00061,8.7e-05,0.000124,0.000226,0.000402,0.000351,0.000196,0.000359,0.000304,0.000616,0.104424,0.000607,0.000421,0.000306,0.000258,0.000316,0.000462,0.001412,0.000171,0.00013,0.000443,0.001967,0.000258,0.000391,0.001082,0.000474,0.000189,0.000164,0.002909,0.000968,0.000829,9.7e-05,0.000536,0.000275,0.000363,0.036355,0.00045,0.000267,0.000181,0.005025,0.000326
DE,0.0,0.000338,0.000423,0.000286,0.000141,0.000279,0.002741,0.020368,0.960907,0.000862,0.000708,8.7e-05,0.000393,0.00029,0.000569,0.000786,0.000303,0.000651,0.000331,0.001428,0.06919,0.001264,0.000277,0.000223,0.000357,0.000312,0.000462,0.00167,0.000235,0.000311,0.001328,0.019995,0.000657,0.000322,0.00259,0.000822,0.000229,0.000131,0.031914,0.002213,0.001334,0.000311,0.000698,0.000233,0.000363,0.00789,0.00195,0.000155,0.000255,0.002603,0.000587
FL,0.002981,0.064379,0.008098,0.004558,0.002878,0.007126,0.005941,0.01068,0.010217,0.992528,0.05336,0.001813,0.005707,0.003303,0.009057,0.017161,0.005467,0.014399,0.01731,0.006461,0.009898,0.004859,0.007582,0.005508,0.008187,0.021107,0.003779,0.013588,0.003782,0.00494,0.005362,0.008658,0.006839,0.006711,0.00632,0.009556,0.005229,0.002383,0.008083,0.007515,0.020171,0.003944,0.018146,0.005842,0.005031,0.010726,0.004462,0.002775,0.006223,0.007784,0.009259
