STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.988516,7.2e-05,8e-05,0.000267,0.000182,0.000198,9.6e-05,4.6e-05,0.000114,0.000109,0.000145,0.000648,5.9e-05,0.000371,0.000108,0.000106,0.000107,0.000134,0.00012,0.000126,0.000115,4.4e-05,0.000105,0.000153,9.1e-05,0.000118,0.000342,6.6e-05,0.00024,9.9e-05,0.000111,5.5e-05,7.5e-05,0.00022,6.5e-05,0.000102,9.2e-05,0.000415,6.3e-05,0.000172,9.9e-05,0.000184,9.9e-05,0.000105,0.000228,8.7e-05,6.5e-05,0.000906,0.000129,5.6e-05,0.000417
AL,0.001614,0.980574,0.015025,0.002997,0.001546,0.003416,0.002291,0.00485,0.002625,0.024442,0.068382,0.001107,0.003727,0.002304,0.005285,0.007694,0.004724,0.013533,0.032383,0.001923,0.003598,0.001721,0.003239,0.002333,0.007503,0.112267,0.003207,0.007469,0.002159,0.003619,0.001681,0.001974,0.007504,0.002388,0.001649,0.004598,0.006255,0.001566,0.003077,0.001681,0.011344,0.00274,0.04798,0.006574,0.003097,0.006009,0.001635,0.001453,0.002666,0.005374,0.007602
AR,0.001338,0.007401,0.974513,0.004414,0.001652,0.004027,0.001775,0.001601,0.001777,0.002085,0.004548,0.00071,0.005266,0.003016,0.00739,0.006902,0.012964,0.008428,0.02972,0.001274,0.002396,0.001356,0.002748,0.002563,0.039454,0.032969,0.003625,0.002443,0.003258,0.005431,0.001169,0.001681,0.014014,0.003025,0.001247,0.00364,0.060608,0.00174,0.002755,0.001056,0.003034,0.003163,0.02567,0.016096,0.00366,0.003579,0.001602,0.001167,0.003066,0.00397,0.012551
AZ,0.005535,0.001993,0.004992,0.985434,0.022422,0.011738,0.001743,0.001876,0.00163,0.002012,0.002404,0.006684,0.004123,0.011783,0.004259,0.003567,0.004694,0.002465,0.003085,0.001498,0.002075,0.001269,0.002159,0.00442,0.004581,0.003017,0.008142,0.0016,0.006057,0.005861,0.000913,0.001665,0.062961,0.048725,0.001262,0.002406,0.007731,0.006728,0.002181,0.001207,0.001729,0.005755,0.003022,0.005833,0.024556,0.002318,0.001308,0.006168,0.002921,0.001969,0.018692
CA,0.023014,0.003027,0.00581,0.051907,0.993791,0.012269,0.00365,0.00549,0.002446,0.003492,0.004277,0.027553,0.004381,0.023415,0.005047,0.004858,0.005247,0.004086,0.004086,0.003577,0.003771,0.00264,0.003305,0.004517,0.004993,0.003986,0.013,0.002864,0.004578,0.007376,0.003127,0.003037,0.029813,0.113474,0.002815,0.003774,0.007652,0.037138,0.003567,0.003081,0.002992,0.005241,0.004485,0.006647,0.028379,0.003895,0.004578,0.018114,0.003331,0.003093,0.027784
CO,0.004382,0.002154,0.005719,0.008633,0.00407,0.979142,0.001897,0.002745,0.001549,0.002664,0.002574,0.003551,0.006695,0.014187,0.004313,0.003516,0.016736,0.00331,0.003598,0.001826,0.002298,0.001356,0.00248,0.004391,0.008653,0.002706,0.018883,0.002003,0.009195,0.027043,0.001391,0.001433,0.038771,0.009924,0.001357,0.002959,0.007923,0.005435,0.002257,0.001573,0.001774,0.013405,0.00294,0.006783,0.02362,0.00237,0.001635,0.004347,0.003216,0.002256,0.149833
CT,0.001015,0.000876,0.001171,0.000744,0.000568,0.001167,0.977059,0.005719,0.005641,0.001713,0.001569,0.000376,0.001077,0.000882,0.001486,0.002096,0.001115,0.001752,0.00081,0.066575,0.004612,0.012938,0.00126,0.001096,0.001154,0.001028,0.001347,0.00177,0.0008,0.001092,0.021658,0.011728,0.001582,0.000791,0.030694,0.002212,0.001086,0.000631,0.005851,0.139529,0.001969,0.000864,0.001538,0.000888,0.001245,0.003682,0.04571,0.000571,0.001205,0.002743,0.002892
DC,0.000138,0.000333,0.000279,0.0002,0.000206,0.000323,0.000847,0.883607,0.005804,0.000699,0.000615,0.000125,0.000172,0.00017,0.000308,0.00024,0.000163,0.000302,0.00028,0.000684,0.086085,0.000481,0.000371,0.000232,0.000211,0.000197,0.000152,0.001112,0.00026,0.000165,0.000456,0.001391,0.000214,0.000271,0.000933,0.000367,0.000198,0.000105,0.001546,0.000754,0.000828,0.000129,0.000391,0.000272,0.000398,0.029918,0.000523,0.000154,0.000196,0.003253,0.000298
DE,0.000184,0.000469,0.000589,0.000375,0.000199,0.00042,0.002632,0.018941,0.961229,0.00092,0.000849,0.000251,0.000403,0.000271,0.000603,0.000817,0.00036,0.00076,0.000406,0.001595,0.063279,0.001313,0.000451,0.000429,0.000482,0.000512,0.000588,0.001698,0.0004,0.000437,0.001436,0.018791,0.00062,0.00041,0.002678,0.000994,0.000442,0.00021,0.027228,0.002069,0.001425,0.000386,0.000783,0.00035,0.000417,0.007052,0.001798,0.00024,0.000373,0.002272,0.000596
FL,0.005673,0.067698,0.011659,0.006161,0.004119,0.011703,0.011185,0.015739,0.013842,0.99025,0.065514,0.00353,0.008249,0.00533,0.014576,0.014869,0.008415,0.016883,0.024386,0.011959,0.014135,0.008854,0.013875,0.010004,0.010496,0.026758,0.006927,0.01822,0.007356,0.007125,0.010261,0.012569,0.009097,0.007741,0.009956,0.014076,0.008399,0.003705,0.011626,0.01043,0.02598,0.007171,0.021582,0.010024,0.007825,0.015289,0.008272,0.004436,0.009546,0.011951,0.012223
