STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.984244,5.5e-05,9e-05,0.000279,0.000135,0.000194,5.9e-05,3.6e-05,0.000107,0.000108,9.3e-05,0.001664,6.5e-05,0.000549,9.5e-05,8.3e-05,7.5e-05,0.000117,0.000121,7e-05,6e-05,1.4e-05,9.6e-05,0.000133,8.8e-05,6.2e-05,0.000378,7.4e-05,0.0002,0.000113,2.1e-05,4.3e-05,0.000106,0.000375,3.6e-05,6.4e-05,0.000141,0.001118,6.7e-05,9.7e-05,6e-05,0.000103,9.2e-05,0.000106,0.00031,7.7e-05,2.9e-05,0.001589,0.000113,6.3e-05,0.000176
AL,0.001751,0.977884,0.011968,0.002823,0.001114,0.003104,0.001669,0.003214,0.002251,0.0301,0.065048,0.001533,0.00379,0.002031,0.004676,0.00614,0.003934,0.012587,0.026759,0.001197,0.002759,0.001299,0.003286,0.002642,0.006118,0.122673,0.003471,0.006191,0.002025,0.003375,0.001285,0.001574,0.006315,0.002241,0.001178,0.00347,0.005019,0.001003,0.002378,0.000953,0.010166,0.002662,0.049317,0.005969,0.002573,0.00467,0.001094,0.001139,0.002975,0.004626,0.006561
AR,0.000967,0.007549,0.971839,0.003659,0.001377,0.003976,0.001099,0.001481,0.001409,0.003055,0.003477,0.000598,0.005495,0.001973,0.006752,0.005904,0.012833,0.007464,0.024023,0.000767,0.00171,0.000812,0.002256,0.002228,0.042049,0.032453,0.003705,0.002226,0.002225,0.005332,0.000695,0.001188,0.011832,0.002865,0.000928,0.003051,0.062738,0.001263,0.002245,0.000778,0.002789,0.004191,0.024097,0.015495,0.002847,0.00288,0.001094,0.001145,0.002755,0.003828,0.010222
AZ,0.009767,0.001762,0.004098,0.98105,0.019742,0.011672,0.001352,0.002492,0.001685,0.002322,0.00213,0.013927,0.005719,0.01185,0.004449,0.003459,0.005543,0.002493,0.003028,0.001149,0.001698,0.001191,0.002388,0.008077,0.004734,0.002636,0.011259,0.001792,0.010125,0.008825,0.001074,0.001471,0.060427,0.059639,0.001088,0.002328,0.007172,0.007166,0.00196,0.000953,0.001836,0.009481,0.003102,0.006268,0.029953,0.002006,0.00118,0.006996,0.004069,0.001938,0.016636
CA,0.011564,0.002049,0.003984,0.053533,0.99289,0.011133,0.002298,0.004658,0.002114,0.003013,0.003014,0.049391,0.003494,0.017799,0.004441,0.003802,0.004457,0.003083,0.003374,0.002049,0.002686,0.001814,0.002536,0.004121,0.004192,0.003255,0.012177,0.002259,0.004611,0.006417,0.00179,0.002296,0.026172,0.11201,0.001947,0.002653,0.006159,0.032303,0.002539,0.002177,0.002249,0.00438,0.003437,0.005833,0.02548,0.002994,0.002907,0.014037,0.003119,0.002484,0.023489
CO,0.005068,0.001984,0.003887,0.011497,0.003695,0.975345,0.001258,0.003069,0.001363,0.003519,0.002332,0.010768,0.00638,0.010935,0.003686,0.002824,0.016577,0.002539,0.002832,0.001215,0.001731,0.001286,0.002006,0.004643,0.006441,0.002802,0.019065,0.001818,0.00798,0.030208,0.001169,0.00133,0.04402,0.009811,0.00117,0.002142,0.007393,0.004781,0.001705,0.001264,0.001807,0.01362,0.002836,0.006924,0.023574,0.002011,0.00118,0.003777,0.002957,0.001757,0.130891
CT,0.000184,0.000497,0.000797,0.000666,0.000393,0.000987,0.979489,0.004911,0.005912,0.001898,0.000997,0.00058,0.000672,0.000424,0.001018,0.001379,0.000606,0.001072,0.000529,0.064839,0.003451,0.013711,0.000802,0.000684,0.000709,0.000637,0.001205,0.001315,0.000501,0.000728,0.023812,0.012272,0.001288,0.000539,0.031201,0.001523,0.000702,0.000369,0.00478,0.134207,0.001653,0.000601,0.000994,0.000538,0.000882,0.00279,0.042286,0.000325,0.000727,0.002239,0.002079
DC,0.00023,0.000251,0.000137,0.000287,0.000185,0.000345,0.001099,0.896761,0.008623,0.000712,0.000491,0.000168,0.000171,0.000135,0.000346,0.000301,0.00021,0.000342,0.000188,0.001255,0.100035,0.000568,0.000434,0.000153,0.000182,0.000228,0.000216,0.001352,8e-05,0.000138,0.000737,0.002054,0.000317,0.00025,0.001214,0.000439,0.000176,9e-05,0.002495,0.001322,0.000899,8.6e-05,0.000432,0.000253,0.000286,0.033865,0.00072,0.000206,0.000159,0.004423,0.00041
DE,0.000276,0.000268,0.000385,0.000302,0.000124,0.000316,0.002625,0.019752,0.959414,0.000925,0.000575,0.000112,0.000376,0.000308,0.000433,0.000662,0.000246,0.000588,0.000309,0.001388,0.063332,0.001326,0.000281,0.00021,0.000278,0.000373,0.000378,0.001303,0.00014,0.000238,0.001295,0.019926,0.000365,0.000329,0.002742,0.000723,0.000303,0.000175,0.027947,0.001594,0.001174,0.000103,0.000621,0.000228,0.000316,0.006305,0.001641,0.000125,0.0003,0.002631,0.00082
FL,0.008247,0.0751,0.008644,0.007509,0.003753,0.015809,0.012142,0.020872,0.015331,0.984521,0.066784,0.006786,0.013102,0.004659,0.015365,0.015744,0.008942,0.017299,0.019934,0.01364,0.014519,0.010842,0.018677,0.020689,0.010382,0.033188,0.011727,0.021198,0.009343,0.011052,0.013017,0.015428,0.007478,0.009962,0.012179,0.015026,0.006573,0.003174,0.013323,0.01559,0.02715,0.009618,0.028238,0.011491,0.014408,0.01554,0.010132,0.004394,0.013896,0.014045,0.011862
