STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.987927,4.6e-05,3.8e-05,0.000207,0.000123,0.00026,3.5e-05,0.0,4.7e-05,6.2e-05,7.5e-05,0.000195,5.1e-05,0.000751,6.5e-05,8.3e-05,9.2e-05,8e-05,8.5e-05,7.8e-05,2.7e-05,0.000103,9.7e-05,0.000186,0.000102,7.9e-05,0.000727,5.7e-05,4.2e-05,9.2e-05,0.000125,1.3e-05,0.000109,0.000248,2.1e-05,3.7e-05,0.000103,0.000804,2.5e-05,2.1e-05,5e-05,0.000125,5.3e-05,0.000102,0.0004,6.2e-05,3.3e-05,0.001642,0.000177,6.1e-05,0.000512
AL,0.001071,0.967236,0.03068,0.00259,0.001055,0.003487,0.001425,0.002463,0.00222,0.041981,0.088959,0.00026,0.003666,0.002613,0.006679,0.011377,0.004371,0.027868,0.057715,0.001106,0.00264,0.001551,0.00269,0.001492,0.010808,0.158488,0.004414,0.009019,0.001381,0.002877,0.001286,0.001434,0.006455,0.002295,0.001293,0.006031,0.00881,0.001111,0.002776,0.001181,0.013762,0.002921,0.075811,0.00826,0.002749,0.00551,0.001525,0.000893,0.002911,0.006064,0.008477
AR,0.000906,0.010146,0.962797,0.003843,0.001358,0.004984,0.000948,0.001996,0.00191,0.003846,0.004403,8.7e-05,0.006003,0.002973,0.007456,0.006344,0.01471,0.00795,0.032129,0.000855,0.001816,0.00133,0.002396,0.002038,0.051558,0.037878,0.004106,0.002929,0.002804,0.005895,0.000751,0.001016,0.011074,0.0029,0.000895,0.003268,0.067474,0.001438,0.002407,0.000654,0.003273,0.005717,0.028824,0.015823,0.002933,0.002972,0.001525,0.000908,0.002978,0.003592,0.011407
AZ,0.003502,0.001603,0.004331,0.982587,0.023621,0.013348,0.000836,0.001401,0.001304,0.001366,0.001681,0.000911,0.00424,0.013423,0.003821,0.003039,0.004473,0.002033,0.002483,0.000925,0.001417,0.001064,0.001544,0.002507,0.004474,0.002497,0.012608,0.001294,0.004938,0.006135,0.001081,0.000975,0.052557,0.055713,0.000771,0.001865,0.006732,0.007328,0.001826,0.000865,0.001305,0.007204,0.002773,0.004818,0.032214,0.001614,0.000862,0.005916,0.002499,0.001536,0.019912
CA,0.008735,0.00187,0.004135,0.061228,0.993279,0.013316,0.002515,0.004076,0.002547,0.002015,0.002707,0.010668,0.004206,0.031911,0.004114,0.003829,0.004579,0.00285,0.002746,0.002116,0.002275,0.002216,0.002109,0.003104,0.00468,0.002876,0.023453,0.00239,0.004122,0.006948,0.001753,0.002382,0.025213,0.178011,0.002205,0.002579,0.005646,0.050655,0.002472,0.002046,0.001943,0.007132,0.004171,0.004725,0.03617,0.002474,0.001956,0.01793,0.002679,0.001718,0.032855
CO,0.003873,0.001793,0.00624,0.011527,0.004549,0.971946,0.001708,0.001996,0.001335,0.002067,0.001852,0.000889,0.010366,0.019759,0.00539,0.004146,0.026212,0.003051,0.003033,0.001487,0.002024,0.001507,0.002517,0.005644,0.010824,0.002492,0.031574,0.001691,0.012074,0.042805,0.002185,0.001076,0.067033,0.013313,0.001119,0.002703,0.010636,0.006405,0.00213,0.001097,0.001611,0.028978,0.003209,0.006799,0.031338,0.001908,0.001724,0.005057,0.00448,0.001752,0.20933
CT,0.00033,0.000654,0.000771,0.000528,0.000428,0.000881,0.966716,0.005223,0.008929,0.001327,0.001338,6.5e-05,0.001143,0.000631,0.001454,0.002005,0.000665,0.001408,0.000471,0.093972,0.005364,0.031554,0.001099,0.000543,0.001119,0.000827,0.001126,0.002134,0.000795,0.000785,0.04104,0.016839,0.001098,0.000576,0.04258,0.002481,0.000588,0.000348,0.007322,0.196115,0.002089,0.001344,0.001499,0.000424,0.000698,0.004264,0.064578,0.000485,0.00101,0.002915,0.003044
DC,0.000206,0.000247,0.000221,0.000182,0.000182,0.000232,0.001337,0.878344,0.010109,0.000497,0.000629,8.7e-05,0.000308,0.00013,0.000385,0.000394,0.000194,0.000417,0.000232,0.001038,0.104653,0.000975,0.000363,0.000177,0.000246,0.000213,0.0002,0.001683,0.000188,0.000184,0.000603,0.001938,0.000141,0.000357,0.001258,0.000526,0.000226,0.000135,0.00278,0.001371,0.001149,0.000358,0.000523,0.000172,0.000292,0.036962,0.001293,0.00027,0.00028,0.004624,0.000284
DE,0.000206,0.000453,0.000834,0.000308,0.000164,0.000488,0.005843,0.027346,0.919286,0.000882,0.000983,2.2e-05,0.000409,0.00019,0.000607,0.000891,0.000369,0.000728,0.000263,0.002889,0.097685,0.002881,0.000379,0.000207,0.000444,0.000422,0.000472,0.003969,0.000167,0.000311,0.002879,0.029026,0.000456,0.000291,0.00507,0.001729,0.000346,0.000171,0.048651,0.004387,0.002018,0.000358,0.001178,0.000192,0.000343,0.012887,0.003249,0.000147,0.000385,0.005231,0.001024
FL,0.003626,0.118528,0.023306,0.004045,0.002189,0.009112,0.008629,0.012102,0.009736,0.985096,0.102384,0.000499,0.00729,0.003263,0.013382,0.019067,0.007426,0.035101,0.037816,0.008884,0.011572,0.010075,0.008419,0.004608,0.013703,0.051429,0.006304,0.02291,0.003223,0.005238,0.00882,0.008548,0.00589,0.005611,0.007871,0.016054,0.009696,0.002118,0.010563,0.010777,0.031084,0.006093,0.046433,0.009375,0.004139,0.014217,0.009249,0.002372,0.006587,0.015511,0.011094
