STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.991269,0.000116,0.000159,0.000394,0.000224,0.000439,5.4e-05,4.3e-05,4.7e-05,0.000112,0.000123,0.000373,0.000154,0.001209,0.000143,0.000112,0.000156,0.000129,0.000189,4.9e-05,5.4e-05,8.8e-05,0.000151,0.000524,0.000117,0.000106,0.001124,0.000104,0.000562,0.000188,8.2e-05,4.3e-05,0.000187,0.000424,3.2e-05,7.2e-05,0.000216,0.00091,8.6e-05,2.2e-05,0.000117,0.00038,0.000143,0.000143,0.000802,0.000106,3.3e-05,0.001858,0.000258,6.8e-05,0.000648
AL,0.001826,0.983521,0.031917,0.002807,0.00122,0.003134,0.001736,0.002688,0.002778,0.028364,0.075649,0.000439,0.004645,0.002046,0.007622,0.00888,0.00471,0.018276,0.054121,0.001012,0.003177,0.001284,0.002099,0.001364,0.01555,0.138247,0.002792,0.007599,0.002061,0.003376,0.001223,0.001813,0.007019,0.002814,0.001368,0.005356,0.009582,0.001296,0.002832,0.00134,0.012176,0.003998,0.058542,0.008363,0.002659,0.005999,0.001066,0.001165,0.002271,0.006969,0.009379
AR,0.000668,0.009286,0.977354,0.004191,0.001623,0.0047,0.001278,0.001214,0.001657,0.002809,0.004132,6.6e-05,0.007032,0.003028,0.007842,0.006536,0.017529,0.008056,0.03227,0.0008,0.002361,0.000934,0.00224,0.001855,0.051373,0.036484,0.004533,0.002672,0.002706,0.007364,0.000966,0.001335,0.012222,0.003744,0.001033,0.003461,0.068014,0.001756,0.002638,0.001165,0.003251,0.00707,0.027988,0.016347,0.003448,0.003616,0.001433,0.001074,0.00282,0.004835,0.013576
AZ,0.002985,0.001971,0.004454,0.987358,0.021169,0.010209,0.001,0.001171,0.001499,0.001501,0.001893,0.001032,0.003993,0.010676,0.003251,0.00294,0.004219,0.002087,0.002754,0.000908,0.001488,0.000919,0.001403,0.002219,0.003956,0.002845,0.009573,0.00155,0.003372,0.005676,0.00078,0.001088,0.047283,0.047866,0.000841,0.001879,0.006718,0.006267,0.001718,0.000989,0.001739,0.007252,0.00301,0.004756,0.027361,0.002007,0.001199,0.004555,0.001848,0.001973,0.018561
CA,0.008553,0.002397,0.004581,0.060362,0.995767,0.014064,0.002085,0.004379,0.002415,0.002502,0.003114,0.012974,0.005003,0.028846,0.004419,0.004245,0.00455,0.003243,0.00315,0.002156,0.002796,0.001882,0.002225,0.004071,0.004655,0.003053,0.022609,0.002487,0.004204,0.00801,0.0017,0.002296,0.026502,0.169608,0.001928,0.002762,0.006063,0.047391,0.002597,0.002087,0.002071,0.01001,0.003723,0.005268,0.03514,0.003014,0.001966,0.016099,0.00267,0.002464,0.035544
CO,0.006281,0.002208,0.007415,0.012589,0.005238,0.98037,0.001754,0.003035,0.001594,0.002408,0.002455,0.001624,0.014656,0.018479,0.006738,0.004456,0.035004,0.003269,0.00403,0.001492,0.002429,0.001415,0.002755,0.00646,0.014544,0.002869,0.03006,0.002031,0.012593,0.047018,0.00184,0.001543,0.061079,0.014985,0.00137,0.00309,0.01515,0.007229,0.002322,0.00145,0.00189,0.03535,0.003677,0.009928,0.031983,0.0026,0.002066,0.005591,0.004532,0.002312,0.194226
CT,0.000356,0.000679,0.000759,0.000569,0.000373,0.000945,0.975099,0.006461,0.009753,0.001221,0.001156,0.000176,0.000971,0.000517,0.00133,0.00171,0.000603,0.001412,0.000611,0.091022,0.005623,0.040521,0.000788,0.000515,0.000851,0.00074,0.001269,0.002158,0.000437,0.000722,0.039765,0.02027,0.001155,0.000774,0.043741,0.002105,0.000611,0.000471,0.008141,0.186434,0.002185,0.001222,0.001262,0.000402,0.000617,0.004479,0.051776,0.000365,0.000751,0.003048,0.003014
DC,0.000356,0.000255,0.000249,0.000188,0.000201,0.000342,0.000952,0.899493,0.010448,0.000523,0.000567,8.8e-05,0.000274,0.00032,0.000489,0.000368,0.000188,0.000381,0.000306,0.000932,0.102751,0.001386,0.000437,0.000289,0.000293,0.000258,0.000326,0.001655,8.3e-05,0.000327,0.000932,0.001972,0.000253,0.000395,0.001107,0.000518,0.000257,0.000159,0.002356,0.000989,0.001196,0.000248,0.000486,0.000203,0.000338,0.037258,0.000733,0.000198,0.000219,0.00348,0.000507
DE,0.000134,0.000503,0.000416,0.000356,0.000221,0.000653,0.00602,0.029441,0.948993,0.000889,0.000927,0.0,0.000468,0.000351,0.000684,0.000949,0.000335,0.000872,0.000352,0.002531,0.099864,0.003123,0.000512,0.000226,0.000472,0.000421,0.00058,0.003909,0.000146,0.00041,0.00241,0.026974,0.000473,0.000454,0.004991,0.001495,0.000332,0.000217,0.047788,0.003318,0.002178,0.000611,0.000907,0.000252,0.000438,0.013117,0.002899,0.000306,0.000349,0.005783,0.001267
FL,0.004276,0.101549,0.023307,0.004288,0.002474,0.008426,0.006141,0.009062,0.008506,0.992989,0.075248,0.0009,0.006926,0.003245,0.011967,0.012517,0.005876,0.021038,0.041739,0.005595,0.009441,0.005953,0.005207,0.003776,0.01697,0.039451,0.005203,0.018345,0.003081,0.005433,0.005426,0.007223,0.006909,0.006439,0.005207,0.012129,0.01065,0.002443,0.007961,0.005998,0.027425,0.007813,0.028104,0.010716,0.004576,0.012531,0.005397,0.002561,0.004712,0.013777,0.011294
GA,0.005256,0.114231,0.012922,0.003979,0.00243,0.005274,0.005255,0.01045,0.008285,0.045785,0.985597,0.00101,0.006362,0.004134,0.009016,0.012066,0.005563,0.023784,0.01511,0.003575,0.009026,0.004436,0.00574,0.003473,0.009512,0.027835,0.006309,0.034921,0.003538,0.005988,0.003586,0.005247,0.007987,0.005442,0.004083,0.010309,0.006445,0.002628,0.007298,0.003581,0.108225,0.008127,0.071775,0.005172,0.006035,0.016272,0.003265,0.002665,0.00469,0.014369,0.014618
HI,0.000624,4.8e-05,5.3e-05,0.000191,0.000252,0.00025,2.4e-05,8.7e-05,1.6e-05,5.5e-05,4.1e-05,0.997739,7.9e-05,0.000186,4e-05,4.1e-05,4e-05,2.9e-05,0.0001,4.9e-05,4.7e-05,5.8e-05,1.9e-05,3.9e-05,3.3e-05,9.8e-05,0.000127,2.1e-05,2.1e-05,0.000229,1.2e-05,4.9e-05,7.7e-05,0.000551,3.9e-05,3.2e-05,6e-05,0.000349,2.6e-05,0.0,2.3e-05,8.3e-05,3.3e-05,6.3e-05,0.000232,8.1e-05,6.7e-05,0.000302,3.6e-05,2.5e-05,0.000225
IA,0.001782,0.002127,0.005865,0.003407,0.001692,0.012766,0.001507,0.001084,0.001436,0.001342,0.001892,0.00022,0.973181,0.007514,0.040997,0.008955,0.020708,0.004474,0.001565,0.001221,0.001821,0.001649,0.003994,0.044051,0.027139,0.002575,0.017169,0.001793,0.020648,0.202862,0.001374,0.001307,0.006414,0.006648,0.001188,0.003945,0.007075,0.003448,0.002669,0.001121,0.001578,0.146737,0.004215,0.002049,0.007984,0.002145,0.001533,0.002636,0.028559,0.003531,0.048134
ID,0.003965,0.000666,0.001448,0.004644,0.004238,0.007007,0.00038,0.000824,0.000284,0.000529,0.000699,0.000505,0.00274,0.969118,0.001675,0.001344,0.002335,0.001072,0.000744,0.000431,0.000668,0.000452,0.000658,0.002144,0.002024,0.000969,0.09406,0.000658,0.009137,0.005023,0.000338,0.000425,0.004841,0.014442,0.000357,0.000822,0.001974,0.036782,0.000717,0.00033,0.000727,0.011976,0.000977,0.001106,0.080465,0.000903,0.000366,0.069939,0.001302,0.000898,0.076186
IL,0.007706,0.007627,0.017914,0.00842,0.003977,0.015847,0.005526,0.00607,0.005461,0.006079,0.007367,0.001054,0.118224,0.009715,0.984098,0.111091,0.020176,0.037202,0.005814,0.004566,0.006601,0.005443,0.025091,0.018983,0.11054,0.009221,0.020904,0.005996,0.015777,0.024885,0.005007,0.005021,0.014357,0.011174,0.004816,0.018064,0.011872,0.00532,0.010621,0.005339,0.007196,0.042007,0.018115,0.005815,0.01071,0.008041,0.005764,0.004696,0.111086,0.012803,0.051711
IN,0.002272,0.006621,0.011262,0.004963,0.002288,0.007735,0.005454,0.005246,0.00565,0.004296,0.006296,0.000285,0.020832,0.006243,0.109901,0.979176,0.009867,0.141384,0.004083,0.003456,0.006497,0.004363,0.050523,0.008586,0.019771,0.006295,0.01164,0.005791,0.009179,0.012609,0.003854,0.00474,0.010396,0.00699,0.004482,0.060127,0.007363,0.003422,0.010753,0.003208,0.00689,0.024217,0.018301,0.003358,0.006618,0.008207,0.005064,0.002498,0.021773,0.017003,0.031151
KS,0.001247,0.002028,0.013032,0.004179,0.001456,0.024994,0.001006,0.001344,0.000978,0.001135,0.001843,0.000198,0.017642,0.004599,0.006167,0.004645,0.978131,0.003863,0.002412,0.00073,0.001265,0.000948,0.001342,0.004438,0.141997,0.003016,0.008286,0.001341,0.006119,0.052207,0.000652,0.000854,0.011144,0.004325,0.000698,0.002331,0.045256,0.002142,0.001608,0.000725,0.00153,0.023952,0.003314,0.004836,0.005206,0.001728,0.001133,0.001509,0.003133,0.002625,0.030193
KY,0.00294,0.011884,0.010316,0.002569,0.001126,0.004639,0.002471,0.002905,0.002935,0.006281,0.010345,0.000241,0.009494,0.003039,0.026049,0.093485,0.006237,0.972456,0.004788,0.001478,0.004115,0.00178,0.010715,0.003404,0.017263,0.009103,0.006092,0.007254,0.003726,0.006628,0.001712,0.002318,0.005996,0.00338,0.002065,0.073121,0.004249,0.00183,0.005908,0.001868,0.010073,0.011183,0.074477,0.002678,0.003641,0.009999,0.002432,0.001402,0.007307,0.062694,0.016364
LA,0.001737,0.017193,0.035568,0.00315,0.001158,0.003356,0.000922,0.001344,0.001452,0.006673,0.005745,0.000527,0.00199,0.001726,0.00242,0.002659,0.003099,0.003637,0.984169,0.000619,0.001774,0.000686,0.000931,0.000914,0.004292,0.091553,0.002375,0.002633,0.001603,0.002216,0.000594,0.001045,0.00835,0.002628,0.00079,0.001687,0.009093,0.001163,0.001574,0.000923,0.003746,0.003221,0.006058,0.026408,0.002155,0.00284,0.000766,0.000775,0.001183,0.002769,0.007661
MA,0.001025,0.000815,0.000893,0.000841,0.000677,0.001594,0.146673,0.007588,0.006991,0.001861,0.001472,0.000154,0.001275,0.000744,0.002022,0.002045,0.001018,0.001693,0.000814,0.983841,0.005653,0.117259,0.001286,0.00109,0.001103,0.000822,0.001777,0.002308,0.000708,0.00125,0.364753,0.012642,0.001232,0.001355,0.019771,0.002463,0.000746,0.00091,0.007332,0.447706,0.002259,0.00223,0.001392,0.000704,0.0013,0.004795,0.107916,0.000762,0.001488,0.003082,0.003154
MD,0.000668,0.00225,0.002398,0.001913,0.001061,0.002657,0.012414,0.687551,0.360646,0.003882,0.004082,0.000417,0.002391,0.003369,0.003399,0.004851,0.001665,0.005126,0.002007,0.007163,0.974058,0.010156,0.002519,0.001459,0.002534,0.00233,0.004641,0.013284,0.00127,0.002105,0.007406,0.024929,0.003245,0.00262,0.009817,0.007125,0.001758,0.001058,0.078561,0.010085,0.010236,0.003056,0.00495,0.001523,0.003475,0.106003,0.00803,0.001008,0.002102,0.115023,0.006422
