STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.994206,1.7e-05,3.2e-05,0.000101,6.4e-05,9.3e-05,2.3e-05,4.9e-05,4.8e-05,4e-05,3.9e-05,0.000251,4e-06,0.000527,2.2e-05,2.8e-05,4.4e-05,6.8e-05,2e-05,7e-06,1e-05,3.2e-05,1.6e-05,6.2e-05,3.2e-05,5.5e-05,0.000358,2.2e-05,0.00019,7e-06,0.0,1.1e-05,0.000125,9.7e-05,1.9e-05,1.8e-05,3.3e-05,0.000686,2.5e-05,0.0,3.6e-05,9e-05,2.8e-05,2.7e-05,0.000148,3.3e-05,0.0,0.000928,4.8e-05,1.6e-05,0.000169
AL,0.000519,0.963852,0.018863,0.00274,0.000902,0.002511,0.001124,0.001627,0.001801,0.034263,0.082157,0.00023,0.003333,0.001787,0.005477,0.007438,0.003597,0.016052,0.052022,0.00077,0.002195,0.000994,0.002325,0.001401,0.007877,0.152024,0.002811,0.006728,0.001985,0.003512,0.000826,0.001147,0.008533,0.001937,0.00096,0.004288,0.006803,0.000859,0.002358,0.001015,0.010842,0.002441,0.065189,0.005721,0.002116,0.005,0.001033,0.000578,0.002153,0.00517,0.009362
AR,0.00028,0.009308,0.969657,0.004201,0.001323,0.003576,0.000857,0.001233,0.001415,0.002399,0.003914,4.2e-05,0.005686,0.002812,0.007549,0.006183,0.01493,0.007851,0.027049,0.000791,0.00167,0.000804,0.00197,0.001756,0.050894,0.038549,0.003434,0.002223,0.002851,0.006389,0.000747,0.00096,0.014883,0.002647,0.000846,0.003305,0.067042,0.001235,0.0025,0.000691,0.002632,0.004521,0.02733,0.014325,0.003124,0.003141,0.000666,0.000789,0.002529,0.004026,0.013354
AZ,0.002717,0.001493,0.004777,0.988131,0.020766,0.010718,0.000619,0.000789,0.000788,0.000987,0.001331,0.000648,0.00377,0.010446,0.003295,0.002793,0.004335,0.001768,0.002574,0.000572,0.00101,0.000883,0.00123,0.002192,0.00467,0.002657,0.008791,0.001069,0.004668,0.006421,0.000614,0.000672,0.056022,0.058726,0.000579,0.001581,0.007692,0.006045,0.001259,0.00054,0.001071,0.005534,0.002559,0.004287,0.029537,0.001398,0.000566,0.004366,0.002026,0.001383,0.023391
CA,0.003796,0.001577,0.004362,0.052506,0.996715,0.008612,0.001119,0.002762,0.001287,0.001266,0.001734,0.007708,0.00396,0.01892,0.003249,0.002793,0.003664,0.002096,0.002499,0.001061,0.001444,0.001372,0.00128,0.00196,0.004251,0.002827,0.011697,0.001544,0.003337,0.007765,0.001127,0.001304,0.028815,0.136743,0.001119,0.001858,0.006044,0.03529,0.001668,0.00121,0.001329,0.005136,0.0029,0.003595,0.027576,0.001855,0.001199,0.010841,0.001602,0.001688,0.032444
CO,0.002078,0.001258,0.00381,0.008825,0.002939,0.986321,0.000591,0.001134,0.000675,0.001136,0.001196,0.000543,0.007008,0.012106,0.003337,0.002665,0.018051,0.002115,0.002059,0.000551,0.001081,0.000741,0.001049,0.003344,0.00637,0.001902,0.01713,0.000974,0.009504,0.030902,0.000881,0.000598,0.056126,0.010281,0.000574,0.001551,0.007798,0.004286,0.001144,0.000475,0.000975,0.017794,0.001976,0.00427,0.026586,0.001273,0.001233,0.003245,0.002492,0.001564,0.170401
CT,0.00016,0.00056,0.000967,0.000472,0.000235,0.000484,0.972114,0.00434,0.006111,0.00095,0.001033,0.0,0.000905,0.000478,0.00127,0.001809,0.000587,0.001222,0.00043,0.070537,0.003694,0.015175,0.000677,0.000425,0.000958,0.000692,0.000717,0.001611,0.00057,0.001094,0.024197,0.011272,0.001744,0.000583,0.02979,0.001794,0.00074,0.000214,0.005746,0.142447,0.001794,0.001392,0.00129,0.000379,0.000637,0.003409,0.04444,0.000231,0.000755,0.0027,0.002868
DC,4e-05,0.000161,9.3e-05,9.8e-05,6.9e-05,0.000113,0.000755,0.873601,0.006964,0.000312,0.000394,2.1e-05,9.5e-05,6.8e-05,0.000237,0.00024,0.00012,0.000228,0.000195,0.00044,0.091829,0.000237,0.000171,0.000116,0.000128,0.000213,0.00017,0.001155,0.000106,7.9e-05,0.000178,0.001395,0.000146,9.7e-05,0.000843,0.000307,0.00011,6.1e-05,0.001726,0.000562,0.000805,0.000181,0.000303,0.000102,0.000148,0.030988,0.000333,6.5e-05,0.000148,0.003425,0.000169
DE,0.0002,0.000351,0.000528,0.000307,8.8e-05,0.00024,0.003288,0.015042,0.937505,0.000651,0.000738,4.2e-05,0.000373,0.000225,0.000572,0.000749,0.000245,0.000727,0.00029,0.001495,0.070585,0.001388,0.000266,0.000153,0.00043,0.000435,0.000321,0.002253,0.000317,0.00038,0.002086,0.019432,0.000867,0.000164,0.002795,0.001057,0.000329,0.000117,0.029122,0.001879,0.00153,0.00047,0.000841,0.000181,0.00026,0.007138,0.001566,6.2e-05,0.000236,0.003351,0.001349
FL,0.001798,0.113256,0.010992,0.002824,0.001278,0.004445,0.006808,0.006658,0.006754,0.986208,0.082317,0.000501,0.004496,0.002431,0.008974,0.011335,0.004228,0.017001,0.029296,0.00582,0.007475,0.006483,0.006924,0.003293,0.00776,0.044743,0.002981,0.014362,0.002302,0.004023,0.006158,0.005389,0.006444,0.002796,0.005592,0.008478,0.004835,0.001408,0.006792,0.007927,0.022222,0.002911,0.028472,0.004525,0.002883,0.010263,0.007895,0.001424,0.004786,0.009393,0.009981
