STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.990248,3.9e-05,3.9e-05,0.000191,0.000131,0.000251,1.6e-05,4.8e-05,2.8e-05,5.5e-05,7.4e-05,0.000354,6.7e-05,0.000681,7.5e-05,7.9e-05,0.000101,8e-05,7e-05,5.9e-05,3.7e-05,4.2e-05,8.7e-05,0.000165,0.000102,8.8e-05,0.000623,6.8e-05,0.000113,0.000125,7.3e-05,1.8e-05,0.000145,0.000299,2.6e-05,5.2e-05,0.000122,0.000706,3.9e-05,0.0,4.6e-05,0.000171,7e-05,9.9e-05,0.000355,8.3e-05,0.0,0.001552,0.000179,6.3e-05,0.000513
AL,0.001136,0.964762,0.030706,0.0035,0.001135,0.003506,0.001611,0.002594,0.001975,0.042752,0.09098,0.000205,0.003877,0.002663,0.006778,0.010849,0.004275,0.028759,0.060745,0.001056,0.002649,0.001731,0.002533,0.001433,0.010935,0.165364,0.004427,0.00857,0.001899,0.003572,0.00109,0.001489,0.010395,0.002693,0.001238,0.00593,0.009764,0.001268,0.002985,0.001152,0.013531,0.003681,0.076047,0.008643,0.003389,0.005937,0.000932,0.000911,0.002532,0.00589,0.010478
AR,0.000953,0.011454,0.969855,0.005292,0.001529,0.005325,0.001052,0.001633,0.00133,0.003925,0.004702,0.000131,0.006243,0.00337,0.007942,0.006505,0.016277,0.008507,0.032826,0.00078,0.00192,0.001013,0.002448,0.001845,0.05496,0.042908,0.004747,0.002558,0.002726,0.006538,0.000723,0.001007,0.016739,0.003735,0.00095,0.003422,0.07156,0.001551,0.002434,0.000576,0.0029,0.005996,0.029065,0.016573,0.003901,0.003382,0.000807,0.000983,0.00286,0.003958,0.015473
AZ,0.003556,0.00192,0.005473,0.983915,0.025058,0.013835,0.000961,0.001393,0.001008,0.001498,0.001872,0.000858,0.004796,0.013737,0.004074,0.003226,0.004786,0.002127,0.003031,0.000872,0.001325,0.001154,0.00163,0.002415,0.005092,0.003131,0.012594,0.001252,0.004663,0.007264,0.000891,0.000949,0.064674,0.063092,0.000872,0.002031,0.008888,0.007923,0.001757,0.000953,0.001277,0.006726,0.003116,0.005515,0.034827,0.001773,0.000932,0.005793,0.002567,0.001657,0.025344
CA,0.008579,0.002078,0.005041,0.067951,0.994302,0.014012,0.002347,0.004371,0.002031,0.002158,0.002665,0.010852,0.00477,0.031473,0.004264,0.003632,0.004753,0.002755,0.003085,0.001945,0.002271,0.001956,0.001934,0.002943,0.005135,0.003215,0.023303,0.002212,0.004606,0.009804,0.00174,0.002204,0.035045,0.200437,0.002094,0.002578,0.007668,0.051459,0.002258,0.002006,0.001846,0.007456,0.004116,0.005138,0.038849,0.002594,0.001677,0.016865,0.002552,0.001657,0.041097
CO,0.004363,0.001949,0.006326,0.01236,0.004564,0.974855,0.00153,0.001969,0.001386,0.002082,0.001928,0.000988,0.010392,0.018939,0.005492,0.004269,0.027371,0.002922,0.003299,0.001263,0.001728,0.001266,0.002218,0.005032,0.010673,0.002419,0.030319,0.001676,0.011695,0.0434,0.001614,0.00106,0.071288,0.015074,0.001079,0.002625,0.011035,0.006665,0.002256,0.001033,0.001507,0.02897,0.003331,0.006873,0.033588,0.002028,0.00146,0.00508,0.003805,0.001869,0.215846
CT,0.000513,0.000643,0.00095,0.000706,0.000368,0.000924,0.964845,0.007012,0.010405,0.001424,0.001369,0.000112,0.001161,0.000619,0.001387,0.00198,0.000638,0.001291,0.000587,0.089926,0.005432,0.027168,0.000958,0.000546,0.001066,0.000796,0.001119,0.002382,0.000639,0.001276,0.03853,0.016645,0.001663,0.0008,0.040527,0.002326,0.000792,0.000432,0.007236,0.185207,0.00228,0.001243,0.001472,0.000454,0.000907,0.004644,0.059996,0.000475,0.000856,0.002678,0.004364
DC,0.000257,0.000219,0.000222,0.000219,0.000163,0.000267,0.001294,0.860333,0.012016,0.000487,0.000574,3.7e-05,0.000242,0.000133,0.000374,0.00036,0.000182,0.000364,0.000217,0.001026,0.09999,0.000886,0.000312,0.000213,0.000237,0.000242,0.000208,0.001819,0.000132,0.000188,0.000744,0.002091,0.000155,0.000362,0.001214,0.000496,0.000194,0.000158,0.002987,0.001311,0.001231,0.000295,0.000449,0.000165,0.000238,0.035171,0.001056,0.000306,0.000231,0.005309,0.000257
DE,0.000403,0.000455,0.000856,0.000324,0.000163,0.000467,0.005617,0.028001,0.916591,0.000983,0.001062,3.7e-05,0.000461,0.000248,0.000542,0.000812,0.000346,0.000678,0.000335,0.002742,0.100341,0.002364,0.000369,0.000236,0.00045,0.000485,0.000448,0.004107,0.000113,0.000319,0.002599,0.029273,0.000783,0.000356,0.004686,0.001498,0.00036,0.000172,0.047083,0.003793,0.002271,0.000544,0.001205,0.000234,0.000279,0.01369,0.002174,0.000108,0.000295,0.005568,0.0014
FL,0.004546,0.125764,0.022936,0.004752,0.002387,0.009166,0.009434,0.014409,0.010307,0.983299,0.109167,0.000634,0.00714,0.003423,0.013594,0.019186,0.007283,0.037062,0.040066,0.00892,0.011732,0.009863,0.008153,0.004308,0.013666,0.055274,0.006457,0.023255,0.003817,0.00543,0.008826,0.009099,0.008297,0.005533,0.008256,0.016179,0.010068,0.002211,0.010868,0.011219,0.033105,0.006338,0.047269,0.009679,0.004941,0.015554,0.008416,0.002261,0.006493,0.017003,0.014119
