STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.985928,6.5e-05,6e-05,0.000328,0.000318,0.000333,0.000846,0.000402,6.2e-05,9.1e-05,8.4e-05,0.002406,5.9e-05,0.001569,9.3e-05,5.7e-05,0.000111,0.000232,0.000119,0.000177,8e-05,0.001055,6.4e-05,0.000201,8.2e-05,6.2e-05,0.000676,5.8e-05,0.000375,0.000153,0.000136,6.4e-05,0.000157,0.0006,6.1e-05,0.00018,9e-05,0.001729,8.2e-05,0.000132,4.1e-05,0.000149,6.8e-05,9.6e-05,0.000423,0.000205,0.001575,0.0049,0.000412,0.0001,0.000321
AL,0.0015,0.980344,0.015157,0.003265,0.001566,0.003666,0.003053,0.005207,0.003494,0.02241,0.073716,0.001349,0.006834,0.005153,0.006049,0.007156,0.004473,0.014649,0.032477,0.002415,0.003304,0.003091,0.003976,0.003167,0.007583,0.10875,0.004287,0.008299,0.00225,0.004077,0.004167,0.00314,0.00772,0.003545,0.002833,0.005558,0.006423,0.001931,0.003909,0.001672,0.012436,0.003576,0.048661,0.005512,0.004286,0.008038,0.004366,0.001615,0.004584,0.005657,0.005396
AR,0.00081,0.008199,0.974795,0.004184,0.001608,0.004178,0.00168,0.002229,0.003371,0.001918,0.005576,0.000873,0.007862,0.004005,0.007669,0.008004,0.013004,0.010585,0.025895,0.001749,0.003149,0.002458,0.003609,0.003325,0.040186,0.035396,0.005209,0.00329,0.00461,0.006291,0.002327,0.001948,0.013437,0.003497,0.001936,0.003993,0.061347,0.002372,0.003692,0.001423,0.004347,0.006734,0.032114,0.013996,0.003384,0.004168,0.003364,0.001584,0.003424,0.005771,0.014696
AZ,0.007561,0.002324,0.005535,0.983185,0.02196,0.01611,0.002189,0.00391,0.002503,0.002321,0.002997,0.010948,0.008634,0.022515,0.006263,0.004111,0.007424,0.003287,0.004058,0.002448,0.002463,0.002582,0.003151,0.009056,0.006125,0.004378,0.011278,0.002318,0.015579,0.009973,0.002035,0.002346,0.066288,0.057251,0.002228,0.003004,0.008766,0.011478,0.002885,0.001738,0.002257,0.010176,0.003788,0.005986,0.031671,0.00293,0.001694,0.011016,0.00457,0.0022,0.021195
CA,0.017852,0.004606,0.007967,0.079099,0.992711,0.021384,0.009371,0.013007,0.007212,0.005041,0.006604,0.066084,0.008033,0.032142,0.009019,0.007473,0.009332,0.005484,0.00761,0.008409,0.006816,0.007685,0.005062,0.008451,0.009409,0.005262,0.019083,0.005259,0.007578,0.012661,0.008567,0.008239,0.04038,0.159179,0.008504,0.005327,0.009266,0.043485,0.00608,0.00581,0.004421,0.009848,0.008,0.009559,0.048862,0.006568,0.008922,0.033288,0.00612,0.004012,0.027991
CO,0.006211,0.002718,0.005793,0.011283,0.005598,0.981534,0.004435,0.007289,0.003916,0.00397,0.004146,0.008528,0.009311,0.016026,0.00608,0.003919,0.021163,0.003741,0.004542,0.0044,0.003766,0.002272,0.00311,0.006487,0.009377,0.003793,0.029515,0.002711,0.015969,0.034923,0.004099,0.003202,0.045257,0.014752,0.003105,0.004141,0.009523,0.007168,0.003966,0.002102,0.002481,0.024314,0.0037,0.006089,0.026136,0.004199,0.003817,0.007079,0.005183,0.002661,0.211463
CT,0.00132,0.001076,0.002055,0.000798,0.001437,0.001693,0.963021,0.007655,0.014213,0.002296,0.002055,0.000873,0.002931,0.000833,0.002819,0.004067,0.001953,0.003238,0.001241,0.110758,0.008352,0.034699,0.002051,0.001827,0.001942,0.001515,0.001598,0.002587,0.00175,0.001641,0.059629,0.02347,0.001304,0.001436,0.047421,0.004445,0.003482,0.001421,0.009452,0.190085,0.002644,0.003829,0.002258,0.000789,0.00158,0.006356,0.110382,0.001504,0.002612,0.005771,0.008312
DC,0.0006,0.000817,0.000483,0.000675,0.000733,0.00112,0.003049,0.896434,0.015502,0.001265,0.001361,0.000952,0.000621,0.000437,0.001177,0.00087,0.000501,0.001017,0.000998,0.003052,0.160806,0.002011,0.001182,0.000698,0.000618,0.000674,0.000876,0.00275,0.000453,0.000573,0.001713,0.005957,0.000675,0.001047,0.00512,0.000967,0.000557,0.000521,0.005183,0.003327,0.001413,0.00076,0.001078,0.000633,0.00077,0.073043,0.002624,0.000753,0.000617,0.009215,0.000712
DE,0.00036,0.000613,0.001198,0.000478,0.000443,0.000536,0.006763,0.02881,0.937831,0.001105,0.001322,0.000502,0.00117,0.000316,0.000836,0.001262,0.000345,0.001291,0.00052,0.004351,0.069952,0.003637,0.000874,0.000418,0.00064,0.000845,0.000691,0.003546,0.000578,0.001005,0.007642,0.033652,0.001005,0.000605,0.006845,0.002997,0.000305,0.000281,0.039293,0.006356,0.001711,0.000462,0.001587,0.000352,0.000449,0.011295,0.005439,0.000357,0.000425,0.006172,0.000873
FL,0.005611,0.073975,0.010991,0.00761,0.00554,0.015019,0.024309,0.027951,0.022491,0.988788,0.073231,0.005368,0.01491,0.006051,0.017771,0.017066,0.01126,0.019875,0.024387,0.030236,0.019429,0.028169,0.021053,0.018568,0.012837,0.030538,0.007805,0.024424,0.01211,0.011625,0.020834,0.023139,0.009078,0.012327,0.034511,0.018482,0.008381,0.004709,0.018603,0.024746,0.032267,0.012559,0.023443,0.008906,0.008863,0.020302,0.021685,0.00624,0.015946,0.013194,0.011275
