STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.987999,4.3e-05,5.4e-05,0.000385,0.000362,0.000361,0.000502,0.00015,5.4e-05,8.1e-05,7.7e-05,0.002619,0.000102,0.001697,9e-05,6.1e-05,0.000123,0.000169,0.000176,0.000328,6.9e-05,0.000724,9.5e-05,0.000236,9.8e-05,7.5e-05,0.00084,5.2e-05,0.000291,0.000245,9.7e-05,4.7e-05,0.000114,0.000649,5.1e-05,0.00013,9.7e-05,0.001511,9.1e-05,1.7e-05,5.1e-05,0.000282,7.7e-05,8.2e-05,0.000342,0.00014,0.000386,0.004128,0.000663,9.6e-05,0.000221
AL,0.001403,0.980269,0.016193,0.003552,0.001744,0.003184,0.002755,0.006223,0.003319,0.021959,0.068363,0.001236,0.00719,0.005528,0.00575,0.00685,0.004317,0.013638,0.029107,0.002682,0.003985,0.003552,0.003898,0.002843,0.007839,0.103863,0.00469,0.008656,0.002622,0.005404,0.003321,0.003169,0.007771,0.004328,0.002833,0.006776,0.006601,0.002625,0.004296,0.001551,0.015123,0.003728,0.044404,0.005965,0.005003,0.009082,0.003857,0.001636,0.003684,0.005862,0.006957
AR,0.000997,0.009491,0.973846,0.004235,0.001684,0.003836,0.001666,0.001918,0.004109,0.00214,0.005699,0.0009,0.008423,0.004857,0.007771,0.008015,0.012469,0.009795,0.023977,0.001823,0.003253,0.002092,0.003387,0.003263,0.036651,0.035422,0.00366,0.003224,0.004386,0.005831,0.002522,0.00194,0.012351,0.003829,0.001724,0.004255,0.05889,0.002524,0.003651,0.001943,0.00432,0.007502,0.033254,0.014058,0.003288,0.004129,0.002906,0.001599,0.003249,0.005023,0.01212
AZ,0.006297,0.00249,0.004791,0.984472,0.021116,0.014052,0.001816,0.003704,0.001941,0.002371,0.003028,0.011805,0.008334,0.020892,0.005719,0.00386,0.006557,0.003003,0.004026,0.002053,0.00236,0.001737,0.002713,0.006694,0.00557,0.004393,0.010219,0.002261,0.012252,0.009401,0.001918,0.002165,0.060741,0.05641,0.001764,0.002602,0.008134,0.010571,0.002515,0.001534,0.002132,0.007925,0.003537,0.005876,0.029548,0.0028,0.001543,0.007961,0.004058,0.002188,0.022962
CA,0.01783,0.005303,0.007376,0.078702,0.991409,0.022344,0.008674,0.012577,0.009168,0.005587,0.006676,0.070428,0.009251,0.030146,0.009933,0.008844,0.011028,0.006171,0.006429,0.009514,0.007289,0.009473,0.00582,0.008556,0.010448,0.005447,0.01914,0.007019,0.007396,0.013777,0.010672,0.009361,0.039003,0.15739,0.008799,0.00587,0.009729,0.039732,0.006978,0.007857,0.005212,0.008802,0.009199,0.010459,0.047411,0.007819,0.007972,0.027499,0.007498,0.004011,0.031222
CO,0.005735,0.002602,0.006019,0.011901,0.005586,0.980664,0.003702,0.005377,0.003119,0.003818,0.003209,0.007776,0.01022,0.015356,0.00637,0.004282,0.02069,0.003939,0.004894,0.004148,0.003602,0.002013,0.00346,0.007053,0.009389,0.004108,0.0289,0.00267,0.017075,0.034893,0.004801,0.002716,0.056324,0.016178,0.002206,0.004369,0.010028,0.007406,0.004434,0.00196,0.002477,0.020784,0.003774,0.006694,0.023963,0.004236,0.00378,0.006129,0.00527,0.002367,0.210468
CT,0.001714,0.001319,0.001826,0.000832,0.001475,0.001924,0.966089,0.00643,0.011029,0.002417,0.00232,0.000698,0.003431,0.001083,0.003042,0.004431,0.002337,0.003707,0.001064,0.102018,0.007116,0.031038,0.002972,0.002047,0.002438,0.001349,0.001537,0.002329,0.002573,0.002126,0.056225,0.021147,0.001486,0.001636,0.043422,0.004934,0.003099,0.001241,0.009165,0.182142,0.002966,0.00556,0.002267,0.000824,0.001383,0.005694,0.09515,0.001086,0.003581,0.006254,0.007351
DC,0.000592,0.000513,0.000534,0.000552,0.00059,0.001171,0.002195,0.894777,0.016181,0.00149,0.001283,0.0009,0.000621,0.000404,0.000977,0.000738,0.000701,0.00088,0.000733,0.001865,0.165711,0.001382,0.000771,0.00057,0.000655,0.000591,0.000713,0.002527,0.000437,0.000517,0.001918,0.004553,0.000698,0.00119,0.002909,0.000937,0.000445,0.00039,0.006169,0.00213,0.001442,0.000501,0.001403,0.000582,0.000807,0.072028,0.002572,0.000532,0.000453,0.010059,0.000565
DE,0.000312,0.000606,0.001506,0.000395,0.000458,0.000535,0.004469,0.027955,0.948324,0.001219,0.001045,0.000524,0.00115,0.000428,0.000765,0.001078,0.000385,0.001127,0.000512,0.002795,0.066355,0.002539,0.000611,0.000375,0.000737,0.000856,0.000539,0.003271,0.000291,0.00065,0.004187,0.028676,0.000909,0.000639,0.004158,0.002176,0.000445,0.000221,0.037573,0.003715,0.001719,0.000486,0.001561,0.000354,0.000459,0.01014,0.003652,0.000268,0.000374,0.005525,0.001033
FL,0.007076,0.066322,0.010889,0.007666,0.005688,0.015215,0.01878,0.026809,0.019942,0.989634,0.061124,0.007011,0.014335,0.005779,0.016928,0.014987,0.010871,0.016461,0.021498,0.020512,0.019523,0.01892,0.013719,0.01509,0.012247,0.028905,0.00751,0.022082,0.012721,0.011293,0.019914,0.020241,0.009282,0.013092,0.020286,0.015436,0.008295,0.004744,0.016254,0.019838,0.029967,0.009883,0.021278,0.008914,0.008291,0.020419,0.017513,0.004996,0.01425,0.01191,0.012464
GA,0.004395,0.128305,0.01754,0.006119,0.004064,0.007012,0.009727,0.021093,0.011189,0.041501,0.977249,0.005345,0.012944,0.006264,0.011577,0.015192,0.009427,0.032733,0.018176,0.008412,0.012501,0.01721,0.011945,0.007819,0.011899,0.036492,0.007082,0.039666,0.006166,0.011496,0.009553,0.007979,0.011336,0.009907,0.008891,0.015789,0.009644,0.004601,0.012063,0.008198,0.111224,0.007565,0.07558,0.007503,0.007331,0.024191,0.009901,0.00433,0.009261,0.015364,0.014972
HI,0.008697,0.00017,0.000221,0.001734,0.003285,0.001587,0.000256,0.00079,0.000482,0.000326,0.000265,0.984972,0.000726,0.002651,0.000582,0.000352,0.000508,0.000206,0.000221,0.000509,0.00049,0.000408,0.000476,0.00103,0.000493,0.000207,0.001838,0.000262,0.000777,0.000917,0.000526,0.000412,0.000625,0.004167,0.000362,0.000295,0.000392,0.003315,0.000278,0.000358,0.000204,0.000673,0.000261,0.000413,0.002695,0.000546,0.000231,0.003598,0.000661,0.000151,0.001057
