STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.994844,2e-05,3.3e-05,0.000133,9.3e-05,0.000142,9.8e-05,9.2e-05,0.00011,5.7e-05,2.8e-05,0.000415,4.3e-05,0.000364,4.1e-05,2.1e-05,6.4e-05,7.9e-05,5.6e-05,9e-05,1.8e-05,4.4e-05,4e-05,8.3e-05,4.1e-05,4.5e-05,0.000538,3.1e-05,0.000186,6.4e-05,5.5e-05,2.3e-05,0.000128,0.000153,2.3e-05,4e-05,8.6e-05,0.00081,2.5e-05,6.3e-05,1.2e-05,0.000117,4.3e-05,5.3e-05,0.000123,4.6e-05,8.9e-05,0.001417,0.000137,8e-06,0.00029
AL,0.000611,0.984743,0.012545,0.003034,0.001123,0.002469,0.001877,0.00101,0.002274,0.018471,0.057301,0.000502,0.008065,0.003082,0.00552,0.007655,0.006195,0.011611,0.018168,0.001377,0.002446,0.001881,0.003271,0.002776,0.010632,0.089535,0.003564,0.005561,0.002309,0.004185,0.001731,0.001644,0.008842,0.002304,0.001427,0.004137,0.009638,0.001456,0.002778,0.001596,0.008942,0.002851,0.048471,0.005662,0.003427,0.005292,0.001331,0.000932,0.005564,0.004531,0.010504
AR,0.000577,0.006284,0.980368,0.004373,0.001327,0.003328,0.001171,0.00101,0.002259,0.001609,0.003872,0.000208,0.006932,0.003627,0.006486,0.006147,0.013412,0.007541,0.019659,0.000899,0.001703,0.001443,0.00263,0.002551,0.037538,0.026595,0.003967,0.002702,0.004412,0.006479,0.001128,0.001153,0.014661,0.002729,0.001043,0.003206,0.055938,0.001994,0.002531,0.00147,0.002851,0.006139,0.021869,0.012319,0.003601,0.003237,0.002129,0.000981,0.002736,0.003844,0.016559
AZ,0.006173,0.001849,0.005216,0.991615,0.013931,0.012603,0.000959,0.000826,0.000847,0.0014,0.001682,0.004517,0.009974,0.014164,0.004621,0.003433,0.007348,0.002053,0.002573,0.000908,0.001199,0.001399,0.002098,0.007052,0.006217,0.003353,0.012288,0.001426,0.013461,0.008814,0.000877,0.001073,0.052094,0.035889,0.000889,0.002045,0.009455,0.008066,0.001617,0.000966,0.001527,0.00951,0.002809,0.004911,0.022371,0.001691,0.001065,0.005627,0.0046,0.001791,0.025641
CA,0.008582,0.002558,0.00532,0.052284,0.996182,0.010774,0.003796,0.003533,0.004031,0.002685,0.002915,0.026183,0.006005,0.021074,0.004649,0.004255,0.006238,0.002946,0.003433,0.002685,0.002744,0.00312,0.002527,0.004116,0.006018,0.003713,0.014019,0.002882,0.004729,0.010855,0.003966,0.003135,0.031486,0.09036,0.002839,0.002966,0.00828,0.031204,0.002825,0.004704,0.002119,0.005736,0.004357,0.005437,0.026649,0.003277,0.00346,0.014338,0.003345,0.002331,0.03188
CO,0.003256,0.001627,0.004044,0.007098,0.002616,0.98914,0.001558,0.001423,0.001208,0.002252,0.001634,0.002682,0.009235,0.012019,0.004163,0.002907,0.017498,0.002199,0.002502,0.001705,0.001874,0.001122,0.001492,0.004113,0.007715,0.002627,0.018575,0.001429,0.011301,0.025408,0.002476,0.001194,0.033907,0.008086,0.000808,0.002476,0.010816,0.005213,0.00232,0.000924,0.001235,0.015514,0.002598,0.005163,0.019633,0.001992,0.001715,0.003466,0.003066,0.001644,0.138367
CT,0.000271,0.000843,0.001005,0.000595,0.000636,0.000868,0.980536,0.002294,0.009144,0.001088,0.001404,0.000156,0.002014,0.000673,0.001705,0.002679,0.001058,0.001769,0.000761,0.053762,0.004309,0.016123,0.001707,0.000803,0.001443,0.001311,0.000941,0.001642,0.000875,0.001578,0.024213,0.009835,0.001854,0.000551,0.019406,0.002998,0.000972,0.000832,0.005455,0.111083,0.001635,0.003036,0.001738,0.000558,0.000963,0.003719,0.05539,0.000689,0.002016,0.003574,0.004449
DC,0.000102,0.00014,0.000182,0.000188,0.000132,0.000283,0.000748,0.906158,0.005819,0.000392,0.00039,0.00019,0.000279,0.000191,0.000339,0.000331,0.000215,0.000407,0.000167,0.000586,0.099292,0.000685,0.000344,0.000164,0.000256,0.000142,0.000202,0.000927,0.000186,0.000133,0.000745,0.001743,0.000174,0.000159,0.000639,0.000283,0.000237,8e-05,0.002652,0.000525,0.000637,0.000168,0.000424,0.000201,0.000358,0.035012,0.00068,0.000168,0.000172,0.005427,0.000184
DE,3.4e-05,0.000447,0.00076,0.000323,0.000273,0.000286,0.003739,0.009912,0.964099,0.00081,0.00085,0.000121,0.000605,0.0002,0.000629,0.000934,0.00035,0.00077,0.000365,0.002713,0.047764,0.001881,0.000414,0.000229,0.000565,0.000468,0.000504,0.002603,0.000242,0.00067,0.004722,0.014487,0.000923,0.000285,0.002084,0.00184,0.00036,0.000174,0.022413,0.004557,0.001214,0.000302,0.001007,0.000233,0.00037,0.005201,0.004525,0.000157,0.000365,0.002648,0.001395
FL,0.004749,0.059242,0.007785,0.004637,0.002382,0.008219,0.011625,0.007663,0.015292,0.995844,0.048314,0.001782,0.02026,0.003218,0.012598,0.0186,0.012083,0.01536,0.012766,0.012444,0.010663,0.016633,0.013575,0.014523,0.016281,0.023077,0.004707,0.014249,0.007745,0.007098,0.014177,0.010514,0.007481,0.004733,0.009739,0.014034,0.010164,0.002279,0.010447,0.015854,0.019738,0.008302,0.031166,0.007034,0.003953,0.011968,0.014816,0.002155,0.014523,0.010692,0.011531
