STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.995982,2.1e-05,1.6e-05,0.000106,5.2e-05,6.5e-05,6e-06,0.0,3.3e-05,3.3e-05,1.9e-05,0.000145,2e-05,0.000279,1.1e-05,2.8e-05,3.5e-05,6.9e-05,2.9e-05,3e-06,1.6e-05,4.9e-05,2.1e-05,2.8e-05,1.9e-05,3.2e-05,0.000259,1.4e-05,2e-05,3.3e-05,1.2e-05,1.3e-05,4.1e-05,0.00011,1.1e-05,2e-05,2.2e-05,0.000277,1.8e-05,0.0,1.7e-05,5.5e-05,3.2e-05,2.5e-05,0.000117,2e-05,0.0,0.000755,1.1e-05,8e-06,0.0
AL,0.000473,0.984089,0.013451,0.002394,0.000982,0.002114,0.001585,0.001698,0.002116,0.023588,0.069237,0.000207,0.003231,0.002143,0.00447,0.006161,0.003371,0.013014,0.038209,0.00098,0.002575,0.001283,0.002189,0.001471,0.006074,0.118608,0.002664,0.005861,0.001485,0.002759,0.000871,0.00154,0.00683,0.001804,0.001076,0.003624,0.005096,0.001187,0.002673,0.001058,0.010109,0.002558,0.048331,0.004565,0.002502,0.005025,0.001508,0.000749,0.002012,0.005343,0.006956
AR,0.000315,0.007439,0.979813,0.003943,0.00145,0.002946,0.001391,0.001045,0.001719,0.001716,0.003776,4.1e-05,0.005988,0.002681,0.00674,0.006453,0.01185,0.008398,0.023824,0.000908,0.002275,0.001152,0.002103,0.001846,0.041494,0.030006,0.0032,0.002277,0.002713,0.005223,0.000895,0.001447,0.011682,0.002982,0.001019,0.00359,0.057721,0.001664,0.002853,0.000946,0.003165,0.004453,0.024265,0.012408,0.003149,0.003508,0.001368,0.001045,0.002941,0.005359,0.012057
AZ,0.002521,0.00154,0.00389,0.992376,0.015389,0.007722,0.000861,0.000653,0.000744,0.000868,0.001398,0.000601,0.003397,0.008271,0.002824,0.002586,0.003818,0.001906,0.002176,0.000607,0.001174,0.000839,0.001029,0.002252,0.003737,0.002523,0.007362,0.000926,0.003941,0.004784,0.000596,0.000925,0.043224,0.048136,0.000644,0.001606,0.0057,0.005546,0.001555,0.000765,0.001147,0.0046,0.002271,0.003347,0.022128,0.0015,0.000772,0.003958,0.001963,0.001853,0.018115
CA,0.004058,0.001786,0.003815,0.039779,0.997613,0.006948,0.001448,0.002002,0.001207,0.001283,0.001872,0.007187,0.003867,0.015446,0.002977,0.003065,0.003471,0.002234,0.002237,0.001141,0.001603,0.001218,0.001152,0.001802,0.003621,0.002667,0.010544,0.001519,0.002653,0.005892,0.001085,0.001565,0.021313,0.105853,0.001193,0.001941,0.004714,0.029068,0.002087,0.001328,0.001416,0.004085,0.002674,0.002938,0.020871,0.001976,0.001123,0.009446,0.001721,0.002152,0.024173
CO,0.001615,0.001167,0.003179,0.006662,0.002466,0.990781,0.000963,0.00074,0.000843,0.000851,0.001114,0.000539,0.005984,0.010842,0.002943,0.002526,0.013092,0.001997,0.001608,0.000641,0.000979,0.000625,0.001,0.002579,0.005013,0.001654,0.014207,0.000874,0.008178,0.023922,0.000596,0.000764,0.042792,0.008549,0.000554,0.001546,0.005764,0.004495,0.001272,0.000585,0.000917,0.012586,0.001836,0.003126,0.020994,0.001138,0.000702,0.003029,0.002286,0.001437,0.145325
CT,3.9e-05,0.000604,0.000842,0.000463,0.000272,0.000459,0.983957,0.002046,0.005273,0.000846,0.000996,4.1e-05,0.000822,0.000558,0.001089,0.001698,0.000487,0.001306,0.000488,0.061768,0.003414,0.013772,0.000838,0.000408,0.000815,0.000645,0.000666,0.001305,0.000634,0.000806,0.021028,0.009727,0.00136,0.000582,0.025509,0.001843,0.000644,0.000387,0.005401,0.122996,0.001509,0.000938,0.001178,0.000346,0.000635,0.003007,0.03501,0.000218,0.000788,0.003099,0.002464
DC,0.0,0.000111,0.000119,7.2e-05,5.9e-05,8.6e-05,0.000564,0.915332,0.004414,0.000232,0.000287,2.1e-05,8.3e-05,2e-05,0.000172,0.000201,0.0001,0.000161,0.000125,0.000446,0.085519,0.000411,0.000134,5.8e-05,0.000116,0.000116,7.4e-05,0.000768,5.9e-05,6.6e-05,0.000394,0.001037,0.000103,0.000118,0.000627,0.000258,8e-05,4.5e-05,0.001355,0.00054,0.000501,3.7e-05,0.000185,8.5e-05,4.3e-05,0.028681,0.000596,3.8e-05,8.4e-05,0.002651,8.7e-05
DE,0.000118,0.000377,0.000525,0.000227,0.000116,0.000188,0.002731,0.010665,0.962954,0.00056,0.000679,4.1e-05,0.000411,0.000209,0.000489,0.000824,0.000274,0.000814,0.000257,0.001439,0.056428,0.001761,0.000246,0.000133,0.000362,0.000396,0.00037,0.001778,0.000238,0.000262,0.002159,0.016017,0.000793,0.000221,0.002058,0.000993,0.000277,0.000171,0.025878,0.001779,0.001463,0.000331,0.000788,0.000167,0.000222,0.005334,0.001263,9e-05,0.000234,0.002584,0.000609
FL,0.001812,0.089738,0.006545,0.002317,0.001197,0.003512,0.005918,0.004963,0.006993,0.994737,0.057458,0.000621,0.003575,0.002491,0.006203,0.008099,0.003427,0.011774,0.021613,0.004774,0.005954,0.006812,0.006207,0.003073,0.005244,0.027924,0.003071,0.010521,0.00204,0.003244,0.005236,0.004374,0.004986,0.002518,0.004427,0.006718,0.003645,0.001644,0.005601,0.006574,0.016987,0.00322,0.015975,0.00329,0.002465,0.008111,0.007016,0.001376,0.003882,0.007478,0.008869
