STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.99022,5e-05,5.4e-05,0.00032,0.000411,0.000277,0.000521,0.000188,8e-05,8.4e-05,8e-05,0.002775,0.000132,0.000979,6.8e-05,5.7e-05,0.000131,0.000218,0.000121,0.000171,5.4e-05,0.000897,6.1e-05,0.000244,7e-05,4.7e-05,0.000508,5.1e-05,0.000337,9.2e-05,0.000117,5e-05,0.000136,0.000583,6e-05,0.000121,0.000103,0.001282,7.9e-05,1.7e-05,4.9e-05,0.000188,8.7e-05,8.3e-05,0.000261,0.000132,0.00083,0.00325,0.000388,6.8e-05,0.000557
AL,0.001298,0.978866,0.015566,0.003586,0.001628,0.003075,0.002151,0.003625,0.003164,0.02249,0.067574,0.001197,0.007588,0.005279,0.005336,0.00681,0.004463,0.013047,0.028485,0.001946,0.003424,0.002864,0.003532,0.002762,0.007644,0.105455,0.003605,0.008497,0.003384,0.004541,0.002884,0.002845,0.008535,0.003231,0.002307,0.005757,0.006337,0.002209,0.003858,0.001196,0.012555,0.00332,0.045116,0.005836,0.003906,0.008345,0.005232,0.001469,0.003433,0.005156,0.006832
AR,0.000823,0.009129,0.974244,0.004254,0.00159,0.003768,0.001688,0.002198,0.003768,0.002228,0.005563,0.000775,0.00824,0.003884,0.007538,0.007994,0.013276,0.009405,0.023977,0.001778,0.003339,0.001833,0.003139,0.003205,0.037645,0.034308,0.003335,0.002996,0.003801,0.005835,0.002251,0.001753,0.012974,0.003757,0.001607,0.004248,0.061137,0.002236,0.003635,0.001708,0.003685,0.005904,0.032154,0.013978,0.003255,0.004163,0.004578,0.001407,0.003353,0.005068,0.012647
AZ,0.005317,0.002466,0.005017,0.981636,0.020509,0.014803,0.001599,0.003381,0.002279,0.002446,0.003019,0.011358,0.008494,0.020251,0.005567,0.004014,0.006595,0.00287,0.003893,0.002196,0.002567,0.001753,0.002836,0.007705,0.005916,0.004292,0.010466,0.002393,0.012959,0.009142,0.001656,0.002178,0.063424,0.055715,0.001784,0.002702,0.008614,0.010447,0.002534,0.00164,0.002203,0.008143,0.003692,0.006012,0.030329,0.002814,0.001459,0.008499,0.004448,0.002286,0.022216
CA,0.038454,0.00439,0.006909,0.075551,0.991859,0.022533,0.007784,0.012528,0.006851,0.005671,0.006302,0.061087,0.009051,0.029047,0.008969,0.007246,0.010399,0.005078,0.005609,0.008355,0.007369,0.00819,0.005395,0.00801,0.009944,0.005204,0.017914,0.006205,0.00765,0.011665,0.008993,0.008421,0.037436,0.154164,0.008113,0.005341,0.009608,0.042424,0.00603,0.00709,0.004783,0.007611,0.008486,0.010111,0.047439,0.007042,0.007948,0.029418,0.007089,0.003646,0.032561
CO,0.004811,0.002741,0.005139,0.011709,0.005278,0.977803,0.003095,0.005146,0.003191,0.003806,0.003077,0.007916,0.010462,0.013969,0.005972,0.004001,0.019627,0.003589,0.003425,0.003146,0.003588,0.001646,0.00311,0.007067,0.008949,0.003534,0.02776,0.002741,0.015365,0.034289,0.003001,0.002677,0.054833,0.014907,0.002147,0.003627,0.009198,0.006454,0.003492,0.002118,0.002309,0.019779,0.003598,0.005879,0.024193,0.004197,0.002415,0.005878,0.005221,0.00251,0.207627
CT,0.001646,0.00107,0.001634,0.000875,0.001228,0.001869,0.967974,0.005409,0.009707,0.002237,0.002145,0.000558,0.003237,0.000767,0.002714,0.003943,0.002161,0.003009,0.000822,0.097246,0.006244,0.027489,0.002302,0.001694,0.002346,0.001133,0.001429,0.002228,0.002646,0.001735,0.051669,0.019613,0.001293,0.001233,0.042141,0.004319,0.003079,0.001116,0.008221,0.172615,0.002453,0.004588,0.001924,0.000767,0.001174,0.005285,0.0872,0.000853,0.002984,0.005489,0.003634
DC,0.00038,0.000949,0.000459,0.000679,0.000645,0.001289,0.002467,0.914727,0.015218,0.00159,0.001417,0.000598,0.000959,0.000392,0.00123,0.001233,0.001448,0.001257,0.002797,0.002093,0.165412,0.001365,0.001318,0.000734,0.00203,0.001029,0.000476,0.002573,0.001267,0.001283,0.001539,0.004963,0.000663,0.00078,0.0033,0.001634,0.000553,0.000418,0.006859,0.002118,0.001624,0.000814,0.001304,0.000619,0.00081,0.073278,0.002037,0.000523,0.000702,0.010877,0.000315
DE,9.5e-05,0.000593,0.001267,0.000399,0.000378,0.000537,0.004426,0.024511,0.948688,0.001144,0.001048,0.000544,0.001206,0.000383,0.000689,0.001153,0.000358,0.001081,0.000473,0.002406,0.066178,0.002235,0.000571,0.000399,0.00071,0.000825,0.000572,0.002918,0.000289,0.000544,0.003664,0.027096,0.00091,0.000567,0.004189,0.001954,0.000397,0.000287,0.0362,0.003075,0.001664,0.000454,0.001304,0.000318,0.000472,0.009589,0.003169,0.000253,0.000452,0.005102,0.000993
FL,0.004969,0.068564,0.010353,0.008034,0.005379,0.013423,0.01775,0.022708,0.019656,0.986015,0.061554,0.006067,0.01389,0.005728,0.015605,0.014555,0.01053,0.016562,0.020495,0.019517,0.019474,0.017933,0.014373,0.015612,0.011809,0.026529,0.006956,0.023,0.012478,0.009914,0.019906,0.020401,0.009557,0.012118,0.02021,0.015683,0.007537,0.004309,0.015744,0.01828,0.029699,0.009443,0.021025,0.00859,0.008847,0.019888,0.015795,0.005038,0.014725,0.011646,0.011581
