STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.987965,7.2e-05,8e-05,0.000283,0.00016,0.000238,2.8e-05,3.4e-05,4.4e-05,7.8e-05,6.4e-05,0.000762,3.3e-05,0.000686,9.4e-05,6.2e-05,6.3e-05,8.2e-05,7.7e-05,5e-05,7.2e-05,0.0001,8.4e-05,0.000104,4.8e-05,5.5e-05,0.000364,5.3e-05,0.000164,6.9e-05,5.9e-05,3e-05,0.000125,0.000408,4.8e-05,5.4e-05,8e-05,0.001649,6.3e-05,3.7e-05,4.6e-05,7.9e-05,8.2e-05,8.9e-05,0.000287,8.1e-05,5.4e-05,0.002312,7e-05,7.4e-05,0.000192
AL,0.001639,0.975569,0.025713,0.002602,0.001104,0.00321,0.001291,0.004017,0.002109,0.034793,0.071814,0.001187,0.004217,0.002418,0.009761,0.01773,0.004037,0.020402,0.032904,0.001063,0.002814,0.001471,0.008687,0.003357,0.010595,0.113817,0.003358,0.006735,0.002149,0.003353,0.001107,0.001656,0.006466,0.00261,0.001338,0.00666,0.004992,0.001095,0.00246,0.000829,0.010581,0.002717,0.052438,0.004919,0.002304,0.005351,0.001343,0.001068,0.01107,0.004266,0.006487
AR,0.000647,0.006572,0.976365,0.003417,0.001329,0.003609,0.000943,0.001328,0.00118,0.001679,0.003616,0.000585,0.005096,0.002463,0.008043,0.006613,0.013175,0.007487,0.027278,0.00067,0.001519,0.00081,0.003126,0.00248,0.044072,0.033164,0.003407,0.002064,0.002586,0.0055,0.000613,0.001212,0.011976,0.003068,0.000964,0.003134,0.063095,0.001188,0.002165,0.000571,0.002563,0.004091,0.024541,0.014155,0.002997,0.002884,0.000913,0.001261,0.004106,0.003004,0.012153
AZ,0.006471,0.002129,0.005573,0.982002,0.021949,0.016999,0.001041,0.002485,0.001135,0.001999,0.002159,0.009672,0.006095,0.018484,0.007374,0.004867,0.005343,0.002561,0.003305,0.001055,0.001749,0.00096,0.003798,0.010372,0.00578,0.002537,0.013679,0.001691,0.012565,0.009021,0.00088,0.001631,0.065159,0.061789,0.001511,0.003249,0.007078,0.011066,0.002011,0.001215,0.00157,0.0106,0.002857,0.005355,0.032343,0.002227,0.000779,0.008538,0.007125,0.001586,0.023621
CA,0.010569,0.002609,0.005121,0.055671,0.993628,0.016679,0.002183,0.008612,0.001976,0.003613,0.003514,0.076616,0.003862,0.029706,0.00645,0.004717,0.00445,0.003174,0.003736,0.002457,0.003116,0.001832,0.003381,0.004904,0.004738,0.003177,0.016127,0.002536,0.004589,0.006614,0.002046,0.002617,0.027455,0.158429,0.002965,0.003141,0.006429,0.050452,0.002923,0.002302,0.002486,0.005355,0.003901,0.005907,0.035847,0.003694,0.00274,0.019423,0.003982,0.002498,0.029342
CO,0.004055,0.003006,0.009759,0.008412,0.004583,0.98001,0.00131,0.004289,0.001298,0.003481,0.002225,0.006838,0.006921,0.01401,0.005933,0.003832,0.017037,0.00307,0.003202,0.001114,0.002086,0.001022,0.002703,0.005953,0.008893,0.00216,0.020312,0.001818,0.011472,0.029365,0.001008,0.001613,0.043957,0.011395,0.001632,0.002712,0.006978,0.006067,0.001893,0.001381,0.001716,0.018325,0.002816,0.005003,0.024176,0.002374,0.001209,0.00463,0.005544,0.001735,0.174682
CT,0.000388,0.000586,0.000658,0.000596,0.000438,0.000723,0.98047,0.006297,0.006119,0.001967,0.001075,0.000443,0.00062,0.00046,0.001074,0.001453,0.000473,0.001001,0.000532,0.071748,0.004405,0.015303,0.000737,0.000478,0.000711,0.000571,0.000595,0.001634,0.000419,0.000669,0.030627,0.01536,0.001071,0.000653,0.035699,0.001483,0.000507,0.000317,0.005663,0.143559,0.001836,0.000506,0.000932,0.000472,0.000764,0.003391,0.041204,0.000328,0.000601,0.001877,0.00167
DC,0.000259,0.000588,0.000303,0.000301,0.000391,0.000599,0.002156,0.8812,0.010897,0.000907,0.000803,0.000461,0.000302,0.000415,0.000748,0.000532,0.000309,0.000579,0.000317,0.002676,0.106707,0.000922,0.000696,0.000307,0.000425,0.000267,0.000364,0.001901,0.000273,0.00026,0.001078,0.004491,0.000261,0.000414,0.00346,0.000915,0.000202,0.000256,0.003992,0.002983,0.001207,0.000332,0.000541,0.000289,0.000495,0.041105,0.000591,0.000255,0.000353,0.004854,0.000274
DE,0.000345,0.000367,0.000439,0.000362,0.000179,0.000393,0.003433,0.026007,0.955468,0.001438,0.000775,0.000496,0.000372,0.000307,0.000507,0.00073,0.000246,0.000621,0.000369,0.001674,0.073119,0.001134,0.000318,0.000196,0.000328,0.00035,0.00038,0.002454,0.000237,0.000248,0.001256,0.026753,0.00055,0.000489,0.005995,0.000883,0.000265,0.000158,0.03233,0.002191,0.002041,0.000269,0.000864,0.000238,0.000346,0.010491,0.001531,0.000105,0.000278,0.00349,0.000602
FL,0.004271,0.105607,0.023442,0.005412,0.004083,0.016105,0.013574,0.022535,0.015763,0.98303,0.07416,0.004287,0.010504,0.007839,0.033957,0.045998,0.007575,0.02982,0.026426,0.013713,0.018755,0.011527,0.042163,0.024078,0.019369,0.02593,0.00736,0.020376,0.008887,0.007428,0.011666,0.022301,0.007643,0.009858,0.026044,0.030451,0.005823,0.00458,0.016878,0.01624,0.026584,0.010632,0.026344,0.007024,0.008877,0.018306,0.008783,0.004027,0.035374,0.01176,0.014425
