STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.997149,1.7e-05,3.1e-05,6e-05,4.4e-05,3.7e-05,3.2e-05,0.0,2e-05,2.1e-05,2e-05,7.1e-05,1.8e-05,0.000139,2.5e-05,2.7e-05,1.9e-05,4.8e-05,3.4e-05,5.1e-05,1.1e-05,0.000112,1.8e-05,3.3e-05,2.7e-05,3.6e-05,0.000195,2.1e-05,4.7e-05,5e-05,0.0,2e-06,5e-05,0.000127,1.5e-05,2.4e-05,4.6e-05,0.000386,1.7e-05,0.0,1.2e-05,2.2e-05,3e-05,2.4e-05,4.1e-05,3.4e-05,3.9e-05,0.000974,7.1e-05,3.8e-05,0.000138
AL,0.000136,0.988632,0.007973,0.001807,0.00072,0.001228,0.000978,0.001047,0.002087,0.012456,0.045358,0.000237,0.002702,0.001693,0.003158,0.004209,0.002256,0.008039,0.01101,0.000669,0.001576,0.000967,0.00154,0.001409,0.003797,0.064386,0.00171,0.003921,0.001645,0.002007,0.000616,0.001012,0.00525,0.001385,0.000888,0.00278,0.003567,0.000922,0.002032,0.000698,0.006419,0.001748,0.029052,0.002658,0.001795,0.003551,0.000943,0.000616,0.002068,0.003397,0.005327
AR,0.000181,0.004559,0.983299,0.002751,0.000983,0.002031,0.000953,0.000628,0.001749,0.001027,0.002887,2.4e-05,0.004268,0.001937,0.004918,0.005125,0.006806,0.006031,0.0164,0.000567,0.001331,0.00093,0.001664,0.001636,0.027787,0.020277,0.002706,0.001795,0.002914,0.003892,0.00073,0.000982,0.009342,0.001818,0.000763,0.002765,0.040322,0.001066,0.0022,0.000805,0.002171,0.003432,0.017648,0.008899,0.001815,0.002377,0.00114,0.000763,0.002285,0.003388,0.00965
AZ,0.000769,0.001115,0.003,0.99314,0.009203,0.004599,0.000612,0.000523,0.000636,0.000603,0.001009,0.000426,0.002693,0.007562,0.00213,0.001942,0.00287,0.001521,0.001618,0.000395,0.000815,0.000539,0.000661,0.00211,0.002885,0.001965,0.005476,0.000876,0.003666,0.003,0.000315,0.000638,0.031513,0.027221,0.000486,0.001252,0.004597,0.004212,0.00118,0.000456,0.001001,0.003367,0.001643,0.002389,0.015225,0.001093,0.000393,0.003129,0.001412,0.001206,0.013524
CA,0.002625,0.001497,0.003501,0.029548,0.99748,0.005269,0.001442,0.001988,0.001471,0.001082,0.001533,0.005566,0.002857,0.012109,0.002652,0.002559,0.003153,0.001941,0.00189,0.000942,0.001345,0.001376,0.00114,0.001422,0.003051,0.002123,0.008031,0.001511,0.003008,0.004626,0.001059,0.001584,0.020295,0.064756,0.001302,0.001864,0.004498,0.020269,0.001748,0.001691,0.001211,0.002763,0.002228,0.002487,0.014262,0.00153,0.000825,0.007654,0.001758,0.001436,0.018816
CO,0.000543,0.00097,0.002383,0.004095,0.001441,0.992953,0.000528,0.000471,0.000557,0.000706,0.000837,0.000189,0.003638,0.006866,0.002333,0.001859,0.007209,0.001469,0.001364,0.000669,0.000812,0.000446,0.000781,0.001979,0.00323,0.001328,0.008853,0.000644,0.005711,0.015088,0.000859,0.000503,0.025885,0.004656,0.000387,0.001352,0.004142,0.002806,0.001206,0.00043,0.000726,0.006864,0.001344,0.002071,0.01145,0.000967,0.000668,0.001864,0.001991,0.000861,0.090242
CT,9.1e-05,0.000519,0.00072,0.00038,0.000284,0.00038,0.987177,0.000942,0.003737,0.000426,0.000812,0.0,0.000945,0.000325,0.001105,0.001825,0.000485,0.001171,0.000447,0.043824,0.002299,0.00917,0.001175,0.000507,0.000917,0.000637,0.000779,0.000984,0.000964,0.000748,0.013899,0.005995,0.001108,0.000331,0.016384,0.002031,0.000635,0.000444,0.003838,0.089698,0.001018,0.001662,0.001117,0.000273,0.000309,0.002265,0.035173,0.000268,0.001238,0.002527,0.001522
DC,4.5e-05,5.6e-05,5.8e-05,6.4e-05,3.5e-05,5.8e-05,0.000206,0.923339,0.004174,8.9e-05,0.000141,4.7e-05,0.000111,7e-05,0.000155,0.000129,6.2e-05,0.000193,4.8e-05,0.000227,0.074677,0.000539,0.000126,5.3e-05,0.000109,5e-05,6.5e-05,0.000436,4.7e-05,5e-05,0.000129,0.000819,7.6e-05,3.4e-05,0.000307,0.000161,0.00012,9.8e-05,0.002039,0.000134,0.000205,0.0,0.000145,5.8e-05,0.00011,0.023757,0.000314,6.4e-05,8.1e-05,0.004785,0.000138
DE,4.5e-05,0.000267,0.00042,0.000114,0.000119,0.000124,0.001822,0.005913,0.974835,0.000289,0.000456,4.7e-05,0.000395,0.000162,0.000411,0.000746,0.000178,0.000483,0.000179,0.001165,0.034816,0.001042,0.000269,0.000154,0.000263,0.000334,0.000281,0.001242,0.000165,0.000309,0.002204,0.010533,0.000516,0.000153,0.001159,0.001052,0.000212,5.2e-05,0.016647,0.001235,0.00067,0.000173,0.000657,0.000122,6.9e-05,0.002945,0.001218,7e-05,0.000246,0.001684,0.000519
FL,0.001132,0.03559,0.003586,0.001663,0.000956,0.001907,0.002498,0.002459,0.003797,0.996649,0.024818,0.000474,0.002751,0.001241,0.004075,0.004829,0.002141,0.005897,0.006258,0.002627,0.003206,0.003404,0.00377,0.002317,0.003054,0.009721,0.001667,0.005519,0.001716,0.002022,0.002863,0.002285,0.003853,0.001614,0.002406,0.003906,0.002589,0.000922,0.003253,0.002363,0.009199,0.001727,0.00672,0.001924,0.001197,0.004582,0.003458,0.000894,0.002785,0.003828,0.005707
GA,0.000634,0.070801,0.008214,0.002271,0.001067,0.001886,0.002478,0.002983,0.004035,0.016806,0.990015,0.000332,0.003998,0.002157,0.005486,0.00764,0.002937,0.015141,0.00666,0.001841,0.003908,0.004222,0.00405,0.002857,0.004694,0.015643,0.002251,0.016176,0.002233,0.003583,0.002076,0.002708,0.006131,0.001793,0.002384,0.006302,0.004184,0.001469,0.004295,0.001611,0.057688,0.002504,0.043723,0.002708,0.002077,0.008193,0.001729,0.001138,0.003445,0.006738,0.009512
