STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.989954,5.2e-05,5.9e-05,0.000231,0.000143,0.000204,3.4e-05,0.000126,0.000141,7.8e-05,6.3e-05,0.001465,8.2e-05,0.000579,7.6e-05,4.6e-05,8.3e-05,8.5e-05,8.5e-05,0.000111,3.5e-05,0.000155,6.1e-05,0.000146,9.1e-05,9.9e-05,0.000713,5.6e-05,0.000372,0.000113,0.000154,5.4e-05,0.000159,0.000229,5.3e-05,5.3e-05,6.6e-05,0.001056,4.4e-05,3.8e-05,4.5e-05,0.00013,7.9e-05,8.8e-05,0.000214,8.2e-05,0.00014,0.002122,0.000179,4.4e-05,0.000673
AL,0.001782,0.975626,0.016256,0.00297,0.001147,0.002683,0.001957,0.002403,0.002742,0.026829,0.067637,0.00119,0.006805,0.002522,0.006286,0.007919,0.006253,0.015507,0.026833,0.00158,0.003053,0.002068,0.003917,0.003831,0.010391,0.140516,0.003432,0.007547,0.002231,0.003758,0.00248,0.002096,0.007997,0.002127,0.001618,0.004837,0.008437,0.001291,0.00317,0.001369,0.012004,0.003357,0.056108,0.007806,0.002867,0.006389,0.001681,0.001001,0.005315,0.005872,0.00606
AR,0.000778,0.008811,0.969374,0.003872,0.00125,0.003579,0.001072,0.001138,0.002278,0.0022,0.004368,0.00058,0.00708,0.002626,0.007621,0.007458,0.016391,0.008927,0.023742,0.000874,0.002036,0.001294,0.003063,0.003176,0.042945,0.038313,0.002984,0.002925,0.004073,0.00605,0.00123,0.001313,0.01299,0.002195,0.001126,0.003701,0.063079,0.00158,0.002714,0.001426,0.003502,0.005427,0.028086,0.016356,0.002375,0.003101,0.001905,0.000916,0.003138,0.004885,0.011914
AZ,0.0093,0.002352,0.005619,0.984921,0.017821,0.014843,0.001481,0.001644,0.001856,0.001837,0.002271,0.011767,0.010776,0.016531,0.005989,0.004615,0.009774,0.002676,0.003392,0.0015,0.001914,0.001871,0.002978,0.010217,0.006947,0.004332,0.014541,0.002097,0.016805,0.010504,0.001383,0.001716,0.070766,0.044591,0.001232,0.003037,0.010897,0.008879,0.002338,0.001559,0.002004,0.0125,0.00355,0.00718,0.028342,0.002289,0.001737,0.007882,0.006266,0.002214,0.024112
CA,0.015231,0.00331,0.006084,0.077965,0.99407,0.015982,0.005289,0.0049,0.004724,0.003804,0.004258,0.064726,0.006784,0.028001,0.006456,0.005307,0.008814,0.004054,0.004655,0.004468,0.004419,0.005965,0.00398,0.008124,0.007295,0.005123,0.01852,0.004127,0.007048,0.01249,0.004724,0.005112,0.038426,0.122488,0.004292,0.004181,0.009384,0.038736,0.003962,0.006805,0.003137,0.007611,0.005841,0.009025,0.037056,0.005038,0.004818,0.020463,0.005208,0.002773,0.030743
CO,0.005574,0.002389,0.00492,0.011535,0.004036,0.983302,0.002486,0.002497,0.00194,0.003594,0.002646,0.010795,0.01099,0.013474,0.005278,0.0034,0.025801,0.00291,0.003329,0.002503,0.002741,0.001674,0.002667,0.006898,0.009442,0.004992,0.022864,0.002196,0.014644,0.038847,0.003033,0.002013,0.049412,0.009759,0.001365,0.003211,0.012413,0.005946,0.002881,0.001597,0.001999,0.02249,0.0036,0.010089,0.022318,0.003196,0.002577,0.004378,0.004411,0.001829,0.176064
CT,0.000583,0.00086,0.001062,0.00066,0.000776,0.001047,0.974008,0.003541,0.011332,0.00181,0.00147,0.000827,0.001696,0.000561,0.001785,0.002863,0.001157,0.001817,0.000944,0.080742,0.005458,0.021342,0.002095,0.001082,0.001545,0.001606,0.001161,0.002003,0.000992,0.001256,0.037372,0.015734,0.001503,0.000552,0.031955,0.003186,0.001057,0.00073,0.007072,0.156288,0.00206,0.002428,0.001792,0.000632,0.000685,0.00441,0.064433,0.000738,0.002175,0.003804,0.003134
DC,0.001005,0.000676,0.000496,0.000851,0.000464,0.000728,0.00189,0.886918,0.012456,0.001252,0.001142,0.001059,0.000682,0.000406,0.000786,0.000728,0.000744,0.000799,0.000677,0.001534,0.136768,0.001674,0.000729,0.000565,0.000677,0.001126,0.000564,0.002738,0.000602,0.000804,0.001332,0.003883,0.000467,0.000428,0.001933,0.000935,0.000482,0.000322,0.004622,0.00173,0.001554,0.000733,0.001066,0.00093,0.000685,0.055898,0.002073,0.000444,0.000514,0.008304,0.000388
DE,0.000162,0.000522,0.000839,0.000304,0.000246,0.000311,0.005221,0.017198,0.94673,0.000965,0.000916,0.00016,0.000668,0.000207,0.00063,0.000994,0.000345,0.000818,0.000397,0.00276,0.063638,0.002251,0.000509,0.000305,0.000507,0.000572,0.000547,0.002895,0.000407,0.000696,0.004673,0.023498,0.000885,0.000248,0.003459,0.001946,0.000319,0.000215,0.032187,0.005227,0.001525,0.00031,0.001098,0.000301,0.000294,0.008206,0.003306,0.000171,0.000502,0.003956,0.000932
FL,0.007032,0.08165,0.011546,0.007252,0.003688,0.010738,0.019534,0.015175,0.022101,0.990501,0.07018,0.005804,0.019445,0.003757,0.018466,0.02026,0.015143,0.023273,0.019846,0.020018,0.017328,0.022959,0.021845,0.024251,0.017955,0.047209,0.006383,0.026326,0.010377,0.011217,0.020198,0.019927,0.008707,0.006491,0.016816,0.019348,0.009494,0.003198,0.019382,0.019997,0.033334,0.011636,0.036928,0.013592,0.005954,0.021891,0.021655,0.003655,0.018372,0.01798,0.01137
