STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.99615,4.2e-05,4.2e-05,0.000173,9.8e-05,0.000112,4.2e-05,7.7e-05,0.000126,7.1e-05,4.6e-05,0.000437,6.4e-05,0.000502,5.5e-05,4.1e-05,8.2e-05,8.4e-05,6.4e-05,7.5e-05,2.4e-05,6.1e-05,5.4e-05,0.00012,6.5e-05,7.8e-05,0.000624,4.5e-05,0.000114,8e-05,6.7e-05,3.3e-05,6.7e-05,0.000179,3e-05,4.2e-05,6.5e-05,0.000917,3.7e-05,8.2e-05,2.7e-05,7.2e-05,6e-05,6.5e-05,0.000162,5.7e-05,6.3e-05,0.001489,0.000146,8e-06,0.000428
AL,0.001144,0.986797,0.013681,0.002657,0.001032,0.002396,0.00182,0.001462,0.002582,0.020276,0.062696,0.000735,0.008848,0.00249,0.005942,0.008553,0.007478,0.013479,0.021442,0.00142,0.002902,0.00191,0.003706,0.003423,0.011781,0.112495,0.002715,0.006571,0.002041,0.003725,0.001809,0.001863,0.007849,0.002273,0.001484,0.004559,0.010579,0.001496,0.003084,0.001869,0.011174,0.003739,0.055127,0.007097,0.002982,0.006021,0.001651,0.000878,0.005664,0.00534,0.007755
AR,0.000419,0.006915,0.982433,0.003642,0.001272,0.003073,0.000988,0.000808,0.002378,0.001726,0.004251,0.000139,0.007564,0.003356,0.007128,0.00703,0.016252,0.00857,0.021592,0.000835,0.002049,0.001531,0.002797,0.002787,0.040684,0.031326,0.003596,0.002966,0.003777,0.006464,0.001157,0.001244,0.012503,0.002509,0.001093,0.00351,0.061573,0.001906,0.002861,0.001006,0.003436,0.005098,0.025844,0.014759,0.003258,0.003446,0.001524,0.001054,0.003151,0.004911,0.013144
AZ,0.008576,0.001947,0.004974,0.994027,0.014848,0.013437,0.001165,0.000769,0.001622,0.00157,0.001944,0.005462,0.010644,0.014567,0.005056,0.00403,0.008074,0.002313,0.002789,0.001084,0.001438,0.001683,0.002373,0.00893,0.00624,0.003406,0.013559,0.001673,0.014326,0.008921,0.001269,0.00116,0.054444,0.037894,0.000942,0.002386,0.009413,0.008639,0.001978,0.001212,0.001701,0.011109,0.003202,0.005899,0.024184,0.00191,0.001492,0.006679,0.005725,0.001955,0.025177
CA,0.011931,0.002768,0.004851,0.061462,0.997526,0.012685,0.003546,0.003038,0.00422,0.003052,0.003359,0.03295,0.006284,0.022845,0.005119,0.004531,0.006882,0.003414,0.003784,0.003093,0.003264,0.003684,0.002821,0.005772,0.005975,0.004098,0.015118,0.003267,0.005761,0.009705,0.003909,0.003471,0.030312,0.096239,0.003158,0.003351,0.008142,0.035083,0.00316,0.004292,0.002403,0.005993,0.004904,0.006865,0.029704,0.00379,0.003556,0.01665,0.00409,0.002416,0.027971
CO,0.00507,0.001932,0.004384,0.008532,0.002963,0.991416,0.001804,0.001731,0.001464,0.002617,0.001979,0.004429,0.010587,0.012422,0.004594,0.003168,0.021514,0.002501,0.002607,0.0019,0.002222,0.001395,0.001834,0.005171,0.008672,0.003965,0.020476,0.001756,0.012934,0.031755,0.00255,0.001439,0.037182,0.008621,0.000934,0.00272,0.0117,0.005589,0.002436,0.001027,0.001565,0.017174,0.003117,0.008388,0.020926,0.002434,0.002254,0.003994,0.003853,0.001907,0.157932
CT,0.000419,0.00072,0.001019,0.000465,0.000607,0.000884,0.984673,0.002269,0.009417,0.001249,0.001314,0.000417,0.001655,0.000541,0.001647,0.002644,0.00095,0.001811,0.000669,0.064021,0.004782,0.019103,0.001732,0.000893,0.00137,0.001044,0.000936,0.00177,0.000763,0.001146,0.028522,0.012319,0.001353,0.000436,0.024811,0.002999,0.000861,0.000758,0.006282,0.132163,0.001793,0.002451,0.001768,0.000558,0.00078,0.004128,0.055148,0.000509,0.001984,0.003751,0.002937
DC,0.000457,0.000347,0.000302,0.000481,0.000258,0.000375,0.001024,0.925462,0.00748,0.00073,0.00062,0.000715,0.000492,0.000187,0.000421,0.000438,0.000432,0.000495,0.00028,0.000916,0.114726,0.000804,0.00041,0.000307,0.000386,0.000587,0.000367,0.00131,0.000343,0.000404,0.000764,0.002376,0.000269,0.000272,0.001029,0.000511,0.000329,0.00014,0.00304,0.001171,0.000928,0.000447,0.000637,0.000507,0.000372,0.043717,0.001206,0.000213,0.000314,0.006,0.000428
DE,0.000152,0.000467,0.000724,0.000252,0.000209,0.000237,0.004336,0.013577,0.968569,0.000789,0.000857,7.9e-05,0.000572,0.000246,0.000614,0.000984,0.000362,0.000859,0.000338,0.002853,0.055009,0.002426,0.000494,0.000263,0.000526,0.000516,0.000312,0.002634,0.000305,0.000582,0.004875,0.018563,0.0007,0.000172,0.002714,0.001885,0.000297,0.00015,0.027933,0.004559,0.001306,0.000304,0.001028,0.000232,0.000312,0.006267,0.003302,0.000114,0.000439,0.003282,0.000912
FL,0.005946,0.067167,0.008416,0.005537,0.002656,0.008958,0.015452,0.009462,0.016471,0.996306,0.055214,0.002483,0.022719,0.003711,0.015156,0.020055,0.014603,0.017633,0.014758,0.015646,0.013455,0.020634,0.01691,0.020719,0.018423,0.035749,0.004624,0.018752,0.008813,0.009282,0.017648,0.0142,0.006611,0.00499,0.012519,0.017032,0.010792,0.00251,0.01431,0.017827,0.02432,0.009356,0.036259,0.010889,0.004218,0.015967,0.0187,0.002736,0.017085,0.014058,0.010664
GA,0.003354,0.102689,0.013191,0.003965,0.001941,0.00397,0.006561,0.007269,0.009968,0.036354,0.988095,0.001788,0.01164,0.003888,0.010015,0.015114,0.008198,0.025753,0.01245,0.004833,0.009086,0.010946,0.009318,0.008101,0.011091,0.031178,0.004807,0.029605,0.004616,0.006935,0.006032,0.005399,0.008732,0.003603,0.005501,0.013294,0.007534,0.002992,0.008276,0.006244,0.088576,0.005653,0.065942,0.005731,0.004578,0.016878,0.007493,0.00223,0.008358,0.01413,0.012688
HI,0.009567,0.000221,0.000168,0.002791,0.001989,0.002001,0.000224,0.000308,0.000173,0.000317,0.000206,0.998649,0.001436,0.001713,0.000436,0.000387,0.001102,0.000167,0.000242,0.000287,0.000261,0.000212,0.000371,0.001881,0.000608,0.000368,0.002917,0.000224,0.000744,0.000766,0.000427,0.000236,0.000691,0.002759,0.00017,0.00026,0.000528,0.002544,0.000206,0.000288,0.000194,0.000733,0.000381,0.000859,0.00252,0.000317,9.5e-05,0.002994,0.000713,0.000111,0.000998
IA,0.000877,0.00193,0.005506,0.003082,0.001246,0.005442,0.002064,0.001462,0.001732,0.001319,0.001926,0.000457,0.980163,0.007461,0.03277,0.0088,0.015672,0.00476,0.001559,0.001532,0.001943,0.002911,0.002985,0.036292,0.020285,0.003203,0.011192,0.002211,0.024284,0.150902,0.002887,0.001372,0.006237,0.004618,0.001285,0.003965,0.006401,0.002939,0.002593,0.001253,0.001698,0.090751,0.004224,0.001872,0.007421,0.002418,0.001937,0.002338,0.02234,0.004522,0.03202
ID,0.002668,0.000629,0.001198,0.003463,0.001803,0.003713,0.000343,0.000269,0.000268,0.000343,0.000533,0.000953,0.003061,0.982106,0.001321,0.001277,0.002093,0.000889,0.000421,0.000452,0.000437,0.001274,0.00059,0.001427,0.001642,0.001713,0.058032,0.000632,0.008203,0.004669,0.000382,0.000613,0.005191,0.008843,0.000371,0.000747,0.002178,0.023302,0.000606,0.000329,0.000637,0.005868,0.000814,0.000865,0.042453,0.000538,0.000794,0.040403,0.001178,0.001041,0.051494
IL,0.002478,0.00673,0.018149,0.008133,0.003336,0.011068,0.006182,0.007115,0.005448,0.005501,0.007163,0.002522,0.108012,0.009587,0.987604,0.095517,0.024384,0.029101,0.005125,0.005584,0.006523,0.005625,0.020081,0.020717,0.0959,0.010015,0.01321,0.005317,0.016672,0.025254,0.007369,0.005965,0.014969,0.006884,0.00504,0.016959,0.012962,0.005671,0.010857,0.005669,0.006311,0.020662,0.01555,0.005612,0.009947,0.008317,0.006763,0.003761,0.098367,0.01564,0.038464
IN,0.001067,0.0061,0.012406,0.004165,0.001936,0.004499,0.006099,0.003,0.005433,0.004336,0.006206,0.000814,0.019041,0.005699,0.073364,0.984073,0.010459,0.1052,0.005192,0.005696,0.005629,0.005625,0.035621,0.008685,0.018536,0.007758,0.008091,0.005164,0.008947,0.011549,0.00546,0.004768,0.010948,0.004225,0.005026,0.041433,0.008083,0.003605,0.009899,0.004313,0.006859,0.011288,0.015806,0.003487,0.005952,0.008232,0.006382,0.002426,0.021324,0.016983,0.02378
KS,0.000953,0.001865,0.010066,0.003839,0.001306,0.013372,0.001014,0.000577,0.000772,0.001191,0.001995,0.000477,0.018916,0.00498,0.006762,0.005119,0.983613,0.003856,0.002234,0.002158,0.001069,0.002335,0.001855,0.007262,0.117783,0.003601,0.004954,0.001385,0.007764,0.037747,0.001303,0.001264,0.011035,0.002988,0.000853,0.002496,0.039291,0.002408,0.00162,0.001027,0.001442,0.01424,0.003577,0.00423,0.00537,0.00143,0.002191,0.0015,0.004837,0.003902,0.020358
KY,0.000991,0.009736,0.010476,0.002047,0.000871,0.003046,0.002563,0.002731,0.002897,0.004926,0.009968,0.000358,0.012102,0.003435,0.0183,0.079106,0.007478,0.978162,0.004625,0.002949,0.004084,0.002835,0.010318,0.005212,0.01556,0.01055,0.004403,0.006603,0.00454,0.00639,0.003022,0.002702,0.006007,0.002538,0.002374,0.055701,0.004685,0.002519,0.006129,0.00306,0.009691,0.005599,0.059075,0.002773,0.003324,0.009489,0.005239,0.001369,0.009368,0.04866,0.012888
LA,0.001144,0.014752,0.028667,0.00349,0.001205,0.003043,0.001258,0.001692,0.001701,0.005068,0.006206,0.000894,0.002882,0.00189,0.002852,0.004022,0.004025,0.004775,0.988194,0.000931,0.002213,0.001122,0.001438,0.001649,0.004807,0.084993,0.002477,0.002833,0.001965,0.002249,0.000865,0.001199,0.010181,0.002266,0.000953,0.002108,0.012151,0.001303,0.001768,0.001294,0.003993,0.002594,0.007673,0.024025,0.002184,0.003584,0.001048,0.000835,0.001798,0.002996,0.006472
MA,0.001944,0.000949,0.001198,0.000875,0.000874,0.001479,0.103946,0.002923,0.00948,0.001922,0.001613,0.00137,0.002151,0.000906,0.002882,0.003248,0.00303,0.002927,0.000736,0.988813,0.004669,0.077428,0.002258,0.001956,0.001818,0.00106,0.000936,0.002452,0.000897,0.001709,0.30222,0.009115,0.001276,0.000822,0.011158,0.003624,0.001466,0.002476,0.00658,0.367817,0.001972,0.001825,0.002029,0.00087,0.001278,0.004878,0.096803,0.001619,0.003816,0.004005,0.002538
MD,0.00061,0.002177,0.00299,0.0015,0.00086,0.002215,0.01032,0.648769,0.261932,0.003131,0.003605,0.000516,0.002549,0.001319,0.002894,0.004263,0.001891,0.004766,0.001861,0.006151,0.983438,0.007656,0.001831,0.001461,0.003385,0.003629,0.002257,0.006929,0.001202,0.002077,0.008099,0.015878,0.003195,0.00133,0.006823,0.004816,0.001819,0.000787,0.048466,0.008934,0.00667,0.00263,0.005372,0.0018,0.0018,0.078083,0.00762,0.00067,0.002282,0.093808,0.004961
