STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.995951,1.7e-05,1.4e-05,6.1e-05,3.7e-05,4.1e-05,4.4e-05,5.1e-05,0.0,1.8e-05,1.9e-05,4.8e-05,1.4e-05,0.000261,1.4e-05,2.2e-05,3.4e-05,6e-05,3e-05,5.8e-05,1.5e-05,7.4e-05,1.8e-05,4.1e-05,2e-05,1.8e-05,0.000241,2.2e-05,0.000119,5.2e-05,1.4e-05,5e-06,3.8e-05,0.000104,1e-05,2.5e-05,5.3e-05,0.000283,1.5e-05,0.0,9e-06,4.3e-05,3e-05,1.7e-05,4.3e-05,2.3e-05,7.7e-05,0.000799,0.000104,1.9e-05,0.000104
AL,0.001592,0.989012,0.007562,0.001691,0.000732,0.00134,0.001122,0.000823,0.001681,0.012227,0.044443,0.000168,0.002743,0.001861,0.003132,0.004146,0.002119,0.007413,0.010757,0.000785,0.001601,0.000942,0.00164,0.001377,0.003641,0.062468,0.001555,0.003882,0.00105,0.001969,0.000963,0.000989,0.00509,0.001218,0.000921,0.002774,0.003338,0.000989,0.002078,0.000901,0.006655,0.001737,0.028438,0.002573,0.001951,0.003527,0.000619,0.000843,0.002032,0.003561,0.005191
AR,0.000227,0.004531,0.98521,0.002691,0.001023,0.001906,0.001008,0.000566,0.001503,0.000989,0.003006,7.2e-05,0.004222,0.002205,0.004844,0.005041,0.007026,0.006136,0.016104,0.000728,0.001605,0.00109,0.001652,0.001597,0.027371,0.020186,0.002278,0.001891,0.002147,0.003865,0.000878,0.00098,0.009294,0.001772,0.000788,0.002768,0.038756,0.001278,0.002222,0.000981,0.002275,0.003496,0.017619,0.008733,0.002059,0.002523,0.001276,0.000881,0.002156,0.003847,0.008686
AZ,0.001092,0.001173,0.002821,0.994655,0.009434,0.004341,0.000703,0.000514,0.000791,0.000648,0.001153,0.000407,0.002589,0.007492,0.00212,0.002063,0.002463,0.001639,0.001531,0.000589,0.000916,0.000831,0.000677,0.00208,0.00254,0.001924,0.005081,0.000951,0.003769,0.003346,0.000595,0.000735,0.028224,0.027299,0.000492,0.001359,0.003708,0.004345,0.001273,0.00061,0.001018,0.003388,0.001714,0.002169,0.015309,0.001228,0.000425,0.003182,0.001317,0.001098,0.012528
CA,0.00273,0.001596,0.003353,0.027476,0.997579,0.004672,0.002002,0.00144,0.0017,0.00111,0.001689,0.005344,0.002889,0.011403,0.002651,0.002675,0.003033,0.002053,0.001831,0.001247,0.001503,0.00157,0.00126,0.001444,0.002942,0.002124,0.008125,0.001558,0.002624,0.004753,0.00126,0.001707,0.016714,0.062635,0.001402,0.001985,0.003641,0.019829,0.001928,0.001511,0.001204,0.003583,0.002338,0.002279,0.013667,0.001648,0.000928,0.007428,0.001626,0.001451,0.017269
CO,0.000773,0.001006,0.002591,0.003889,0.001498,0.993414,0.000703,0.000257,0.000692,0.000736,0.000863,0.000359,0.003194,0.007053,0.002334,0.001919,0.006819,0.001507,0.00134,0.000897,0.000897,0.000462,0.000762,0.001898,0.003132,0.001313,0.008628,0.000725,0.005391,0.015155,0.001218,0.000639,0.024425,0.005073,0.000453,0.00153,0.004008,0.003303,0.001338,0.000345,0.000701,0.006884,0.001377,0.002029,0.0124,0.000946,0.000619,0.002147,0.002019,0.001088,0.095238
CT,0.000409,0.000536,0.000572,0.000384,0.000327,0.000488,0.985724,0.00108,0.00433,0.000449,0.000874,2.4e-05,0.001074,0.000403,0.00115,0.001849,0.000575,0.001288,0.000386,0.043545,0.002491,0.009014,0.001156,0.000548,0.000864,0.000725,0.000547,0.001064,0.00062,0.000814,0.014117,0.006348,0.001165,0.000337,0.015894,0.002117,0.000585,0.000506,0.00401,0.089907,0.000915,0.002041,0.001105,0.000295,0.000317,0.002418,0.034951,0.000317,0.001317,0.002434,0.001627
DC,0.0,6.1e-05,6.3e-05,6.5e-05,4.3e-05,8.3e-05,0.000291,0.916577,0.004073,8.9e-05,0.00014,2.4e-05,0.000168,0.000107,0.000162,0.000174,8.8e-05,0.000218,3.7e-05,0.000243,0.072206,0.000462,0.000189,6.8e-05,0.000106,5e-05,8.8e-05,0.000433,4.8e-05,3.7e-05,0.000142,0.000876,3.8e-05,6e-05,0.000288,0.000139,8.9e-05,6.5e-05,0.002078,0.000239,0.000191,6.5e-05,0.000134,5.9e-05,0.000158,0.023465,0.000232,4.4e-05,3.6e-05,0.004658,3.5e-05
DE,9.1e-05,0.000293,0.000442,0.000174,0.000123,0.000141,0.0018,0.006223,0.972715,0.000283,0.000536,7.2e-05,0.000382,0.000154,0.000416,0.000681,7.9e-05,0.000505,0.000206,0.001263,0.033925,0.001164,0.000299,0.000129,0.000256,0.000342,0.000175,0.001433,0.000167,0.000281,0.002294,0.010322,0.000506,0.000199,0.001106,0.00118,0.00016,0.0001,0.016427,0.001166,0.000748,0.000282,0.000732,0.000122,8.6e-05,0.002896,0.001546,7.9e-05,0.000237,0.001671,0.000138
FL,0.001183,0.03546,0.00329,0.00164,0.001007,0.002208,0.002775,0.002829,0.003559,0.997092,0.025222,0.000503,0.003003,0.0016,0.004372,0.005245,0.002173,0.006253,0.006242,0.003149,0.00329,0.004082,0.004233,0.002571,0.003092,0.009829,0.001621,0.005571,0.001646,0.002103,0.003257,0.002218,0.003773,0.001806,0.002537,0.00417,0.002232,0.001054,0.003348,0.002704,0.009257,0.002215,0.006854,0.001923,0.001555,0.004716,0.00491,0.000973,0.003005,0.003933,0.005295
GA,0.000864,0.069481,0.007539,0.002259,0.001153,0.001877,0.002991,0.003086,0.003776,0.016815,0.990691,0.000264,0.00404,0.002454,0.005711,0.007723,0.003024,0.015256,0.006571,0.00209,0.003834,0.004544,0.00439,0.003227,0.004847,0.015573,0.002781,0.015854,0.002051,0.003583,0.002237,0.002504,0.005837,0.002065,0.002391,0.006539,0.00374,0.001737,0.004278,0.001776,0.057197,0.002519,0.042655,0.002543,0.002664,0.008309,0.00201,0.001287,0.003261,0.006529,0.007925
HI,0.000318,5.4e-05,5e-06,7.1e-05,0.000153,6.6e-05,6e-06,0.0,4e-05,2.9e-05,1e-05,0.999233,2.3e-05,0.000107,5.7e-05,1.2e-05,1e-05,8e-06,4.9e-05,4e-06,3.3e-05,7.4e-05,1.8e-05,6.8e-05,1.3e-05,2.7e-05,0.000131,1.6e-05,2.4e-05,4.4e-05,5.7e-05,5e-06,6.3e-05,9.5e-05,2e-05,1.5e-05,3.6e-05,0.000153,1.5e-05,0.0,1.8e-05,4.3e-05,1.5e-05,1.9e-05,0.000115,2.1e-05,0.0,0.0003,2.6e-05,0.0,0.000138
IA,0.000455,0.001601,0.004358,0.00212,0.001023,0.003299,0.001546,0.000823,0.001384,0.000756,0.001613,9.6e-05,0.984787,0.005192,0.02627,0.006669,0.009803,0.003914,0.001273,0.00114,0.001441,0.00242,0.002103,0.025059,0.014928,0.00227,0.006132,0.001703,0.015291,0.117591,0.001501,0.001095,0.004964,0.0035,0.001067,0.0033,0.004621,0.002661,0.002312,0.000557,0.001498,0.07316,0.003171,0.001254,0.004817,0.001819,0.001431,0.001864,0.019644,0.003112,0.021941
ID,0.001137,0.000497,0.000888,0.002144,0.001261,0.001997,0.000291,0.000257,0.000336,0.000246,0.000442,9.6e-05,0.001874,0.984412,0.001017,0.001069,0.001264,0.000761,0.000416,0.000246,0.00039,0.000462,0.000474,0.0009,0.001064,0.001167,0.032149,0.000464,0.004151,0.002947,0.000396,0.000535,0.003343,0.005911,0.000322,0.000662,0.00148,0.018881,0.000628,0.000133,0.00045,0.00317,0.000591,0.000519,0.028846,0.000399,0.000425,0.033698,0.000881,0.000706,0.036303
IL,0.002457,0.004072,0.011784,0.004587,0.002139,0.005487,0.004043,0.003652,0.003223,0.002109,0.004674,0.000312,0.068758,0.006271,0.989538,0.070298,0.011613,0.020458,0.003415,0.003149,0.004286,0.003251,0.010293,0.010155,0.066905,0.005958,0.006855,0.003322,0.00947,0.012934,0.003922,0.003873,0.009952,0.004908,0.002902,0.011446,0.007517,0.003438,0.008269,0.003552,0.003888,0.011726,0.009295,0.002957,0.005905,0.005573,0.003789,0.002526,0.065383,0.009937,0.024432
IN,0.0005,0.003794,0.008012,0.002736,0.001413,0.002733,0.00441,0.002263,0.00346,0.001601,0.004018,4.8e-05,0.011623,0.004101,0.053247,0.986284,0.00586,0.074952,0.003198,0.003642,0.003794,0.003454,0.022503,0.005074,0.011036,0.005101,0.004621,0.003381,0.005248,0.007293,0.003214,0.003198,0.007306,0.003249,0.003188,0.031454,0.004774,0.002755,0.007144,0.003154,0.0043,0.006645,0.009589,0.002016,0.003586,0.005564,0.003248,0.001673,0.011674,0.011007,0.015642
KS,0.000227,0.001367,0.006543,0.0023,0.000914,0.007215,0.000862,0.000823,0.000811,0.000727,0.001411,9.6e-05,0.009922,0.003663,0.004489,0.003726,0.986209,0.002874,0.001505,0.001521,0.000861,0.001312,0.001087,0.003816,0.088414,0.002366,0.003548,0.000956,0.004675,0.024758,0.000935,0.000924,0.00742,0.002333,0.000581,0.002094,0.026212,0.00166,0.001401,0.000398,0.00103,0.008686,0.002403,0.002375,0.00373,0.001127,0.001121,0.001086,0.002975,0.002835,0.014223
KY,0.001183,0.005911,0.006863,0.001439,0.000666,0.001687,0.001781,0.001543,0.001938,0.001955,0.005981,4.8e-05,0.005277,0.0023,0.011657,0.05512,0.003687,0.981764,0.002793,0.001809,0.002601,0.001478,0.004619,0.002412,0.007956,0.006578,0.002716,0.004185,0.002362,0.003976,0.001515,0.001702,0.003786,0.001789,0.001342,0.038471,0.002888,0.001395,0.004093,0.001855,0.005681,0.003127,0.040162,0.001581,0.00216,0.006517,0.001972,0.000905,0.004344,0.037134,0.008271
