STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.98846,5.9e-05,8.3e-05,0.00025,0.00017,0.000323,8.3e-05,0.0,4.5e-05,8.5e-05,9.1e-05,0.000211,7.4e-05,0.000738,0.000106,9.4e-05,0.000116,0.000129,5.5e-05,7.9e-05,4.4e-05,0.000126,0.000109,0.000279,0.000128,5.6e-05,0.000767,5.7e-05,0.000173,9.6e-05,4.3e-05,2.3e-05,0.000114,0.000311,2.4e-05,6.6e-05,9e-05,0.000718,4.8e-05,4e-05,9.7e-05,0.00027,0.000114,0.000107,0.00034,7.1e-05,6.3e-05,0.00175,0.000207,4.8e-05,0.000491
AL,0.001492,0.966827,0.033221,0.00264,0.001106,0.003174,0.00145,0.00333,0.00196,0.03919,0.094191,0.00019,0.003911,0.002158,0.006618,0.011512,0.00436,0.028284,0.059178,0.001225,0.002914,0.00183,0.002656,0.001733,0.011073,0.167913,0.004203,0.009094,0.001483,0.003061,0.001542,0.001606,0.007089,0.002581,0.001343,0.005996,0.009838,0.001065,0.002818,0.001507,0.014512,0.003101,0.078706,0.008619,0.002996,0.006084,0.001797,0.001037,0.002724,0.00647,0.008096
AR,0.000707,0.01114,0.963651,0.004066,0.001412,0.005482,0.00095,0.001623,0.001722,0.003444,0.004967,0.000211,0.006592,0.002954,0.007843,0.006638,0.015718,0.00881,0.034324,0.000695,0.001974,0.001243,0.002532,0.002073,0.053479,0.043508,0.00372,0.002886,0.002561,0.00674,0.000996,0.001226,0.013373,0.003232,0.000888,0.003247,0.06928,0.001331,0.002528,0.000784,0.003169,0.006298,0.030775,0.017119,0.002934,0.003251,0.001513,0.000883,0.002882,0.003577,0.012985
AZ,0.004122,0.001677,0.004591,0.983396,0.023695,0.01334,0.000811,0.001748,0.001217,0.001401,0.001929,0.001522,0.004004,0.012573,0.003623,0.003202,0.004377,0.002225,0.002647,0.000963,0.001457,0.001132,0.001525,0.002562,0.004555,0.002678,0.011609,0.001425,0.004756,0.005762,0.000846,0.001065,0.053873,0.05394,0.000805,0.001829,0.00728,0.007768,0.001765,0.000985,0.001668,0.005662,0.002867,0.005035,0.033134,0.00167,0.000851,0.005949,0.002331,0.001466,0.021366
CA,0.009342,0.002028,0.004377,0.068765,0.993715,0.014949,0.002239,0.004579,0.002301,0.002279,0.003001,0.011903,0.004423,0.031438,0.004347,0.005332,0.004699,0.003676,0.003143,0.002529,0.002721,0.002612,0.002232,0.003421,0.004859,0.002973,0.023402,0.002454,0.004063,0.007795,0.002281,0.00237,0.027159,0.180758,0.00223,0.002722,0.006166,0.052696,0.002493,0.002452,0.002115,0.00617,0.00443,0.005109,0.038385,0.002867,0.001324,0.018826,0.002946,0.001848,0.035437
CO,0.005024,0.001953,0.006833,0.013315,0.004783,0.970415,0.001617,0.002997,0.001485,0.002262,0.002315,0.001057,0.010878,0.018932,0.005769,0.004404,0.029462,0.003403,0.00359,0.001629,0.002126,0.001397,0.002693,0.005919,0.012216,0.002746,0.031909,0.001687,0.011804,0.043841,0.002303,0.00128,0.069561,0.013805,0.001205,0.002902,0.012428,0.006863,0.002241,0.001668,0.001658,0.02597,0.003509,0.008429,0.033832,0.002195,0.002301,0.005201,0.004506,0.002207,0.200543
CT,0.000353,0.000607,0.00068,0.000493,0.000413,0.000996,0.969908,0.005578,0.010971,0.001237,0.001264,0.00019,0.001245,0.000499,0.001487,0.001871,0.000691,0.001391,0.000584,0.093999,0.006339,0.030274,0.001018,0.000684,0.001071,0.000804,0.001301,0.00223,0.000635,0.000939,0.040142,0.018295,0.000982,0.00075,0.042277,0.002303,0.00058,0.000402,0.008099,0.190276,0.001967,0.00167,0.001382,0.000438,0.000642,0.004771,0.056683,0.000609,0.001205,0.003155,0.003156
DC,0.000236,0.000285,0.000289,0.000235,0.000177,0.000286,0.001278,0.877409,0.009739,0.000517,0.000682,4.2e-05,0.000368,0.000221,0.000465,0.000456,0.000232,0.000438,0.000307,0.001155,0.101857,0.001132,0.000485,0.000201,0.000294,0.000283,0.0003,0.00172,0.000116,0.000328,0.000664,0.002129,0.000248,0.000347,0.00135,0.000581,0.000252,0.000156,0.002657,0.001166,0.001163,6.4e-05,0.000573,0.000199,0.000303,0.037451,0.000788,0.000276,0.000309,0.004223,0.00044
DE,0.000236,0.000507,0.000573,0.000289,0.000186,0.000501,0.006605,0.032053,0.925072,0.000923,0.001065,0.0,0.000474,0.000105,0.000629,0.000972,0.000382,0.000733,0.000369,0.003174,0.099089,0.00278,0.000464,0.000293,0.000511,0.000509,0.000484,0.004114,0.000154,0.000482,0.003052,0.027381,0.000537,0.000509,0.006041,0.001891,0.000315,0.000111,0.045455,0.004301,0.002052,0.000159,0.000968,0.000244,0.000297,0.014566,0.003184,0.000101,0.000396,0.006008,0.001009
FL,0.00471,0.118453,0.024845,0.004389,0.002409,0.009409,0.007633,0.012197,0.009145,0.986363,0.109014,0.000613,0.007179,0.003433,0.013035,0.019674,0.00781,0.036386,0.041448,0.008782,0.011905,0.010366,0.007566,0.00504,0.01379,0.056836,0.007323,0.023078,0.003659,0.005518,0.008333,0.008297,0.006748,0.006259,0.006983,0.016205,0.010234,0.002251,0.010223,0.009467,0.031641,0.005614,0.05023,0.010063,0.004824,0.014875,0.008638,0.002648,0.006324,0.015736,0.011666
