STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.990354,5.3e-05,5.1e-05,0.000184,0.000115,0.000178,2.7e-05,4e-05,0.000128,7.7e-05,5.2e-05,0.000953,8.2e-05,0.000637,6e-05,4.4e-05,9.5e-05,8.2e-05,7.2e-05,0.000128,3.6e-05,9e-05,5.9e-05,0.000138,8.1e-05,8.9e-05,0.000551,5.5e-05,0.000192,0.000118,7.9e-05,3e-05,5.8e-05,0.00025,3.7e-05,4.2e-05,6.3e-05,0.000965,4.7e-05,4.2e-05,3.6e-05,0.000109,6.5e-05,8.5e-05,0.000162,6.1e-05,0.0,0.001837,0.000155,4e-05,0.00058
AL,0.001727,0.98564,0.011976,0.002487,0.001169,0.002499,0.002012,0.00162,0.002912,0.021043,0.062746,0.000841,0.00839,0.002608,0.005809,0.007797,0.007047,0.012811,0.020219,0.001665,0.003046,0.002123,0.003797,0.0037,0.011209,0.12177,0.002646,0.006662,0.002305,0.003752,0.002144,0.00232,0.00582,0.002054,0.001588,0.004596,0.009736,0.001373,0.003026,0.002061,0.011039,0.003367,0.054871,0.007378,0.002999,0.005732,0.001533,0.001043,0.005309,0.005218,0.006062
AR,0.000826,0.006465,0.982655,0.00341,0.001339,0.00319,0.001338,0.000751,0.00264,0.001813,0.004138,0.000299,0.00701,0.002941,0.006524,0.006309,0.015892,0.007631,0.021493,0.001017,0.00212,0.001854,0.002927,0.002797,0.03952,0.032266,0.002867,0.002796,0.003496,0.006032,0.001452,0.001706,0.010112,0.002504,0.001195,0.003248,0.060667,0.001809,0.00288,0.001615,0.003326,0.004707,0.024885,0.015481,0.002861,0.003026,0.002002,0.001063,0.003175,0.004296,0.010122
AZ,0.008896,0.002008,0.004398,0.991085,0.015665,0.013578,0.001413,0.00079,0.001936,0.001708,0.002122,0.007287,0.011345,0.014714,0.00556,0.00421,0.008672,0.002296,0.002622,0.001371,0.001707,0.001764,0.002824,0.010047,0.006484,0.003583,0.013875,0.001787,0.015827,0.009641,0.001532,0.001612,0.049071,0.038704,0.001166,0.002787,0.008575,0.008601,0.002327,0.001211,0.00176,0.011296,0.003105,0.006207,0.023989,0.001984,0.001721,0.007356,0.006322,0.001788,0.022391
CA,0.012349,0.002997,0.004712,0.067914,0.996156,0.013679,0.004511,0.003634,0.00512,0.003509,0.003729,0.045944,0.006568,0.023272,0.005834,0.005027,0.007327,0.003525,0.003906,0.003904,0.003863,0.004635,0.003406,0.007134,0.006371,0.004532,0.016154,0.003644,0.006319,0.010666,0.004152,0.004556,0.024932,0.101221,0.003814,0.003882,0.00736,0.036011,0.003723,0.005461,0.002616,0.0063,0.005089,0.007868,0.030992,0.004294,0.00438,0.017998,0.004814,0.002209,0.023116
CO,0.005705,0.002105,0.004094,0.009851,0.003492,0.988801,0.00221,0.00241,0.001872,0.003012,0.002161,0.006988,0.010798,0.012156,0.004831,0.003162,0.023158,0.002421,0.00287,0.002194,0.002406,0.00148,0.002141,0.005888,0.008712,0.004528,0.020674,0.001928,0.013273,0.033812,0.002734,0.001789,0.038717,0.008615,0.001175,0.003019,0.01176,0.005731,0.00278,0.001466,0.001622,0.018682,0.003219,0.009745,0.020524,0.002714,0.001877,0.004348,0.004084,0.001756,0.161958
CT,0.000826,0.000781,0.000684,0.000571,0.000693,0.000873,0.982154,0.00241,0.009409,0.001492,0.001422,0.000635,0.001607,0.00052,0.001643,0.002527,0.000838,0.001649,0.0007,0.068269,0.004999,0.020095,0.001804,0.000871,0.00136,0.001066,0.000974,0.001691,0.000807,0.001075,0.030222,0.013238,0.00116,0.000436,0.02623,0.002777,0.000707,0.000624,0.005971,0.137466,0.0017,0.002372,0.001571,0.000576,0.000784,0.003742,0.05534,0.000605,0.00203,0.003414,0.003451
DC,0.000788,0.000552,0.000389,0.000737,0.000363,0.000539,0.00122,0.932296,0.008625,0.001004,0.000841,0.000953,0.000579,0.000363,0.000579,0.000576,0.000668,0.000635,0.000515,0.001208,0.126331,0.001077,0.000572,0.000502,0.000537,0.001039,0.000404,0.001758,0.000461,0.000708,0.0011,0.002855,0.000387,0.000343,0.001349,0.000629,0.000406,0.000221,0.003464,0.001657,0.001138,0.000597,0.000851,0.000822,0.000521,0.04994,0.001595,0.000286,0.00039,0.006594,0.000435
DE,7.5e-05,0.000439,0.000607,0.000297,0.000212,0.000269,0.004629,0.013509,0.964878,0.000845,0.000855,0.000149,0.000547,0.000284,0.000543,0.000817,0.00033,0.000626,0.000305,0.002636,0.056889,0.002228,0.000484,0.000266,0.000475,0.000482,0.000349,0.002683,0.000288,0.000671,0.004572,0.020161,0.000599,0.000243,0.002873,0.001689,0.000281,0.000226,0.028992,0.003782,0.001298,0.000199,0.000858,0.000271,0.000335,0.006608,0.002972,0.000125,0.000398,0.003139,0.000609
FL,0.007319,0.06929,0.008538,0.006199,0.003166,0.010268,0.017247,0.010231,0.018625,0.995018,0.058749,0.003158,0.024223,0.003823,0.016666,0.020178,0.015995,0.018883,0.01507,0.018056,0.015038,0.022069,0.018611,0.023422,0.019587,0.039956,0.005752,0.021003,0.009777,0.009995,0.019706,0.017412,0.006293,0.005596,0.014739,0.018412,0.010685,0.002894,0.01671,0.018785,0.025976,0.010989,0.037571,0.012855,0.004944,0.017702,0.01999,0.003294,0.018496,0.015397,0.009977
GA,0.003528,0.102294,0.012244,0.004034,0.002266,0.004336,0.006973,0.00794,0.010145,0.038358,0.98557,0.002261,0.011619,0.004127,0.00974,0.014307,0.008293,0.024695,0.011689,0.005209,0.009607,0.013008,0.010081,0.008717,0.010683,0.032947,0.005164,0.031258,0.005109,0.007032,0.00633,0.006302,0.006873,0.003771,0.005904,0.013675,0.006942,0.003163,0.008656,0.005142,0.091013,0.006173,0.06557,0.005943,0.005123,0.017084,0.007101,0.002456,0.008499,0.013487,0.011138
HI,0.01081,0.000225,0.000167,0.003055,0.00219,0.001856,0.000241,0.000514,0.000176,0.000334,0.00025,0.996151,0.001411,0.001951,0.000489,0.000337,0.001097,0.000185,0.000267,0.000335,0.000276,0.000254,0.000414,0.001947,0.000626,0.000401,0.002867,0.000252,0.000826,0.000789,0.000499,0.000243,0.000831,0.002461,0.000175,0.000294,0.000519,0.002357,0.000209,0.000319,0.000192,0.00076,0.000386,0.00098,0.002951,0.000375,0.000156,0.003194,0.000714,0.000113,0.001015
