STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.994844,4e-05,4e-05,0.000146,0.000134,0.000176,6e-06,0.000129,3e-05,6.2e-05,6.9e-05,0.000106,3.9e-05,0.000488,4.3e-05,5.5e-05,0.000107,0.000105,5.7e-05,3.4e-05,3.1e-05,1.5e-05,5.8e-05,0.000124,7e-05,6.4e-05,0.000591,3e-05,0.000139,7.6e-05,9e-05,1.7e-05,0.000167,0.000142,1.9e-05,2.2e-05,7.3e-05,0.000602,2.6e-05,0.0,3.8e-05,0.000102,5.8e-05,9.1e-05,0.000355,4.2e-05,3.3e-05,0.001412,0.00013,8e-06,0.000304
AL,0.001196,0.974629,0.023415,0.00257,0.001108,0.003039,0.001779,0.00215,0.00256,0.038734,0.086487,0.000148,0.003556,0.002821,0.005943,0.00965,0.004165,0.022977,0.051921,0.001201,0.002734,0.001709,0.002442,0.001445,0.009072,0.15072,0.00319,0.007916,0.001525,0.002536,0.001411,0.001807,0.006293,0.002256,0.00128,0.005256,0.007974,0.001294,0.00302,0.001447,0.013164,0.003139,0.065283,0.007398,0.002574,0.005334,0.001723,0.000958,0.002611,0.005738,0.00805
AR,0.001072,0.009645,0.975224,0.004175,0.001648,0.005061,0.001399,0.001548,0.001935,0.003901,0.004375,0.000106,0.005453,0.003427,0.007115,0.006112,0.015774,0.008104,0.030382,0.001103,0.00211,0.001334,0.002414,0.001962,0.048495,0.0373,0.004965,0.002583,0.003327,0.005033,0.001004,0.001546,0.011282,0.003422,0.001093,0.003298,0.066697,0.001655,0.002797,0.001258,0.003059,0.005169,0.02813,0.015779,0.003802,0.003288,0.001333,0.001097,0.003176,0.003913,0.014412
AZ,0.003341,0.001618,0.004302,0.988012,0.023581,0.012141,0.001147,0.000946,0.001206,0.001523,0.001793,0.001164,0.004104,0.012096,0.00368,0.003114,0.004062,0.002064,0.002482,0.000976,0.001511,0.001064,0.001573,0.002338,0.004254,0.002666,0.011561,0.001289,0.003842,0.005415,0.000903,0.001274,0.050065,0.059746,0.000904,0.00179,0.006271,0.006909,0.001942,0.001217,0.001462,0.005408,0.002834,0.00467,0.030382,0.001677,0.00117,0.005179,0.002513,0.001651,0.020885
CA,0.006847,0.001857,0.004182,0.056505,0.995777,0.012121,0.001919,0.003484,0.001801,0.0021,0.002476,0.010366,0.003868,0.027501,0.003706,0.003096,0.004062,0.002392,0.002604,0.001857,0.002079,0.001919,0.001787,0.002531,0.004064,0.002487,0.017279,0.002028,0.003664,0.006463,0.001941,0.002163,0.02103,0.168558,0.001616,0.002251,0.005144,0.043755,0.00233,0.001972,0.001885,0.006107,0.003513,0.004191,0.031242,0.0024,0.001495,0.014385,0.002245,0.001767,0.030428
CO,0.003547,0.001658,0.004903,0.010829,0.004154,0.980328,0.001242,0.001419,0.001295,0.001845,0.001751,0.000762,0.008392,0.016625,0.00442,0.003539,0.021181,0.002523,0.002693,0.001127,0.001664,0.001214,0.001809,0.004485,0.008036,0.002141,0.026241,0.001359,0.010199,0.032883,0.001524,0.001113,0.062996,0.012992,0.000887,0.002142,0.008933,0.006282,0.002031,0.000965,0.001422,0.020334,0.002708,0.005946,0.029665,0.001857,0.001625,0.004734,0.003316,0.001907,0.191779
CT,0.000247,0.000622,0.000752,0.000577,0.000316,0.00077,0.971517,0.004602,0.008156,0.001355,0.001177,6.3e-05,0.000837,0.000683,0.001137,0.001656,0.000658,0.001175,0.000494,0.088188,0.00477,0.021843,0.000805,0.000492,0.000839,0.000593,0.001075,0.001937,0.000535,0.000718,0.032965,0.016079,0.000971,0.00074,0.039911,0.001906,0.00057,0.000451,0.006496,0.176752,0.001983,0.001058,0.001178,0.000413,0.000835,0.003586,0.044602,0.000354,0.000861,0.00284,0.002766
DC,4.1e-05,0.000186,0.000131,0.000212,0.000112,0.000214,0.001024,0.892306,0.009942,0.000487,0.000528,4.2e-05,0.00022,0.000273,0.00028,0.000287,0.000107,0.000299,0.000194,0.000831,0.097567,0.000735,0.000294,0.000157,0.000207,0.000203,0.000179,0.001455,0.000178,0.000159,0.000497,0.001945,0.000188,0.000199,0.001108,0.000411,0.000143,0.000125,0.002612,0.0013,0.001008,6.8e-05,0.000478,0.000151,0.000175,0.034115,0.000975,0.000144,0.000213,0.004953,0.000221
DE,0.00033,0.0004,0.000804,0.000269,0.000158,0.000339,0.005042,0.029375,0.935078,0.000944,0.000928,2.1e-05,0.000424,0.00041,0.000496,0.000695,0.000309,0.000653,0.000315,0.002358,0.093081,0.002234,0.000331,0.000251,0.000445,0.000454,0.00052,0.003263,0.000198,0.000299,0.002235,0.028345,0.000532,0.000306,0.004198,0.001139,0.000298,0.000125,0.046307,0.002999,0.002069,0.000307,0.00094,0.000225,0.000324,0.011146,0.001951,0.000144,0.000328,0.004929,0.001245
FL,0.003836,0.114701,0.016272,0.004011,0.002112,0.007887,0.008366,0.008688,0.008707,0.98745,0.096002,0.000719,0.006101,0.003163,0.011901,0.016182,0.006202,0.028135,0.032718,0.007781,0.009985,0.00883,0.007359,0.004134,0.011304,0.045823,0.005485,0.018599,0.003782,0.004373,0.007945,0.00826,0.00574,0.005194,0.007688,0.013873,0.00809,0.002221,0.009422,0.010382,0.027575,0.005442,0.035538,0.008137,0.004132,0.011892,0.00816,0.002196,0.006099,0.014026,0.01148
