STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.984303,5.8e-05,6.6e-05,0.000419,0.000373,0.000413,0.001002,7e-05,5.2e-05,9.9e-05,9.4e-05,0.002753,8.4e-05,0.00137,0.000217,6e-05,0.000108,0.000243,0.000126,0.000264,6.5e-05,0.001585,0.000106,0.000231,0.000114,5.3e-05,0.000551,0.000101,0.000348,0.000172,0.000139,7.1e-05,7.3e-05,0.00072,5.5e-05,0.000201,0.000122,0.001739,9.2e-05,3.5e-05,4.7e-05,0.000139,0.000119,0.000116,0.00037,0.000197,0.002024,0.004632,0.000454,3.4e-05,0.000208
AL,0.001646,0.976389,0.014347,0.003218,0.001527,0.003665,0.002308,0.00498,0.002952,0.024141,0.073227,0.001249,0.006779,0.006269,0.005512,0.006329,0.004039,0.013299,0.030561,0.002292,0.003003,0.005096,0.003805,0.003148,0.007325,0.109376,0.005561,0.008772,0.002582,0.004582,0.004315,0.002863,0.008505,0.003385,0.002959,0.005787,0.006179,0.002327,0.003514,0.001593,0.011455,0.003787,0.050468,0.00569,0.003898,0.008328,0.004915,0.001744,0.003851,0.005368,0.007465
AR,0.000886,0.00829,0.971841,0.004402,0.001496,0.004445,0.001426,0.002374,0.003339,0.002248,0.005271,0.000766,0.007571,0.004094,0.007489,0.006715,0.012713,0.009127,0.025134,0.001951,0.003125,0.002793,0.003813,0.003581,0.043116,0.035725,0.005315,0.002768,0.004601,0.005682,0.002297,0.001726,0.014285,0.003605,0.001983,0.003733,0.062916,0.00228,0.00386,0.002113,0.00346,0.007172,0.031641,0.014285,0.003443,0.003925,0.005859,0.001676,0.003248,0.005017,0.015114
AZ,0.007089,0.002161,0.005298,0.980424,0.022205,0.01633,0.001588,0.003653,0.002179,0.002448,0.002782,0.011886,0.008253,0.02153,0.005946,0.00419,0.007134,0.002877,0.00426,0.002034,0.002146,0.002164,0.003169,0.00795,0.006673,0.004118,0.011366,0.002364,0.014433,0.009309,0.001705,0.00203,0.065416,0.062506,0.001771,0.00277,0.009143,0.011034,0.002493,0.001645,0.002154,0.010063,0.003726,0.006231,0.030897,0.00274,0.001677,0.009327,0.004513,0.002223,0.022625
CA,0.020065,0.00466,0.007921,0.08505,0.991781,0.025246,0.007989,0.014311,0.007039,0.005775,0.006217,0.081091,0.008078,0.03245,0.010293,0.00833,0.010594,0.005088,0.006737,0.00769,0.007021,0.009927,0.005472,0.008445,0.010578,0.005506,0.022058,0.005631,0.008425,0.012652,0.010762,0.00835,0.042095,0.202928,0.007842,0.006023,0.010615,0.04894,0.006267,0.006321,0.004718,0.009785,0.008667,0.010798,0.055828,0.006502,0.009559,0.030393,0.007339,0.003978,0.033856
CO,0.004715,0.002583,0.005318,0.012724,0.005561,0.976092,0.003794,0.005515,0.00446,0.004178,0.003475,0.007897,0.009083,0.014211,0.006513,0.0041,0.020972,0.003605,0.003759,0.004255,0.004003,0.002026,0.003509,0.006851,0.009984,0.004011,0.028446,0.002877,0.015873,0.036338,0.004254,0.002879,0.049425,0.016526,0.002231,0.00433,0.008923,0.006945,0.004176,0.001784,0.002526,0.023094,0.00379,0.006249,0.026095,0.004128,0.004259,0.006496,0.005878,0.002615,0.19431
CT,0.003576,0.00101,0.002109,0.00103,0.001699,0.002621,0.950548,0.012961,0.014709,0.003622,0.002259,0.001182,0.002814,0.001255,0.003012,0.004457,0.002624,0.003298,0.00108,0.104539,0.009259,0.038137,0.00245,0.001914,0.002131,0.001066,0.002252,0.002934,0.004436,0.00262,0.066914,0.023071,0.001763,0.001325,0.042295,0.00483,0.003529,0.001393,0.010136,0.182069,0.003122,0.003694,0.002113,0.000866,0.002316,0.00655,0.155588,0.001391,0.002929,0.007055,0.006101
DC,0.00076,0.000671,0.000552,0.0006,0.000644,0.001346,0.002437,0.840159,0.020498,0.001548,0.001555,0.001021,0.000739,0.000566,0.001075,0.000809,0.000679,0.000884,0.000815,0.002015,0.162373,0.001938,0.000911,0.000704,0.000788,0.000695,0.001026,0.003068,0.000745,0.000674,0.001862,0.005242,0.000686,0.0013,0.003254,0.001128,0.000735,0.000529,0.006437,0.002528,0.001885,0.000897,0.001358,0.000661,0.00128,0.073325,0.004144,0.000622,0.000564,0.011583,0.000901
DE,0.000222,0.000617,0.001222,0.00047,0.000373,0.000682,0.005026,0.036766,0.921181,0.001525,0.001262,0.000524,0.001184,0.000386,0.000778,0.00109,0.000367,0.001103,0.000404,0.003361,0.070031,0.002844,0.000943,0.000471,0.00068,0.000749,0.00072,0.00363,0.000513,0.000776,0.00522,0.030756,0.001175,0.000585,0.004872,0.00281,0.000411,0.00028,0.036964,0.005421,0.0021,0.00051,0.001599,0.000322,0.000476,0.011053,0.005146,0.000276,0.000431,0.005251,0.000786
FL,0.005665,0.074595,0.011921,0.007997,0.005879,0.017902,0.020256,0.025248,0.021838,0.983061,0.069846,0.005345,0.015595,0.006228,0.017137,0.016671,0.013059,0.021606,0.025727,0.019994,0.019003,0.021277,0.0171,0.017302,0.014349,0.031012,0.009191,0.025075,0.013506,0.013336,0.020785,0.020744,0.010203,0.012726,0.020556,0.016922,0.008347,0.005058,0.018486,0.018167,0.03297,0.011377,0.026005,0.009316,0.009726,0.020219,0.020506,0.005607,0.015321,0.012637,0.013127
GA,0.004367,0.135757,0.017067,0.006367,0.003873,0.009461,0.008571,0.020268,0.011241,0.048932,0.974248,0.004633,0.011836,0.00617,0.01145,0.015849,0.008994,0.034611,0.019535,0.00774,0.012241,0.018018,0.01279,0.008242,0.012135,0.036979,0.010018,0.047238,0.006372,0.012177,0.009884,0.00766,0.01226,0.008921,0.009127,0.016121,0.0097,0.004303,0.011361,0.00717,0.116165,0.007636,0.084253,0.007736,0.008991,0.023611,0.013934,0.004182,0.008905,0.017716,0.017194
HI,0.0075,0.000184,0.000224,0.001522,0.002539,0.001305,0.000157,0.000419,0.000451,0.000257,0.000266,0.978579,0.000621,0.002043,0.000587,0.000384,0.000523,0.000289,0.000212,0.000305,0.000305,0.000252,0.000485,0.001118,0.00053,0.000234,0.001823,0.000209,0.000993,0.000695,0.000339,0.000253,0.000718,0.004625,0.000198,0.000295,0.000316,0.003167,0.000218,0.00026,0.000155,0.001005,0.000298,0.000385,0.002655,0.000415,0.000308,0.003555,0.000593,0.000145,0.000855
IA,0.001677,0.003574,0.008369,0.006539,0.001803,0.007972,0.005861,0.004817,0.003571,0.003227,0.003421,0.002579,0.963256,0.011216,0.039884,0.010427,0.021121,0.006636,0.002241,0.004821,0.004199,0.008078,0.005761,0.049374,0.02655,0.004456,0.011366,0.005011,0.04459,0.217606,0.007265,0.003087,0.00893,0.005856,0.00373,0.006109,0.008119,0.003844,0.004846,0.002477,0.002881,0.118423,0.006813,0.00265,0.008446,0.004666,0.007883,0.003699,0.030921,0.007509,0.034134
ID,0.007785,0.001116,0.002468,0.005644,0.002289,0.004682,0.000563,0.000698,0.000748,0.000545,0.000779,0.002914,0.006016,0.962561,0.001794,0.001499,0.002661,0.000852,0.000611,0.001343,0.000637,0.002126,0.001644,0.002359,0.002074,0.004052,0.083715,0.001057,0.00773,0.005256,0.001166,0.000875,0.006693,0.010696,0.001254,0.001194,0.002107,0.023347,0.000997,0.000745,0.001285,0.005797,0.000936,0.00117,0.069087,0.000758,0.006341,0.046933,0.001822,0.001796,0.065309
IL,0.003576,0.008227,0.021674,0.012781,0.0062,0.016972,0.01098,0.018756,0.007915,0.009542,0.010681,0.008407,0.117671,0.010765,0.972347,0.131682,0.029038,0.041147,0.006679,0.013086,0.009321,0.012733,0.034217,0.025396,0.132178,0.011613,0.016651,0.007706,0.02251,0.034133,0.020889,0.009067,0.018137,0.013471,0.009164,0.02363,0.01428,0.009653,0.01193,0.012036,0.007578,0.022012,0.020548,0.007873,0.013275,0.013036,0.021874,0.005744,0.139803,0.020324,0.04629
