STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.985738,8.5e-05,6.3e-05,0.000372,0.000305,0.000323,0.000647,0.000185,0.000123,0.000101,6.8e-05,0.002758,5.9e-05,0.002033,0.000122,7.7e-05,9.2e-05,0.000183,9.1e-05,0.000156,7.4e-05,0.000579,6.4e-05,0.000251,7.5e-05,7.2e-05,0.000707,5.6e-05,0.000267,0.000139,4.9e-05,5.7e-05,0.000135,0.000644,5.8e-05,0.000148,9.5e-05,0.001736,6.6e-05,0.000131,7e-05,0.000136,6e-05,0.000132,0.000411,0.000171,0.000292,0.005459,0.000329,0.0001,0.000423
AL,0.00152,0.969951,0.015054,0.00337,0.001464,0.003567,0.002458,0.003914,0.003444,0.023956,0.077983,0.001399,0.006318,0.004453,0.005925,0.007133,0.00437,0.014894,0.033744,0.002251,0.003272,0.002241,0.003924,0.003168,0.007467,0.117693,0.003989,0.008059,0.002107,0.004129,0.002205,0.002672,0.007519,0.003167,0.002399,0.005339,0.006038,0.001972,0.003602,0.001566,0.013017,0.003579,0.052452,0.005844,0.00469,0.007589,0.002819,0.001526,0.00441,0.005341,0.006675
AR,0.000699,0.008178,0.966505,0.004186,0.001592,0.004221,0.001487,0.002207,0.003985,0.001993,0.00545,0.000924,0.007266,0.003937,0.007645,0.007819,0.013559,0.009989,0.027181,0.001687,0.002857,0.001829,0.003293,0.003384,0.04322,0.038066,0.004916,0.00318,0.00456,0.006636,0.00148,0.001754,0.012824,0.003338,0.00176,0.003656,0.065392,0.001945,0.003246,0.00124,0.004048,0.006415,0.033498,0.014851,0.003527,0.003823,0.00175,0.001592,0.003435,0.005235,0.013255
AZ,0.007572,0.002315,0.005756,0.976309,0.022955,0.016952,0.002047,0.004211,0.002436,0.002411,0.002986,0.011297,0.009122,0.022726,0.006431,0.004353,0.008308,0.002881,0.004133,0.002703,0.002485,0.002588,0.00337,0.009435,0.006474,0.004596,0.012204,0.002415,0.016197,0.011397,0.002225,0.00229,0.069353,0.062242,0.002235,0.003031,0.009626,0.011826,0.002821,0.00217,0.002364,0.012572,0.003729,0.006428,0.032594,0.002921,0.002211,0.011212,0.004929,0.002296,0.023831
CA,0.016147,0.00433,0.007853,0.083953,0.990328,0.021963,0.007969,0.013281,0.00572,0.005252,0.006648,0.069579,0.008273,0.03219,0.009009,0.007045,0.009568,0.005181,0.006817,0.008942,0.006429,0.006825,0.005088,0.008955,0.009056,0.005256,0.020214,0.005658,0.007139,0.013234,0.007732,0.007645,0.041084,0.175809,0.008395,0.00505,0.010073,0.045827,0.005757,0.006591,0.004661,0.008917,0.00791,0.010108,0.050784,0.006554,0.006975,0.034457,0.005795,0.003437,0.030247
CO,0.006295,0.00296,0.005885,0.011991,0.00577,0.976038,0.003779,0.007123,0.00342,0.00405,0.003981,0.008658,0.009578,0.017023,0.006321,0.004031,0.021563,0.003507,0.005748,0.004112,0.00378,0.002202,0.003075,0.006771,0.00952,0.004007,0.031883,0.002614,0.015788,0.037281,0.003548,0.003155,0.048723,0.014652,0.00308,0.004044,0.009461,0.007215,0.003706,0.002382,0.002372,0.022203,0.003765,0.006458,0.027833,0.004055,0.004496,0.007239,0.005167,0.002495,0.223883
CT,0.001186,0.001088,0.00215,0.000848,0.001417,0.001696,0.961821,0.007809,0.013358,0.00251,0.002113,0.000937,0.002636,0.000758,0.002759,0.003903,0.001698,0.00296,0.001172,0.116904,0.008099,0.033017,0.001967,0.00188,0.001923,0.001428,0.001272,0.002644,0.001258,0.001596,0.06087,0.024237,0.001378,0.001133,0.047886,0.004031,0.003405,0.001426,0.009432,0.195872,0.002612,0.002881,0.002059,0.000851,0.001462,0.006292,0.115118,0.001237,0.002437,0.004711,0.004465
DC,0.000699,0.00087,0.000562,0.00066,0.000755,0.00132,0.003333,0.871863,0.018475,0.001429,0.001603,0.001003,0.000697,0.000516,0.001294,0.001195,0.000612,0.001248,0.000932,0.003183,0.166933,0.002357,0.001244,0.000772,0.000741,0.000654,0.00088,0.003811,0.000598,0.000675,0.001989,0.006486,0.000669,0.000982,0.005507,0.001174,0.000537,0.000421,0.006382,0.003475,0.001833,0.000607,0.001204,0.000721,0.000868,0.076547,0.003184,0.000802,0.00066,0.011074,0.00087
DE,0.000213,0.000668,0.001178,0.000452,0.000428,0.000561,0.006766,0.031125,0.919124,0.001244,0.001338,0.000475,0.001093,0.000315,0.000753,0.001181,0.000315,0.001238,0.000538,0.004179,0.072451,0.003168,0.0009,0.000461,0.000674,0.000855,0.000565,0.003806,0.000613,0.000969,0.005498,0.034485,0.000988,0.000604,0.006912,0.002827,0.000321,0.000227,0.040873,0.005498,0.001899,0.000455,0.001672,0.000396,0.000492,0.012,0.005079,0.000318,0.000404,0.006244,0.000823
FL,0.006143,0.077764,0.01081,0.008027,0.005673,0.015867,0.024966,0.027694,0.023605,0.983132,0.07718,0.005833,0.015562,0.006139,0.018247,0.017789,0.011365,0.019545,0.027677,0.032126,0.020278,0.029103,0.022281,0.019567,0.013442,0.032231,0.008057,0.025133,0.011998,0.011558,0.028343,0.023822,0.008913,0.011898,0.035587,0.018908,0.008247,0.004883,0.01871,0.026805,0.035396,0.011844,0.023703,0.009367,0.009156,0.020635,0.027461,0.006343,0.016578,0.013582,0.012268
