STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.990278,0.000118,0.000119,0.00023,0.000173,0.000233,0.000105,0.000129,0.000142,0.000112,0.000142,0.001068,8.4e-05,0.000453,0.000117,0.000119,0.000132,0.000138,0.000113,7.6e-05,0.000102,7.8e-05,0.000108,0.000152,9e-05,0.000106,0.000528,8.3e-05,0.000256,0.000143,0.000132,5.8e-05,0.00018,0.000186,8.2e-05,9.4e-05,0.000102,0.000456,9e-05,7.8e-05,9.7e-05,0.000193,0.000136,0.000128,0.000292,7.4e-05,8.2e-05,0.001048,9.4e-05,9.6e-05,0.00025
AL,0.002014,0.963586,0.012401,0.003299,0.001342,0.003768,0.00207,0.004472,0.002028,0.021134,0.059409,0.001464,0.003447,0.002486,0.004564,0.006254,0.004386,0.013102,0.02518,0.001729,0.003125,0.001476,0.002634,0.002203,0.006515,0.097017,0.004001,0.006631,0.002012,0.00431,0.001684,0.00184,0.008771,0.002875,0.001603,0.004074,0.005363,0.001516,0.00275,0.001927,0.009533,0.003186,0.044655,0.005467,0.00319,0.00509,0.001391,0.001304,0.002319,0.004576,0.009161
AR,0.001317,0.006701,0.959863,0.004685,0.001377,0.004072,0.001684,0.002236,0.001702,0.001944,0.004013,0.000723,0.004716,0.002674,0.006499,0.005983,0.011278,0.007805,0.024392,0.001089,0.002152,0.00128,0.002357,0.002043,0.04038,0.031441,0.004001,0.002413,0.002634,0.005326,0.001088,0.001559,0.015217,0.002929,0.001192,0.003376,0.056471,0.001578,0.002509,0.000954,0.002703,0.003701,0.024433,0.013498,0.003455,0.003508,0.001145,0.001215,0.002406,0.003933,0.013055
AZ,0.005345,0.002226,0.005909,0.976417,0.015161,0.009672,0.00186,0.002924,0.001631,0.002029,0.002358,0.007388,0.004551,0.011534,0.004519,0.003853,0.005284,0.002778,0.003638,0.001345,0.001986,0.001215,0.002085,0.004073,0.005454,0.003527,0.008338,0.001758,0.006091,0.006683,0.001107,0.001737,0.069637,0.045245,0.001349,0.002525,0.009353,0.006745,0.002197,0.001421,0.001763,0.005407,0.003406,0.005973,0.0214,0.002447,0.001827,0.005624,0.002715,0.002312,0.018972
CA,0.02258,0.003472,0.00641,0.050707,0.992293,0.011423,0.003731,0.007739,0.002978,0.003757,0.004193,0.034786,0.004967,0.022564,0.005467,0.005436,0.005869,0.004139,0.004892,0.003065,0.003799,0.002494,0.003309,0.004222,0.006126,0.004367,0.014547,0.002968,0.004463,0.008428,0.002913,0.003375,0.037408,0.112263,0.002974,0.003894,0.009187,0.033224,0.003603,0.00251,0.003056,0.006469,0.004807,0.006977,0.03004,0.004215,0.004309,0.016593,0.003594,0.00355,0.031727
CO,0.004028,0.002378,0.005899,0.008457,0.003564,0.965965,0.001784,0.003139,0.001617,0.002761,0.002474,0.005614,0.006995,0.014516,0.00463,0.003832,0.017271,0.003853,0.00337,0.001609,0.002295,0.001384,0.002624,0.004123,0.009517,0.002979,0.018628,0.002082,0.008157,0.02807,0.001334,0.001773,0.03941,0.010218,0.001368,0.003126,0.007472,0.005287,0.00231,0.001323,0.001854,0.013469,0.003156,0.005887,0.024232,0.002398,0.001309,0.004089,0.003166,0.002428,0.13642
CT,0.000697,0.000948,0.001273,0.000788,0.000527,0.001166,0.9686,0.003354,0.005333,0.001602,0.001521,0.000654,0.001217,0.000743,0.00159,0.002022,0.001058,0.001557,0.000997,0.05725,0.004074,0.010918,0.001173,0.001101,0.001152,0.001032,0.00128,0.001749,0.001079,0.001393,0.019655,0.010044,0.001544,0.000866,0.024674,0.002226,0.001163,0.000465,0.004924,0.123239,0.00179,0.001464,0.001603,0.000879,0.001157,0.00349,0.063901,0.000587,0.001278,0.002804,0.002546
DC,0.000271,0.000347,0.0003,0.000238,0.000189,0.000525,0.000885,0.806432,0.006397,0.000692,0.000769,0.000396,0.000252,0.000316,0.000446,0.000379,0.000186,0.000454,0.000362,0.000643,0.084892,0.000549,0.000421,0.000312,0.00029,0.000309,0.000496,0.001272,0.000512,0.000281,0.000653,0.001588,0.000215,0.000409,0.001021,0.000551,0.000254,0.000111,0.002263,0.000486,0.000982,0.000129,0.000617,0.00029,0.000545,0.029573,0.001009,0.000254,0.000225,0.004651,0.000275
DE,0.000116,0.000438,0.000662,0.000334,0.000162,0.000343,0.001827,0.013071,0.936445,0.000777,0.000795,0.000155,0.000521,0.00029,0.000588,0.000834,0.000349,0.000649,0.000398,0.001025,0.053994,0.00094,0.000342,0.000336,0.000404,0.000428,0.000416,0.001389,0.000384,0.000448,0.0014,0.016815,0.000745,0.000337,0.001867,0.000955,0.000428,0.00016,0.023543,0.001654,0.001339,0.000467,0.000758,0.000328,0.00043,0.005078,0.001391,0.000155,0.000335,0.002154,0.001073
FL,0.005384,0.057574,0.008703,0.006097,0.003612,0.011572,0.009193,0.018058,0.011715,0.980077,0.056419,0.00434,0.00782,0.004682,0.011243,0.01157,0.007055,0.015681,0.020122,0.009554,0.012087,0.00734,0.010049,0.009769,0.008731,0.022079,0.007634,0.017508,0.006402,0.006993,0.008541,0.0114,0.008941,0.007873,0.009011,0.010961,0.006605,0.003656,0.009208,0.008329,0.024805,0.007563,0.019467,0.008007,0.008463,0.013973,0.007118,0.004262,0.007956,0.010752,0.012506
GA,0.006391,0.108691,0.0138,0.005574,0.002909,0.007187,0.0066,0.013888,0.008425,0.038525,0.963735,0.003375,0.006677,0.00557,0.009235,0.012423,0.007125,0.025395,0.016427,0.005329,0.009602,0.005498,0.007212,0.006192,0.009399,0.031523,0.007522,0.030957,0.005231,0.007245,0.005032,0.006296,0.011078,0.006423,0.005418,0.009951,0.007823,0.003576,0.0076,0.005118,0.088131,0.005423,0.063922,0.007425,0.008,0.014891,0.004609,0.003581,0.005946,0.012311,0.016875
HI,0.002091,0.000155,0.000119,0.000617,0.001031,0.000558,0.000114,8.6e-05,0.000142,0.000149,0.000161,0.984036,0.000161,0.000461,0.000206,0.00014,0.000182,0.000165,0.000189,0.000126,0.000161,0.000144,0.000156,0.000231,0.000208,0.000223,0.00048,0.000116,0.000128,0.000155,0.000132,0.000131,0.000251,0.001654,0.000106,0.000119,0.000185,0.001046,9.7e-05,9.7e-05,9.3e-05,6.4e-05,0.000155,0.00019,0.000964,0.000211,8.2e-05,0.001294,0.000194,0.000116,0.000399
IA,0.001317,0.002002,0.004623,0.00345,0.001097,0.005698,0.001404,0.001247,0.001064,0.001567,0.002093,0.000878,0.965584,0.005682,0.031718,0.006759,0.013451,0.004177,0.001743,0.000937,0.00167,0.001463,0.002479,0.026383,0.019019,0.002451,0.008274,0.001821,0.010974,0.135596,0.001116,0.001209,0.00834,0.004264,0.001029,0.003266,0.008605,0.002273,0.002182,0.000778,0.001403,0.0993,0.00377,0.002482,0.005548,0.002137,0.001473,0.001739,0.02082,0.003912,0.031178
ID,0.002053,0.000578,0.001269,0.003507,0.001797,0.003854,0.000509,0.000774,0.000383,0.000491,0.000662,0.00155,0.002381,0.962194,0.001313,0.001255,0.001635,0.001018,0.000638,0.00044,0.000619,0.000562,0.000499,0.001311,0.001852,0.000956,0.046554,0.000486,0.005615,0.006103,0.000426,0.00051,0.005548,0.0086,0.000409,0.000847,0.001927,0.020164,0.00068,0.000409,0.000574,0.005519,0.000897,0.000982,0.037621,0.000774,0.000464,0.038037,0.000988,0.000677,0.050424
IL,0.003834,0.006749,0.017194,0.009188,0.00339,0.010692,0.005496,0.008599,0.004368,0.007552,0.008195,0.00477,0.083472,0.008458,0.972145,0.089904,0.017666,0.029207,0.005881,0.004346,0.006407,0.004205,0.017059,0.015074,0.085136,0.008289,0.013331,0.005116,0.014486,0.020783,0.004436,0.005011,0.019355,0.008847,0.004409,0.014739,0.013531,0.004259,0.008996,0.003853,0.005521,0.015753,0.015045,0.006827,0.009852,0.007228,0.004555,0.003759,0.09025,0.011114,0.039016
