STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.988999,6.1e-05,7e-05,0.000304,0.000313,0.000352,0.000762,0.000113,2.6e-05,9.6e-05,8e-05,0.002492,5.3e-05,0.001402,0.000166,4.9e-05,0.000111,0.000225,0.000111,0.000168,7.5e-05,0.000756,6.3e-05,0.000205,8.3e-05,5.9e-05,0.000668,9.7e-05,0.000333,0.000124,9.4e-05,5.1e-05,0.000197,0.000593,6.2e-05,0.000187,8.3e-05,0.001644,7e-05,6.9e-05,4.5e-05,0.000139,8.3e-05,0.000113,0.000359,0.000195,0.000405,0.00452,0.000379,6.1e-05,0.000326
AL,0.001142,0.979261,0.015544,0.003258,0.001541,0.003288,0.002707,0.003949,0.003074,0.022753,0.072006,0.001233,0.006849,0.005511,0.005894,0.007216,0.004415,0.014483,0.030396,0.002356,0.003602,0.002401,0.003742,0.003082,0.008036,0.104338,0.003979,0.007998,0.002238,0.004077,0.002481,0.00311,0.0082,0.003559,0.002383,0.005619,0.006462,0.002277,0.003581,0.001473,0.012192,0.002895,0.04659,0.005655,0.003712,0.008072,0.002644,0.001486,0.004235,0.00559,0.005961
AR,0.000872,0.008578,0.975281,0.004253,0.001527,0.004412,0.001657,0.001956,0.003087,0.00201,0.005474,0.000922,0.008019,0.004012,0.007777,0.008115,0.013188,0.010331,0.024313,0.002073,0.003153,0.001725,0.003654,0.003026,0.040876,0.035323,0.004383,0.002998,0.00392,0.006282,0.001936,0.001921,0.013145,0.003477,0.002023,0.004052,0.061334,0.002368,0.003712,0.001131,0.004037,0.006191,0.032782,0.013925,0.003226,0.004258,0.001739,0.0015,0.003279,0.00602,0.013017
AZ,0.007815,0.002289,0.005407,0.98038,0.022099,0.016646,0.002056,0.003667,0.002574,0.002434,0.003034,0.011565,0.008183,0.022205,0.006198,0.004106,0.007735,0.003121,0.003984,0.002114,0.00242,0.001884,0.003182,0.008828,0.006342,0.004187,0.011643,0.002292,0.015537,0.010078,0.001738,0.002313,0.065804,0.059528,0.001941,0.002852,0.009171,0.011348,0.002748,0.002313,0.002323,0.010518,0.003913,0.006072,0.031762,0.002925,0.001477,0.010132,0.004484,0.002125,0.024335
CA,0.016922,0.004499,0.007696,0.078219,0.991637,0.023515,0.007474,0.012863,0.005943,0.005315,0.006489,0.07972,0.007778,0.033203,0.009359,0.007348,0.010153,0.005034,0.006575,0.007775,0.006261,0.006195,0.004783,0.008723,0.009466,0.005246,0.020192,0.005544,0.007427,0.011966,0.006737,0.007825,0.039341,0.162924,0.007644,0.005331,0.00984,0.046423,0.005757,0.005722,0.004688,0.008639,0.008548,0.010053,0.052662,0.006423,0.007433,0.030884,0.006251,0.003376,0.031623
CO,0.00514,0.002681,0.005457,0.011336,0.005591,0.978662,0.004138,0.005942,0.004419,0.004036,0.003842,0.008527,0.00957,0.015904,0.00627,0.004115,0.021534,0.003916,0.00378,0.0039,0.003958,0.00187,0.003108,0.006681,0.009954,0.003761,0.027451,0.002852,0.016092,0.03594,0.002715,0.003142,0.0467,0.015952,0.00242,0.004153,0.009428,0.007411,0.003816,0.001833,0.002436,0.021914,0.00378,0.006156,0.025466,0.004195,0.003097,0.006934,0.005783,0.002371,0.206064
CT,0.000992,0.000981,0.002155,0.000893,0.001617,0.002111,0.96837,0.0085,0.014549,0.003044,0.002092,0.001051,0.002477,0.000902,0.002778,0.004014,0.002133,0.003511,0.000924,0.106562,0.008518,0.029901,0.0019,0.001802,0.001919,0.001161,0.001306,0.002701,0.001714,0.001629,0.052974,0.02362,0.001439,0.001396,0.045827,0.004541,0.003775,0.001451,0.009753,0.182823,0.002919,0.002695,0.002177,0.000798,0.001987,0.006381,0.107898,0.001401,0.002114,0.005965,0.004308
DC,0.000872,0.00079,0.000483,0.000703,0.000707,0.00128,0.002973,0.894578,0.015267,0.001499,0.001407,0.001025,0.000578,0.000556,0.00121,0.000892,0.000599,0.000929,0.000881,0.002451,0.161406,0.001764,0.001192,0.000718,0.000707,0.000617,0.00101,0.00298,0.000428,0.000545,0.001513,0.005829,0.000818,0.001253,0.004522,0.00102,0.000656,0.000485,0.00558,0.002895,0.001479,0.000431,0.001287,0.000656,0.000936,0.072803,0.003002,0.000688,0.000614,0.00973,0.000838
DE,0.00021,0.000686,0.001173,0.000441,0.000395,0.000431,0.005928,0.028772,0.947732,0.001321,0.00121,0.000441,0.001143,0.000379,0.000786,0.001095,0.000392,0.00113,0.00049,0.003341,0.070001,0.002826,0.000785,0.000396,0.000604,0.000888,0.000497,0.003436,0.000428,0.000652,0.005233,0.031966,0.000881,0.000665,0.005889,0.002862,0.000304,0.000193,0.038962,0.004454,0.001876,0.000308,0.001614,0.000315,0.000485,0.011303,0.003788,0.000264,0.000358,0.005207,0.000885
FL,0.005681,0.073293,0.011577,0.007873,0.005582,0.01576,0.024022,0.023901,0.022029,0.985162,0.069525,0.004971,0.015052,0.00618,0.017467,0.017123,0.01122,0.021615,0.024341,0.021803,0.019153,0.022326,0.018461,0.017974,0.01288,0.030087,0.007415,0.024676,0.01322,0.011906,0.020051,0.0228,0.009678,0.013252,0.022744,0.017998,0.007897,0.004793,0.019269,0.020131,0.032844,0.010918,0.024656,0.009167,0.008728,0.019829,0.017034,0.005505,0.015576,0.01342,0.011643
