STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.989864,0.000115,0.000148,0.000383,0.000227,0.000487,4.6e-05,8.5e-05,7.7e-05,0.000115,0.000121,0.000279,0.000161,0.001314,0.000143,0.000118,0.000184,0.000127,0.000195,6e-05,5.5e-05,0.000168,0.000141,0.000534,0.000107,8.8e-05,0.001215,0.000101,0.000539,0.000154,7.8e-05,4.4e-05,0.000235,0.00045,4.6e-05,7.4e-05,0.000192,0.000905,8.7e-05,4.3e-05,0.000115,0.000482,0.000123,0.000144,0.000852,0.000119,6.4e-05,0.001866,0.000263,6.6e-05,0.000697
AL,0.001697,0.978112,0.031512,0.003045,0.001203,0.003172,0.001684,0.00226,0.002657,0.028057,0.075349,0.000429,0.004666,0.002388,0.007801,0.008887,0.00467,0.018282,0.05368,0.00124,0.003001,0.001667,0.002418,0.001583,0.015901,0.13483,0.002957,0.007806,0.002077,0.003546,0.001242,0.001782,0.007852,0.002715,0.001552,0.005446,0.009881,0.001406,0.002945,0.001432,0.012588,0.003954,0.057555,0.008458,0.00274,0.006029,0.001342,0.001089,0.002494,0.006251,0.009358
AR,0.00087,0.009159,0.974293,0.004289,0.00155,0.00494,0.001001,0.001535,0.001591,0.002809,0.004116,0.000129,0.006787,0.00318,0.007813,0.006671,0.017056,0.008307,0.031947,0.000707,0.002208,0.001051,0.002395,0.001984,0.051913,0.035776,0.004858,0.002773,0.003035,0.007267,0.000716,0.001269,0.013297,0.003446,0.000995,0.003567,0.068464,0.001628,0.002604,0.000983,0.003307,0.007411,0.028022,0.016389,0.003644,0.003578,0.001055,0.001027,0.002884,0.004223,0.016276
AZ,0.003393,0.002069,0.004653,0.983778,0.020989,0.010226,0.000966,0.001023,0.001282,0.001531,0.001914,0.000987,0.003871,0.010714,0.003343,0.003009,0.004451,0.002253,0.002978,0.000942,0.001486,0.000855,0.001457,0.002258,0.004231,0.002982,0.009136,0.001579,0.003435,0.006169,0.000727,0.001116,0.050899,0.048777,0.000884,0.00193,0.007737,0.006633,0.001742,0.000897,0.001728,0.006896,0.002957,0.004954,0.027722,0.001936,0.000991,0.00449,0.001846,0.001905,0.022041
CA,0.008004,0.002698,0.004869,0.060287,0.99363,0.014055,0.002141,0.004563,0.002471,0.002621,0.003324,0.013324,0.004864,0.027908,0.004698,0.004456,0.005089,0.003488,0.003523,0.00234,0.002865,0.00234,0.002374,0.004352,0.005021,0.003246,0.022074,0.002701,0.004273,0.009201,0.001667,0.002453,0.03143,0.167203,0.00221,0.003062,0.007156,0.04757,0.002702,0.001945,0.002151,0.009967,0.004167,0.005614,0.036312,0.003234,0.001598,0.016475,0.00284,0.00212,0.041347
CO,0.005742,0.002118,0.007353,0.012476,0.005204,0.974007,0.001742,0.002558,0.001498,0.002407,0.002453,0.001566,0.013959,0.018589,0.006755,0.004527,0.035397,0.003457,0.004172,0.001582,0.002367,0.001331,0.002913,0.006526,0.014829,0.002938,0.030823,0.002079,0.013039,0.046859,0.001745,0.001652,0.06057,0.014387,0.001413,0.003273,0.015045,0.007087,0.002407,0.001325,0.001967,0.034545,0.003695,0.00997,0.031893,0.002674,0.001822,0.005366,0.004714,0.002153,0.191479
CT,0.000566,0.000703,0.000804,0.000613,0.000423,0.00111,0.969767,0.006822,0.009855,0.001257,0.001176,0.000172,0.001111,0.000582,0.001362,0.001913,0.000721,0.001388,0.000675,0.089875,0.005857,0.040364,0.000869,0.000653,0.000989,0.000688,0.001074,0.002214,0.000479,0.001044,0.040202,0.02015,0.001177,0.00059,0.043258,0.002322,0.000668,0.000558,0.008157,0.177935,0.002281,0.001222,0.001427,0.000414,0.000677,0.004733,0.052255,0.000423,0.0009,0.002713,0.003137
DC,0.000174,0.000281,0.000304,0.000239,0.000209,0.000378,0.000966,0.883805,0.009855,0.000526,0.000599,0.000107,0.000309,0.000271,0.000496,0.000367,0.000262,0.000385,0.000328,0.000925,0.098989,0.001191,0.000472,0.000285,0.00031,0.000256,0.000352,0.001715,0.00014,0.000228,0.000828,0.001948,0.000214,0.000443,0.001124,0.000574,0.000251,0.000217,0.002343,0.001026,0.001163,0.000273,0.000485,0.000224,0.00039,0.036258,0.001023,0.000219,0.000258,0.003703,0.000402
DE,0.000305,0.000512,0.000464,0.000359,0.000224,0.000637,0.005584,0.028612,0.944207,0.000924,0.000979,0.0,0.000516,0.000281,0.000784,0.000949,0.000332,0.000977,0.000399,0.002645,0.097562,0.002956,0.000564,0.000274,0.000454,0.000504,0.000687,0.003777,0.0002,0.000609,0.002439,0.026544,0.000685,0.000406,0.00498,0.00152,0.000306,0.00016,0.046857,0.003526,0.002246,0.000739,0.001005,0.000261,0.000443,0.012949,0.003388,0.000299,0.00037,0.005608,0.001475
FL,0.004133,0.101303,0.023043,0.004292,0.002492,0.008517,0.005914,0.010234,0.008789,0.990025,0.074731,0.000858,0.007134,0.00306,0.012084,0.012706,0.005946,0.021147,0.041312,0.005809,0.009366,0.006221,0.005516,0.004219,0.017088,0.038051,0.005492,0.018637,0.003594,0.006203,0.00538,0.007177,0.007007,0.006389,0.005527,0.012328,0.010837,0.002492,0.008036,0.006432,0.026926,0.008134,0.027846,0.010774,0.004679,0.012424,0.005817,0.002529,0.0049,0.013542,0.012013
GA,0.005307,0.114208,0.013406,0.004056,0.002406,0.005255,0.004837,0.010276,0.008341,0.045325,0.97914,0.001094,0.006386,0.004093,0.009131,0.012292,0.005881,0.023858,0.015673,0.003801,0.008566,0.004918,0.006113,0.003945,0.009795,0.027821,0.006971,0.035038,0.003994,0.006297,0.003378,0.005068,0.008847,0.005209,0.004345,0.01064,0.007007,0.002786,0.007345,0.00359,0.107175,0.008086,0.071064,0.00542,0.005655,0.015912,0.003516,0.002588,0.004897,0.01402,0.01515
HI,0.000435,7.6e-05,4e-05,0.000187,0.000289,0.000294,2.9e-05,8.5e-05,1.5e-05,5.8e-05,5.2e-05,0.996181,6.3e-05,0.000221,5.6e-05,4.7e-05,6.6e-05,3.8e-05,9.4e-05,6e-05,5.5e-05,0.000112,3.3e-05,4.2e-05,5e-05,9.2e-05,0.000211,4.7e-05,4e-05,0.000328,1.1e-05,4.6e-05,9.6e-05,0.000509,5.2e-05,4.8e-05,6.8e-05,0.000398,3.3e-05,4.3e-05,3e-05,4.8e-05,4.4e-05,6.8e-05,0.000241,0.000112,6.4e-05,0.00029,5.5e-05,2.5e-05,0.000107
IA,0.001566,0.00201,0.005913,0.003618,0.001609,0.012659,0.00125,0.000895,0.001313,0.001367,0.00189,0.000193,0.967078,0.007554,0.041573,0.009108,0.021314,0.004663,0.001636,0.001207,0.001713,0.001863,0.00415,0.043746,0.027933,0.002699,0.015825,0.00189,0.021845,0.200732,0.001353,0.001349,0.007274,0.006419,0.001245,0.004124,0.007573,0.003469,0.002751,0.000962,0.001591,0.143052,0.004265,0.00209,0.00844,0.002153,0.001566,0.002443,0.02852,0.003761,0.053494
ID,0.004046,0.00059,0.00138,0.004556,0.004197,0.006998,0.000347,0.000853,0.000355,0.000513,0.000654,0.000536,0.002755,0.965491,0.001635,0.001371,0.002392,0.001012,0.000737,0.000456,0.000703,0.000406,0.000701,0.002063,0.002045,0.000991,0.09379,0.000632,0.008646,0.006123,0.000302,0.000406,0.005242,0.014505,0.00037,0.000838,0.001943,0.036626,0.000728,0.000556,0.000797,0.012731,0.000914,0.001099,0.08068,0.001004,0.000479,0.069222,0.001311,0.000808,0.080335
IL,0.007178,0.007814,0.01819,0.008769,0.003862,0.016103,0.005109,0.006396,0.005638,0.006087,0.00768,0.00118,0.116913,0.008968,0.978286,0.112106,0.020462,0.037261,0.005802,0.004891,0.006582,0.005324,0.025707,0.019184,0.110861,0.009431,0.020437,0.006293,0.016294,0.026738,0.004832,0.00515,0.016228,0.010647,0.004914,0.018445,0.012604,0.005247,0.010542,0.005064,0.007144,0.041265,0.018286,0.006019,0.011512,0.008282,0.005465,0.004373,0.112161,0.012709,0.057891
IN,0.002045,0.006614,0.011549,0.005126,0.00232,0.007891,0.004947,0.004861,0.005623,0.00421,0.006497,0.000429,0.020607,0.005939,0.110084,0.973501,0.009737,0.140925,0.004189,0.003701,0.006184,0.004497,0.051094,0.008583,0.02014,0.006377,0.011565,0.006031,0.009685,0.013918,0.003658,0.004706,0.012185,0.006788,0.004487,0.059974,0.008158,0.003257,0.010625,0.003291,0.007077,0.02363,0.018405,0.003503,0.007106,0.008202,0.004506,0.002433,0.022065,0.01647,0.036011
KS,0.001044,0.002155,0.012754,0.004108,0.001422,0.024729,0.001047,0.001279,0.001066,0.001165,0.001936,0.000215,0.017327,0.004374,0.006199,0.00468,0.969709,0.003861,0.002477,0.000768,0.001318,0.000925,0.001459,0.004448,0.141843,0.002978,0.007833,0.001428,0.006909,0.050653,0.000671,0.000894,0.012259,0.004065,0.000718,0.00243,0.044651,0.00214,0.001719,0.000598,0.001469,0.025383,0.003344,0.004804,0.005336,0.001789,0.001151,0.001567,0.003169,0.002515,0.03282
KY,0.002784,0.01206,0.010533,0.002499,0.00115,0.004565,0.002233,0.002516,0.002997,0.006206,0.01049,0.000279,0.009175,0.00306,0.025885,0.094238,0.006235,0.966931,0.004783,0.001699,0.004277,0.002018,0.011011,0.003567,0.017529,0.009339,0.005932,0.007405,0.004153,0.006792,0.001622,0.002318,0.006633,0.003209,0.002137,0.07322,0.004538,0.001732,0.006176,0.00188,0.010035,0.011156,0.073411,0.002815,0.003657,0.010077,0.002461,0.001311,0.007501,0.062028,0.017992
LA,0.001349,0.017079,0.035012,0.003026,0.001131,0.003336,0.000845,0.001151,0.001189,0.006517,0.005741,0.000451,0.002126,0.001605,0.002513,0.00273,0.003297,0.003816,0.979177,0.000784,0.001703,0.000911,0.001026,0.000927,0.004482,0.090311,0.002341,0.002752,0.001578,0.002436,0.000548,0.001022,0.009221,0.002818,0.00082,0.001748,0.009396,0.001101,0.001579,0.000727,0.003917,0.003633,0.006313,0.026507,0.002141,0.003013,0.000735,0.000771,0.001232,0.002466,0.007937
