STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.995489,3.4e-05,2e-05,0.000129,5e-05,6.6e-05,6e-06,0.0,1.7e-05,3.5e-05,1.9e-05,0.000212,2.4e-05,0.000404,1.5e-05,2e-05,4.3e-05,5.4e-05,2.9e-05,1.4e-05,1.6e-05,5e-05,1.3e-05,2.5e-05,1.7e-05,3.2e-05,0.000332,2.2e-05,9.8e-05,5.2e-05,0.0,1.1e-05,4.2e-05,0.00015,1.1e-05,1.9e-05,2.8e-05,0.000329,2.2e-05,0.0,1.7e-05,7.3e-05,3.2e-05,2.7e-05,0.000131,2e-05,0.0,0.000768,1.4e-05,1.7e-05,0.000112
AL,0.000439,0.980754,0.013698,0.002673,0.000939,0.002291,0.001612,0.001841,0.002027,0.023826,0.06938,0.000212,0.003424,0.001808,0.00469,0.006342,0.003371,0.013474,0.038938,0.000821,0.002716,0.001255,0.002265,0.001452,0.006281,0.120175,0.002415,0.005937,0.001984,0.003134,0.000904,0.001482,0.007829,0.001914,0.001081,0.003836,0.005387,0.001053,0.00281,0.001059,0.009925,0.002432,0.049436,0.004738,0.002446,0.005096,0.001414,0.000821,0.002286,0.005767,0.007532
AR,0.00016,0.007594,0.976657,0.004282,0.001347,0.003339,0.001319,0.001096,0.001508,0.001724,0.003927,2.1e-05,0.006364,0.002748,0.006959,0.006611,0.011822,0.008759,0.024531,0.000821,0.00235,0.000941,0.002099,0.001807,0.042368,0.03037,0.003392,0.002268,0.003123,0.005694,0.000785,0.001326,0.014466,0.003133,0.001025,0.003593,0.05867,0.0017,0.002869,0.000834,0.002984,0.004647,0.024437,0.012677,0.003243,0.003414,0.001308,0.000978,0.002935,0.005326,0.012692
AZ,0.002635,0.001489,0.004284,0.989149,0.015255,0.008109,0.000783,0.000395,0.000754,0.000835,0.001328,0.000804,0.003416,0.008728,0.002901,0.002733,0.003839,0.001919,0.00234,0.000631,0.001203,0.000842,0.001076,0.002239,0.004086,0.002633,0.007578,0.000919,0.004203,0.005108,0.000523,0.000771,0.047463,0.048405,0.000614,0.0016,0.006809,0.005828,0.001454,0.000496,0.001233,0.004102,0.002277,0.003576,0.022962,0.001403,0.000742,0.004037,0.002037,0.001872,0.022261
CA,0.003034,0.001747,0.004248,0.041548,0.996776,0.007194,0.001376,0.002104,0.001307,0.001246,0.001759,0.007427,0.003654,0.016485,0.003079,0.003086,0.003406,0.002261,0.002277,0.001214,0.001598,0.001172,0.001216,0.001848,0.003821,0.002657,0.011523,0.001607,0.002809,0.006691,0.001154,0.001425,0.026339,0.107437,0.001219,0.001895,0.005726,0.030034,0.001926,0.00142,0.001529,0.003667,0.002643,0.003151,0.022589,0.001911,0.001096,0.009521,0.001939,0.001922,0.031299
CO,0.002156,0.001187,0.003274,0.006943,0.00246,0.988256,0.000881,0.000877,0.000754,0.000881,0.001145,0.000508,0.006106,0.010667,0.00297,0.002584,0.013239,0.002248,0.001777,0.000652,0.001131,0.000644,0.000985,0.002752,0.004943,0.001657,0.014584,0.000882,0.00825,0.024198,0.000928,0.000702,0.043732,0.009041,0.000587,0.001528,0.005911,0.004344,0.001264,0.000654,0.000974,0.013124,0.001839,0.003255,0.020423,0.001199,0.000778,0.003094,0.00246,0.001681,0.144387
CT,0.00016,0.000624,0.00089,0.000467,0.000265,0.00048,0.981646,0.002148,0.00563,0.000808,0.000985,6.3e-05,0.000809,0.000586,0.001163,0.001834,0.00055,0.001324,0.000541,0.06272,0.003481,0.013985,0.000918,0.000468,0.000841,0.000714,0.00083,0.001417,0.000746,0.000873,0.020892,0.010063,0.001171,0.000628,0.025759,0.001932,0.000666,0.000395,0.005704,0.12309,0.001603,0.001361,0.001172,0.000349,0.000573,0.003101,0.037359,0.000273,0.00087,0.003254,0.002594
DC,0.0,9.9e-05,0.00014,5.8e-05,5.9e-05,8.4e-05,0.000605,0.916802,0.004122,0.000211,0.000279,2.1e-05,9.1e-05,3e-05,0.000154,0.000199,0.00013,0.00019,0.000114,0.000504,0.08692,0.000446,0.00016,7.8e-05,0.000121,0.000117,3.7e-05,0.000768,5.9e-05,8.5e-05,0.000393,0.001007,6.3e-05,7.5e-05,0.000617,0.000255,6.5e-05,4.1e-05,0.001427,0.000428,0.000513,0.000127,0.000218,9.3e-05,5e-05,0.02921,0.000566,3.6e-05,6.5e-05,0.002572,0.000139
DE,0.0,0.000421,0.000535,0.00021,0.000118,0.000212,0.002868,0.010871,0.958513,0.000543,0.000762,4.2e-05,0.000377,0.000152,0.000504,0.000833,0.000273,0.000754,0.000299,0.001524,0.057069,0.001734,0.000267,0.000213,0.000414,0.000391,0.000369,0.001793,0.000393,0.000326,0.002153,0.016544,0.000669,0.000172,0.002141,0.001035,0.000305,0.000123,0.026246,0.00169,0.001455,0.000399,0.000806,0.000176,0.000205,0.005456,0.001626,0.000101,0.000284,0.002713,0.001088
FL,0.002076,0.091002,0.007002,0.002392,0.001222,0.003767,0.006185,0.005085,0.007289,0.993145,0.058598,0.000508,0.003578,0.002505,0.006545,0.008288,0.003523,0.012141,0.022127,0.004646,0.006373,0.006539,0.006432,0.003131,0.005563,0.028738,0.003448,0.010779,0.002514,0.003166,0.005627,0.004603,0.005686,0.002535,0.004628,0.006985,0.003931,0.001458,0.006104,0.006107,0.01725,0.003667,0.016593,0.003473,0.002347,0.008492,0.007246,0.001363,0.004031,0.008522,0.008508
