STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.980408,7e-05,0.000101,0.000299,0.000161,0.000211,5.8e-05,0.000299,2.8e-05,0.000112,9.4e-05,0.00142,6.5e-05,0.000668,7.8e-05,6.8e-05,9.9e-05,0.000122,7.9e-05,6.9e-05,6.2e-05,5.2e-05,0.000101,9.9e-05,6.2e-05,5.5e-05,0.000484,5.3e-05,0.000252,8.5e-05,6.9e-05,3.4e-05,0.000157,0.000357,3.9e-05,6.3e-05,0.000126,0.001421,5.5e-05,9.4e-05,6.7e-05,0.000131,7e-05,0.000105,0.000362,5.9e-05,2.6e-05,0.002032,0.000102,5.4e-05,0.00032
AL,0.001585,0.950414,0.016326,0.00297,0.001023,0.003976,0.001337,0.003556,0.002059,0.032735,0.069017,0.001668,0.00736,0.002396,0.005605,0.006905,0.005952,0.014903,0.033099,0.001,0.002437,0.000997,0.002965,0.00248,0.00996,0.145041,0.004661,0.006483,0.002289,0.004022,0.00098,0.001436,0.007723,0.003162,0.001121,0.003358,0.008775,0.001063,0.002127,0.000655,0.010277,0.002434,0.06316,0.008123,0.002981,0.004438,0.001191,0.001045,0.003,0.003581,0.008279
AR,0.000894,0.011523,0.956229,0.004401,0.001265,0.006364,0.00082,0.002059,0.00125,0.004049,0.003871,0.001635,0.006438,0.002609,0.006763,0.005565,0.018885,0.007496,0.02892,0.000525,0.001424,0.000764,0.002302,0.001958,0.051599,0.045545,0.003726,0.002075,0.002716,0.006315,0.00051,0.001106,0.017234,0.003283,0.000863,0.002881,0.075885,0.001152,0.002123,0.000468,0.002207,0.003871,0.027404,0.018684,0.003415,0.002786,0.000662,0.001078,0.002377,0.003005,0.013594
AZ,0.008698,0.001976,0.005222,0.967091,0.019518,0.014832,0.001232,0.002133,0.001534,0.002374,0.002212,0.012219,0.009339,0.012485,0.005124,0.003984,0.007845,0.002563,0.00333,0.000964,0.001805,0.001049,0.002393,0.008362,0.006077,0.003313,0.012296,0.001663,0.012919,0.011262,0.000843,0.001426,0.074936,0.061663,0.001072,0.002492,0.010378,0.007179,0.001881,0.001104,0.001649,0.010682,0.003612,0.007698,0.028944,0.001974,0.001324,0.006948,0.004452,0.001834,0.023076
CA,0.013048,0.002411,0.005111,0.068599,0.988981,0.013651,0.002157,0.006063,0.002002,0.003381,0.003122,0.053003,0.004474,0.021382,0.004943,0.004213,0.005334,0.003139,0.003889,0.001978,0.002626,0.001606,0.002593,0.004531,0.005054,0.003662,0.0137,0.002315,0.004908,0.00842,0.001735,0.002297,0.034053,0.148957,0.002008,0.002838,0.008114,0.034397,0.00267,0.002338,0.002231,0.005374,0.003895,0.007207,0.030363,0.003134,0.002647,0.015175,0.00308,0.002423,0.027696
CO,0.004674,0.002057,0.004316,0.012988,0.003999,0.965894,0.001145,0.00277,0.001264,0.004304,0.002379,0.012037,0.009166,0.012841,0.004104,0.00298,0.023498,0.002793,0.003412,0.00114,0.001805,0.001166,0.001885,0.004777,0.008198,0.003426,0.019948,0.001886,0.009951,0.033742,0.001284,0.001342,0.060762,0.012383,0.001113,0.002195,0.012416,0.005155,0.001611,0.001365,0.00171,0.016006,0.003522,0.010194,0.025807,0.002099,0.001218,0.003929,0.002995,0.00166,0.136852
CT,0.000325,0.000478,0.000764,0.00068,0.000376,0.000998,0.963096,0.007336,0.006178,0.00204,0.000986,0.000693,0.000689,0.000677,0.001067,0.001368,0.000566,0.000882,0.000523,0.064289,0.003739,0.014598,0.000709,0.00063,0.000711,0.000573,0.000936,0.001506,0.000679,0.000943,0.027108,0.012571,0.001622,0.000628,0.029347,0.001477,0.000678,0.000367,0.004837,0.130609,0.00181,0.000686,0.001049,0.000552,0.000823,0.00332,0.059664,0.000345,0.000591,0.001834,0.003018
DC,0.000122,0.000363,0.000236,0.000319,0.0002,0.000525,0.001471,0.818886,0.011105,0.000854,0.000649,0.000297,0.000226,0.000214,0.000382,0.000328,0.000265,0.000322,0.000242,0.001507,0.097445,0.000699,0.0004,0.000149,0.00022,0.000237,0.000401,0.001558,7.8e-05,0.000183,0.000775,0.002321,0.000221,0.000386,0.001327,0.000471,0.000192,0.000153,0.002739,0.001421,0.001241,0.000147,0.000538,0.000321,0.000389,0.033558,0.000688,0.000193,0.000146,0.005247,0.000481
DE,0.000285,0.000312,0.000354,0.000292,0.000134,0.000339,0.002574,0.018901,0.910475,0.000928,0.000679,0.000248,0.000456,0.00024,0.000428,0.000614,0.000257,0.00052,0.000388,0.001283,0.063705,0.001036,0.000241,0.000191,0.000268,0.000384,0.0002,0.001598,0.000291,0.000395,0.001059,0.019555,0.000535,0.000357,0.002714,0.000704,0.000263,0.000125,0.027265,0.001534,0.001341,0.00031,0.000721,0.000253,0.000334,0.007005,0.001641,9.9e-05,0.000201,0.002731,0.000881
FL,0.00943,0.088636,0.01241,0.008714,0.003905,0.017645,0.013007,0.022494,0.016275,0.969801,0.07363,0.007216,0.024939,0.005138,0.01743,0.017691,0.014798,0.022047,0.028352,0.014475,0.016105,0.011463,0.017272,0.021545,0.016808,0.048361,0.010592,0.022576,0.012744,0.012758,0.012529,0.016373,0.008654,0.010834,0.012698,0.01601,0.011821,0.003427,0.013532,0.015674,0.031455,0.010665,0.041542,0.016497,0.012464,0.016957,0.008921,0.004282,0.015932,0.013547,0.015437
