STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.988526,5.3e-05,5.8e-05,0.000398,0.000488,0.00037,0.000668,0.000129,2.6e-05,7.8e-05,7.4e-05,0.00244,7.1e-05,0.001396,0.000118,5.7e-05,9.1e-05,0.000204,0.000118,0.000322,4.5e-05,0.001093,8.3e-05,0.000251,9.3e-05,6.6e-05,0.00063,4.7e-05,0.0004,0.000142,0.000142,5.9e-05,0.00019,0.000654,6.1e-05,0.000152,0.000106,0.001478,9.9e-05,3.4e-05,4.2e-05,9.5e-05,7.5e-05,0.000103,0.000425,0.00016,0.001195,0.003884,0.000337,8.7e-05,0.000401
AL,0.001513,0.978511,0.013694,0.003467,0.001531,0.003387,0.002013,0.004188,0.002641,0.023863,0.070015,0.001369,0.006655,0.006089,0.00502,0.006048,0.004239,0.012551,0.027919,0.002164,0.002871,0.003652,0.003541,0.00288,0.006872,0.106321,0.003719,0.008056,0.002252,0.004509,0.003931,0.002892,0.008912,0.003607,0.002595,0.005463,0.00588,0.002362,0.003504,0.001578,0.011751,0.003254,0.046965,0.005627,0.004471,0.007651,0.008175,0.00165,0.003273,0.004751,0.008332
AR,0.00063,0.008103,0.974302,0.004227,0.001499,0.004148,0.001402,0.002482,0.003379,0.002319,0.004935,0.001071,0.007077,0.00423,0.006875,0.006654,0.01261,0.008749,0.02358,0.001667,0.002661,0.002199,0.003408,0.003055,0.040016,0.035231,0.004302,0.002668,0.003553,0.005587,0.002236,0.001649,0.013867,0.003698,0.001744,0.003471,0.061251,0.002487,0.003322,0.001595,0.003238,0.006333,0.030704,0.013849,0.003534,0.003746,0.003714,0.001555,0.002804,0.004812,0.015035
AZ,0.005706,0.002307,0.005217,0.983236,0.020524,0.015231,0.001486,0.004421,0.002032,0.002521,0.002939,0.012144,0.008148,0.02171,0.005703,0.004,0.007355,0.002713,0.004025,0.002122,0.002464,0.001993,0.002928,0.007608,0.006001,0.004101,0.01141,0.002269,0.01351,0.009747,0.001677,0.002026,0.065542,0.057377,0.001766,0.00273,0.00947,0.011057,0.002525,0.001427,0.002473,0.009366,0.003541,0.006136,0.03036,0.00271,0.001814,0.008837,0.004524,0.002005,0.024735
CA,0.032153,0.00448,0.007435,0.075966,0.992669,0.022374,0.008458,0.012641,0.007159,0.005651,0.006159,0.067116,0.008266,0.030088,0.009048,0.00765,0.010101,0.005008,0.006277,0.007404,0.007156,0.008049,0.005256,0.007804,0.009676,0.005288,0.019478,0.005528,0.007606,0.012993,0.010525,0.008132,0.040357,0.167703,0.00733,0.005567,0.010646,0.043601,0.006031,0.006059,0.004587,0.008813,0.008081,0.010516,0.049964,0.006488,0.009711,0.028256,0.006647,0.003634,0.033019
CO,0.004445,0.002585,0.005146,0.011962,0.005214,0.980651,0.00324,0.005274,0.003431,0.003929,0.003091,0.00759,0.008701,0.014322,0.005785,0.003749,0.018469,0.003404,0.00358,0.003474,0.003848,0.001839,0.003298,0.00671,0.008276,0.003563,0.027957,0.002688,0.015562,0.033337,0.005351,0.002818,0.050093,0.014802,0.00204,0.003804,0.008786,0.007028,0.003649,0.00136,0.00226,0.020595,0.003678,0.005931,0.024537,0.00389,0.003863,0.006262,0.005321,0.00245,0.200217
CT,0.00145,0.001065,0.001845,0.000835,0.001411,0.001743,0.961256,0.007006,0.011768,0.002541,0.002194,0.000732,0.002837,0.000966,0.002757,0.004046,0.00251,0.002962,0.000957,0.098086,0.007176,0.029727,0.002336,0.001785,0.002021,0.000962,0.001513,0.002455,0.002602,0.002167,0.056707,0.020219,0.001528,0.001167,0.040892,0.004569,0.003388,0.001259,0.008898,0.173221,0.002668,0.003348,0.001951,0.000795,0.001772,0.005454,0.127017,0.00105,0.002745,0.005916,0.005971
DC,0.000757,0.000602,0.000539,0.000625,0.000612,0.001039,0.002299,0.867952,0.0167,0.001285,0.001289,0.000962,0.000566,0.000414,0.000824,0.000696,0.000701,0.000967,0.001441,0.001797,0.166215,0.00153,0.000793,0.000675,0.000717,0.000588,0.000615,0.002588,0.000917,0.000653,0.001864,0.004534,0.000681,0.000903,0.002614,0.00094,0.000617,0.000455,0.005596,0.002451,0.001583,0.000569,0.001123,0.000626,0.000917,0.072328,0.002561,0.000563,0.000419,0.011441,0.000873
DE,0.000158,0.000609,0.001106,0.000464,0.000344,0.000499,0.004229,0.024972,0.923633,0.001264,0.001043,0.000474,0.001061,0.000398,0.000674,0.000907,0.00032,0.000972,0.000425,0.002758,0.065722,0.00252,0.000748,0.000363,0.000608,0.000654,0.000489,0.002964,0.00045,0.000741,0.004837,0.027606,0.001013,0.000517,0.004156,0.00227,0.000313,0.000227,0.035649,0.004465,0.001615,0.000347,0.001413,0.00031,0.000548,0.009577,0.004397,0.000245,0.00039,0.004213,0.000968
FL,0.005107,0.071162,0.011038,0.008126,0.005767,0.015711,0.018557,0.024248,0.020558,0.987461,0.063494,0.005719,0.01482,0.006016,0.015685,0.01522,0.011753,0.017776,0.021961,0.019178,0.018717,0.019788,0.015916,0.016091,0.013481,0.028225,0.007202,0.023071,0.01311,0.01173,0.019151,0.019701,0.009949,0.011992,0.019046,0.015945,0.008051,0.004731,0.01622,0.017591,0.030606,0.010882,0.022197,0.00897,0.009341,0.019792,0.019807,0.005038,0.014747,0.011468,0.013524
