STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.98338,7.2e-05,0.000109,0.000274,0.000326,0.000336,8.7e-05,4.5e-05,4.1e-05,9.2e-05,0.000159,0.000338,7.7e-05,0.000798,0.000137,8.2e-05,0.000116,0.000152,0.000102,9.6e-05,5.5e-05,0.000119,0.000108,0.000302,0.000139,9.4e-05,0.000857,7.3e-05,0.000417,0.000232,6.1e-05,5.4e-05,0.00018,0.000422,3.8e-05,7.7e-05,0.000167,0.000749,8.1e-05,3.8e-05,0.000106,0.000578,0.000109,0.000126,0.000579,7e-05,0.00018,0.001756,0.000266,5.4e-05,0.000552
AL,0.002119,0.942046,0.034071,0.003071,0.001133,0.003592,0.001299,0.003536,0.001821,0.040529,0.091601,0.000376,0.00393,0.002672,0.007173,0.01184,0.004612,0.029477,0.062385,0.001146,0.002773,0.001833,0.002444,0.001438,0.012783,0.165955,0.004541,0.008561,0.002028,0.004004,0.001142,0.001355,0.008933,0.002892,0.001184,0.006464,0.012402,0.00113,0.002663,0.001139,0.01375,0.003073,0.076618,0.009658,0.003298,0.005996,0.001142,0.001067,0.0023,0.005937,0.012148
AR,0.001242,0.013866,0.954909,0.004566,0.001457,0.005927,0.000864,0.001432,0.001359,0.004105,0.004787,0.00015,0.006554,0.003121,0.007879,0.006418,0.015787,0.008422,0.034796,0.000699,0.001565,0.001108,0.002374,0.001921,0.055038,0.049614,0.004636,0.002805,0.003127,0.007702,0.000818,0.000974,0.015777,0.003711,0.000906,0.00329,0.072278,0.001441,0.002399,0.000607,0.003067,0.0061,0.029395,0.017187,0.003783,0.003372,0.001322,0.001013,0.002465,0.003562,0.016397
AZ,0.004054,0.001762,0.005017,0.97856,0.022403,0.012527,0.000783,0.001074,0.00087,0.001449,0.00188,0.001991,0.004289,0.014033,0.00374,0.003056,0.004562,0.001976,0.003012,0.000881,0.001299,0.000818,0.001477,0.002266,0.004826,0.003012,0.01102,0.001484,0.003828,0.006577,0.000616,0.000805,0.056017,0.052519,0.000768,0.001859,0.008843,0.007588,0.001584,0.000854,0.001395,0.005218,0.002984,0.00527,0.032122,0.001734,0.000511,0.004948,0.002009,0.001544,0.024968
CA,0.014026,0.00235,0.005467,0.074227,0.991111,0.015576,0.002424,0.005506,0.002161,0.002433,0.003221,0.012756,0.004929,0.032667,0.004855,0.005359,0.005189,0.003757,0.003661,0.002706,0.002672,0.002585,0.002357,0.003443,0.005485,0.003181,0.023611,0.002635,0.004851,0.010202,0.002546,0.002057,0.034516,0.195056,0.002271,0.002946,0.007837,0.053925,0.002565,0.002107,0.002218,0.007408,0.004504,0.005639,0.047008,0.003095,0.002434,0.018982,0.00268,0.001956,0.042806
CO,0.006611,0.002205,0.007507,0.014237,0.00504,0.960203,0.001668,0.002686,0.001889,0.002507,0.002407,0.00124,0.012935,0.020346,0.00669,0.004768,0.033438,0.003502,0.004414,0.001802,0.002535,0.001714,0.002955,0.00594,0.01353,0.003425,0.032773,0.001962,0.013095,0.049977,0.002455,0.001413,0.068956,0.016094,0.001276,0.003194,0.015772,0.006961,0.002387,0.001518,0.001924,0.02735,0.003704,0.009888,0.036396,0.002403,0.002044,0.005261,0.004411,0.002274,0.199241
CT,0.000292,0.00061,0.000799,0.000508,0.000384,0.001012,0.948849,0.007923,0.012272,0.001162,0.001335,0.00015,0.001339,0.000708,0.001594,0.002124,0.000697,0.001434,0.000664,0.095264,0.007258,0.034801,0.00106,0.000617,0.00107,0.000868,0.001731,0.002351,0.000834,0.001192,0.047804,0.020067,0.001338,0.000741,0.043017,0.002502,0.000741,0.000537,0.008419,0.201754,0.002005,0.001552,0.001573,0.000452,0.000713,0.005443,0.0608,0.00065,0.001167,0.002995,0.003649
DC,0.000219,0.000316,0.000314,0.000197,0.000214,0.000346,0.001407,0.825344,0.012218,0.00047,0.000698,3.8e-05,0.000446,0.000224,0.000473,0.000496,0.000243,0.000481,0.000324,0.001206,0.101928,0.001358,0.000461,0.000226,0.000292,0.000308,0.000286,0.001896,0.000114,0.000342,0.00101,0.002428,0.000228,0.000383,0.00138,0.000664,0.000277,0.000236,0.002863,0.001367,0.001196,0.000106,0.00062,0.000224,0.000362,0.037853,0.001172,0.000456,0.000433,0.005215,0.000384
DE,0.000219,0.000479,0.000659,0.000314,0.000197,0.000478,0.006461,0.029184,0.873894,0.000883,0.001163,1.9e-05,0.000516,0.000251,0.00066,0.000936,0.000351,0.000862,0.000407,0.003243,0.099943,0.002875,0.000487,0.000273,0.000584,0.000466,0.000603,0.004666,0.000246,0.00052,0.003435,0.027922,0.000683,0.000546,0.006082,0.002262,0.000372,0.000203,0.043889,0.004213,0.0021,0.00035,0.001069,0.000257,0.000415,0.015778,0.004057,0.000169,0.000345,0.00582,0.00108
FL,0.004931,0.124339,0.025657,0.004883,0.002571,0.009972,0.006695,0.014637,0.009473,0.974434,0.110581,0.000996,0.007454,0.00425,0.01344,0.019061,0.006963,0.037503,0.048622,0.008271,0.012061,0.009363,0.006846,0.004326,0.014908,0.062474,0.008654,0.024158,0.004321,0.006736,0.007738,0.007368,0.008297,0.007176,0.00624,0.016607,0.012157,0.002623,0.009413,0.009053,0.035334,0.006237,0.048254,0.011952,0.005408,0.015584,0.006642,0.002868,0.005567,0.016685,0.015389
GA,0.006246,0.126783,0.015095,0.004397,0.002267,0.006333,0.004787,0.014771,0.008535,0.06018,0.96369,0.00109,0.006298,0.004726,0.010306,0.014896,0.006237,0.031072,0.016969,0.003932,0.009735,0.007213,0.006444,0.003503,0.010217,0.034238,0.008352,0.042067,0.004188,0.007176,0.004071,0.005168,0.010547,0.005752,0.004701,0.013098,0.007905,0.002769,0.007573,0.004213,0.117056,0.00543,0.083053,0.005667,0.006595,0.018025,0.004238,0.002544,0.00453,0.01528,0.019206
