STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.987484,9.3e-05,9.6e-05,0.000424,0.000216,0.000407,3e-05,0.000298,0.000101,0.000121,8.3e-05,0.003486,8.9e-05,0.001046,9.3e-05,5.4e-05,8.5e-05,8.1e-05,9e-05,0.000122,5.1e-05,0.000188,5.5e-05,0.000171,7.1e-05,7.5e-05,0.000873,5.6e-05,0.00022,0.000124,0.000179,4.5e-05,0.00015,0.000504,5.2e-05,7e-05,9.3e-05,0.001434,5.4e-05,7.9e-05,5.4e-05,0.000188,0.000106,0.000107,0.000458,0.000108,0.000191,0.003917,0.000189,6e-05,0.000645
AL,0.001281,0.952429,0.012803,0.003046,0.001152,0.003288,0.001567,0.003775,0.00248,0.027497,0.06863,0.001626,0.004774,0.003454,0.005422,0.006447,0.004597,0.013834,0.032338,0.001508,0.002641,0.001906,0.00392,0.003351,0.007067,0.135636,0.003441,0.007591,0.002517,0.003802,0.002115,0.001731,0.007879,0.002944,0.001575,0.004538,0.00525,0.001337,0.002958,0.001124,0.011318,0.003298,0.051053,0.006768,0.003867,0.005963,0.001582,0.001074,0.004571,0.004251,0.007538
AR,0.000723,0.007453,0.955493,0.003936,0.001217,0.003976,0.000821,0.001523,0.001687,0.002223,0.004125,0.000854,0.005067,0.003076,0.006803,0.00594,0.01362,0.007936,0.025423,0.000808,0.001501,0.001227,0.002612,0.002526,0.043261,0.037767,0.003721,0.002695,0.003913,0.005676,0.000937,0.001033,0.012285,0.003011,0.001098,0.002881,0.061053,0.001619,0.00218,0.001045,0.002929,0.004938,0.029234,0.016005,0.002745,0.002863,0.001528,0.000976,0.002438,0.003529,0.012933
AZ,0.008114,0.00207,0.005074,0.969508,0.020936,0.014177,0.001586,0.003775,0.002163,0.002379,0.002329,0.017759,0.009281,0.01785,0.006188,0.004229,0.008235,0.002907,0.003715,0.001765,0.002,0.001689,0.003269,0.009781,0.006443,0.00397,0.012841,0.00244,0.016259,0.011092,0.002084,0.001772,0.068078,0.059326,0.001491,0.003019,0.008725,0.010284,0.002423,0.001301,0.002021,0.012321,0.003467,0.006907,0.031808,0.002485,0.001883,0.008429,0.005752,0.002017,0.023518
CA,0.016689,0.003359,0.006628,0.083797,0.989103,0.017757,0.005918,0.011556,0.005408,0.004647,0.005118,0.077844,0.006812,0.029433,0.007469,0.005634,0.008934,0.004348,0.00552,0.0057,0.005365,0.006872,0.004865,0.008109,0.007777,0.004826,0.018324,0.004768,0.006412,0.01256,0.006441,0.005651,0.037841,0.154549,0.005565,0.004667,0.008705,0.042266,0.004768,0.005837,0.00368,0.007228,0.006023,0.009649,0.044891,0.005605,0.006139,0.023153,0.005118,0.002558,0.031159
CO,0.005388,0.00268,0.005312,0.013123,0.004885,0.959904,0.002323,0.004337,0.002408,0.003839,0.00282,0.013116,0.009262,0.014396,0.005324,0.00329,0.022704,0.003023,0.004864,0.002793,0.00299,0.001689,0.002923,0.007131,0.008103,0.00469,0.026325,0.002353,0.014771,0.039424,0.00402,0.002148,0.056494,0.013846,0.001572,0.003368,0.00905,0.006319,0.002862,0.001518,0.002095,0.023855,0.003407,0.009492,0.026656,0.003452,0.003738,0.005213,0.004177,0.001844,0.199164
CT,0.000526,0.00073,0.001274,0.000811,0.000883,0.001335,0.962377,0.006125,0.010744,0.002529,0.001589,0.000937,0.001767,0.000562,0.001746,0.002401,0.00116,0.001654,0.00072,0.09502,0.005075,0.0244,0.001916,0.000984,0.00144,0.001398,0.00163,0.002169,0.00079,0.001167,0.048834,0.01824,0.001577,0.001086,0.036731,0.003053,0.001979,0.000664,0.007396,0.177157,0.002174,0.002614,0.001647,0.000666,0.000975,0.004511,0.09462,0.000738,0.001775,0.002957,0.004259
DC,0.00138,0.001059,0.000724,0.000998,0.000708,0.001291,0.002591,0.857625,0.015936,0.001782,0.001679,0.001157,0.000787,0.000562,0.001266,0.00085,0.000861,0.00113,0.001194,0.002385,0.157459,0.002108,0.001123,0.000815,0.000863,0.001263,0.000807,0.003771,0.000533,0.00102,0.00181,0.00513,0.000768,0.000884,0.003045,0.001329,0.000511,0.000526,0.00609,0.002504,0.002313,0.000666,0.001515,0.001076,0.000904,0.068504,0.003056,0.000541,0.000716,0.010994,0.000723
DE,0.000329,0.000471,0.001182,0.00033,0.000264,0.00041,0.004938,0.021588,0.920034,0.001258,0.000926,0.000496,0.000735,0.000299,0.000582,0.000929,0.000388,0.000766,0.000409,0.002704,0.066869,0.001891,0.000564,0.000215,0.000613,0.000571,0.000543,0.002895,0.000459,0.00076,0.004452,0.029071,0.000835,0.000442,0.00387,0.001961,0.000316,0.000261,0.035307,0.004279,0.001801,0.000239,0.001264,0.000304,0.000392,0.009588,0.003547,0.00017,0.000315,0.003928,0.001394
FL,0.006307,0.079016,0.009698,0.00743,0.004577,0.014481,0.020162,0.025892,0.020348,0.971859,0.073153,0.008005,0.014282,0.005097,0.019085,0.018577,0.011631,0.022421,0.030164,0.021189,0.018378,0.020242,0.024011,0.022137,0.013619,0.045022,0.00894,0.028058,0.010674,0.010845,0.032363,0.021393,0.009172,0.010052,0.018991,0.018952,0.00678,0.003595,0.020513,0.021731,0.036729,0.012235,0.029098,0.012367,0.010103,0.022885,0.030885,0.004203,0.018083,0.016908,0.011823
GA,0.003581,0.130276,0.013949,0.005417,0.002902,0.006576,0.006739,0.017515,0.009605,0.045368,0.964327,0.00507,0.008854,0.004016,0.010582,0.014107,0.007669,0.02925,0.016397,0.005539,0.010372,0.010525,0.011645,0.008449,0.010033,0.037988,0.006338,0.039766,0.005254,0.009094,0.007325,0.006217,0.010115,0.006867,0.006375,0.014297,0.007407,0.003191,0.009155,0.004693,0.112982,0.006169,0.075067,0.006747,0.007042,0.020993,0.008158,0.002781,0.008052,0.014161,0.013243
HI,0.009658,0.000222,0.000266,0.002172,0.002754,0.001407,0.000264,0.000795,0.00026,0.000309,0.000326,0.954547,0.000627,0.002338,0.000498,0.000258,0.0004,0.000219,0.000401,0.000393,0.00034,0.000347,0.000504,0.001521,0.000405,0.000371,0.002535,0.000225,0.0009,0.00066,0.000768,0.000288,0.000801,0.00375,0.000254,0.000291,0.000296,0.002998,0.000273,0.000158,0.000182,0.000854,0.000297,0.000659,0.002691,0.000436,0.0006,0.003596,0.000601,0.000181,0.000774
IA,0.001051,0.00329,0.005738,0.006492,0.00141,0.008194,0.001825,0.002185,0.001745,0.003796,0.002737,0.005511,0.964547,0.006029,0.04067,0.008056,0.019632,0.005218,0.001614,0.001523,0.001756,0.002989,0.003319,0.046866,0.026046,0.004216,0.008577,0.00268,0.032959,0.207554,0.002757,0.001305,0.007937,0.005731,0.001228,0.003574,0.007065,0.002657,0.002297,0.001223,0.001758,0.107656,0.005812,0.002247,0.005942,0.002182,0.002483,0.002181,0.02746,0.003318,0.030694
ID,0.00565,0.000623,0.001143,0.004358,0.001828,0.003796,0.000303,0.000596,0.00026,0.000428,0.000499,0.002783,0.002699,0.961919,0.001197,0.001034,0.001864,0.000738,0.000535,0.000382,0.000346,0.001141,0.0006,0.00168,0.001509,0.002112,0.069245,0.000604,0.008028,0.004969,0.000484,0.000436,0.005617,0.009833,0.000378,0.00066,0.001567,0.02283,0.00049,0.000276,0.000838,0.005519,0.000736,0.000951,0.05945,0.000414,0.000955,0.04293,0.001136,0.000549,0.057671
IL,0.003417,0.008131,0.018909,0.01205,0.004564,0.013305,0.00651,0.012483,0.004932,0.010176,0.008764,0.00981,0.107983,0.008288,0.968054,0.123047,0.025833,0.03652,0.005971,0.007002,0.006585,0.005458,0.02949,0.02472,0.120553,0.011225,0.013648,0.006045,0.017894,0.029629,0.009398,0.006245,0.017109,0.011479,0.005925,0.018895,0.012705,0.00547,0.00904,0.005975,0.006505,0.020865,0.019037,0.0069,0.009673,0.009064,0.01105,0.004314,0.129363,0.011633,0.039445
IN,0.00115,0.006732,0.011603,0.005267,0.00215,0.004877,0.005008,0.00543,0.004384,0.006259,0.006957,0.002935,0.015258,0.004359,0.087461,0.965488,0.009977,0.137727,0.004932,0.004874,0.004488,0.00423,0.046432,0.008647,0.019748,0.007387,0.007902,0.005203,0.00812,0.011051,0.00561,0.004212,0.011593,0.006095,0.00449,0.050384,0.006955,0.003078,0.00902,0.002879,0.006087,0.009638,0.018313,0.003737,0.005256,0.007061,0.005921,0.00221,0.021094,0.013906,0.022459
KS,0.001281,0.00279,0.01348,0.005797,0.001404,0.018459,0.000816,0.00192,0.00088,0.002371,0.001946,0.003803,0.018506,0.004403,0.007176,0.00456,0.957309,0.004256,0.002553,0.001896,0.001067,0.001386,0.001996,0.006355,0.151113,0.005532,0.005384,0.001375,0.005916,0.045984,0.001284,0.001068,0.014472,0.004701,0.000859,0.002243,0.046397,0.001926,0.001496,0.000828,0.001434,0.01485,0.004096,0.00532,0.004711,0.001527,0.001719,0.001319,0.003895,0.003221,0.020884
KY,0.001281,0.012282,0.010393,0.002641,0.001046,0.003146,0.002427,0.004702,0.002971,0.006827,0.011029,0.00135,0.007829,0.002267,0.01936,0.093114,0.006185,0.951161,0.004649,0.002924,0.00364,0.003075,0.011904,0.004239,0.014529,0.011835,0.003968,0.00734,0.003638,0.005729,0.003841,0.00282,0.006068,0.003895,0.002409,0.071243,0.003943,0.002081,0.006087,0.003964,0.009542,0.004033,0.070286,0.002989,0.003431,0.00967,0.005539,0.001264,0.007292,0.057022,0.011488
