STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.994125,4.2e-05,4.8e-05,0.000156,0.000118,0.000147,7.6e-05,7.5e-05,0.000141,7.4e-05,5.6e-05,0.000606,6.8e-05,0.000514,5.4e-05,3.2e-05,7.7e-05,8.9e-05,7.3e-05,9.1e-05,2.9e-05,0.000115,5.8e-05,0.000136,7.4e-05,9.3e-05,0.000651,4.1e-05,0.000161,0.000142,7.6e-05,3.6e-05,6.2e-05,0.000187,2.9e-05,4.5e-05,7.9e-05,0.000879,5.2e-05,4e-05,3.2e-05,0.00015,6.7e-05,8.2e-05,0.000148,7.2e-05,9e-05,0.001863,0.000122,1.6e-05,0.000336
AL,0.001369,0.984371,0.014207,0.002956,0.001064,0.002508,0.001954,0.00128,0.002816,0.020411,0.062823,0.000671,0.008719,0.002934,0.006159,0.008651,0.007486,0.01424,0.022753,0.00157,0.003026,0.002295,0.003699,0.003547,0.012054,0.116118,0.003122,0.006913,0.002384,0.004179,0.001999,0.001924,0.008607,0.00206,0.001547,0.004763,0.010632,0.001495,0.003193,0.001579,0.011595,0.003821,0.055366,0.007334,0.002938,0.006768,0.001649,0.000932,0.005844,0.006114,0.007935
AR,0.000501,0.007271,0.979875,0.004226,0.001284,0.003194,0.001176,0.000828,0.002535,0.001768,0.00452,0.000196,0.00794,0.003413,0.007266,0.007526,0.016426,0.009451,0.022317,0.00086,0.002132,0.001877,0.002748,0.003121,0.040698,0.032398,0.003657,0.003057,0.00414,0.006761,0.00113,0.001323,0.015062,0.002536,0.001117,0.003695,0.061967,0.00212,0.002934,0.001276,0.003622,0.005907,0.026503,0.015243,0.003015,0.003735,0.001769,0.001111,0.003049,0.005625,0.013466
AZ,0.008445,0.002088,0.005574,0.991297,0.015032,0.01345,0.001272,0.000753,0.001768,0.001591,0.00201,0.005944,0.011057,0.015388,0.005473,0.004409,0.008587,0.002724,0.003054,0.001264,0.001562,0.001934,0.002563,0.00912,0.006876,0.00379,0.013958,0.001712,0.014517,0.010104,0.001315,0.001315,0.060142,0.039123,0.001026,0.00263,0.010206,0.00873,0.002172,0.001215,0.001843,0.011246,0.003426,0.006301,0.024675,0.002085,0.001289,0.006617,0.005809,0.002475,0.026182
CA,0.012217,0.0031,0.005632,0.065558,0.996451,0.013276,0.004337,0.003274,0.004772,0.003242,0.003602,0.037037,0.006721,0.024819,0.005631,0.004935,0.007327,0.003923,0.004111,0.003432,0.003629,0.004374,0.003031,0.00608,0.006658,0.004532,0.01648,0.003447,0.005932,0.011384,0.004281,0.00389,0.035637,0.098883,0.003546,0.003627,0.008837,0.035502,0.003433,0.004799,0.002558,0.006107,0.005304,0.007584,0.032094,0.00414,0.003837,0.017119,0.004261,0.002925,0.030421
CO,0.00504,0.002128,0.004599,0.009083,0.003142,0.989194,0.001914,0.002108,0.00169,0.002721,0.002085,0.005059,0.01115,0.013562,0.004865,0.003365,0.022854,0.002721,0.002843,0.001914,0.002335,0.001545,0.001899,0.00514,0.009288,0.00442,0.021222,0.001818,0.01294,0.032587,0.002608,0.001574,0.039122,0.009295,0.001044,0.003002,0.012,0.005834,0.002601,0.001033,0.001598,0.018104,0.0033,0.008909,0.0213,0.002744,0.002248,0.004039,0.003831,0.002242,0.155359
CT,0.000434,0.000915,0.001022,0.000582,0.000714,0.000902,0.980965,0.00271,0.010186,0.001282,0.001404,0.000377,0.001802,0.000656,0.001758,0.002971,0.000914,0.001981,0.000693,0.0646,0.005111,0.019604,0.001881,0.000967,0.001455,0.00123,0.000968,0.001872,0.000932,0.001393,0.028998,0.012998,0.001485,0.000521,0.025226,0.003314,0.000886,0.000737,0.006486,0.132409,0.001846,0.002653,0.002021,0.000575,0.000799,0.004467,0.056122,0.000669,0.002134,0.004275,0.003153
DC,0.000501,0.00046,0.000359,0.000546,0.000285,0.000436,0.001146,0.924238,0.007338,0.000826,0.000723,0.000786,0.000547,0.000319,0.000521,0.00054,0.000504,0.000533,0.000342,0.001024,0.117001,0.001011,0.000466,0.000388,0.000462,0.00073,0.000317,0.001466,0.000394,0.000529,0.000815,0.002469,0.000409,0.000251,0.001154,0.00056,0.000341,0.000185,0.003187,0.001357,0.001002,0.000501,0.000729,0.000618,0.000509,0.044511,0.001259,0.000268,0.000385,0.006277,0.000465
DE,0.0001,0.000526,0.000872,0.000311,0.000238,0.000259,0.004645,0.012571,0.965999,0.000782,0.000896,0.000115,0.000604,0.00023,0.000647,0.001021,0.000403,0.000938,0.000309,0.002797,0.054357,0.00218,0.000494,0.000272,0.000576,0.000559,0.000401,0.002691,0.000323,0.000699,0.004857,0.018844,0.000827,0.000187,0.002783,0.00206,0.000361,0.000177,0.027762,0.004738,0.001411,0.000367,0.001152,0.000268,0.000295,0.006505,0.003687,0.000124,0.000455,0.003468,0.000775
FL,0.006042,0.066969,0.008732,0.00607,0.002911,0.009537,0.015682,0.009597,0.017838,0.995526,0.05621,0.002865,0.022697,0.004131,0.015598,0.020073,0.015205,0.018569,0.015678,0.016207,0.014069,0.02242,0.01739,0.02143,0.018636,0.037611,0.005259,0.019524,0.009427,0.009797,0.018101,0.01496,0.007824,0.005021,0.013009,0.017506,0.010761,0.002736,0.015021,0.016908,0.025331,0.010028,0.036624,0.01165,0.004569,0.016947,0.019607,0.002772,0.017407,0.015169,0.010984
