STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.989513,6.2e-05,9.3e-05,0.000258,0.000199,0.000318,0.000105,4.3e-05,1.5e-05,8.6e-05,0.000158,0.000259,4.9e-05,0.000823,0.000102,7.5e-05,6.6e-05,0.000168,9.6e-05,5.5e-05,5.9e-05,0.000103,0.000113,0.000313,0.000132,8.2e-05,0.0007,8e-05,0.000336,0.000177,5.7e-05,4.9e-05,0.000212,0.000344,2.8e-05,6.8e-05,0.000138,0.000601,4.7e-05,4.2e-05,9.5e-05,0.000357,9.4e-05,0.000116,0.000489,7.4e-05,0.0001,0.001548,0.000189,3.4e-05,0.000521
AL,0.001959,0.976748,0.03092,0.002736,0.001074,0.003468,0.001477,0.003931,0.002423,0.039154,0.091583,0.000388,0.003714,0.00237,0.00641,0.01104,0.004115,0.024986,0.057449,0.001152,0.003033,0.00195,0.002339,0.001582,0.01096,0.161938,0.004497,0.008595,0.001721,0.003176,0.001349,0.0014,0.007183,0.002568,0.001187,0.005906,0.01047,0.001095,0.002812,0.001168,0.01357,0.002822,0.071885,0.008783,0.002706,0.006265,0.001298,0.001028,0.002649,0.006645,0.009814
AR,0.000979,0.010879,0.970636,0.004118,0.001453,0.005439,0.001056,0.001538,0.001543,0.003703,0.004753,0.000237,0.00656,0.002842,0.007756,0.00684,0.015069,0.008648,0.033783,0.00083,0.00188,0.001433,0.00249,0.001999,0.051653,0.042072,0.004549,0.002873,0.00279,0.006761,0.001063,0.001155,0.012927,0.00319,0.000936,0.003445,0.068043,0.001321,0.002656,0.00102,0.003116,0.005372,0.029791,0.017034,0.003475,0.003536,0.001564,0.00085,0.002897,0.004166,0.013488
AZ,0.003836,0.001736,0.004603,0.985467,0.021658,0.011629,0.000835,0.00141,0.001111,0.001378,0.001876,0.002005,0.003685,0.011819,0.003431,0.002937,0.003992,0.002039,0.00262,0.000858,0.001257,0.001049,0.001397,0.002214,0.004237,0.002692,0.010936,0.001392,0.003205,0.005271,0.000766,0.00096,0.049847,0.050901,0.000798,0.001742,0.00733,0.007304,0.001586,0.001211,0.0014,0.005066,0.002775,0.004837,0.03083,0.001629,0.000433,0.005115,0.002104,0.001467,0.020972
CA,0.011629,0.00219,0.004453,0.066706,0.994822,0.014262,0.002212,0.004956,0.002269,0.002248,0.003074,0.012507,0.004123,0.028669,0.004268,0.005116,0.004585,0.003547,0.003204,0.0025,0.002537,0.002393,0.002106,0.003372,0.004878,0.002647,0.023219,0.002455,0.003878,0.007584,0.002709,0.002364,0.02723,0.17617,0.00211,0.002784,0.00624,0.050826,0.002495,0.002549,0.001953,0.007939,0.004038,0.005036,0.040155,0.002904,0.001664,0.018161,0.002633,0.002117,0.033445
CO,0.007018,0.002122,0.006676,0.014126,0.00477,0.975495,0.001576,0.002393,0.001621,0.002396,0.00227,0.001229,0.011153,0.018366,0.005897,0.004377,0.028785,0.003463,0.003837,0.001778,0.002413,0.001492,0.00278,0.005754,0.011682,0.002905,0.032615,0.001777,0.011912,0.043049,0.002241,0.001412,0.065726,0.014891,0.001213,0.002945,0.013855,0.007144,0.002277,0.001487,0.001721,0.025261,0.00355,0.00892,0.033377,0.00234,0.00153,0.005393,0.004381,0.002378,0.188963
CT,0.000163,0.000562,0.000683,0.000386,0.000364,0.000923,0.971537,0.006152,0.00943,0.001113,0.001236,0.000151,0.001211,0.000653,0.00133,0.001976,0.000676,0.001353,0.000594,0.094611,0.006477,0.030657,0.001015,0.000609,0.000931,0.000763,0.001575,0.002097,0.000732,0.000952,0.039018,0.018441,0.000994,0.000563,0.043428,0.002288,0.000548,0.000483,0.007848,0.199278,0.001809,0.001428,0.001354,0.000416,0.000616,0.004697,0.051338,0.00056,0.001152,0.002867,0.002687
DC,0.000163,0.000312,0.000272,0.000193,0.00021,0.000348,0.001284,0.885457,0.008859,0.000441,0.000635,0.0,0.00029,0.000191,0.000477,0.00038,0.000264,0.000427,0.000282,0.001183,0.102436,0.001064,0.000429,0.000204,0.000266,0.000295,0.000332,0.001676,0.000218,0.000286,0.000732,0.001925,0.00019,0.000381,0.001211,0.000547,0.000219,0.000216,0.002468,0.001274,0.001078,0.000221,0.000527,0.000212,0.000286,0.039108,0.000865,0.000312,0.000329,0.003769,0.000384
DE,8.2e-05,0.000437,0.000622,0.000324,0.000211,0.000439,0.006484,0.032086,0.937417,0.000848,0.001038,2.2e-05,0.000474,0.000231,0.00064,0.000925,0.000334,0.000829,0.000335,0.003278,0.100033,0.003236,0.00044,0.000229,0.000542,0.000427,0.000455,0.004097,0.000198,0.000497,0.003372,0.026532,0.000614,0.000337,0.006009,0.00195,0.000291,0.000154,0.044905,0.004312,0.001945,0.000204,0.000978,0.000234,0.000191,0.014506,0.003261,0.000159,0.00038,0.005161,0.000905
FL,0.004407,0.112328,0.022696,0.004289,0.00233,0.00906,0.006519,0.013714,0.009985,0.98921,0.102871,0.000712,0.006552,0.003685,0.012243,0.017858,0.00625,0.031656,0.041464,0.008393,0.011579,0.009086,0.006685,0.004375,0.013041,0.052794,0.008416,0.021516,0.003661,0.005258,0.007419,0.007536,0.006252,0.006374,0.006237,0.01556,0.010511,0.002318,0.009084,0.008539,0.029232,0.00527,0.043511,0.010457,0.004739,0.014597,0.005889,0.002793,0.005546,0.016208,0.012227
