STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.993846,4.7e-05,1.6e-05,0.00015,6.8e-05,0.000118,2.9e-05,4.4e-05,5.4e-05,6.8e-05,4.3e-05,0.001289,4.1e-05,0.000341,3.1e-05,4e-05,5.5e-05,4.6e-05,5.2e-05,4.3e-05,4.3e-05,1.6e-05,3.9e-05,8.1e-05,3.3e-05,4.1e-05,0.000225,2.3e-05,8.6e-05,6.3e-05,5e-05,2.4e-05,3.6e-05,0.000251,2.2e-05,1.9e-05,6.6e-05,0.000526,4.4e-05,2.3e-05,2.4e-05,3.9e-05,4.9e-05,4.7e-05,0.000124,2.8e-05,0.0,0.001017,3.7e-05,1.6e-05,0.000166
AL,0.000513,0.985645,0.009436,0.002406,0.000959,0.002083,0.001473,0.002126,0.002195,0.01905,0.055503,0.000677,0.002734,0.001815,0.003514,0.00525,0.003006,0.010536,0.019092,0.001122,0.002443,0.001001,0.001731,0.001502,0.005011,0.09122,0.002328,0.00496,0.001028,0.002562,0.000967,0.001633,0.006727,0.001956,0.001032,0.002885,0.003898,0.001047,0.002352,0.000986,0.008232,0.00184,0.038658,0.003855,0.002069,0.004091,0.001122,0.000804,0.001855,0.003655,0.006121
AR,0.000103,0.00575,0.981663,0.00355,0.001254,0.002859,0.001153,0.001196,0.001799,0.00144,0.003497,0.000306,0.003993,0.002309,0.005466,0.00545,0.00942,0.006865,0.020542,0.000819,0.001887,0.000874,0.002007,0.001705,0.033774,0.026987,0.002328,0.001992,0.002013,0.003951,0.000716,0.001654,0.011704,0.00253,0.000936,0.002902,0.053565,0.001307,0.00251,0.000779,0.002509,0.002885,0.022218,0.011898,0.002584,0.002816,0.001052,0.000797,0.002223,0.003271,0.009847
AZ,0.003641,0.00144,0.003515,0.988569,0.01498,0.00788,0.000978,0.001019,0.001349,0.001301,0.001603,0.004304,0.003731,0.009986,0.003237,0.002689,0.003965,0.001938,0.002412,0.000851,0.001237,0.000667,0.001372,0.004302,0.003711,0.002109,0.00684,0.001128,0.00546,0.005159,0.000816,0.001411,0.05452,0.04645,0.000938,0.001645,0.006259,0.005991,0.001683,0.000711,0.001328,0.005151,0.002295,0.004225,0.019741,0.001499,0.001017,0.005383,0.002399,0.00139,0.014305
CA,0.006359,0.001822,0.003467,0.038343,0.996022,0.008465,0.001927,0.003411,0.001853,0.002195,0.002381,0.021606,0.002983,0.014957,0.003422,0.003206,0.003344,0.002571,0.00252,0.002006,0.002123,0.001049,0.001711,0.002552,0.003606,0.002415,0.009433,0.001518,0.002826,0.004803,0.001545,0.002106,0.026099,0.090536,0.001799,0.002069,0.005603,0.027075,0.002327,0.001651,0.00162,0.003447,0.002832,0.004135,0.018462,0.00227,0.002279,0.011198,0.002266,0.001815,0.018863
CO,0.001898,0.001622,0.003786,0.006412,0.002834,0.984866,0.00106,0.001993,0.001295,0.002219,0.001659,0.003714,0.005125,0.011063,0.003332,0.00266,0.013939,0.00223,0.002139,0.001028,0.001851,0.000651,0.001601,0.003304,0.006773,0.001746,0.014047,0.001231,0.00638,0.023336,0.001118,0.001185,0.035613,0.007879,0.00097,0.001825,0.005918,0.004626,0.001825,0.000848,0.00122,0.010167,0.002243,0.004357,0.01873,0.001645,0.001227,0.003445,0.00265,0.001627,0.132905
CT,0.000308,0.000402,0.000559,0.000448,0.000298,0.000577,0.983443,0.003721,0.005559,0.00111,0.000822,6.6e-05,0.000793,0.00033,0.000791,0.001302,0.000448,0.000951,0.000413,0.060923,0.003117,0.010136,0.000648,0.000501,0.000563,0.000489,0.000735,0.001056,0.000535,0.00067,0.01933,0.010873,0.000869,0.000471,0.028735,0.001458,0.000416,0.000295,0.004851,0.125034,0.001176,0.000775,0.000852,0.00037,0.00055,0.002506,0.040843,0.000244,0.000703,0.001913,0.001464
DC,0.000615,0.000286,0.000331,0.000162,0.000138,0.000344,0.000809,0.897227,0.005883,0.000401,0.000465,0.000197,0.000229,0.00044,0.000262,0.000308,0.000238,0.000301,0.000187,0.000776,0.091835,0.000461,0.000253,0.000252,0.000283,0.000135,0.000286,0.000886,0.000385,0.0003,0.000465,0.001116,0.000274,0.000314,0.000848,0.000366,0.000203,6.9e-05,0.001647,0.000619,0.000611,0.000426,0.000382,0.000224,0.000406,0.027962,0.000596,0.000213,0.000184,0.003688,0.000299
DE,0.000205,0.000286,0.000347,0.000201,9.4e-05,0.000191,0.001781,0.014353,0.96564,0.000642,0.000483,0.000109,0.000257,0.000297,0.000317,0.000573,0.000164,0.00051,0.000269,0.001183,0.056781,0.000842,0.000311,0.000129,0.000225,0.000322,0.000286,0.001052,0.000171,0.000188,0.000892,0.016356,0.000429,0.000212,0.001888,0.000646,0.000226,0.00015,0.024723,0.001261,0.000983,0.000136,0.000542,0.000181,0.000241,0.004592,0.001508,0.000131,0.000233,0.00166,0.000599
FL,0.004154,0.054791,0.006188,0.004577,0.002491,0.007785,0.007172,0.011119,0.011351,0.991891,0.046367,0.001813,0.007299,0.003431,0.01043,0.010801,0.004792,0.011778,0.013193,0.008542,0.01018,0.005735,0.010653,0.010371,0.006633,0.016398,0.003838,0.011878,0.004475,0.005138,0.00687,0.010447,0.006775,0.00546,0.008821,0.00964,0.004134,0.002701,0.008092,0.007863,0.017239,0.005887,0.013807,0.005261,0.006097,0.010109,0.004382,0.003054,0.008429,0.007375,0.009016
