STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.997945,1.5e-05,3.1e-05,4.3e-05,3.2e-05,3.2e-05,1.7e-05,4.7e-05,0.0,2.4e-05,2.3e-05,0.000107,8e-06,0.000125,3.2e-05,2e-05,3e-05,5.4e-05,2.9e-05,1.4e-05,7e-06,9.9e-05,1.1e-05,3e-05,3.3e-05,2e-05,0.000155,1.4e-05,2e-05,4.5e-05,1.2e-05,9e-06,7.4e-05,9.2e-05,7e-06,2.3e-05,3e-05,0.000285,1.3e-05,0.0,1.3e-05,1.9e-05,2.8e-05,2.7e-05,7.5e-05,2.6e-05,3.5e-05,0.000811,5.6e-05,2.5e-05,0.000123
AL,0.000201,0.988682,0.006877,0.001493,0.000761,0.001343,0.001187,0.00084,0.001949,0.012761,0.045939,0.000214,0.002178,0.001584,0.002438,0.003341,0.001859,0.006693,0.011387,0.000648,0.001788,0.000954,0.001312,0.001252,0.003298,0.066545,0.00167,0.003796,0.001628,0.001831,0.000685,0.001182,0.003929,0.001449,0.000832,0.002152,0.003254,0.000846,0.001921,0.000774,0.006608,0.001415,0.029243,0.002528,0.00188,0.003214,0.001006,0.000668,0.001654,0.002859,0.004794
AR,0.000282,0.004425,0.984177,0.002455,0.001096,0.001855,0.001141,0.000467,0.00159,0.001035,0.002859,6.4e-05,0.003835,0.002272,0.00435,0.004267,0.006545,0.00536,0.016244,0.00055,0.001459,0.000773,0.001472,0.001429,0.02858,0.021044,0.002369,0.001792,0.002592,0.003656,0.000685,0.001251,0.00714,0.001924,0.000811,0.002337,0.041018,0.001204,0.002181,0.000892,0.002287,0.002717,0.017192,0.008981,0.00222,0.002335,0.000798,0.000868,0.002215,0.003027,0.008665
AZ,0.001128,0.001129,0.002813,0.994728,0.010006,0.00463,0.000795,0.000233,0.000821,0.000678,0.001141,0.00045,0.002572,0.006828,0.002205,0.00197,0.002332,0.001482,0.001566,0.000512,0.000875,0.000675,0.000771,0.002079,0.002801,0.002007,0.004797,0.000925,0.003134,0.003469,0.000501,0.000823,0.026734,0.031015,0.000588,0.001173,0.003911,0.003954,0.00125,0.00054,0.001094,0.003094,0.001741,0.002261,0.016097,0.001159,0.000625,0.003251,0.001491,0.001375,0.012629
CA,0.002378,0.001459,0.003248,0.027581,0.997713,0.005026,0.001515,0.001353,0.001522,0.001101,0.001619,0.004825,0.002905,0.011842,0.002578,0.002435,0.002539,0.001847,0.001621,0.001007,0.001361,0.001218,0.001153,0.001565,0.002888,0.002232,0.00771,0.001328,0.002592,0.004912,0.000978,0.001616,0.012908,0.067888,0.001279,0.001659,0.003777,0.020226,0.001712,0.001478,0.001218,0.002981,0.002238,0.00226,0.014374,0.0015,0.00118,0.007647,0.001688,0.00156,0.017607
CO,0.000564,0.000961,0.002111,0.0038,0.001474,0.993111,0.00057,0.000187,0.000633,0.000671,0.000847,0.000214,0.003378,0.00688,0.002167,0.001547,0.007384,0.00128,0.001236,0.000603,0.000737,0.000411,0.000652,0.001829,0.002964,0.001284,0.009186,0.000674,0.005546,0.015693,0.001088,0.000659,0.024146,0.004929,0.00042,0.001063,0.00364,0.003077,0.001017,0.000282,0.000703,0.006698,0.001215,0.00207,0.01284,0.00092,0.000972,0.002272,0.001576,0.000936,0.099468
CT,0.000121,0.000422,0.000459,0.000322,0.000263,0.00041,0.986144,0.00154,0.004274,0.000454,0.000674,0.0,0.000684,0.000511,0.000908,0.001233,0.000396,0.000931,0.000414,0.045216,0.002343,0.008606,0.000776,0.000367,0.000675,0.00055,0.000583,0.000921,0.000462,0.000647,0.013523,0.006342,0.000908,0.00033,0.016846,0.001394,0.00048,0.000306,0.003517,0.091242,0.000804,0.001132,0.000827,0.00027,0.000522,0.00165,0.03095,0.000237,0.000946,0.001931,0.001844
DC,4e-05,5e-05,6.7e-05,4.9e-05,4.1e-05,5.3e-05,0.000196,0.910049,0.004001,9.3e-05,0.000137,2.1e-05,0.000133,7.3e-05,0.00013,0.000123,8.2e-05,0.000228,4.2e-05,0.00023,0.072965,0.000346,0.00012,4.4e-05,0.000102,6e-05,3.9e-05,0.00044,6e-05,7.1e-05,0.000293,0.000743,3.2e-05,3.1e-05,0.000272,0.000134,6.4e-05,5.7e-05,0.001733,0.000188,0.000202,7.5e-05,0.000121,5.6e-05,0.000151,0.023248,0.000173,8.4e-05,8.3e-05,0.004149,0.0
DE,8.1e-05,0.000248,0.000396,0.000159,0.0001,0.000144,0.001711,0.005832,0.973842,0.000292,0.000425,0.0,0.00027,0.000177,0.000349,0.000487,0.000164,0.000418,0.000179,0.001097,0.036701,0.00107,0.000247,0.000142,0.000327,0.000329,0.000194,0.001127,0.000161,0.000337,0.001748,0.010894,0.000507,0.000169,0.001122,0.000822,0.000167,4.7e-05,0.016288,0.001197,0.000655,0.000189,0.000528,0.000132,0.000201,0.002963,0.000937,7.8e-05,0.000235,0.001408,0.000768
FL,0.000766,0.038594,0.003197,0.001675,0.000903,0.002087,0.002506,0.002193,0.003813,0.996749,0.026801,0.00045,0.002611,0.001762,0.003438,0.004164,0.001799,0.004834,0.006148,0.002501,0.003133,0.003554,0.003343,0.002131,0.002768,0.009954,0.002,0.005695,0.001547,0.001993,0.003106,0.002574,0.002715,0.001571,0.002362,0.003231,0.002281,0.000991,0.003062,0.002487,0.009484,0.00183,0.006289,0.001906,0.00171,0.004394,0.003019,0.001,0.00261,0.003947,0.004917
GA,0.000725,0.069988,0.006662,0.001994,0.001103,0.001905,0.002696,0.002566,0.003778,0.017679,0.990133,0.000257,0.003511,0.002387,0.004576,0.006418,0.002659,0.012686,0.005848,0.001843,0.00387,0.003176,0.003587,0.002689,0.004154,0.014634,0.002408,0.015809,0.00221,0.003404,0.001956,0.002991,0.004331,0.002062,0.002252,0.004777,0.003576,0.001396,0.003963,0.001642,0.059013,0.002019,0.043962,0.002474,0.003138,0.007608,0.002776,0.001174,0.003305,0.006114,0.007928
HI,0.000363,4.3e-05,2e-05,6.1e-05,0.000124,5.6e-05,0.0,0.0,0.0,1.9e-05,1e-05,0.999378,4e-06,6.3e-05,2.9e-05,1.2e-05,2.6e-05,1e-05,2.3e-05,7e-06,1.3e-05,8.2e-05,1e-05,4.6e-05,2e-05,3.6e-05,7.8e-05,1.4e-05,0.0,1.3e-05,1.2e-05,7e-06,5.3e-05,0.00013,1.4e-05,1.6e-05,9e-06,9.9e-05,9e-06,2.3e-05,1.5e-05,1.9e-05,2.3e-05,2.1e-05,0.000132,3e-05,3.5e-05,0.000186,2.4e-05,0.0,6.1e-05
IA,0.000282,0.001274,0.003692,0.001814,0.001003,0.003416,0.00117,0.00042,0.00118,0.000735,0.001327,0.00015,0.984961,0.005212,0.026483,0.005733,0.009183,0.003025,0.001099,0.000808,0.001224,0.002732,0.001761,0.024001,0.014649,0.001878,0.005884,0.001408,0.014949,0.119199,0.001479,0.001111,0.003,0.003526,0.000866,0.002456,0.004078,0.002112,0.002008,0.000657,0.001167,0.076758,0.002596,0.00122,0.004961,0.001427,0.001284,0.001599,0.017888,0.002319,0.020773
ID,0.001088,0.000399,0.000741,0.001916,0.001154,0.002164,0.0003,0.000233,0.000222,0.00022,0.000381,6.4e-05,0.001779,0.985573,0.001018,0.001019,0.001304,0.000656,0.0003,0.000258,0.000313,0.000329,0.000379,0.001007,0.001157,0.000919,0.03352,0.000384,0.004822,0.002692,0.000232,0.000432,0.002514,0.005259,0.000242,0.000497,0.001055,0.01897,0.000528,0.000164,0.000381,0.003057,0.00052,0.000525,0.029289,0.000361,0.000763,0.036406,0.000852,0.000658,0.037274
IL,0.000766,0.003852,0.010248,0.004307,0.002033,0.005521,0.003342,0.002286,0.003436,0.002157,0.004327,0.000322,0.069931,0.005931,0.989335,0.070139,0.011007,0.019138,0.003037,0.002721,0.00356,0.00334,0.009865,0.009581,0.069553,0.005651,0.006564,0.002989,0.010067,0.012483,0.003252,0.003665,0.007616,0.004998,0.002654,0.009348,0.006934,0.002895,0.006972,0.002768,0.003509,0.011717,0.008628,0.002984,0.006621,0.004355,0.003262,0.002584,0.06733,0.008129,0.023692
IN,0.000443,0.003582,0.006615,0.002666,0.001363,0.002876,0.003762,0.001306,0.003214,0.001699,0.003751,0.000129,0.010329,0.004472,0.055387,0.985289,0.005495,0.076662,0.002697,0.002755,0.003652,0.003028,0.023853,0.004967,0.010097,0.004516,0.004428,0.003181,0.00647,0.006969,0.002837,0.003443,0.0062,0.003496,0.002952,0.030648,0.004619,0.0022,0.006582,0.002722,0.003867,0.006038,0.008598,0.002129,0.004257,0.004659,0.00347,0.00165,0.01193,0.009217,0.015887
KS,0.000201,0.001173,0.006289,0.002275,0.000863,0.007881,0.000663,0.000233,0.000701,0.000624,0.001136,6.4e-05,0.009265,0.002981,0.003719,0.00291,0.985266,0.002277,0.001403,0.000902,0.000744,0.000773,0.000849,0.003375,0.09109,0.002091,0.003399,0.00077,0.004762,0.025005,0.000526,0.000851,0.005683,0.002139,0.000475,0.001489,0.026326,0.001479,0.001177,0.000493,0.000928,0.00751,0.002025,0.00238,0.003289,0.001009,0.000659,0.001075,0.002613,0.001956,0.014688
KY,0.000484,0.006009,0.005916,0.001432,0.000657,0.001771,0.00163,0.00098,0.001795,0.002022,0.005958,4.3e-05,0.004656,0.00222,0.011182,0.055406,0.003232,0.981112,0.002515,0.001334,0.002526,0.001382,0.004052,0.002112,0.007455,0.006338,0.002641,0.003889,0.002853,0.003617,0.001382,0.001712,0.003243,0.001786,0.001335,0.038266,0.002524,0.001188,0.003832,0.001431,0.005226,0.002717,0.042176,0.001586,0.002415,0.005946,0.002151,0.000811,0.004063,0.037341,0.008635
LA,0.000403,0.00843,0.018204,0.001872,0.000678,0.001399,0.000916,0.00056,0.000906,0.002376,0.00318,0.000193,0.001443,0.001011,0.00141,0.001945,0.001614,0.002255,0.990042,0.000415,0.001005,0.000362,0.000551,0.00067,0.002444,0.055679,0.001398,0.001514,0.001266,0.00112,0.000501,0.00078,0.004468,0.001043,0.000501,0.00111,0.004358,0.000747,0.001148,0.000469,0.002256,0.001076,0.003317,0.008566,0.001107,0.00183,0.000416,0.000503,0.000817,0.001619,0.003565
MA,0.000524,0.000453,0.000565,0.000354,0.00022,0.000614,0.068386,0.002193,0.003539,0.000631,0.000686,4.3e-05,0.000927,0.000552,0.001378,0.001327,0.000921,0.001201,0.000356,0.989867,0.001955,0.042438,0.000989,0.000713,0.000878,0.000602,0.000583,0.000951,0.000382,0.000654,0.229835,0.003732,0.000708,0.000429,0.005165,0.001453,0.000684,0.000799,0.003279,0.295779,0.000776,0.000792,0.000833,0.000314,0.000629,0.001962,0.056938,0.000485,0.001635,0.001585,0.001752
MD,8.1e-05,0.001155,0.001703,0.000698,0.000466,0.001252,0.004759,0.600355,0.200445,0.001244,0.001999,6.4e-05,0.001474,0.000855,0.001869,0.002406,0.000805,0.00273,0.00092,0.00256,0.985153,0.002847,0.00098,0.000631,0.001651,0.002091,0.001185,0.003509,0.000643,0.001424,0.002812,0.008501,0.001859,0.001058,0.002869,0.002589,0.00107,0.000446,0.03478,0.00359,0.003063,0.001359,0.002732,0.000768,0.001075,0.05406,0.002776,0.000428,0.001098,0.071967,0.003749
ME,0.0,0.000103,0.000145,9.3e-05,6.5e-05,8.4e-05,0.002489,0.000467,0.000906,0.000126,0.000309,6.4e-05,0.000391,0.000386,0.000255,0.000319,0.000138,0.000276,4.6e-05,0.008364,0.00061,0.986507,0.000263,0.000193,0.000166,0.000144,0.000233,0.000516,6e-05,0.000239,0.062184,0.000619,0.000222,9.2e-05,0.000934,0.000409,0.000176,0.000602,0.000682,0.003519,0.000285,1.9e-05,0.000187,7.9e-05,0.000132,0.000663,0.006107,0.000257,0.001082,0.00081,0.000461
