STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.988819,5.1e-05,7.6e-05,0.000264,0.000156,0.000307,6.7e-05,4.2e-05,4.5e-05,8.2e-05,9.3e-05,0.000231,7.5e-05,0.000752,8.5e-05,7.4e-05,8e-05,0.000112,5.8e-05,7.7e-05,5.4e-05,0.000114,0.000112,0.000242,0.000125,2.4e-05,0.000633,5.5e-05,0.000172,0.0001,5.6e-05,2.9e-05,0.000134,0.000246,2.4e-05,5.8e-05,9.6e-05,0.000695,2.6e-05,6.1e-05,8.7e-05,0.000231,8.6e-05,0.000104,0.000471,7.7e-05,0.000128,0.001745,0.000188,5e-05,0.000451
AL,0.00122,0.978934,0.032655,0.002533,0.001143,0.00307,0.001487,0.003206,0.002441,0.037858,0.090914,0.000168,0.003695,0.002602,0.006532,0.011796,0.004112,0.028048,0.056976,0.001228,0.002915,0.001945,0.002664,0.001519,0.010651,0.159794,0.003845,0.008944,0.0018,0.002893,0.001468,0.00149,0.00661,0.002401,0.001291,0.006145,0.009683,0.001251,0.002833,0.001325,0.014186,0.002967,0.0762,0.008204,0.003101,0.00624,0.001314,0.001021,0.002648,0.006615,0.007714
AR,0.000709,0.010442,0.973566,0.003956,0.001409,0.005181,0.001027,0.001982,0.001667,0.003467,0.004822,0.000147,0.006405,0.002901,0.00801,0.006898,0.015196,0.008451,0.032976,0.000888,0.001945,0.001302,0.002555,0.002058,0.050671,0.040382,0.003601,0.0031,0.002776,0.006589,0.000967,0.001209,0.012056,0.002944,0.000987,0.003453,0.06794,0.001481,0.002613,0.000978,0.003282,0.005934,0.030529,0.016488,0.002881,0.003536,0.001154,0.001059,0.002856,0.003972,0.010921
AZ,0.004134,0.001824,0.004752,0.987565,0.024008,0.012845,0.000757,0.001772,0.001548,0.001516,0.001927,0.001093,0.003854,0.013195,0.003762,0.00313,0.004616,0.00231,0.002534,0.000892,0.001564,0.00123,0.001554,0.00242,0.004244,0.002731,0.011728,0.001442,0.004403,0.005242,0.000912,0.001111,0.051744,0.055153,0.000828,0.001913,0.00673,0.007404,0.001829,0.000938,0.001598,0.006445,0.003121,0.004658,0.031833,0.001767,0.000833,0.005995,0.002309,0.001899,0.018343
CA,0.009094,0.002219,0.004452,0.065296,0.995007,0.013838,0.002367,0.004555,0.002516,0.002282,0.003001,0.011182,0.004418,0.031672,0.004323,0.004952,0.004828,0.003747,0.003007,0.002274,0.002817,0.002417,0.002251,0.003182,0.004636,0.003109,0.02503,0.002596,0.004403,0.006835,0.00209,0.002666,0.025697,0.175094,0.002294,0.002813,0.005592,0.05145,0.002654,0.002018,0.002233,0.006577,0.004816,0.004742,0.036488,0.002969,0.002083,0.018985,0.002943,0.002147,0.029715
CO,0.004213,0.001903,0.006886,0.012923,0.004742,0.977961,0.00175,0.002826,0.001786,0.002224,0.00218,0.000967,0.010549,0.019142,0.005781,0.004443,0.027973,0.003286,0.003519,0.001588,0.002313,0.001287,0.002722,0.005736,0.011357,0.002763,0.031048,0.001749,0.011238,0.039601,0.002257,0.001201,0.06765,0.01414,0.001204,0.002915,0.011771,0.006794,0.002264,0.001427,0.001685,0.023985,0.00348,0.007794,0.032187,0.002146,0.002148,0.005471,0.004331,0.002139,0.192048
CT,0.000118,0.000533,0.000737,0.000476,0.000409,0.00086,0.974925,0.006285,0.009944,0.001227,0.001293,0.000147,0.001275,0.000569,0.001381,0.002025,0.000646,0.001459,0.000556,0.093005,0.006122,0.030079,0.00107,0.000531,0.000988,0.000857,0.00099,0.002183,0.000862,0.000816,0.03923,0.01764,0.00103,0.000732,0.042935,0.00252,0.000513,0.000415,0.007736,0.191023,0.002103,0.001401,0.001509,0.000457,0.000618,0.004567,0.059008,0.000618,0.001022,0.003336,0.002518
DC,0.000236,0.00028,0.000248,0.000194,0.000175,0.00029,0.001223,0.893454,0.009721,0.000506,0.000597,4.2e-05,0.000338,0.000183,0.000407,0.00042,0.000195,0.000486,0.000277,0.001161,0.101245,0.001216,0.000423,0.000177,0.000259,0.000278,0.000162,0.001611,0.000172,0.000352,0.000767,0.002079,0.000196,0.000268,0.001317,0.000577,0.000215,0.000175,0.002643,0.001305,0.001061,0.000181,0.000547,0.000194,0.000287,0.037174,0.000962,0.000235,0.000275,0.004137,0.000186
DE,0.000236,0.00045,0.000596,0.000285,0.000185,0.000523,0.006574,0.031466,0.942957,0.000912,0.000986,2.1e-05,0.000421,0.000212,0.000626,0.000956,0.000314,0.000806,0.000286,0.003163,0.098525,0.002932,0.000444,0.000221,0.000453,0.000418,0.000422,0.004124,0.000211,0.000345,0.003225,0.028529,0.000535,0.000408,0.006004,0.001794,0.00033,0.00018,0.046362,0.004464,0.002057,0.000181,0.000985,0.000219,0.000287,0.01374,0.002917,0.000129,0.000336,0.005417,0.000901
FL,0.00437,0.113472,0.025109,0.004189,0.002408,0.008988,0.008067,0.011389,0.009527,0.99049,0.105115,0.000462,0.007064,0.003402,0.012993,0.019676,0.007649,0.036301,0.039068,0.009074,0.011611,0.010398,0.007818,0.004843,0.013572,0.052894,0.006375,0.022631,0.003312,0.005322,0.008684,0.00836,0.005858,0.005796,0.007417,0.01621,0.01006,0.002256,0.010193,0.009764,0.030445,0.005473,0.050077,0.009483,0.004441,0.014637,0.008943,0.002772,0.005936,0.015476,0.009516
