STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.989099,7.6e-05,0.00013,0.000262,0.000238,0.000321,4e-05,0.00013,4.6e-05,9.7e-05,0.000181,0.000302,7.4e-05,0.000695,0.000153,0.000101,0.000134,0.000157,0.000112,8.5e-05,3.6e-05,0.00013,8.4e-05,0.000345,0.000102,0.000119,0.000784,7.5e-05,0.000381,0.000217,6.8e-05,3.2e-05,0.000242,0.000444,3.2e-05,7.7e-05,0.000172,0.000723,6e-05,6.3e-05,0.000105,0.000383,0.000118,0.000134,0.000558,8.5e-05,0.000258,0.001667,0.000269,4.2e-05,0.000453
AL,0.001451,0.977725,0.02901,0.002955,0.001127,0.003366,0.001529,0.002979,0.002506,0.036492,0.085182,0.000323,0.003967,0.00298,0.006741,0.011172,0.004779,0.024683,0.056901,0.001352,0.003138,0.001805,0.002466,0.001585,0.012015,0.153144,0.003974,0.008098,0.002124,0.003323,0.001107,0.001558,0.007646,0.002797,0.001253,0.006242,0.011965,0.001153,0.002837,0.001279,0.01296,0.003047,0.066738,0.008983,0.002833,0.006297,0.001612,0.001233,0.002646,0.006819,0.008655
AR,0.001243,0.010554,0.973948,0.004391,0.001562,0.00565,0.001214,0.001814,0.00181,0.003636,0.004953,8.6e-05,0.006406,0.003218,0.007659,0.006953,0.015433,0.008847,0.032718,0.000942,0.002087,0.001329,0.002388,0.002073,0.05028,0.038774,0.004236,0.00308,0.003466,0.006978,0.000983,0.001232,0.013786,0.003759,0.000981,0.00367,0.069595,0.001553,0.00263,0.000755,0.003284,0.006234,0.029339,0.016756,0.003365,0.003749,0.001322,0.001104,0.00278,0.004145,0.013874
AZ,0.003979,0.001697,0.004568,0.986937,0.020293,0.011267,0.000888,0.001339,0.001083,0.001377,0.001844,0.001917,0.003823,0.012078,0.003339,0.002916,0.004081,0.002112,0.002623,0.000959,0.001418,0.00091,0.001423,0.002246,0.004067,0.002705,0.009604,0.001477,0.003726,0.005343,0.000711,0.00102,0.048245,0.047367,0.000743,0.001854,0.00767,0.006616,0.001639,0.000755,0.001553,0.005415,0.002793,0.004804,0.028832,0.001717,0.000741,0.004855,0.002058,0.001877,0.019627
CA,0.015751,0.002286,0.004754,0.061917,0.994579,0.013742,0.002142,0.005786,0.002491,0.002273,0.003036,0.013008,0.004851,0.029819,0.004354,0.004616,0.004971,0.003456,0.003387,0.002365,0.002901,0.002412,0.002369,0.003345,0.00492,0.002979,0.021753,0.002563,0.004267,0.008639,0.002417,0.002338,0.027835,0.166769,0.002033,0.002792,0.006915,0.050815,0.0026,0.001782,0.002227,0.007296,0.004153,0.005252,0.036971,0.003027,0.002579,0.019299,0.002928,0.002035,0.038002
CO,0.007088,0.002173,0.007068,0.013525,0.004943,0.977477,0.001615,0.002634,0.001856,0.002464,0.002444,0.000969,0.011847,0.01932,0.006222,0.004614,0.028615,0.003549,0.004021,0.001715,0.002508,0.001618,0.003012,0.00591,0.012686,0.002922,0.033902,0.00189,0.0121,0.043784,0.002631,0.001414,0.060556,0.014439,0.001213,0.003102,0.014418,0.007114,0.002466,0.0013,0.001894,0.026241,0.003464,0.009351,0.033543,0.002544,0.001644,0.005512,0.004618,0.002326,0.199435
CT,0.000249,0.000611,0.000798,0.000468,0.00044,0.000999,0.972922,0.005786,0.009329,0.001082,0.001374,0.000129,0.001375,0.000596,0.001396,0.002158,0.00064,0.001542,0.000674,0.093658,0.006539,0.031918,0.001026,0.000646,0.001059,0.0009,0.000959,0.002129,0.000781,0.000976,0.041978,0.018163,0.001274,0.000627,0.04315,0.002511,0.000652,0.000651,0.007817,0.191282,0.001959,0.001602,0.001565,0.000453,0.00082,0.00458,0.052805,0.0006,0.001166,0.003189,0.003036
DC,0.000207,0.000298,0.000199,0.000185,0.000173,0.000331,0.001008,0.897275,0.008772,0.000456,0.00059,4.3e-05,0.000348,0.000169,0.000397,0.000388,0.000148,0.000423,0.000274,0.001091,0.101816,0.001343,0.000373,0.000319,0.000267,0.000258,0.000296,0.001541,0.00014,0.000271,0.000757,0.001871,0.000242,0.000372,0.0011,0.00053,0.000222,0.000154,0.002334,0.00151,0.000972,0.000279,0.000582,0.000192,0.000327,0.037523,0.00087,0.000272,0.000309,0.004261,0.000293
DE,0.000166,0.000457,0.000511,0.000259,0.00018,0.000426,0.005886,0.030571,0.944584,0.000814,0.001181,2.2e-05,0.000463,0.000228,0.000644,0.001058,0.0003,0.000978,0.000357,0.003107,0.099227,0.002715,0.00047,0.000261,0.000475,0.000409,0.000436,0.004057,0.00018,0.000414,0.003275,0.026742,0.000537,0.000532,0.005505,0.00202,0.000426,0.00019,0.045282,0.004634,0.001934,0.000348,0.001066,0.000242,0.000487,0.013527,0.003482,0.000211,0.000403,0.005033,0.001332
FL,0.004559,0.10823,0.021683,0.004539,0.00242,0.009299,0.006253,0.010536,0.010396,0.99051,0.095472,0.000926,0.006934,0.003804,0.011873,0.016648,0.005956,0.029995,0.041242,0.007587,0.011218,0.008665,0.006442,0.004193,0.013657,0.050011,0.007356,0.020526,0.004367,0.005845,0.006223,0.006749,0.00694,0.006141,0.005826,0.015298,0.011608,0.002399,0.00859,0.007192,0.027928,0.00552,0.037943,0.011175,0.00505,0.013902,0.006028,0.002875,0.005432,0.015931,0.012969
GA,0.005803,0.117177,0.0144,0.004071,0.002252,0.005688,0.005022,0.010363,0.009886,0.053563,0.980598,0.000991,0.005862,0.004301,0.009141,0.014362,0.005589,0.029607,0.015777,0.004236,0.009495,0.006658,0.006213,0.003745,0.009223,0.0316,0.007164,0.038599,0.003947,0.006232,0.004517,0.005058,0.008773,0.005129,0.004489,0.012572,0.007626,0.003116,0.007561,0.004214,0.111936,0.004788,0.080233,0.005359,0.006075,0.017563,0.004191,0.00271,0.005061,0.015133,0.016085
HI,0.000663,2.6e-05,3.2e-05,0.000111,0.000259,0.000126,2.9e-05,4.3e-05,3.1e-05,3.4e-05,3e-05,0.997997,3.3e-05,0.000149,3.4e-05,1.6e-05,3.6e-05,3.5e-05,3.6e-05,2.7e-05,5.8e-05,4.3e-05,1.8e-05,3.4e-05,3.3e-05,4.5e-05,0.000174,3.8e-05,2e-05,4.1e-05,0.0,2.3e-05,0.000126,0.000437,2.4e-05,1.2e-05,5e-05,0.000256,1.4e-05,2.1e-05,3e-05,3.5e-05,3.2e-05,3.8e-05,0.000205,5.4e-05,0.0,0.000373,2.1e-05,4.2e-05,5.3e-05
IA,0.001741,0.002308,0.006553,0.003941,0.00165,0.01243,0.001592,0.002245,0.00133,0.001486,0.002249,0.000323,0.974583,0.008373,0.041848,0.010044,0.021344,0.00535,0.001705,0.001518,0.001967,0.003957,0.004157,0.046169,0.028421,0.003086,0.016611,0.002407,0.023179,0.201908,0.002214,0.001382,0.006719,0.006404,0.001163,0.004261,0.008904,0.003577,0.002841,0.000776,0.001796,0.138917,0.00494,0.002201,0.008927,0.002567,0.002611,0.002499,0.031272,0.004012,0.048254
ID,0.005969,0.000674,0.001564,0.005442,0.004078,0.006684,0.000349,0.00082,0.000309,0.00053,0.000753,0.000366,0.002714,0.965503,0.00144,0.001327,0.002036,0.000987,0.000757,0.000444,0.001003,0.000621,0.000732,0.00174,0.001939,0.001318,0.095116,0.000662,0.008574,0.005865,0.000474,0.000368,0.005792,0.01524,0.000384,0.000761,0.002171,0.035624,0.000724,0.000231,0.000659,0.010239,0.001091,0.001135,0.07898,0.001263,0.000709,0.068852,0.001354,0.000714,0.081862
