STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.991274,6.3e-05,3.4e-05,0.000154,0.000141,0.000171,1.1e-05,9.6e-05,4.2e-05,6e-05,5.6e-05,0.000185,2.9e-05,0.000621,4.1e-05,4.9e-05,9.2e-05,9.8e-05,7.2e-05,2.3e-05,4.9e-05,0.0,5.5e-05,0.000115,7.1e-05,6.8e-05,0.000613,2.9e-05,0.000135,5.4e-05,9.5e-05,2.2e-05,0.000176,0.000174,2.5e-05,2.4e-05,6.9e-05,0.000671,2.6e-05,2e-05,4.6e-05,0.000108,7e-05,7.7e-05,0.000281,4.3e-05,6.3e-05,0.001326,0.000113,8e-06,0.000337
AL,0.001123,0.965787,0.023997,0.003139,0.000976,0.003057,0.001341,0.002121,0.001924,0.040437,0.085955,0.000148,0.003479,0.002762,0.006063,0.009488,0.003983,0.02371,0.052373,0.000902,0.002502,0.001433,0.002169,0.001247,0.009527,0.155409,0.003729,0.007635,0.00164,0.002866,0.001069,0.001292,0.009038,0.002378,0.001098,0.005061,0.008166,0.00109,0.002642,0.001139,0.012565,0.003032,0.067767,0.007484,0.002989,0.005318,0.001231,0.000772,0.002236,0.005492,0.009249
AR,0.001086,0.010134,0.970697,0.004999,0.001479,0.005009,0.001048,0.001687,0.001839,0.003762,0.004124,9.2e-05,0.005661,0.003607,0.007262,0.005847,0.015948,0.007792,0.033203,0.000839,0.001758,0.000932,0.002153,0.001764,0.053251,0.040426,0.005387,0.002375,0.003358,0.005958,0.000677,0.00105,0.015914,0.003409,0.000893,0.003128,0.069004,0.001482,0.00238,0.000759,0.002614,0.005264,0.027878,0.015917,0.004053,0.003379,0.000821,0.000939,0.002608,0.004141,0.015776
AZ,0.003445,0.001753,0.005142,0.984108,0.023586,0.012931,0.00091,0.00106,0.001033,0.001435,0.001742,0.001183,0.004563,0.012846,0.003849,0.003157,0.00469,0.001912,0.003034,0.000802,0.001323,0.00086,0.001484,0.002169,0.00512,0.003121,0.011784,0.0012,0.004419,0.006981,0.000762,0.000881,0.060634,0.064333,0.00082,0.00183,0.008513,0.00712,0.001722,0.000939,0.001329,0.005757,0.003033,0.005229,0.032708,0.001743,0.000978,0.004946,0.002446,0.00155,0.026181
CA,0.007902,0.001913,0.005077,0.063984,0.994989,0.012522,0.001677,0.004242,0.001429,0.002076,0.002395,0.011127,0.004469,0.028858,0.003877,0.003272,0.004376,0.002246,0.002966,0.001667,0.001884,0.001648,0.001614,0.002353,0.00489,0.002967,0.018612,0.002018,0.004014,0.009063,0.001555,0.001667,0.031388,0.184286,0.001553,0.002263,0.007163,0.044645,0.002111,0.001699,0.0018,0.006218,0.003829,0.004592,0.035201,0.002451,0.001231,0.014044,0.002065,0.001756,0.038946
CO,0.003782,0.00155,0.005249,0.011097,0.00409,0.977492,0.000988,0.002169,0.001104,0.001828,0.001701,0.00098,0.008844,0.016894,0.004598,0.003663,0.022292,0.002713,0.002744,0.000919,0.001565,0.001204,0.00173,0.004295,0.008709,0.002366,0.026584,0.001304,0.010941,0.038373,0.001153,0.000919,0.066776,0.014564,0.000843,0.002167,0.009561,0.00582,0.001857,0.000799,0.001299,0.021841,0.002901,0.006026,0.032462,0.001945,0.001546,0.004366,0.003163,0.001884,0.20487
CT,0.000225,0.000607,0.000877,0.000589,0.000278,0.000631,0.965354,0.004435,0.007555,0.001317,0.001087,9.2e-05,0.000853,0.000621,0.001136,0.001675,0.000586,0.001166,0.000475,0.088341,0.004218,0.022218,0.000722,0.000399,0.000903,0.000608,0.001177,0.001952,0.000579,0.000987,0.034734,0.015482,0.001399,0.000799,0.039309,0.001871,0.000663,0.000298,0.006211,0.181758,0.002019,0.000893,0.001232,0.000437,0.000957,0.003691,0.050117,0.000266,0.00068,0.002503,0.003468
DC,0.000112,0.000221,0.00016,0.000205,0.000122,0.00018,0.001159,0.861943,0.011177,0.0005,0.000598,5.5e-05,0.000184,0.000261,0.00029,0.00034,0.000128,0.000331,0.000203,0.000845,0.097785,0.000745,0.000253,0.000161,0.00023,0.000319,0.000166,0.001593,0.000251,0.000172,0.000645,0.002044,0.000215,0.000213,0.001106,0.000407,0.000181,0.000116,0.002756,0.001279,0.001151,7.7e-05,0.000478,0.000146,0.000251,0.03328,0.000978,0.000178,0.000205,0.00546,0.000482
DE,0.000337,0.000355,0.000847,0.000342,0.000133,0.000335,0.00432,0.02738,0.91926,0.000913,0.00094,0.0,0.000387,0.000243,0.000487,0.000711,0.000293,0.000706,0.000312,0.002023,0.096732,0.001935,0.000259,0.000184,0.000501,0.000428,0.000613,0.003297,0.000154,0.000428,0.001978,0.027747,0.000675,0.000393,0.003997,0.001114,0.000327,7.9e-05,0.045125,0.002678,0.002178,0.000446,0.000937,0.000221,0.000436,0.01195,0.001767,0.000137,0.000248,0.005579,0.001686
FL,0.003782,0.119705,0.017161,0.004404,0.002037,0.008008,0.008657,0.009737,0.00829,0.984052,0.099659,0.000776,0.006192,0.003283,0.012402,0.016784,0.006011,0.03056,0.033328,0.007854,0.010132,0.008199,0.007346,0.003849,0.011837,0.048586,0.005751,0.019486,0.003608,0.004882,0.007734,0.007981,0.007668,0.005375,0.007717,0.013932,0.008364,0.00213,0.009396,0.010612,0.029264,0.005279,0.037774,0.008195,0.004454,0.012872,0.007637,0.002114,0.005952,0.014718,0.012741
