STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.996377,1.5e-05,8e-06,5.3e-05,5.1e-05,5.2e-05,3.4e-05,4.5e-05,1.7e-05,2e-05,2.3e-05,0.000126,1.5e-05,0.000286,2.9e-05,2.4e-05,4.7e-05,5.3e-05,3.9e-05,6.7e-05,1e-05,1.7e-05,3.4e-05,3.5e-05,9e-06,2e-05,0.000206,1.9e-05,0.0001,2.5e-05,1.2e-05,9e-06,4.1e-05,0.000129,1.3e-05,2.1e-05,4.6e-05,0.000497,1.3e-05,0.0,1.3e-05,1.8e-05,4.8e-05,2.1e-05,7.5e-05,3e-05,0.0,0.000954,6.7e-05,1.7e-05,0.000144
AL,0.000438,0.987068,0.009344,0.002106,0.000875,0.001821,0.00128,0.001039,0.002228,0.013348,0.048805,0.00021,0.003106,0.002056,0.003942,0.004886,0.002597,0.008602,0.011857,0.000988,0.001979,0.001178,0.001862,0.001533,0.004498,0.068491,0.002606,0.004218,0.00146,0.003014,0.001055,0.001268,0.006062,0.001864,0.001017,0.003002,0.004134,0.001034,0.002259,0.001106,0.007363,0.002024,0.030979,0.003313,0.002374,0.003944,0.001289,0.000729,0.002895,0.003696,0.007223
AR,0.000318,0.005247,0.981929,0.003072,0.001216,0.00247,0.001128,0.000768,0.002027,0.001088,0.003365,2.1e-05,0.004766,0.002404,0.005654,0.005367,0.008336,0.006588,0.016989,0.000843,0.001899,0.001261,0.002021,0.001658,0.030653,0.022716,0.002943,0.002129,0.003199,0.005387,0.001207,0.001155,0.010585,0.002591,0.000951,0.002983,0.042249,0.001526,0.002388,0.001195,0.002386,0.004631,0.019332,0.009682,0.002925,0.002734,0.00139,0.000912,0.002498,0.00402,0.013065
AZ,0.001513,0.001217,0.003494,0.992599,0.010715,0.005792,0.000688,0.000452,0.000905,0.000736,0.001341,0.000692,0.003849,0.0089,0.002817,0.002448,0.003295,0.001876,0.001824,0.000598,0.000999,0.000747,0.00096,0.00276,0.003663,0.002372,0.006598,0.000947,0.004619,0.005091,0.000562,0.000776,0.036401,0.031272,0.0006,0.001451,0.005392,0.005502,0.001293,0.000487,0.001058,0.00454,0.002039,0.002796,0.01825,0.001287,0.000678,0.003643,0.001927,0.001645,0.018216
CA,0.003065,0.001635,0.003744,0.032597,0.997158,0.005823,0.001957,0.001355,0.002262,0.001254,0.001819,0.006061,0.003791,0.014261,0.003077,0.002858,0.003686,0.002152,0.002134,0.00133,0.0016,0.00146,0.001397,0.001626,0.003904,0.002594,0.008866,0.001825,0.002679,0.006998,0.001629,0.00181,0.022687,0.07021,0.001746,0.001944,0.005124,0.022353,0.001859,0.002278,0.001338,0.003974,0.002785,0.002857,0.016966,0.001728,0.001458,0.008791,0.001823,0.001695,0.023712
CO,0.000438,0.001009,0.003142,0.004765,0.001721,0.99182,0.00079,0.000768,0.00067,0.000852,0.00098,0.00044,0.004537,0.008624,0.002629,0.001972,0.008485,0.00175,0.001527,0.001152,0.001044,0.000531,0.00086,0.002277,0.003748,0.001629,0.009954,0.000799,0.006358,0.018288,0.001746,0.000703,0.027179,0.006007,0.000458,0.001582,0.004877,0.003976,0.001432,0.000376,0.000829,0.008405,0.001599,0.002381,0.015187,0.001026,0.001085,0.0024,0.002233,0.001229,0.109468
CT,0.000239,0.000707,0.000782,0.000354,0.000359,0.000491,0.984468,0.000948,0.004909,0.000539,0.001052,4.2e-05,0.001342,0.000481,0.001372,0.002076,0.000799,0.00154,0.000604,0.048328,0.002982,0.011631,0.001274,0.000602,0.001189,0.000909,0.000844,0.001368,0.00066,0.00112,0.018022,0.00731,0.00126,0.000462,0.01666,0.002238,0.000715,0.000619,0.004721,0.101157,0.001113,0.001896,0.001332,0.000372,0.000545,0.002862,0.043879,0.000384,0.001469,0.00324,0.002849
DC,0.0,6.2e-05,8.6e-05,7e-05,4.1e-05,7.2e-05,0.000338,0.905876,0.004724,0.000115,0.000184,0.0,0.000166,0.000102,0.000207,0.000185,0.000102,0.000251,7.4e-05,0.000222,0.079017,0.000398,0.000182,7.6e-05,0.000111,9.5e-05,0.0,0.000516,4e-05,4.4e-05,0.000211,0.001036,3.1e-05,3.8e-05,0.000313,0.000164,9.1e-05,8.1e-05,0.002175,0.00031,0.000238,5.5e-05,0.000153,6.6e-05,0.00015,0.024833,0.000373,3.8e-05,7.2e-05,0.004843,5.8e-05
DE,8e-05,0.000366,0.000543,0.000163,0.00014,0.000203,0.002154,0.007768,0.969275,0.000362,0.000643,4.2e-05,0.000476,0.000215,0.000486,0.000817,0.000259,0.000605,0.000278,0.001239,0.040297,0.001261,0.000287,0.000204,0.000401,0.000419,0.000187,0.001588,0.00028,0.000554,0.002215,0.011918,0.000558,0.000182,0.001341,0.001181,0.000262,0.000106,0.019356,0.002101,0.000877,0.000292,0.00089,0.000155,0.000169,0.003696,0.001865,8.3e-05,0.000273,0.001935,0.000777
FL,0.001194,0.041315,0.004694,0.002176,0.001121,0.002848,0.003773,0.003162,0.005344,0.996655,0.029974,0.00044,0.003741,0.001974,0.005947,0.00794,0.002886,0.007774,0.007018,0.004222,0.004466,0.00599,0.005511,0.003626,0.004045,0.011645,0.002268,0.006778,0.002339,0.003033,0.004406,0.002992,0.004275,0.002197,0.003234,0.00589,0.00285,0.001283,0.00428,0.003893,0.010678,0.002571,0.00847,0.002414,0.002086,0.005792,0.005392,0.001219,0.004882,0.005466,0.006734
GA,0.001035,0.078066,0.00945,0.002763,0.001289,0.002367,0.003536,0.002981,0.005076,0.019439,0.988464,0.000252,0.004947,0.003008,0.006983,0.009365,0.003907,0.016884,0.007615,0.002455,0.004955,0.006421,0.00531,0.003699,0.005958,0.01805,0.003393,0.018361,0.002859,0.004764,0.002789,0.002847,0.007683,0.00253,0.002883,0.007612,0.0046,0.001856,0.004918,0.002898,0.064033,0.003136,0.045935,0.003361,0.003313,0.009737,0.002374,0.001517,0.004579,0.008032,0.011309
HI,0.000438,5.1e-05,1.2e-05,0.000115,0.0002,0.000158,1.1e-05,9e-05,1.7e-05,2.6e-05,2.1e-05,0.999077,3.9e-05,0.000225,7.6e-05,2e-05,2.1e-05,9e-06,6.5e-05,3.4e-05,3.2e-05,1.7e-05,4.7e-05,0.000103,2.6e-05,4e-05,0.000244,1.8e-05,4e-05,6.3e-05,7e-05,1.3e-05,6.2e-05,0.000227,2.4e-05,2.4e-05,1.8e-05,0.00038,3e-05,0.0,2e-05,1.8e-05,1.9e-05,2.6e-05,0.000213,3.8e-05,6.8e-05,0.000407,4.6e-05,1.7e-05,5.8e-05
IA,0.000358,0.001639,0.004846,0.002603,0.001213,0.003848,0.001839,0.000948,0.001709,0.000791,0.001697,0.000126,0.981115,0.006189,0.028174,0.006925,0.011312,0.003953,0.001382,0.001391,0.001648,0.00224,0.002396,0.027037,0.016987,0.002685,0.00851,0.00173,0.017235,0.132284,0.001969,0.001191,0.005969,0.00422,0.001204,0.00321,0.004935,0.002906,0.002262,0.001084,0.001519,0.079889,0.003443,0.00141,0.006388,0.001782,0.001729,0.002137,0.022446,0.003348,0.027568
ID,0.001473,0.000519,0.000883,0.002488,0.00137,0.002412,0.000259,0.000316,0.000268,0.000254,0.000477,0.000189,0.002483,0.979734,0.001145,0.001063,0.001475,0.000709,0.000339,0.000343,0.000283,0.000581,0.000416,0.001083,0.001388,0.001301,0.03794,0.000446,0.006018,0.004644,0.000246,0.000428,0.004254,0.007045,0.000297,0.000633,0.001565,0.020629,0.000508,0.000465,0.000421,0.004357,0.000698,0.00061,0.032742,0.000365,0.000916,0.034784,0.000893,0.000714,0.043223
IL,0.000876,0.004538,0.01401,0.005399,0.002348,0.006538,0.004185,0.005465,0.003552,0.002294,0.005283,0.000482,0.074838,0.007826,0.987608,0.0774,0.014373,0.022474,0.003796,0.003638,0.004768,0.003617,0.012192,0.011995,0.072654,0.006627,0.009673,0.003769,0.011797,0.017552,0.005015,0.00424,0.012185,0.00575,0.003346,0.011707,0.00931,0.00392,0.009115,0.004579,0.0042,0.01371,0.010345,0.003636,0.008192,0.005915,0.005493,0.002657,0.072531,0.011513,0.034129
IN,0.000279,0.00428,0.009403,0.003285,0.00157,0.003394,0.004676,0.003071,0.00387,0.001791,0.004641,0.000105,0.013562,0.004736,0.059304,0.983534,0.007694,0.083336,0.003803,0.004051,0.004235,0.003899,0.025677,0.005943,0.01394,0.005974,0.005923,0.003812,0.007618,0.010573,0.004547,0.003416,0.00916,0.003962,0.003371,0.033359,0.006098,0.00285,0.007752,0.00376,0.004786,0.008277,0.010776,0.002495,0.00501,0.005813,0.005426,0.001951,0.014374,0.012352,0.022619
KS,0.000199,0.001477,0.007515,0.00269,0.00108,0.008857,0.001026,0.001039,0.000653,0.000759,0.001567,8.4e-05,0.01239,0.004061,0.005088,0.003738,0.981168,0.00283,0.001704,0.001999,0.000993,0.001858,0.001212,0.004877,0.092953,0.002772,0.004555,0.001042,0.005299,0.02893,0.001406,0.001085,0.00821,0.002682,0.000584,0.002002,0.029039,0.002084,0.001465,0.000774,0.00114,0.01072,0.002641,0.002804,0.00434,0.001257,0.001729,0.00132,0.003338,0.003372,0.020173
KY,0.000876,0.006845,0.008152,0.001634,0.000764,0.002192,0.001878,0.001807,0.002496,0.002226,0.006933,0.000105,0.006402,0.002598,0.013862,0.060413,0.004272,0.979038,0.003151,0.002177,0.003062,0.002074,0.006165,0.002972,0.009652,0.007687,0.003712,0.004769,0.003379,0.005544,0.002461,0.001996,0.00474,0.002341,0.001624,0.042461,0.003523,0.001648,0.004563,0.002986,0.006734,0.003993,0.045631,0.001938,0.002756,0.007017,0.004035,0.001089,0.005874,0.038716,0.012029
LA,0.000239,0.009003,0.02004,0.002288,0.000866,0.00157,0.001145,0.001084,0.001106,0.002636,0.003994,0.000168,0.001892,0.001228,0.001976,0.002654,0.002181,0.003172,0.989235,0.000645,0.001465,0.000564,0.000842,0.000814,0.003225,0.058721,0.001537,0.001922,0.00136,0.001869,0.000738,0.000803,0.007167,0.0015,0.000574,0.001445,0.005288,0.000938,0.001234,0.000575,0.002679,0.001477,0.00427,0.009996,0.001409,0.002315,0.000543,0.000585,0.00104,0.002401,0.005468
MA,0.000717,0.000647,0.000914,0.000418,0.000308,0.0008,0.07315,0.002349,0.006165,0.000721,0.001029,0.000189,0.001536,0.000696,0.001961,0.00221,0.001734,0.002014,0.000529,0.987018,0.002683,0.046772,0.001469,0.001034,0.00136,0.000803,0.000656,0.001536,0.00082,0.001422,0.234453,0.004845,0.000836,0.000606,0.006267,0.002308,0.000959,0.001364,0.004343,0.298781,0.001175,0.001404,0.001309,0.000407,0.000808,0.00286,0.061411,0.000782,0.002129,0.002783,0.002475
MD,0.0,0.001605,0.002349,0.001036,0.000576,0.001371,0.005944,0.604489,0.206648,0.001533,0.002454,0.000105,0.00205,0.000982,0.002383,0.003463,0.001326,0.003476,0.001127,0.003258,0.983095,0.004214,0.001169,0.00089,0.002425,0.00259,0.001631,0.004177,0.0011,0.002026,0.004019,0.009279,0.002716,0.001114,0.003598,0.003649,0.001361,0.000634,0.036591,0.004579,0.004198,0.001823,0.003697,0.00101,0.001271,0.056307,0.00373,0.000455,0.001509,0.074534,0.004662
ME,8e-05,0.000158,0.00027,0.000104,7e-05,0.0001,0.003536,0.000587,0.000704,0.000206,0.000799,4.2e-05,0.000557,0.000348,0.000349,0.000471,0.000387,0.000543,5.8e-05,0.009912,0.000578,0.985134,0.000506,0.000369,0.000343,0.000237,0.000356,0.00067,0.00046,0.000428,0.061215,0.000719,0.000289,0.000114,0.00149,0.00076,0.000265,0.001111,0.000874,0.004535,0.000464,0.000182,0.000278,0.00011,0.000188,0.000758,0.005426,0.000378,0.000469,0.000781,0.000863
MI,0.000438,0.001705,0.003744,0.001115,0.000607,0.00167,0.003756,0.003613,0.001592,0.001019,0.002548,0.00065,0.004294,0.002312,0.009771,0.030812,0.002274,0.005408,0.001207,0.003174,0.001427,0.004098,0.993167,0.003968,0.003885,0.002677,0.002568,0.001779,0.002899,0.003682,0.004383,0.00204,0.003222,0.001167,0.003167,0.022269,0.002095,0.001288,0.003696,0.003075,0.001722,0.0033,0.003576,0.001129,0.001822,0.001928,0.005629,0.001252,0.011139,0.004427,0.006647
MN,0.000677,0.000841,0.002489,0.001261,0.000511,0.002092,0.000818,0.000497,0.000804,0.000678,0.001328,0.000189,0.0351,0.003458,0.005083,0.003954,0.004115,0.002017,0.000749,0.001498,0.000845,0.001726,0.002748,0.99042,0.00406,0.001344,0.009279,0.000725,0.184688,0.009849,0.0015,0.000752,0.002747,0.001894,0.001527,0.00176,0.002232,0.001765,0.00121,0.000708,0.000727,0.085814,0.001584,0.000875,0.002442,0.001018,0.001221,0.001503,0.052701,0.00196,0.012604
MO,0.000478,0.004106,0.063947,0.004635,0.001978,0.005748,0.002544,0.001174,0.002228,0.001409,0.00371,0.000168,0.033348,0.006312,0.049764,0.01284,0.174222,0.011814,0.004355,0.002224,0.002943,0.002174,0.003702,0.007135,0.982881,0.00894,0.007367,0.00252,0.007818,0.024512,0.00266,0.00189,0.013641,0.004424,0.001555,0.005865,0.024661,0.00393,0.003714,0.001482,0.003361,0.012598,0.010127,0.004164,0.006319,0.003488,0.002713,0.002125,0.008329,0.006147,0.029353
MS,0.000159,0.041457,0.022283,0.002123,0.000782,0.001464,0.00123,0.000542,0.001189,0.003165,0.006289,0.000189,0.002905,0.004573,0.003049,0.003467,0.003005,0.005449,0.053246,0.000809,0.00178,0.001377,0.00145,0.00101,0.005578,0.980191,0.002193,0.002657,0.00172,0.002744,0.00109,0.001065,0.006351,0.001689,0.000827,0.002203,0.004482,0.001014,0.001803,0.000841,0.004255,0.003063,0.047115,0.003902,0.001797,0.002385,0.001119,0.000883,0.0023,0.003107,0.006705
MT,0.000637,0.000421,0.000672,0.000679,0.000372,0.001642,0.000231,9e-05,0.000218,0.00011,0.000284,2.1e-05,0.001652,0.017759,0.000828,0.000709,0.000825,0.000493,0.000291,0.000198,0.000283,0.000249,0.000275,0.001522,0.000781,0.00049,0.983898,0.000229,0.027752,0.002379,0.000234,0.000265,0.00159,0.001606,0.000185,0.000422,0.00067,0.003007,0.00032,0.000243,0.000256,0.008222,0.000416,0.000338,0.00528,0.000253,0.000543,0.004779,0.000922,0.000291,0.03295
NC,0.000398,0.007049,0.004619,0.001718,0.001201,0.001783,0.00414,0.008807,0.014005,0.004844,0.016901,0.000147,0.00417,0.00222,0.003691,0.005176,0.002776,0.009141,0.003218,0.004011,0.008807,0.007118,0.002576,0.001346,0.003804,0.006018,0.001875,0.98918,0.00156,0.002769,0.006375,0.00514,0.004275,0.002061,0.003379,0.005409,0.002883,0.001689,0.006443,0.00595,0.13497,0.002498,0.018933,0.001812,0.002154,0.046692,0.010546,0.001134,0.003035,0.015708,0.006935
ND,0.000358,0.000179,0.000645,0.000407,0.000162,0.000921,0.000321,4.5e-05,0.000218,9.6e-05,0.000214,2.1e-05,0.002483,0.003038,0.000971,0.000906,0.00085,0.000433,0.00022,0.000168,0.000103,0.000299,0.000332,0.0264,0.000857,0.000281,0.025662,0.000175,0.982445,0.003033,0.000457,0.000157,0.000805,0.000712,0.000175,0.000483,0.000691,0.000776,0.000366,0.000177,0.000246,0.022971,0.000349,0.000283,0.001065,0.00021,0.00061,0.000933,0.001922,0.000274,0.009381
NE,0.000279,0.001041,0.002865,0.002361,0.001463,0.009578,0.000835,0.000361,0.001055,0.000482,0.001209,6.3e-05,0.078165,0.00802,0.004729,0.003457,0.016468,0.002463,0.000868,0.000776,0.000803,0.000913,0.001199,0.005892,0.007988,0.001526,0.007704,0.000913,0.016655,0.97978,0.001301,0.000714,0.006093,0.005363,0.000738,0.002054,0.004314,0.003565,0.001726,0.003075,0.001095,0.06957,0.001858,0.001225,0.007897,0.001116,0.00156,0.002627,0.003399,0.001778,0.062388
NH,4e-05,0.000258,0.000195,0.000124,0.000155,0.000416,0.009221,0.000226,0.002211,0.000174,0.000347,0.0,0.000832,0.000184,0.000777,0.000725,0.000476,0.000938,0.0001,0.084264,0.000964,0.079358,0.000632,0.000312,0.000468,0.000237,0.00045,0.001106,0.00066,0.000541,0.970729,0.001475,0.00032,0.000159,0.001578,0.001017,0.000277,0.000913,0.001564,0.015816,0.000491,0.00051,0.000776,0.000196,0.000207,0.001389,0.162665,0.000159,0.000759,0.001354,0.000863
NJ,0.000358,0.001296,0.002153,0.000955,0.000949,0.000986,0.015967,0.008717,0.062874,0.001309,0.001892,0.000273,0.002534,0.001708,0.003132,0.003695,0.00159,0.003178,0.001046,0.007067,0.010385,0.005741,0.002078,0.000944,0.002236,0.001661,0.001818,0.003189,0.00094,0.002159,0.006937,0.987656,0.002654,0.00128,0.041945,0.003981,0.001361,0.001263,0.051744,0.007963,0.002965,0.001149,0.003117,0.000959,0.001415,0.007404,0.01058,0.0007,0.00204,0.005989,0.00495
NM,0.000279,0.001401,0.004334,0.014052,0.003505,0.010355,0.000654,0.000316,0.000888,0.000627,0.001393,0.000252,0.003226,0.005054,0.002359,0.00244,0.004123,0.001845,0.002663,0.00045,0.000922,0.00063,0.000804,0.001769,0.003926,0.002712,0.003468,0.000791,0.002679,0.005387,0.000422,0.000675,0.974184,0.008477,0.000433,0.001424,0.007605,0.002814,0.001197,0.000354,0.000917,0.003938,0.002214,0.009791,0.007002,0.00112,0.000509,0.001653,0.001373,0.00147,0.018043
NV,0.000677,0.000556,0.001028,0.013466,0.008824,0.003233,0.000305,0.000316,0.000302,0.000313,0.000496,0.00044,0.002244,0.013401,0.001258,0.001075,0.001369,0.000765,0.000429,0.000306,0.000379,0.000265,0.000419,0.000904,0.001451,0.000696,0.00643,0.000388,0.001899,0.004506,0.000234,0.000353,0.010192,0.985485,0.000273,0.000651,0.001544,0.005989,0.000533,0.00031,0.000338,0.002461,0.000705,0.000824,0.023241,0.000465,0.000237,0.002996,0.000729,0.000673,0.020432
NY,0.000279,0.001773,0.002548,0.001061,0.000895,0.001261,0.063991,0.006684,0.010722,0.001572,0.002759,0.000147,0.003303,0.002169,0.003896,0.005306,0.001811,0.003815,0.001301,0.013993,0.006086,0.021071,0.003672,0.003517,0.00267,0.002234,0.001912,0.002987,0.00164,0.002952,0.015831,0.069514,0.002334,0.001227,0.99277,0.005946,0.001912,0.002246,0.028585,0.013604,0.002732,0.002206,0.003188,0.000963,0.002148,0.005959,0.07294,0.001414,0.003338,0.009237,0.005899
OH,0.000438,0.00461,0.007335,0.002757,0.001483,0.003264,0.008601,0.003794,0.011945,0.002001,0.006112,6.3e-05,0.00986,0.00402,0.013067,0.04884,0.005335,0.081626,0.002931,0.005616,0.006449,0.008379,0.031136,0.004016,0.009203,0.005816,0.005249,0.004917,0.006218,0.009364,0.008238,0.005815,0.008034,0.003151,0.005801,0.990455,0.00506,0.002992,0.036845,0.006769,0.005147,0.005706,0.009977,0.002386,0.004403,0.007905,0.011326,0.002483,0.008176,0.153412,0.018705
OK,0.000398,0.002727,0.058108,0.006107,0.002234,0.005284,0.001021,0.000587,0.001139,0.000883,0.002309,0.000126,0.007914,0.003959,0.005233,0.004459,0.040542,0.003416,0.005507,0.000809,0.001298,0.001278,0.001599,0.003235,0.019793,0.005152,0.004199,0.00152,0.005259,0.010453,0.001195,0.001019,0.021469,0.004477,0.000731,0.002561,0.98369,0.002459,0.002034,0.000796,0.001879,0.007365,0.004376,0.01495,0.004384,0.002072,0.00139,0.001328,0.003029,0.003181,0.021439
OR,0.005056,0.000475,0.001333,0.002479,0.004112,0.001955,0.000728,0.000361,0.000285,0.000264,0.000512,0.000252,0.00183,0.055631,0.001026,0.001061,0.001275,0.001101,0.000523,0.001152,0.00045,0.003584,0.000508,0.000825,0.001455,0.000613,0.008904,0.000489,0.002439,0.003379,0.002496,0.000505,0.003459,0.006606,0.000497,0.000838,0.001069,0.986592,0.000533,0.000885,0.000536,0.003592,0.001164,0.000632,0.00714,0.000758,0.000746,0.07727,0.00115,0.000955,0.017899
PA,0.000358,0.003007,0.005545,0.002207,0.001264,0.002735,0.013508,0.024931,0.156154,0.002055,0.004091,6.3e-05,0.005682,0.00269,0.006877,0.009528,0.003299,0.008975,0.002479,0.008249,0.061646,0.011647,0.004653,0.002342,0.00534,0.004223,0.00328,0.005484,0.003539,0.006067,0.01221,0.07048,0.005783,0.002682,0.025492,0.029855,0.003833,0.001881,0.98871,0.010795,0.005967,0.00361,0.006663,0.001789,0.003413,0.015044,0.017362,0.001429,0.004297,0.084601,0.012604
