STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.992038,5.2e-05,5.5e-05,0.000138,0.000108,0.000131,1.1e-05,4.8e-05,4.3e-05,5.1e-05,5.8e-05,0.00013,3.4e-05,0.0005,5.1e-05,3e-05,6e-05,8e-05,4.4e-05,1.7e-05,2.2e-05,1.5e-05,4.1e-05,0.000115,6.7e-05,3.8e-05,0.000548,3.7e-05,0.000113,0.000114,1.1e-05,1.7e-05,0.000116,0.000142,1.9e-05,2.6e-05,6e-05,0.000798,3.1e-05,4.1e-05,2.6e-05,9.6e-05,5.4e-05,6.7e-05,0.000279,4.4e-05,3.3e-05,0.001761,4.3e-05,2.4e-05,0.000371
AL,0.001351,0.966907,0.021174,0.003324,0.000997,0.003039,0.001226,0.00312,0.001865,0.038331,0.081715,0.000317,0.003184,0.002228,0.00563,0.008454,0.003956,0.020923,0.051407,0.00095,0.002336,0.001366,0.00207,0.001231,0.008886,0.148691,0.003205,0.007208,0.001792,0.003183,0.001031,0.001267,0.008883,0.002601,0.001048,0.004477,0.007674,0.001131,0.002533,0.000827,0.011794,0.003328,0.066385,0.006552,0.002989,0.005075,0.001171,0.000805,0.002038,0.004754,0.010003
AR,0.000694,0.009776,0.97106,0.004837,0.001407,0.004401,0.000971,0.002064,0.00133,0.003074,0.004107,0.000149,0.005312,0.002856,0.007209,0.005806,0.016484,0.007851,0.031145,0.000627,0.001789,0.00069,0.002076,0.001586,0.052804,0.039827,0.003603,0.002121,0.003093,0.005824,0.00068,0.001098,0.015289,0.003582,0.000833,0.003242,0.068935,0.001352,0.002259,0.0006,0.002505,0.004936,0.02709,0.015591,0.003897,0.003318,0.000618,0.000818,0.002359,0.003783,0.015104
AZ,0.00409,0.001721,0.00507,0.983845,0.021311,0.012553,0.000799,0.001536,0.000867,0.001256,0.001675,0.00095,0.004431,0.01174,0.003742,0.003012,0.005059,0.001897,0.002701,0.000756,0.00117,0.000885,0.001423,0.002272,0.004917,0.002839,0.010195,0.001073,0.004414,0.006771,0.000735,0.000786,0.061474,0.064609,0.00072,0.001765,0.008409,0.007097,0.001461,0.000889,0.001167,0.005692,0.002961,0.004984,0.03261,0.001591,0.000748,0.004725,0.002164,0.00141,0.02528
CA,0.007779,0.001855,0.004903,0.062097,0.99543,0.011227,0.001654,0.003408,0.001344,0.001794,0.002213,0.011215,0.004568,0.026418,0.003608,0.003166,0.004386,0.002197,0.002717,0.001577,0.001883,0.001606,0.00147,0.002146,0.004583,0.002824,0.017036,0.001784,0.004244,0.009051,0.001185,0.001448,0.031293,0.172061,0.001405,0.002096,0.007114,0.041586,0.001958,0.001385,0.00182,0.006463,0.003527,0.004367,0.034994,0.002161,0.001139,0.013162,0.001777,0.00164,0.037809
CO,0.003835,0.001369,0.004318,0.010229,0.003468,0.980673,0.000844,0.001872,0.001055,0.001525,0.0015,0.000633,0.008018,0.016324,0.003997,0.003181,0.021475,0.002494,0.002512,0.000743,0.001185,0.001156,0.001489,0.003724,0.007519,0.002047,0.021917,0.001101,0.009676,0.035554,0.000944,0.000809,0.06187,0.012418,0.000722,0.002036,0.008692,0.005759,0.001576,0.000765,0.001011,0.021464,0.002551,0.005147,0.030338,0.001543,0.000911,0.004265,0.002539,0.001656,0.198653
CT,0.000365,0.000583,0.000722,0.000631,0.00026,0.000696,0.968284,0.004559,0.006838,0.00111,0.001111,0.000112,0.000828,0.000582,0.001084,0.001449,0.000562,0.001092,0.000488,0.081759,0.003881,0.020755,0.000752,0.000336,0.000737,0.000673,0.000996,0.001761,0.000528,0.001162,0.030449,0.013296,0.001393,0.000787,0.035278,0.001777,0.000592,0.000343,0.005782,0.164806,0.001962,0.000965,0.001125,0.000405,0.000967,0.003496,0.048837,0.000253,0.000738,0.002453,0.003615
DC,3.7e-05,0.000163,0.000133,0.000152,9.4e-05,0.000229,0.000938,0.861922,0.010683,0.000405,0.000438,0.000112,0.00019,0.000273,0.000249,0.000335,0.000106,0.000235,0.000192,0.000708,0.096478,0.00048,0.000213,0.000117,0.000207,0.000287,0.0001,0.001409,3.8e-05,0.000171,0.000538,0.001725,0.000155,0.000232,0.000917,0.000374,0.000116,4.7e-05,0.002428,0.000889,0.00109,0.000193,0.000504,0.000125,0.000202,0.032672,0.000944,0.000102,0.000129,0.004818,0.000322
DE,0.000183,0.000352,0.000608,0.000265,0.000129,0.000314,0.003524,0.023901,0.920301,0.000748,0.00086,0.0,0.00041,0.000273,0.000515,0.000742,0.000298,0.000591,0.000346,0.001764,0.092638,0.001756,0.000323,0.00019,0.000442,0.000463,0.000398,0.00283,0.000302,0.000474,0.001613,0.024818,0.000774,0.000258,0.003412,0.001064,0.000339,0.000113,0.039151,0.002399,0.001855,0.000322,0.000812,0.00019,0.000285,0.010115,0.001562,0.000118,0.000268,0.004706,0.001238
FL,0.003177,0.115268,0.01431,0.004101,0.001745,0.006724,0.007803,0.009263,0.009267,0.98512,0.092553,0.00082,0.00543,0.003301,0.011354,0.014651,0.005472,0.02601,0.030843,0.007528,0.00926,0.008929,0.007215,0.003388,0.010495,0.04512,0.004981,0.017354,0.002867,0.004775,0.007824,0.007214,0.00806,0.004854,0.007118,0.011862,0.007117,0.001863,0.008467,0.010256,0.025817,0.005081,0.034667,0.006738,0.00452,0.012022,0.006833,0.001887,0.005244,0.01271,0.012628
GA,0.002922,0.119443,0.010757,0.004104,0.001644,0.004378,0.005111,0.009887,0.007055,0.051831,0.978801,0.00054,0.00521,0.004392,0.008387,0.011584,0.004935,0.025351,0.012714,0.00345,0.007962,0.005282,0.006015,0.003214,0.008074,0.026277,0.006193,0.034196,0.003357,0.005533,0.004027,0.004391,0.009289,0.004505,0.004002,0.009745,0.005575,0.002272,0.006722,0.003867,0.108542,0.005065,0.075402,0.00454,0.005617,0.014068,0.003319,0.001763,0.004273,0.012678,0.017951
HI,0.000913,2.5e-05,2e-05,0.000163,0.000208,0.00014,2.2e-05,4.8e-05,8.7e-05,3.6e-05,2.2e-05,0.998007,1.9e-05,0.000155,2.7e-05,2.2e-05,4.3e-05,9e-06,3.8e-05,4.1e-05,4.7e-05,0.0,2.7e-05,5.9e-05,1.7e-05,3.4e-05,0.000166,2.9e-05,1.9e-05,3.2e-05,7.7e-05,2.3e-05,4.8e-05,0.000503,1.9e-05,1.6e-05,2.7e-05,0.000291,2.5e-05,4.1e-05,1.2e-05,1.6e-05,2.5e-05,3.7e-05,0.00019,4.4e-05,6.5e-05,0.000298,3.8e-05,8e-06,7.4e-05
IA,0.000657,0.001657,0.005285,0.003551,0.001286,0.008871,0.001127,0.000672,0.000997,0.001236,0.001748,0.000168,0.972556,0.007575,0.040347,0.007713,0.016918,0.004066,0.00142,0.000783,0.001232,0.002356,0.002936,0.039989,0.025309,0.002518,0.0133,0.00145,0.01807,0.169401,0.00124,0.000817,0.007925,0.006558,0.000931,0.003308,0.007108,0.002586,0.002199,0.000827,0.00133,0.121131,0.003784,0.001828,0.009401,0.001761,0.001562,0.001904,0.027335,0.00305,0.045336
ID,0.003871,0.000496,0.001108,0.00375,0.002354,0.004934,0.000266,0.000192,0.000246,0.000312,0.000539,0.000522,0.002683,0.965143,0.001351,0.001313,0.001891,0.000879,0.000456,0.000191,0.000316,0.00015,0.000414,0.001503,0.001776,0.000995,0.078388,0.000559,0.009544,0.006177,0.000132,0.000274,0.005506,0.013516,0.000261,0.000646,0.001792,0.030763,0.000563,0.000124,0.000394,0.008248,0.000848,0.00079,0.063892,0.000475,0.00026,0.053505,0.000938,0.000581,0.070864
IL,0.003177,0.006814,0.017247,0.008351,0.002749,0.011864,0.00353,0.004655,0.003094,0.006173,0.00677,0.000745,0.104889,0.009676,0.981333,0.111768,0.018877,0.035161,0.004675,0.00345,0.004869,0.003902,0.021671,0.015438,0.104888,0.008859,0.016172,0.004525,0.013864,0.022599,0.00327,0.003398,0.017146,0.010759,0.00345,0.014995,0.011553,0.004008,0.008673,0.003081,0.006034,0.02349,0.017782,0.005503,0.011596,0.005881,0.004034,0.00321,0.120626,0.011061,0.049471
IN,0.001388,0.007172,0.010616,0.005276,0.001639,0.006358,0.003635,0.003792,0.003065,0.005631,0.006216,9.3e-05,0.015417,0.006602,0.097219,0.969357,0.008734,0.136161,0.003419,0.002715,0.004594,0.003452,0.050327,0.006805,0.017215,0.005862,0.011241,0.005143,0.008262,0.012474,0.002502,0.003066,0.013266,0.006738,0.00339,0.052744,0.007632,0.002506,0.008696,0.002192,0.006924,0.013184,0.019331,0.003092,0.007758,0.006284,0.003904,0.00183,0.018662,0.015823,0.033699
KS,0.001023,0.001829,0.01344,0.004245,0.001073,0.022689,0.000622,0.000816,0.000651,0.001185,0.001533,0.000149,0.01588,0.004793,0.005602,0.003945,0.974688,0.003447,0.002254,0.000514,0.000923,0.000885,0.001181,0.004095,0.144926,0.003123,0.006608,0.00102,0.007224,0.048862,0.00056,0.000625,0.012241,0.004163,0.000547,0.002019,0.046592,0.00199,0.001385,0.000186,0.001081,0.01648,0.003248,0.004266,0.006228,0.001262,0.000944,0.001378,0.0029,0.002126,0.029713
KY,0.00179,0.013537,0.009478,0.002514,0.000862,0.003646,0.001626,0.001968,0.002024,0.008555,0.011096,0.000168,0.006509,0.003783,0.021792,0.091544,0.005808,0.961057,0.003617,0.001281,0.003168,0.001726,0.010097,0.002768,0.015727,0.008656,0.005529,0.00697,0.002924,0.006095,0.001273,0.001719,0.006619,0.003176,0.001848,0.067116,0.00417,0.001718,0.004829,0.000972,0.012062,0.006335,0.078027,0.002447,0.004217,0.009252,0.001757,0.00121,0.006116,0.05744,0.018174
LA,0.001169,0.02487,0.036631,0.003501,0.00099,0.00316,0.000782,0.001776,0.000983,0.007764,0.005855,0.000335,0.001835,0.001937,0.002135,0.002199,0.0027,0.003169,0.977726,0.00049,0.001479,0.000705,0.000786,0.000675,0.004032,0.111706,0.002192,0.002316,0.001566,0.002463,0.000516,0.000763,0.010421,0.002291,0.00063,0.001481,0.008588,0.000972,0.001379,0.000455,0.003383,0.002154,0.006652,0.025225,0.002515,0.002566,0.000716,0.000689,0.000827,0.002078,0.00832
