STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.993251,4.5e-05,2.8e-05,0.0002,6.4e-05,0.000153,3.5e-05,0.000134,3.6e-05,5.9e-05,5.7e-05,0.001048,6.2e-05,0.000449,4e-05,4.1e-05,6.5e-05,7.3e-05,4.9e-05,7.7e-05,2.5e-05,3.2e-05,4.5e-05,7.3e-05,4.6e-05,3.7e-05,0.000272,3.2e-05,0.00013,6.4e-05,5e-05,1.9e-05,9.7e-05,0.000161,3.6e-05,3.7e-05,4.3e-05,0.000616,4.1e-05,0.0,2.4e-05,5.8e-05,4.9e-05,5.6e-05,0.00012,2.4e-05,0.0,0.001147,5.4e-05,0.0,0.000202
AL,0.001817,0.985194,0.010043,0.002438,0.000988,0.002482,0.001261,0.001923,0.00178,0.019482,0.056414,0.000758,0.002699,0.001909,0.003571,0.005227,0.00302,0.010632,0.020325,0.00103,0.002421,0.000956,0.001737,0.001677,0.005139,0.092965,0.002473,0.005054,0.001215,0.002775,0.00116,0.001381,0.006956,0.001948,0.001026,0.003004,0.004141,0.001132,0.002236,0.001327,0.00853,0.002005,0.039544,0.004,0.001932,0.004293,0.001027,0.000848,0.002068,0.003767,0.006247
AR,0.000415,0.005819,0.981664,0.003877,0.001294,0.003026,0.000937,0.001118,0.00129,0.001482,0.003561,0.000535,0.004092,0.002335,0.005888,0.005514,0.009593,0.007025,0.021821,0.000624,0.00168,0.000893,0.00211,0.001953,0.034937,0.029114,0.002347,0.001943,0.001865,0.004326,0.000873,0.001113,0.013245,0.002471,0.000864,0.002962,0.053987,0.001232,0.002155,0.000605,0.00255,0.003056,0.022266,0.012411,0.002341,0.002948,0.000779,0.000795,0.002596,0.002897,0.011116
AZ,0.004101,0.001456,0.003596,0.988903,0.016429,0.00945,0.000837,0.001208,0.000799,0.001327,0.001562,0.003902,0.003926,0.010386,0.003495,0.00273,0.003767,0.001989,0.002561,0.00092,0.00115,0.000654,0.001477,0.004347,0.003929,0.0023,0.006874,0.001134,0.005206,0.005699,0.000773,0.001009,0.055468,0.054546,0.000778,0.001639,0.005902,0.005357,0.001485,0.000955,0.001291,0.004964,0.002478,0.004377,0.021945,0.001544,0.00085,0.005735,0.00273,0.001436,0.016087
CA,0.006282,0.001764,0.003524,0.040377,0.99606,0.008793,0.001779,0.003757,0.001744,0.002141,0.002288,0.0227,0.003244,0.016157,0.003566,0.003103,0.00328,0.002599,0.002584,0.002202,0.002043,0.001275,0.001798,0.00265,0.003592,0.002512,0.009053,0.001676,0.002907,0.005343,0.001609,0.001885,0.028371,0.10267,0.001824,0.002158,0.005233,0.027383,0.002081,0.002049,0.001607,0.003582,0.002967,0.004337,0.021092,0.002362,0.002124,0.011052,0.002473,0.001838,0.023274
CO,0.00218,0.001677,0.003837,0.006937,0.002993,0.985163,0.001084,0.002058,0.00109,0.002285,0.001738,0.003367,0.005926,0.011217,0.003564,0.002737,0.015044,0.002357,0.002314,0.001081,0.001513,0.00067,0.001552,0.003337,0.00744,0.001949,0.015005,0.00132,0.006377,0.024054,0.00111,0.001144,0.037124,0.007598,0.000922,0.0019,0.006777,0.004729,0.001653,0.001048,0.001288,0.010513,0.002476,0.004858,0.019625,0.001745,0.000956,0.00342,0.002816,0.00142,0.141389
CT,0.000104,0.000419,0.000799,0.000464,0.000308,0.000626,0.981552,0.004697,0.005541,0.001074,0.000827,0.00029,0.000778,0.000415,0.001008,0.001434,0.000487,0.000991,0.000412,0.06346,0.00347,0.010441,0.000739,0.000588,0.000703,0.000477,0.000524,0.001117,0.000607,0.000662,0.020942,0.011799,0.00102,0.000419,0.030816,0.001537,0.000479,0.00027,0.004878,0.134145,0.00117,0.000565,0.000996,0.000391,0.000557,0.002574,0.03856,0.000274,0.000778,0.001764,0.002116
DC,0.000519,0.000388,0.000305,0.000181,0.000152,0.000415,0.000778,0.897303,0.005741,0.000409,0.000444,0.000201,0.000237,0.000337,0.000326,0.000312,0.000241,0.000328,0.000201,0.000694,0.092649,0.000558,0.00036,0.000296,0.000275,0.000196,0.000335,0.000974,0.000412,0.00027,0.000462,0.001383,0.000231,0.000266,0.001001,0.000389,0.00022,7e-05,0.001592,0.000955,0.000645,0.000389,0.00046,0.000236,0.000381,0.029033,0.000885,0.000218,0.000244,0.003758,0.000336
DE,0.000311,0.000312,0.000369,0.000197,0.000107,0.000231,0.002245,0.016415,0.963791,0.000646,0.000488,0.000245,0.000374,0.000225,0.000429,0.000621,0.000172,0.000524,0.00028,0.001311,0.061841,0.000988,0.000312,0.000199,0.00025,0.000343,0.000524,0.001166,0.000325,0.000221,0.00131,0.017873,0.000643,0.000193,0.002226,0.000745,0.000206,0.0001,0.026615,0.001537,0.001004,0.000195,0.000556,0.000181,0.000226,0.005384,0.001558,0.000106,0.000292,0.002273,0.000672
FL,0.004413,0.059344,0.006374,0.004428,0.00257,0.008742,0.007901,0.012837,0.010211,0.991855,0.048903,0.002475,0.00714,0.003705,0.011268,0.010667,0.004954,0.012306,0.013677,0.009188,0.010786,0.005037,0.010893,0.010115,0.007542,0.017354,0.004506,0.012741,0.004295,0.005144,0.006586,0.011088,0.007078,0.00561,0.008776,0.010241,0.004474,0.002582,0.008366,0.008895,0.017724,0.005607,0.014172,0.005725,0.00629,0.010709,0.004993,0.002833,0.008904,0.007558,0.010277
