STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.98844,5.8e-05,4.5e-05,0.000327,0.000414,0.000316,0.000523,0.000104,4.1e-05,9.3e-05,8.1e-05,0.002857,7.2e-05,0.001306,8e-05,4.1e-05,9.7e-05,0.000196,0.000139,0.000111,6.6e-05,0.000509,6.5e-05,0.000208,8.5e-05,6.8e-05,0.000752,5.6e-05,0.00034,0.000146,8.8e-05,5e-05,0.000175,0.000575,4.3e-05,0.000124,0.0001,0.001546,6.2e-05,0.0,5.9e-05,0.000193,6e-05,8.4e-05,0.000321,0.000129,0.000379,0.004071,0.000539,5e-05,0.000481
AL,0.001191,0.982158,0.015064,0.003567,0.001546,0.003253,0.002206,0.004254,0.002674,0.023199,0.069864,0.001154,0.006179,0.00479,0.005204,0.005825,0.003762,0.012447,0.030713,0.001948,0.003135,0.002077,0.003378,0.002449,0.007078,0.111087,0.004397,0.008194,0.00238,0.004311,0.002022,0.002775,0.008591,0.00356,0.002349,0.005652,0.00583,0.002043,0.003376,0.001145,0.013656,0.003104,0.047,0.005748,0.004179,0.008033,0.001973,0.001363,0.003256,0.004435,0.008406
AR,0.000805,0.00843,0.977511,0.004322,0.001532,0.004017,0.001114,0.002023,0.003387,0.002139,0.005226,0.000797,0.006858,0.003135,0.006859,0.006667,0.012723,0.008679,0.023954,0.001454,0.002787,0.001513,0.002823,0.002638,0.039171,0.037043,0.003678,0.002771,0.003588,0.005162,0.001778,0.001504,0.013734,0.00356,0.001493,0.003537,0.062401,0.001926,0.003016,0.001004,0.003424,0.004343,0.032102,0.014024,0.003285,0.003745,0.001164,0.001272,0.002613,0.004075,0.012002
AZ,0.005667,0.00223,0.005,0.98409,0.021608,0.015265,0.001515,0.003502,0.001892,0.00245,0.002843,0.012567,0.008469,0.019366,0.005617,0.003703,0.006662,0.002673,0.004104,0.002005,0.002365,0.001981,0.002804,0.00757,0.006193,0.004224,0.011066,0.002178,0.013483,0.009831,0.001602,0.002017,0.067967,0.06066,0.001753,0.002682,0.009081,0.010323,0.002405,0.001921,0.001897,0.009104,0.003603,0.006042,0.030652,0.002652,0.001493,0.008155,0.004172,0.001882,0.023142
CA,0.03423,0.004491,0.007334,0.081765,0.993307,0.023209,0.007318,0.012581,0.007721,0.005577,0.006073,0.067944,0.008028,0.029794,0.009387,0.007512,0.010439,0.00517,0.006248,0.009192,0.0071,0.007578,0.004978,0.008166,0.010335,0.004985,0.019043,0.006063,0.006597,0.012133,0.008489,0.008819,0.040575,0.188177,0.008638,0.005473,0.010067,0.043347,0.006003,0.006661,0.004506,0.008252,0.008264,0.010429,0.050749,0.006983,0.007033,0.030155,0.006439,0.003488,0.032814
CO,0.004573,0.002606,0.005053,0.011701,0.005278,0.983111,0.003266,0.005707,0.003168,0.00399,0.00309,0.00776,0.009894,0.014111,0.006148,0.003957,0.020412,0.003432,0.00381,0.003484,0.003525,0.001774,0.002955,0.006757,0.009145,0.003594,0.028311,0.002613,0.01622,0.035894,0.002765,0.002583,0.059159,0.015421,0.002038,0.003967,0.009281,0.006587,0.003642,0.001903,0.002246,0.02091,0.003545,0.006173,0.024949,0.003962,0.003112,0.005954,0.005227,0.002129,0.218382
CT,0.000547,0.000985,0.001782,0.000881,0.001374,0.00171,0.967316,0.006252,0.00949,0.002433,0.002045,0.000742,0.002301,0.000973,0.002756,0.003437,0.002015,0.00317,0.000978,0.104037,0.006341,0.029433,0.002428,0.001455,0.002033,0.001085,0.00121,0.002141,0.001717,0.001691,0.056456,0.021676,0.001695,0.001425,0.042997,0.004055,0.002941,0.001313,0.008391,0.184034,0.002438,0.00349,0.001883,0.00077,0.001488,0.005116,0.113739,0.000842,0.002623,0.005037,0.004178
DC,0.000547,0.001439,0.000475,0.000651,0.000613,0.001341,0.002706,0.851803,0.019336,0.001782,0.001682,0.00081,0.001156,0.000341,0.001868,0.002475,0.001553,0.001153,0.002802,0.002195,0.170166,0.001018,0.001287,0.000729,0.00229,0.001194,0.000605,0.003204,0.001258,0.001237,0.001749,0.006052,0.000635,0.000959,0.003671,0.002634,0.000543,0.000451,0.00848,0.002168,0.001801,0.00074,0.001554,0.000652,0.000946,0.073116,0.002226,0.0006,0.000786,0.012832,0.000608
DE,9.7e-05,0.000544,0.001394,0.000435,0.000369,0.000436,0.00443,0.024799,0.937467,0.001156,0.000974,0.000412,0.000956,0.000366,0.000648,0.000843,0.000343,0.000855,0.000431,0.002347,0.067477,0.001857,0.000502,0.000304,0.000633,0.000847,0.000229,0.003092,0.000289,0.00042,0.003497,0.028283,0.001044,0.000591,0.004313,0.001846,0.000378,0.000237,0.036526,0.002908,0.001452,0.000257,0.001232,0.00034,0.000368,0.00981,0.003441,0.000228,0.000287,0.004867,0.001291
FL,0.005506,0.070673,0.010259,0.007928,0.005503,0.014573,0.019758,0.023865,0.020077,0.988892,0.065113,0.005988,0.012837,0.005671,0.01652,0.014476,0.010682,0.01686,0.022113,0.020946,0.020011,0.018622,0.014289,0.015123,0.012583,0.02881,0.007781,0.024386,0.014061,0.010515,0.020613,0.022233,0.010419,0.012354,0.021949,0.015935,0.007663,0.004416,0.016359,0.021059,0.030671,0.009796,0.021522,0.008975,0.008684,0.019747,0.017177,0.004874,0.015221,0.011361,0.012938
