STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.980148,6.6e-05,7.3e-05,0.000306,0.000473,0.000308,0.000698,0.000153,2.6e-05,8.6e-05,8.7e-05,0.002481,9.2e-05,0.001266,8e-05,6.9e-05,0.000123,0.000214,0.000145,0.000231,6.2e-05,0.000909,6.6e-05,0.000246,8.4e-05,5e-05,0.000567,6.7e-05,0.000303,0.000119,0.000132,4.9e-05,0.00018,0.000674,6.4e-05,0.000143,8.9e-05,0.001328,8.8e-05,1.7e-05,5.2e-05,0.000122,7.9e-05,9.2e-05,0.000321,0.000162,0.000859,0.003764,0.000252,4.6e-05,0.000648
AL,0.00145,0.979832,0.013814,0.003369,0.001631,0.003163,0.002315,0.003225,0.003282,0.02295,0.068962,0.0011,0.006908,0.005642,0.005129,0.006278,0.004178,0.012421,0.026842,0.002157,0.003238,0.003208,0.003417,0.002882,0.00701,0.104375,0.004015,0.008652,0.0025,0.004346,0.003663,0.003056,0.006263,0.003544,0.00246,0.005612,0.005865,0.00235,0.0038,0.001485,0.01271,0.003138,0.044319,0.005398,0.0041,0.007879,0.006182,0.00159,0.003585,0.005086,0.005424
AR,0.000819,0.008238,0.974947,0.003744,0.001604,0.003707,0.001733,0.002252,0.003781,0.002358,0.005538,0.000912,0.007482,0.003695,0.006968,0.007113,0.012472,0.009106,0.023677,0.001706,0.002991,0.002104,0.003293,0.003456,0.036919,0.034431,0.003494,0.003118,0.003854,0.005046,0.002077,0.001984,0.01044,0.003737,0.001725,0.003727,0.060243,0.00235,0.003511,0.001885,0.003743,0.00614,0.032001,0.013634,0.003107,0.003851,0.00444,0.001527,0.00326,0.004668,0.00864
AZ,0.005767,0.002441,0.004696,0.981802,0.020659,0.014848,0.00175,0.00332,0.002297,0.002622,0.00312,0.011589,0.008429,0.020582,0.005533,0.003779,0.006604,0.002864,0.003745,0.002116,0.002624,0.001896,0.003097,0.008077,0.005776,0.004145,0.011186,0.002269,0.012994,0.009117,0.001897,0.002319,0.058402,0.057066,0.001838,0.002737,0.007597,0.010501,0.002699,0.001402,0.002578,0.008897,0.003539,0.005675,0.029642,0.002756,0.001528,0.008738,0.004569,0.001919,0.018049
CA,0.044872,0.004571,0.007005,0.074581,0.991931,0.021581,0.00861,0.011793,0.00747,0.005978,0.006239,0.065498,0.008452,0.029263,0.009148,0.007434,0.00985,0.005282,0.006109,0.007932,0.00748,0.007402,0.005284,0.008167,0.009599,0.005249,0.017698,0.006068,0.007516,0.01165,0.010148,0.008559,0.033492,0.163481,0.007893,0.005512,0.009164,0.044104,0.005982,0.007141,0.004948,0.007724,0.008454,0.010043,0.047703,0.006893,0.008283,0.030731,0.006769,0.003486,0.025657
CO,0.004916,0.002758,0.005074,0.01175,0.005279,0.980369,0.00313,0.004866,0.003282,0.00398,0.00318,0.00786,0.009262,0.01365,0.005937,0.003857,0.019135,0.00342,0.003507,0.003264,0.003889,0.001519,0.003053,0.006996,0.008654,0.003459,0.026969,0.002709,0.015032,0.032843,0.003295,0.002834,0.053041,0.015409,0.002158,0.003722,0.008824,0.006679,0.003718,0.001885,0.002381,0.01976,0.00351,0.005905,0.0243,0.003913,0.003413,0.006224,0.0053,0.002311,0.205544
CT,0.00208,0.000976,0.001678,0.000813,0.001369,0.001919,0.964483,0.005744,0.011132,0.002337,0.002117,0.000671,0.002669,0.000926,0.002789,0.003705,0.001947,0.003073,0.000875,0.098946,0.006587,0.027764,0.002367,0.001975,0.002138,0.001054,0.001624,0.002292,0.001847,0.001765,0.052146,0.019413,0.00116,0.001383,0.042164,0.004333,0.003322,0.00128,0.008401,0.176391,0.002515,0.004266,0.001839,0.000771,0.001528,0.005268,0.100351,0.001006,0.002722,0.005232,0.006912
DC,0.000599,0.000969,0.000409,0.000646,0.000602,0.00117,0.002251,0.904469,0.015031,0.001484,0.001342,0.000872,0.000938,0.000404,0.001223,0.00117,0.001487,0.001064,0.002839,0.002042,0.164435,0.001,0.001194,0.000705,0.001995,0.000915,0.000644,0.002542,0.001354,0.001215,0.001888,0.004721,0.000619,0.000917,0.002957,0.001531,0.00056,0.000414,0.006504,0.002486,0.001563,0.000899,0.001239,0.000585,0.000805,0.072356,0.001719,0.000584,0.000615,0.010876,0.000648
DE,0.000221,0.000581,0.001303,0.000377,0.000359,0.000463,0.004186,0.022747,0.94426,0.001214,0.00102,0.00063,0.001033,0.000356,0.000729,0.00095,0.000315,0.000981,0.00038,0.002483,0.06456,0.002208,0.00056,0.00042,0.000628,0.000779,0.000398,0.002993,0.000223,0.000685,0.004135,0.027888,0.000768,0.000525,0.00416,0.002073,0.000386,0.000278,0.036527,0.00332,0.001551,0.000335,0.001469,0.000295,0.000555,0.009148,0.004321,0.000293,0.000464,0.004316,0.000696
FL,0.005609,0.068366,0.010438,0.008117,0.005592,0.014243,0.018742,0.021908,0.021372,0.987966,0.061781,0.005996,0.014357,0.006141,0.015986,0.01484,0.011231,0.016991,0.021345,0.01952,0.019424,0.019038,0.01549,0.016506,0.013006,0.027164,0.007662,0.024,0.013328,0.010487,0.020324,0.020574,0.008395,0.012063,0.020382,0.016135,0.007845,0.00471,0.016414,0.018236,0.02999,0.009537,0.020918,0.008677,0.008857,0.020064,0.017378,0.005175,0.014708,0.011627,0.010944
