STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.997834,3.7e-05,1.4e-05,9.8e-05,6.1e-05,9.5e-05,3.3e-05,0.00015,2.1e-05,3.9e-05,2.8e-05,0.000202,3.7e-05,0.000397,2.2e-05,3e-05,6.8e-05,4.9e-05,5.9e-05,9.6e-05,2.2e-05,2.1e-05,4.2e-05,3.7e-05,3.6e-05,1.8e-05,0.00027,1.6e-05,0.000145,4.6e-05,0.0,1.7e-05,4.8e-05,0.00015,1.6e-05,2.4e-05,5.4e-05,0.00057,2e-05,0.0,2.1e-05,2.2e-05,4.2e-05,3.5e-05,0.000121,3.3e-05,4.5e-05,0.001104,6.2e-05,1.1e-05,0.000103
AL,0.000245,0.98844,0.010847,0.002502,0.00079,0.001634,0.001239,0.000702,0.001168,0.014134,0.049985,0.000239,0.004104,0.002368,0.004195,0.006183,0.003364,0.008567,0.013891,0.000853,0.001725,0.001294,0.00195,0.001755,0.006474,0.071405,0.00292,0.004189,0.001741,0.003405,0.00096,0.000892,0.008993,0.001542,0.000847,0.003204,0.005659,0.001073,0.001998,0.000769,0.006412,0.002766,0.037312,0.003809,0.002452,0.003816,0.000268,0.000793,0.003036,0.003287,0.010328
AR,0.000163,0.00493,0.982447,0.003789,0.00115,0.002779,0.000931,0.000201,0.001294,0.001156,0.003029,0.0,0.005177,0.003418,0.005873,0.005442,0.009224,0.006648,0.016263,0.000553,0.001374,0.001169,0.001649,0.001627,0.033099,0.024182,0.003324,0.001874,0.003144,0.005974,0.000859,0.000896,0.014779,0.002548,0.000662,0.002898,0.043824,0.001588,0.002235,0.00053,0.002329,0.004758,0.021431,0.009753,0.00354,0.002763,0.000894,0.000684,0.002303,0.003499,0.016939
AZ,0.003229,0.001495,0.004663,0.991448,0.010858,0.008414,0.000721,0.000852,0.000647,0.000908,0.001389,0.001857,0.005763,0.011922,0.003424,0.002785,0.004867,0.001934,0.002137,0.000573,0.000959,0.000731,0.001224,0.003835,0.004737,0.002612,0.008984,0.001137,0.006167,0.007393,0.00064,0.000663,0.048934,0.032326,0.00057,0.001675,0.007508,0.00639,0.00142,0.00053,0.001084,0.006529,0.002645,0.003484,0.02053,0.001356,0.000447,0.003762,0.002565,0.001474,0.02589
CA,0.005027,0.001731,0.004427,0.04029,0.997438,0.007345,0.001645,0.002908,0.001753,0.001422,0.002005,0.011326,0.004327,0.017382,0.003302,0.00279,0.004144,0.002382,0.002258,0.001342,0.001878,0.00142,0.001387,0.002361,0.004414,0.002809,0.012285,0.001622,0.003676,0.008137,0.00179,0.001302,0.032373,0.075951,0.001341,0.002031,0.00674,0.026819,0.001876,0.000822,0.001411,0.005422,0.003111,0.003397,0.021383,0.002022,0.001653,0.009515,0.001838,0.001559,0.034394
CO,0.001226,0.001017,0.003039,0.005647,0.001972,0.991305,0.001154,0.000451,0.000668,0.000876,0.001036,0.001361,0.005949,0.011071,0.003106,0.002419,0.010545,0.001982,0.001644,0.000629,0.001053,0.000752,0.000809,0.002574,0.00469,0.001627,0.015811,0.000802,0.008247,0.020653,0.001106,0.000591,0.03134,0.006609,0.000436,0.001516,0.005734,0.004104,0.001098,0.000371,0.000865,0.011043,0.001931,0.00285,0.017346,0.001083,0.001475,0.002472,0.002473,0.001378,0.135544
CT,8.2e-05,0.0005,0.000955,0.000494,0.000223,0.000637,0.984493,0.001253,0.004131,0.000688,0.000935,7.4e-05,0.001083,0.000665,0.001336,0.001831,0.000832,0.001254,0.000434,0.045846,0.002497,0.012129,0.000633,0.000399,0.001079,0.000642,0.000853,0.001214,0.000605,0.001242,0.016459,0.006281,0.001699,0.000471,0.016305,0.001907,0.000743,0.000358,0.004062,0.0945,0.001165,0.001062,0.001351,0.000355,0.000705,0.002294,0.040036,0.000379,0.000878,0.002216,0.003994
DC,4.1e-05,0.000103,0.000111,0.000116,7.4e-05,0.000129,0.000485,0.920543,0.005091,0.000211,0.00028,7.4e-05,0.000158,0.000105,0.000204,0.000203,4.2e-05,0.00025,0.00011,0.000441,0.102467,0.000605,0.000204,0.000105,0.000116,9.6e-05,9e-05,0.000713,2.4e-05,0.000138,0.000451,0.001165,0.000131,7.9e-05,0.000455,0.00026,0.000133,0.000112,0.00208,0.000239,0.000408,6.6e-05,0.00026,0.000104,0.000148,0.034974,0.000223,0.000135,0.000141,0.005036,0.000138
DE,8.2e-05,0.000351,0.000457,0.000278,0.000117,0.000174,0.001757,0.007319,0.971332,0.000464,0.000502,1.8e-05,0.000446,0.000222,0.000468,0.000709,0.00027,0.00053,0.000276,0.001097,0.039738,0.00142,0.000196,0.000115,0.000398,0.000417,0.000202,0.001214,9.7e-05,0.000529,0.001644,0.010381,0.000713,0.000243,0.001205,0.000802,0.000269,8.4e-05,0.021066,0.001193,0.000919,0.000288,0.000631,0.000147,0.000235,0.003681,0.001519,0.000106,0.00018,0.001866,0.00148
FL,0.002248,0.046712,0.005659,0.002679,0.001154,0.003985,0.005643,0.004111,0.006969,0.997287,0.034737,0.000754,0.009239,0.002846,0.008089,0.012764,0.004305,0.010628,0.008897,0.005879,0.006111,0.008413,0.007866,0.006866,0.007664,0.012538,0.004133,0.008318,0.003967,0.004118,0.006549,0.004066,0.006035,0.002919,0.00435,0.008955,0.004808,0.001515,0.005638,0.005593,0.011816,0.004094,0.016679,0.003256,0.002862,0.007217,0.006122,0.001252,0.0083,0.00687,0.009709
