STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.989119,0.00011,9.4e-05,0.000305,0.000232,0.000379,5e-05,0.00017,4.3e-05,9.1e-05,0.000161,0.000293,0.000142,0.00086,0.00013,0.000107,0.000134,0.000111,0.000108,8.6e-05,5.7e-05,5.5e-05,0.000127,0.000355,0.000151,0.00011,0.001029,7.2e-05,0.00044,0.000242,9.6e-05,3.3e-05,0.000308,0.000437,3.9e-05,7.4e-05,0.000183,0.000927,7.1e-05,4e-05,0.000106,0.000417,9.5e-05,0.000148,0.000592,0.000103,0.000187,0.001784,0.000257,4e-05,0.000844
AL,0.001793,0.966885,0.031234,0.002662,0.001163,0.003067,0.001332,0.002799,0.00232,0.036515,0.084238,0.000398,0.004219,0.002581,0.007325,0.011862,0.004618,0.022744,0.058824,0.001148,0.00254,0.001555,0.00231,0.001646,0.012142,0.157061,0.003446,0.008212,0.001639,0.003536,0.001058,0.001381,0.006565,0.002833,0.001286,0.006321,0.011357,0.001117,0.002725,0.001149,0.012656,0.002666,0.068941,0.008925,0.002631,0.005457,0.001341,0.001002,0.002648,0.005896,0.009125
AR,0.001459,0.01118,0.963417,0.004031,0.00156,0.005178,0.000992,0.001527,0.001715,0.003687,0.004573,0.00023,0.006249,0.002968,0.007712,0.006451,0.016503,0.007941,0.033856,0.000874,0.001808,0.000914,0.002363,0.002129,0.052517,0.041671,0.003686,0.002736,0.002958,0.006461,0.000812,0.001206,0.012514,0.003411,0.001011,0.003367,0.071333,0.001505,0.002382,0.000773,0.003212,0.005265,0.028918,0.016979,0.003022,0.003176,0.001309,0.001076,0.002786,0.004056,0.013002
AZ,0.003669,0.001795,0.004514,0.98262,0.020777,0.010745,0.000847,0.001654,0.001138,0.001354,0.001813,0.00155,0.003886,0.011785,0.003196,0.002851,0.004001,0.002088,0.002449,0.00086,0.001418,0.000887,0.00139,0.002203,0.004206,0.002538,0.009326,0.001367,0.003118,0.00585,0.000801,0.000903,0.048238,0.050511,0.000791,0.00177,0.006991,0.006495,0.001636,0.000694,0.001437,0.005032,0.002824,0.00469,0.030514,0.001614,0.001247,0.004608,0.00193,0.001719,0.018883
CA,0.014466,0.002314,0.004796,0.069616,0.993211,0.014044,0.002313,0.005004,0.002507,0.002335,0.002973,0.01234,0.004989,0.032823,0.004363,0.005062,0.004748,0.003565,0.003153,0.002478,0.002883,0.002265,0.002189,0.00344,0.004919,0.003009,0.022818,0.00246,0.004717,0.008614,0.002158,0.002341,0.026416,0.179974,0.002073,0.002775,0.006398,0.052556,0.002511,0.001684,0.002096,0.007765,0.004018,0.005223,0.044023,0.002874,0.00212,0.01946,0.002847,0.001864,0.035049
CO,0.006212,0.002309,0.007649,0.01373,0.004825,0.970607,0.001516,0.002757,0.002046,0.002474,0.002371,0.000566,0.013361,0.021269,0.006283,0.004718,0.035102,0.003491,0.004131,0.001568,0.002273,0.001351,0.002878,0.006052,0.014369,0.003068,0.033927,0.001954,0.012833,0.050532,0.001838,0.001406,0.064688,0.014763,0.001219,0.00305,0.015817,0.007104,0.002298,0.00109,0.001973,0.027493,0.003505,0.009976,0.036085,0.00248,0.001902,0.005847,0.004788,0.001952,0.201698
CT,0.000292,0.000618,0.000795,0.000554,0.00041,0.000893,0.963602,0.005004,0.009884,0.001124,0.001221,6.3e-05,0.001086,0.000696,0.001379,0.001685,0.000665,0.001382,0.000571,0.097774,0.005946,0.038269,0.000892,0.000627,0.001037,0.000719,0.000874,0.00215,0.00074,0.000939,0.046129,0.020075,0.001017,0.000768,0.045245,0.002124,0.000681,0.000498,0.008323,0.199671,0.001883,0.001566,0.00123,0.000423,0.000837,0.004468,0.065499,0.000516,0.001001,0.002988,0.003006
DC,0.00025,0.000251,0.000216,0.000186,0.000185,0.000413,0.001276,0.878918,0.010619,0.000515,0.000565,4.2e-05,0.00032,0.000232,0.000462,0.000408,0.000207,0.000407,0.000264,0.001102,0.101744,0.001173,0.000401,0.00029,0.000257,0.00022,0.00036,0.001678,0.00016,0.000309,0.000791,0.00207,0.000164,0.000465,0.001276,0.000586,0.000283,0.000125,0.002668,0.001367,0.001105,0.000283,0.000462,0.0002,0.000277,0.036913,0.000873,0.000276,0.000225,0.004458,0.000396
DE,0.000292,0.000413,0.000435,0.000293,0.000181,0.000554,0.005718,0.029475,0.91868,0.000887,0.001048,2.1e-05,0.000482,0.000222,0.000666,0.000999,0.00032,0.000888,0.000333,0.002945,0.101439,0.002551,0.000481,0.000281,0.000469,0.000377,0.00048,0.004256,0.00016,0.000423,0.002725,0.026986,0.000319,0.000444,0.005245,0.001873,0.000386,0.000135,0.047319,0.003586,0.002202,0.00025,0.000925,0.000265,0.000428,0.014046,0.00399,0.000139,0.000387,0.005984,0.001002
FL,0.004502,0.111655,0.022473,0.004192,0.002383,0.00851,0.006002,0.009203,0.009034,0.987289,0.095197,0.000922,0.006529,0.003577,0.011582,0.016371,0.006048,0.027191,0.044682,0.006641,0.009979,0.007668,0.005786,0.003951,0.014124,0.051457,0.006275,0.021266,0.003378,0.005622,0.006486,0.006521,0.006504,0.006962,0.005168,0.014758,0.011485,0.002253,0.008456,0.006559,0.030874,0.004982,0.037598,0.011019,0.004898,0.013445,0.005175,0.002584,0.005288,0.015004,0.011709
GA,0.006003,0.121265,0.013519,0.003788,0.002226,0.005443,0.004899,0.010306,0.007795,0.053385,0.974516,0.001027,0.005941,0.003722,0.008769,0.013763,0.005331,0.028548,0.015707,0.003918,0.009011,0.005239,0.006341,0.003943,0.008931,0.032636,0.006463,0.040008,0.003618,0.005917,0.004039,0.004524,0.007757,0.005412,0.004057,0.011938,0.00694,0.002856,0.007123,0.003666,0.114482,0.004565,0.080688,0.005313,0.005439,0.016529,0.004115,0.00246,0.005005,0.014097,0.014004
HI,0.000542,5.5e-05,3.9e-05,0.000168,0.000263,0.000144,4.5e-05,8.5e-05,2.9e-05,3.5e-05,3.5e-05,0.997884,4.1e-05,0.000155,5.5e-05,2e-05,4.3e-05,4.9e-05,4.6e-05,4.3e-05,3.5e-05,4.1e-05,2.4e-05,3.4e-05,3.8e-05,5.5e-05,0.00012,2.9e-05,2e-05,2e-05,1.1e-05,2.5e-05,0.000123,0.000486,3e-05,2.4e-05,5.2e-05,0.000239,1.9e-05,4e-05,2.2e-05,1.7e-05,4.4e-05,6.4e-05,0.00029,5.2e-05,0.0,0.000282,2.1e-05,4e-05,7.9e-05
IA,0.001459,0.00233,0.006379,0.00365,0.001562,0.013182,0.001544,0.001569,0.001542,0.001399,0.001983,0.000126,0.964395,0.007657,0.041809,0.009712,0.021999,0.004866,0.001581,0.00134,0.001695,0.003138,0.004213,0.048369,0.029587,0.002891,0.015789,0.002228,0.023028,0.205501,0.001838,0.001231,0.006144,0.006145,0.00115,0.003918,0.008086,0.002826,0.00248,0.000812,0.001828,0.142262,0.004535,0.002024,0.007712,0.002139,0.002182,0.00246,0.033036,0.003647,0.042223
ID,0.004544,0.000681,0.00156,0.005315,0.003982,0.007155,0.000323,0.000594,0.00049,0.000495,0.000723,0.000293,0.002695,0.953565,0.001472,0.001397,0.002411,0.001018,0.000714,0.000381,0.00061,0.000532,0.000707,0.00197,0.001807,0.001253,0.095164,0.000642,0.009775,0.005837,0.000374,0.000382,0.005096,0.01527,0.000362,0.000794,0.001996,0.036285,0.000676,0.000317,0.000721,0.01073,0.000905,0.001144,0.088966,0.000812,0.000655,0.067811,0.001454,0.000683,0.085026
IL,0.007963,0.008219,0.017641,0.008169,0.003762,0.016792,0.00501,0.007846,0.005533,0.006741,0.007845,0.000964,0.116419,0.009871,0.976131,0.120983,0.022375,0.03846,0.005289,0.005377,0.006508,0.005962,0.030036,0.023293,0.116387,0.009644,0.019286,0.00621,0.01795,0.027332,0.006155,0.005171,0.0131,0.010598,0.004864,0.018871,0.012762,0.004905,0.010724,0.004656,0.008062,0.030992,0.019716,0.00594,0.010815,0.007616,0.007201,0.004673,0.132678,0.012587,0.047787
IN,0.002293,0.00755,0.010745,0.004618,0.002112,0.007624,0.004759,0.005217,0.006152,0.005346,0.006896,0.000272,0.019387,0.005917,0.112354,0.963603,0.010749,0.147486,0.004193,0.004037,0.00642,0.004339,0.057243,0.010162,0.021022,0.00649,0.010132,0.006451,0.009175,0.0137,0.004093,0.004325,0.00899,0.006765,0.004475,0.064458,0.007861,0.002841,0.010245,0.003804,0.008315,0.015962,0.021941,0.003334,0.006686,0.007805,0.005923,0.002439,0.026445,0.017703,0.027348
KS,0.001626,0.002339,0.015059,0.003959,0.00142,0.02892,0.000847,0.000806,0.000937,0.001279,0.001958,0.000168,0.019318,0.005201,0.006495,0.004624,0.964578,0.004031,0.002442,0.000907,0.001157,0.000764,0.001676,0.00593,0.149001,0.003453,0.008846,0.001621,0.006496,0.053765,0.000866,0.000761,0.011692,0.004503,0.000691,0.002304,0.047947,0.002453,0.001507,0.000476,0.001589,0.021877,0.003665,0.004822,0.005691,0.00162,0.001185,0.001811,0.003906,0.00249,0.028113
KY,0.001709,0.013584,0.009906,0.002222,0.001088,0.00454,0.001856,0.003266,0.003357,0.007868,0.011893,0.000398,0.00832,0.003171,0.02511,0.102606,0.006441,0.955385,0.004506,0.001621,0.004263,0.001883,0.011882,0.003733,0.017247,0.009801,0.006052,0.008341,0.003798,0.006561,0.001838,0.002154,0.004993,0.003347,0.002031,0.077467,0.00432,0.001675,0.005544,0.001922,0.012261,0.006282,0.079816,0.002672,0.003456,0.010042,0.003024,0.001402,0.007968,0.063705,0.013951
LA,0.001918,0.022926,0.038108,0.002794,0.001119,0.003758,0.00078,0.001908,0.001124,0.009443,0.006314,0.000503,0.001799,0.00174,0.002281,0.002726,0.003184,0.003741,0.974221,0.000731,0.001581,0.00086,0.000989,0.000954,0.004796,0.100961,0.003069,0.002744,0.001579,0.002449,0.000513,0.000942,0.008374,0.003178,0.000658,0.001608,0.011555,0.000917,0.001492,0.000753,0.003849,0.002116,0.006981,0.026765,0.002203,0.002545,0.000561,0.000827,0.001072,0.002088,0.007622
MA,0.001209,0.000886,0.000991,0.000829,0.000674,0.001651,0.142047,0.007083,0.008342,0.001769,0.001579,0.000147,0.001674,0.001005,0.002312,0.002286,0.001391,0.001915,0.000838,0.974277,0.005549,0.131303,0.00154,0.001405,0.001431,0.000825,0.001389,0.0025,0.00084,0.001362,0.380777,0.012048,0.001099,0.001226,0.019904,0.002638,0.000989,0.001012,0.007579,0.454803,0.002209,0.001783,0.001653,0.000742,0.001555,0.005051,0.114225,0.000886,0.0022,0.002763,0.002479
MD,0.001001,0.002128,0.002426,0.001674,0.000948,0.002755,0.01347,0.690106,0.372797,0.0038,0.004275,0.000293,0.002436,0.004902,0.003495,0.004819,0.001767,0.005434,0.001686,0.00772,0.960554,0.009973,0.002501,0.001683,0.002888,0.002381,0.006977,0.014269,0.001219,0.002261,0.008762,0.026228,0.002754,0.002713,0.011211,0.007917,0.001865,0.000967,0.080509,0.010898,0.010507,0.002249,0.005259,0.001547,0.006535,0.109601,0.008698,0.001019,0.002219,0.117329,0.006488
ME,0.000292,0.000247,0.000317,0.000219,0.000153,0.000413,0.014992,0.001908,0.002377,0.000499,0.000561,0.000105,0.000531,0.000338,0.000496,0.000625,0.000289,0.000546,0.000218,0.043201,0.001503,0.955373,0.000487,0.000312,0.000307,0.000247,0.000291,0.000794,0.0004,0.000436,0.161757,0.002784,0.000298,0.000176,0.004222,0.000736,0.000271,0.000543,0.002013,0.018249,0.000579,0.000333,0.000425,0.000197,0.000296,0.001502,0.039842,0.000299,0.000895,0.00094,0.000712
MI,0.00296,0.002735,0.003969,0.002617,0.001153,0.004899,0.002357,0.005174,0.00268,0.002837,0.003702,0.000503,0.00791,0.003036,0.029257,0.068316,0.003439,0.012786,0.001741,0.002442,0.003179,0.003124,0.984313,0.00713,0.006772,0.002742,0.005606,0.003538,0.004977,0.005481,0.002618,0.002353,0.003113,0.003869,0.003227,0.049333,0.002808,0.001535,0.005559,0.00212,0.004025,0.006881,0.007113,0.001777,0.003261,0.003946,0.003616,0.002033,0.026231,0.008105,0.010022
MN,0.009755,0.001019,0.002669,0.00271,0.001179,0.006524,0.001103,0.001442,0.000778,0.001247,0.001633,0.000629,0.068702,0.005975,0.00985,0.005527,0.006105,0.002896,0.000968,0.001284,0.001267,0.00116,0.004399,0.979287,0.006641,0.001363,0.024584,0.001249,0.328043,0.020751,0.001336,0.000954,0.002918,0.003918,0.00115,0.002577,0.003201,0.002577,0.001671,0.000931,0.001215,0.155492,0.00219,0.00138,0.004287,0.001323,0.0024,0.003197,0.096135,0.002217,0.0245
MO,0.002835,0.008955,0.112399,0.007043,0.002661,0.019386,0.002385,0.003478,0.002363,0.004869,0.005436,0.000461,0.062128,0.008024,0.082786,0.020032,0.289392,0.019447,0.008625,0.001992,0.003481,0.002251,0.00605,0.01071,0.966295,0.01655,0.012618,0.003859,0.009775,0.051665,0.002105,0.001951,0.01535,0.007561,0.001781,0.007329,0.050426,0.004147,0.004189,0.001427,0.005055,0.026393,0.01797,0.007506,0.008593,0.004123,0.003305,0.002842,0.011672,0.006828,0.038768
MS,0.001209,0.076152,0.053084,0.002467,0.000963,0.002658,0.001037,0.001654,0.001426,0.010756,0.010175,0.000461,0.003161,0.002871,0.004382,0.003715,0.004165,0.007087,0.120256,0.000658,0.001528,0.001091,0.001342,0.001289,0.011819,0.957763,0.003052,0.003496,0.001359,0.002905,0.00063,0.00089,0.006812,0.002628,0.000726,0.002206,0.011552,0.001007,0.001699,0.000872,0.005409,0.002366,0.067351,0.009579,0.002027,0.002858,0.000842,0.000809,0.001803,0.002795,0.008228
MT,0.00346,0.000595,0.001254,0.002809,0.001877,0.006544,0.000412,0.000467,0.000533,0.000496,0.000693,0.000126,0.003064,0.055726,0.001583,0.001319,0.002359,0.001033,0.000668,0.000354,0.000591,0.000532,0.000756,0.004516,0.001648,0.000786,0.950952,0.000562,0.051212,0.005032,0.000481,0.000382,0.002764,0.005595,0.000312,0.000776,0.001804,0.007662,0.000596,0.000337,0.000502,0.024244,0.000887,0.000997,0.020139,0.000631,0.000561,0.014443,0.002349,0.000675,0.093359
