STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.991265,6.9e-05,6.6e-05,0.000317,0.000134,0.000179,0.0,0.000142,0.000106,7.6e-05,9.6e-05,0.000712,3.6e-05,0.000529,4.9e-05,4.6e-05,0.000235,7.7e-05,6.2e-05,0.000101,9e-05,0.0,7.8e-05,0.000121,5.1e-05,6.8e-05,0.000783,5.9e-05,8e-05,6.8e-05,4.7e-05,4.7e-05,0.000112,0.000223,5.2e-05,5.3e-05,7.7e-05,0.000926,4.2e-05,2.8e-05,8.6e-05,0.000139,0.000101,8.6e-05,0.000252,6.8e-05,0.0,0.00167,0.000104,5.3e-05,0.000197
AL,0.001674,0.953725,0.015786,0.003611,0.001432,0.003248,0.001889,0.004369,0.002207,0.027619,0.073315,0.001049,0.003464,0.002476,0.005205,0.006704,0.004443,0.014495,0.030224,0.002027,0.003691,0.001777,0.002579,0.002296,0.006916,0.114897,0.003512,0.008174,0.002065,0.004663,0.001635,0.002046,0.011709,0.003002,0.001822,0.004129,0.006292,0.001274,0.003006,0.00148,0.010787,0.002946,0.059083,0.00581,0.002791,0.0061,0.002139,0.001298,0.002353,0.005138,0.009841
AR,0.000575,0.007888,0.953796,0.005201,0.001502,0.004162,0.001028,0.001472,0.001401,0.002513,0.004241,0.000356,0.005204,0.003211,0.007138,0.006694,0.013658,0.008289,0.029002,0.000715,0.002185,0.000765,0.002143,0.001949,0.048595,0.036545,0.003715,0.002603,0.002199,0.006393,0.000708,0.001198,0.020316,0.003211,0.000924,0.003489,0.068164,0.001454,0.00236,0.001053,0.002905,0.003711,0.028184,0.015902,0.00324,0.003619,0.00056,0.001059,0.002465,0.003978,0.017518
AZ,0.003452,0.002308,0.006199,0.970052,0.021286,0.010863,0.001455,0.002137,0.001507,0.002084,0.002465,0.007775,0.005092,0.011553,0.004938,0.004109,0.005819,0.002559,0.003386,0.001192,0.002151,0.001057,0.002228,0.004027,0.00596,0.003369,0.008491,0.001968,0.005417,0.008047,0.001116,0.001598,0.0784,0.057385,0.001291,0.002851,0.010605,0.007654,0.002164,0.001423,0.002002,0.005427,0.003833,0.006422,0.026356,0.00233,0.000764,0.007109,0.003076,0.00217,0.02606
CA,0.008892,0.003745,0.006783,0.075085,0.991561,0.014159,0.003572,0.00812,0.003247,0.004471,0.004644,0.043424,0.005747,0.028444,0.006765,0.005334,0.00616,0.003986,0.004854,0.003935,0.005025,0.002519,0.003688,0.005666,0.006379,0.004581,0.01635,0.003639,0.00539,0.00982,0.002673,0.003936,0.047549,0.162004,0.003678,0.004245,0.009893,0.039847,0.003768,0.00296,0.003528,0.005427,0.005566,0.007679,0.036566,0.004816,0.003718,0.018333,0.003706,0.003127,0.038303
CO,0.003243,0.002343,0.005334,0.010742,0.004952,0.96724,0.001333,0.003324,0.001443,0.003031,0.002193,0.005421,0.00764,0.015176,0.004777,0.003556,0.019874,0.003244,0.003198,0.001431,0.002684,0.001057,0.002242,0.004629,0.009329,0.002744,0.020191,0.001973,0.009198,0.029894,0.001226,0.001526,0.049211,0.013045,0.001206,0.002712,0.008599,0.006509,0.00214,0.001281,0.001916,0.01554,0.003326,0.005661,0.028564,0.00234,0.00163,0.004707,0.003397,0.001947,0.176987
CT,0.000209,0.000693,0.001035,0.000761,0.000458,0.000765,0.958602,0.005318,0.007152,0.001576,0.001276,0.000574,0.000988,0.000413,0.001446,0.001932,0.000643,0.001239,0.000593,0.072932,0.004689,0.016913,0.000821,0.000736,0.000914,0.000811,0.000581,0.002001,0.000724,0.001091,0.028867,0.015693,0.00204,0.000871,0.036657,0.002192,0.000891,0.000373,0.006501,0.151679,0.001983,0.000928,0.001348,0.000577,0.000639,0.003784,0.0492,0.000364,0.00091,0.002074,0.003425
DC,0.000157,0.000543,0.000334,0.000434,0.000337,0.000525,0.00182,0.821691,0.014303,0.00102,0.001093,0.000218,0.000312,0.000335,0.000576,0.000564,0.000352,0.000607,0.000443,0.001261,0.133181,0.000877,0.000568,0.000406,0.000425,0.000451,0.000278,0.002466,0.000295,0.000307,0.001101,0.002898,0.000419,0.000626,0.001807,0.00087,0.000359,0.000251,0.003879,0.001053,0.00164,0.000232,0.000846,0.000434,0.000402,0.048782,0.000968,0.000368,0.000283,0.006861,0.000354
DE,0.000157,0.000409,0.000522,0.000454,0.000207,0.000393,0.002712,0.019944,0.913246,0.00123,0.000925,0.000178,0.00043,0.000297,0.000608,0.000772,0.000235,0.000575,0.000274,0.001454,0.073874,0.001507,0.000427,0.000263,0.000438,0.000356,0.000329,0.002277,0.000349,0.000477,0.001462,0.022503,0.001006,0.000482,0.003125,0.001006,0.000411,0.000379,0.037199,0.00202,0.001732,0.000278,0.000768,0.000294,0.000315,0.008733,0.001935,0.000228,0.000313,0.002851,0.001102
FL,0.004655,0.071225,0.009572,0.006309,0.003894,0.009976,0.008653,0.019374,0.013964,0.97426,0.070084,0.003561,0.007405,0.004616,0.012266,0.012262,0.006334,0.01646,0.020746,0.010847,0.014614,0.008074,0.01003,0.007736,0.008754,0.023449,0.005686,0.022123,0.004639,0.006606,0.009355,0.014141,0.010102,0.0091,0.009892,0.011888,0.006597,0.002927,0.011157,0.010273,0.029143,0.005404,0.022894,0.00769,0.006757,0.015686,0.006825,0.00386,0.0078,0.012382,0.012872
GA,0.003975,0.127068,0.014624,0.005318,0.002785,0.005976,0.005225,0.014008,0.008998,0.049468,0.957243,0.002057,0.00653,0.004745,0.00939,0.012322,0.006032,0.025462,0.015064,0.004609,0.010484,0.004386,0.007069,0.005328,0.008805,0.029448,0.004928,0.037841,0.003191,0.007271,0.004324,0.005993,0.013456,0.006674,0.005182,0.010361,0.007719,0.002695,0.007413,0.004269,0.109324,0.004963,0.077533,0.00592,0.006118,0.016775,0.004024,0.002942,0.005589,0.012808,0.016967
HI,0.001988,0.000127,0.000118,0.000826,0.00124,0.000629,9.1e-05,0.000285,0.000149,0.000133,0.000163,0.985736,9.7e-05,0.000554,0.000215,0.000113,0.000218,0.000118,0.000154,0.000211,0.000185,9e-05,9.9e-05,0.000201,0.000248,0.000123,0.000253,0.000132,0.000161,0.000196,0.00011,0.000138,0.000349,0.001605,0.000135,0.000116,0.000143,0.001036,0.000109,0.000199,0.000114,7e-05,0.000129,0.000212,0.000796,0.000181,0.000102,0.001537,0.000153,6.4e-05,0.000197
IA,0.000732,0.002031,0.005668,0.003993,0.001326,0.006492,0.001165,0.002184,0.001316,0.001641,0.002173,0.000851,0.967827,0.007143,0.037672,0.007341,0.017323,0.004654,0.00188,0.001179,0.00179,0.001012,0.002886,0.03146,0.022838,0.00274,0.010487,0.00186,0.012845,0.17513,0.000959,0.001203,0.010605,0.004953,0.001206,0.00368,0.008515,0.002464,0.002459,0.000911,0.001637,0.122834,0.004227,0.002282,0.007135,0.001948,0.001783,0.001803,0.023881,0.003713,0.042908
ID,0.00272,0.000457,0.001129,0.0037,0.002514,0.003694,0.000251,0.00038,0.000297,0.000387,0.000509,0.001464,0.002651,0.960828,0.001331,0.001184,0.001679,0.000958,0.000632,0.000248,0.000426,0.00063,0.000389,0.001225,0.001635,0.000684,0.052814,0.000434,0.005685,0.006461,0.000252,0.000349,0.006176,0.010122,0.000203,0.00065,0.001742,0.02441,0.000533,0.000285,0.000451,0.005636,0.000735,0.000807,0.041785,0.000485,0.000357,0.047885,0.000984,0.000628,0.062276
IL,0.0034,0.008048,0.017902,0.009988,0.004019,0.010955,0.00502,0.008547,0.004775,0.008329,0.008738,0.003502,0.097051,0.009516,0.972759,0.1096,0.019611,0.034366,0.006207,0.004875,0.0073,0.004116,0.020424,0.017676,0.09503,0.009267,0.012913,0.006093,0.015875,0.02455,0.003931,0.005212,0.023069,0.010007,0.00497,0.016892,0.014132,0.004393,0.009691,0.004041,0.006623,0.018393,0.018174,0.006662,0.009611,0.007606,0.005297,0.004141,0.11272,0.011903,0.047514
