STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.996597,2.4e-05,1.8e-05,0.000101,6.5e-05,8.7e-05,0.0,0.0,3.8e-05,3.8e-05,3.3e-05,0.000151,1.4e-05,0.000468,2.9e-05,2.8e-05,3.5e-05,6.6e-05,3.1e-05,0.0,1.8e-05,2e-05,2.7e-05,3.7e-05,3.4e-05,4.9e-05,0.000509,2.6e-05,0.000114,3.1e-05,0.0,1.2e-05,4.8e-05,0.000114,1.1e-05,1.6e-05,3.1e-05,0.000429,2.3e-05,0.0,3.1e-05,0.000189,4.1e-05,2.8e-05,0.000148,2.8e-05,0.0,0.000797,2.2e-05,0.0,0.0002
AL,0.000451,0.979453,0.017678,0.002812,0.00102,0.002349,0.001495,0.002023,0.002262,0.031216,0.083233,0.000227,0.003459,0.002158,0.005545,0.007896,0.0039,0.016679,0.05491,0.000963,0.002875,0.001034,0.002312,0.001456,0.007631,0.147883,0.002344,0.006592,0.001871,0.003293,0.000925,0.001643,0.008206,0.002246,0.00099,0.004211,0.00632,0.00111,0.002927,0.001019,0.011289,0.002474,0.060824,0.005345,0.002261,0.005671,0.00083,0.000659,0.002397,0.006563,0.009134
AR,0.000492,0.009013,0.976677,0.004246,0.001451,0.003346,0.001423,0.001032,0.001764,0.002203,0.00407,3.8e-05,0.006337,0.002581,0.007859,0.007048,0.016273,0.009214,0.026296,0.000911,0.002284,0.001153,0.002175,0.002092,0.04754,0.035214,0.003029,0.00241,0.003034,0.006594,0.000799,0.001422,0.013954,0.002788,0.000977,0.003948,0.062001,0.001682,0.002913,0.00092,0.003316,0.004318,0.029207,0.013637,0.00325,0.003618,0.001005,0.000861,0.003211,0.00501,0.013168
AZ,0.002624,0.001617,0.004785,0.988893,0.020203,0.010294,0.000925,0.000867,0.000939,0.000994,0.001629,0.000661,0.003636,0.010495,0.003306,0.002984,0.004053,0.002294,0.002357,0.000816,0.00134,0.001014,0.001222,0.002364,0.004467,0.002673,0.008137,0.001233,0.004723,0.005949,0.000743,0.001075,0.05566,0.06275,0.000733,0.001862,0.007095,0.006518,0.001736,0.000796,0.001396,0.005052,0.002827,0.003954,0.030335,0.001691,0.001267,0.00445,0.002338,0.001733,0.023435
CA,0.00328,0.001668,0.004315,0.047316,0.996895,0.008199,0.001384,0.002395,0.001515,0.00134,0.001957,0.007116,0.003586,0.01938,0.003347,0.003113,0.003362,0.002504,0.002106,0.001125,0.001802,0.001253,0.001261,0.002098,0.003966,0.00265,0.011697,0.001539,0.003628,0.006686,0.000799,0.001559,0.027425,0.12252,0.001145,0.002052,0.005467,0.036059,0.001979,0.000845,0.001614,0.004423,0.003021,0.003195,0.025275,0.002053,0.001617,0.010728,0.001931,0.002124,0.030435
CO,0.002296,0.001202,0.00405,0.008627,0.002904,0.988424,0.000951,0.000867,0.000901,0.001038,0.001274,0.000396,0.007199,0.012699,0.003244,0.002821,0.01683,0.002221,0.001866,0.00061,0.001117,0.000795,0.001117,0.003332,0.006104,0.001698,0.01665,0.000987,0.009833,0.028931,0.000771,0.000781,0.054765,0.010291,0.00066,0.001681,0.007569,0.005073,0.001357,0.000572,0.001076,0.015889,0.002045,0.00383,0.025598,0.001304,0.001485,0.003619,0.002707,0.001683,0.166144
CT,0.000164,0.000637,0.001023,0.000549,0.000247,0.00052,0.979776,0.002808,0.006365,0.000956,0.00114,1.9e-05,0.000929,0.000605,0.001166,0.00191,0.000597,0.001444,0.000491,0.07078,0.004118,0.018074,0.000623,0.000419,0.000839,0.000811,0.000663,0.001733,0.000639,0.00109,0.022893,0.012536,0.001162,0.000749,0.031298,0.002152,0.000604,0.000379,0.006531,0.136783,0.001874,0.000587,0.001335,0.000326,0.000895,0.00356,0.035608,0.00024,0.000814,0.003056,0.003234
DC,8.2e-05,0.00025,0.000137,0.000111,8e-05,0.000159,0.000807,0.905434,0.006461,0.000373,0.000427,3.8e-05,0.000113,8e-05,0.000274,0.000311,0.000158,0.000273,0.000153,0.000729,0.103281,0.000338,0.000237,0.000103,0.000169,0.000217,0.000133,0.001097,0.00016,6.9e-05,0.000546,0.001538,0.000278,9.3e-05,0.000936,0.000423,0.000143,9.9e-05,0.002059,0.000472,0.000773,4.2e-05,0.00034,0.00012,0.000141,0.03738,0.000655,8.6e-05,0.000169,0.003417,0.000233
DE,0.000123,0.000382,0.000558,0.000257,9.8e-05,0.00019,0.003659,0.013627,0.954756,0.000636,0.000691,5.7e-05,0.000385,0.00024,0.000488,0.000812,0.000247,0.000766,0.000268,0.001601,0.066242,0.00177,0.000241,0.000216,0.000401,0.000403,0.00042,0.002029,0.000205,0.000253,0.001891,0.018182,0.000545,0.000185,0.002805,0.000958,0.000263,0.000181,0.032293,0.002288,0.001597,0.00021,0.000815,0.000159,0.000276,0.007022,0.001617,9e-05,0.000332,0.002936,0.000867
FL,0.001968,0.110132,0.009278,0.002622,0.001242,0.004143,0.0064,0.006153,0.007419,0.99276,0.077216,0.000566,0.003908,0.002478,0.008201,0.010375,0.003767,0.016016,0.029081,0.005508,0.00726,0.007158,0.006863,0.003285,0.006933,0.03993,0.003051,0.013192,0.002145,0.003516,0.005562,0.005373,0.005253,0.00291,0.005321,0.008047,0.004651,0.001709,0.006958,0.006788,0.020321,0.002998,0.024335,0.004072,0.002793,0.009737,0.006772,0.001446,0.004844,0.008927,0.008701
