STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.946779,0.000217,0.000259,0.000812,0.000521,0.000807,0.000164,0.000197,0.000174,0.000248,0.000278,0.00101,0.00028,0.001625,0.000362,0.000252,0.000278,0.000192,0.000211,0.000147,0.000127,0.000256,0.000351,0.001325,0.000224,0.000237,0.001963,0.000248,0.000984,0.000383,0.000206,0.000169,0.000725,0.000782,0.000132,0.000228,0.00033,0.0012,0.000248,0.0002,0.000232,0.000685,0.000277,0.000339,0.00146,0.000195,0.000341,0.00319,0.000583,0.000283,0.000816
AL,0.008304,0.926517,0.048323,0.0047,0.00166,0.005788,0.002227,0.008369,0.002728,0.062725,0.112333,0.002813,0.004666,0.002746,0.009105,0.01484,0.007361,0.039795,0.083913,0.002064,0.004334,0.003051,0.00339,0.002163,0.016281,0.205066,0.00804,0.011577,0.00282,0.004062,0.001974,0.002163,0.01275,0.004874,0.002117,0.008368,0.016343,0.001686,0.003368,0.001917,0.017294,0.004727,0.100528,0.015559,0.003948,0.008309,0.003299,0.00146,0.002961,0.00721,0.013482
AR,0.003775,0.019651,0.951111,0.006158,0.001889,0.007503,0.001364,0.005071,0.001412,0.007152,0.005517,0.00214,0.007722,0.003054,0.010252,0.008446,0.025242,0.010307,0.04019,0.001105,0.002205,0.001941,0.003293,0.002783,0.068139,0.0595,0.006964,0.002637,0.004624,0.00874,0.000961,0.00128,0.020397,0.004957,0.001319,0.003917,0.088372,0.001671,0.002554,0.001002,0.003111,0.007871,0.031529,0.022698,0.004765,0.003704,0.001991,0.001161,0.004136,0.004075,0.018095
AZ,0.014092,0.002655,0.006495,0.967205,0.034721,0.020182,0.002227,0.00448,0.00176,0.003041,0.003096,0.027302,0.00621,0.016463,0.006014,0.004835,0.006992,0.003181,0.003782,0.002815,0.002968,0.002368,0.002827,0.004722,0.006332,0.003412,0.01815,0.002444,0.006493,0.009291,0.002592,0.002551,0.089797,0.075381,0.002088,0.003118,0.010768,0.012191,0.002794,0.002203,0.002254,0.009573,0.004407,0.008645,0.044626,0.002727,0.002844,0.010378,0.004387,0.002134,0.030335
CA,0.030196,0.003445,0.006739,0.119266,0.987875,0.028898,0.005171,0.016787,0.003947,0.005824,0.005797,0.139916,0.006798,0.044274,0.00892,0.005615,0.007536,0.004489,0.005314,0.007858,0.005875,0.005099,0.004766,0.007495,0.006943,0.004154,0.037053,0.004401,0.007837,0.011831,0.005322,0.005741,0.049743,0.24701,0.005451,0.004379,0.009801,0.078487,0.004757,0.005838,0.003676,0.010849,0.006376,0.010756,0.055284,0.005988,0.006597,0.03717,0.005177,0.002801,0.053646
CO,0.015979,0.003561,0.009204,0.022365,0.010044,0.949972,0.002702,0.007926,0.00325,0.004874,0.005068,0.018822,0.017114,0.026256,0.009481,0.006575,0.040103,0.005364,0.005675,0.003284,0.004221,0.004117,0.004077,0.009235,0.015339,0.00423,0.051896,0.002908,0.018265,0.059184,0.003502,0.002906,0.096483,0.023045,0.002477,0.00451,0.01837,0.01172,0.003386,0.002719,0.002834,0.037228,0.005262,0.013328,0.047463,0.004129,0.005175,0.01029,0.006283,0.003145,0.232109
CT,0.001007,0.00078,0.001039,0.001362,0.000928,0.00175,0.932239,0.019495,0.021726,0.003407,0.002249,0.001882,0.000967,0.001191,0.001712,0.001986,0.000787,0.001644,0.000687,0.13874,0.012192,0.061164,0.001137,0.001063,0.001021,0.000689,0.002339,0.004185,0.001181,0.001223,0.068361,0.032034,0.00176,0.001564,0.058663,0.002627,0.000802,0.000782,0.013984,0.244584,0.004379,0.001135,0.001948,0.000749,0.001386,0.009335,0.074788,0.00091,0.000875,0.003398,0.004045
DC,0.001069,0.000969,0.000756,0.000803,0.000813,0.001505,0.004576,0.761975,0.023351,0.002,0.002079,0.001169,0.00072,0.000715,0.001214,0.001192,0.000745,0.001083,0.000799,0.004182,0.14121,0.00384,0.001202,0.001101,0.000729,0.000814,0.001049,0.004844,0.00059,0.000616,0.002678,0.006585,0.000947,0.00104,0.004996,0.00166,0.000604,0.000767,0.006478,0.004321,0.003187,0.001418,0.001511,0.000818,0.001083,0.063124,0.003526,0.000798,0.000964,0.007756,0.001632
DE,0.001007,0.000558,0.000415,0.000676,0.000398,0.001515,0.011629,0.05238,0.830199,0.001993,0.001734,0.000713,0.000484,0.000462,0.00101,0.001313,0.000515,0.001173,0.000418,0.006502,0.137658,0.006656,0.000679,0.000743,0.000557,0.000478,0.001102,0.006672,0.000787,0.000542,0.005236,0.039781,0.000917,0.000907,0.01219,0.002268,0.000479,0.000327,0.060529,0.00807,0.004107,0.000827,0.001354,0.000404,0.000633,0.025612,0.00745,0.000387,0.000547,0.00724,0.002058
FL,0.019124,0.151104,0.040349,0.010748,0.006657,0.021992,0.02495,0.039137,0.022016,0.953477,0.145108,0.014582,0.013042,0.007664,0.027112,0.033862,0.016949,0.061878,0.063645,0.024767,0.028535,0.021675,0.016563,0.011803,0.026575,0.075808,0.017747,0.039029,0.008559,0.012644,0.02079,0.028169,0.013889,0.015901,0.025153,0.029897,0.020299,0.005401,0.023091,0.02461,0.056205,0.011393,0.073813,0.022061,0.012155,0.030404,0.020816,0.007626,0.012796,0.027727,0.025546
