STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.989718,0.000127,0.000164,0.00047,0.000239,0.000519,3.5e-05,4.4e-05,0.000147,0.000118,0.000139,0.000512,0.000153,0.001507,0.000135,0.000141,0.000163,0.000151,0.000222,0.000105,4.8e-05,0.000123,0.00016,0.000535,0.000116,9.3e-05,0.001373,9.2e-05,0.00066,0.000324,0.000116,3.4e-05,0.000174,0.000535,4.9e-05,8.3e-05,0.000239,0.001059,8e-05,0.0,0.000131,0.000498,0.000132,0.000156,0.001002,9.6e-05,8.3e-05,0.002109,0.000346,3e-05,0.001084
AL,0.002672,0.960324,0.042768,0.003241,0.001108,0.003379,0.001663,0.004231,0.002039,0.038133,0.086075,0.000512,0.004514,0.002413,0.00888,0.011175,0.00549,0.02608,0.07351,0.00105,0.002868,0.001687,0.002369,0.001391,0.018472,0.173712,0.003689,0.008811,0.00198,0.004271,0.001273,0.001757,0.00988,0.002934,0.00118,0.006585,0.012241,0.001161,0.002771,0.001104,0.014449,0.004699,0.078198,0.010409,0.002386,0.005782,0.001362,0.000982,0.002418,0.007031,0.009992
AR,0.001359,0.014638,0.962018,0.004667,0.001334,0.005397,0.001016,0.001895,0.001289,0.003949,0.004122,0.000133,0.007098,0.002957,0.008042,0.006257,0.018614,0.008432,0.035079,0.000711,0.001666,0.000966,0.002267,0.001853,0.06171,0.049401,0.004868,0.002638,0.003478,0.008653,0.000707,0.001059,0.01739,0.003422,0.000829,0.003361,0.076273,0.001399,0.002349,0.000792,0.002756,0.008734,0.031729,0.017361,0.003374,0.00335,0.000908,0.000842,0.002412,0.003871,0.01682
AZ,0.003352,0.001905,0.005381,0.979424,0.021947,0.011736,0.000897,0.001278,0.001109,0.00149,0.001871,0.001499,0.004629,0.012462,0.003708,0.003301,0.004955,0.002408,0.003103,0.00088,0.001415,0.000773,0.001652,0.002367,0.005087,0.002976,0.01186,0.001556,0.003783,0.007406,0.000656,0.000875,0.062273,0.056436,0.00076,0.002016,0.009093,0.006803,0.001692,0.000984,0.001461,0.00866,0.003303,0.005407,0.034201,0.001944,0.000743,0.004908,0.001764,0.001636,0.024526
CA,0.009422,0.002477,0.005662,0.08017,0.994519,0.016022,0.002031,0.005245,0.002398,0.002659,0.003325,0.015956,0.005434,0.035403,0.005091,0.004558,0.005285,0.003638,0.003913,0.002399,0.002945,0.002144,0.002377,0.004484,0.005826,0.003247,0.025586,0.002742,0.004722,0.010548,0.002327,0.002207,0.039025,0.19989,0.002011,0.003067,0.008325,0.055243,0.002538,0.002568,0.001992,0.010871,0.004519,0.006099,0.046233,0.003282,0.001651,0.018837,0.002793,0.002073,0.049023
CO,0.006568,0.002474,0.008109,0.01502,0.005363,0.969451,0.001663,0.003482,0.001648,0.002689,0.002545,0.00167,0.016655,0.020913,0.007169,0.0053,0.042744,0.003786,0.004635,0.001603,0.002315,0.001511,0.002906,0.007056,0.016407,0.003208,0.036159,0.002242,0.014546,0.056768,0.001723,0.001421,0.074028,0.016244,0.001338,0.003392,0.017837,0.007421,0.002525,0.001176,0.002035,0.041956,0.004114,0.010946,0.036393,0.002691,0.001981,0.006073,0.004951,0.001981,0.211416
CT,0.000317,0.000721,0.000866,0.000775,0.000385,0.000919,0.953515,0.008286,0.012824,0.001249,0.001272,0.000152,0.00103,0.000804,0.00154,0.00191,0.000593,0.001279,0.000641,0.102883,0.0069,0.053662,0.000999,0.000602,0.000946,0.0008,0.001415,0.002814,0.000787,0.001169,0.053635,0.023915,0.001961,0.000922,0.050231,0.002231,0.000806,0.000385,0.009677,0.205846,0.002324,0.001308,0.001414,0.000462,0.00098,0.00544,0.070951,0.000309,0.000833,0.002916,0.0046
DC,0.000272,0.000384,0.000323,0.000299,0.000249,0.000515,0.001802,0.840407,0.015353,0.000689,0.000925,0.000133,0.000305,0.000408,0.000597,0.000538,0.000262,0.000589,0.000374,0.00145,0.118991,0.001722,0.000558,0.00031,0.000358,0.000298,0.0003,0.002653,0.000305,0.000379,0.001183,0.002669,0.000298,0.000434,0.001655,0.000831,0.000324,0.000232,0.003579,0.001536,0.00175,0.000258,0.000571,0.000281,0.000382,0.046546,0.00161,0.000261,0.000337,0.00631,0.000498
DE,0.000272,0.000509,0.000557,0.000346,0.000231,0.000577,0.007068,0.030852,0.883994,0.000947,0.000984,5.7e-05,0.000515,0.000419,0.000731,0.001004,0.000288,0.001015,0.000389,0.002989,0.108465,0.004076,0.000574,0.000268,0.000472,0.000395,0.000901,0.005311,0.000406,0.000466,0.003021,0.028237,0.000968,0.000664,0.005763,0.001575,0.000391,0.000232,0.053138,0.003096,0.002656,0.000516,0.000925,0.000254,0.00057,0.016951,0.004664,0.000282,0.000353,0.006635,0.001817
FL,0.004167,0.12464,0.030878,0.004764,0.00248,0.009257,0.006345,0.012253,0.008664,0.983745,0.093639,0.001689,0.007446,0.003773,0.013865,0.016656,0.007246,0.030492,0.053206,0.006373,0.010169,0.006466,0.006018,0.004027,0.019855,0.05861,0.005962,0.022421,0.003833,0.006932,0.005914,0.007426,0.008428,0.007312,0.005661,0.015198,0.013118,0.00251,0.008747,0.00648,0.034059,0.008826,0.041391,0.012254,0.005364,0.013961,0.005572,0.002504,0.005161,0.01646,0.0143
