STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.991398,9.7e-05,9.3e-05,0.000428,0.000204,0.000388,2.9e-05,0.00031,0.00012,0.000126,9.2e-05,0.003578,9.4e-05,0.000832,9.8e-05,5.3e-05,9.7e-05,8.1e-05,9.2e-05,0.000211,4.8e-05,0.000137,6.6e-05,0.000199,8.2e-05,6.5e-05,0.000815,6.2e-05,0.000183,0.000205,0.000209,4.7e-05,0.000137,0.000486,5.8e-05,6.4e-05,8.7e-05,0.000928,4.7e-05,9e-05,5.5e-05,0.000172,9.1e-05,0.000117,0.000417,0.000104,0.000164,0.002459,0.000235,6.3e-05,0.000595
AL,0.001234,0.95549,0.012905,0.002936,0.001029,0.002913,0.001375,0.004156,0.002108,0.029019,0.068541,0.001595,0.004105,0.002741,0.00507,0.006461,0.004515,0.013268,0.035714,0.001272,0.00271,0.002025,0.003543,0.002895,0.006619,0.143473,0.003353,0.007071,0.002423,0.004612,0.001954,0.00152,0.007741,0.002623,0.001351,0.004178,0.004882,0.00123,0.002641,0.000919,0.010602,0.002891,0.052462,0.007032,0.003001,0.005305,0.001015,0.001077,0.00394,0.004202,0.006988
AR,0.00069,0.007803,0.962155,0.003651,0.00099,0.003239,0.000762,0.001458,0.000977,0.00223,0.003658,0.000819,0.004564,0.002967,0.00638,0.005751,0.013324,0.007361,0.024699,0.000575,0.001298,0.001098,0.002095,0.002262,0.044533,0.039685,0.002834,0.002381,0.003257,0.005192,0.000823,0.000965,0.012192,0.00277,0.000751,0.002762,0.057809,0.001388,0.002009,0.000583,0.00286,0.004575,0.027821,0.015156,0.002453,0.002704,0.000655,0.000728,0.002348,0.00319,0.011151
AZ,0.008239,0.001972,0.004804,0.975834,0.019818,0.014029,0.001559,0.004094,0.002262,0.002282,0.002275,0.017129,0.008984,0.01694,0.005943,0.004208,0.008101,0.002755,0.00339,0.001671,0.001974,0.001561,0.003228,0.009426,0.006254,0.0037,0.011671,0.002391,0.014944,0.010724,0.002113,0.001747,0.070231,0.057691,0.001418,0.002964,0.00883,0.00934,0.002428,0.001166,0.001922,0.012041,0.003332,0.006684,0.033174,0.002508,0.001735,0.007957,0.005688,0.001907,0.023552
CA,0.015716,0.002977,0.006015,0.083639,0.99175,0.017165,0.004996,0.01067,0.004336,0.004321,0.004934,0.076418,0.005938,0.027011,0.007169,0.005046,0.008291,0.003983,0.004997,0.005474,0.005045,0.003826,0.004593,0.008143,0.007133,0.00454,0.016357,0.004292,0.006108,0.009912,0.005812,0.004783,0.038927,0.148086,0.004703,0.004345,0.008353,0.041945,0.004318,0.003856,0.003412,0.006222,0.005297,0.009112,0.04215,0.005407,0.005467,0.021038,0.004691,0.002368,0.029142
CO,0.005553,0.002272,0.004755,0.013179,0.004762,0.966159,0.002403,0.004156,0.002074,0.003642,0.002782,0.012588,0.009226,0.013716,0.005231,0.003425,0.022557,0.003297,0.004763,0.002188,0.002697,0.001544,0.002587,0.006878,0.007486,0.004427,0.025397,0.00224,0.014251,0.04025,0.003317,0.001875,0.058527,0.013531,0.001499,0.003075,0.008757,0.006087,0.002485,0.001457,0.001935,0.023221,0.003336,0.009399,0.02688,0.003131,0.004223,0.004927,0.004041,0.001771,0.200874
CT,0.000436,0.000591,0.001069,0.0008,0.000649,0.001307,0.964748,0.0058,0.008551,0.002498,0.001346,0.000833,0.001191,0.000524,0.001438,0.002041,0.00085,0.001497,0.000595,0.08851,0.004696,0.022853,0.001268,0.000839,0.001142,0.001349,0.001389,0.002086,0.00057,0.00103,0.044785,0.018205,0.001493,0.001012,0.03724,0.002404,0.001305,0.000435,0.006909,0.162049,0.002104,0.001876,0.001392,0.000563,0.000921,0.003884,0.08299,0.000612,0.001297,0.002422,0.004342
DC,0.001452,0.001192,0.000806,0.001123,0.000759,0.001333,0.003003,0.867498,0.018936,0.001991,0.001882,0.00125,0.000783,0.000585,0.001325,0.000941,0.000897,0.001352,0.001325,0.00259,0.176514,0.002282,0.001195,0.000901,0.000886,0.001394,0.000797,0.004258,0.00057,0.001098,0.002162,0.005523,0.0008,0.000842,0.003322,0.001528,0.000567,0.000569,0.006981,0.002959,0.00272,0.000689,0.001711,0.001172,0.000909,0.079614,0.003372,0.000595,0.000796,0.012245,0.001041
DE,0.00029,0.000367,0.000887,0.000329,0.000207,0.000421,0.003777,0.020843,0.926225,0.001179,0.000811,0.000489,0.000608,0.000349,0.000533,0.000788,0.000305,0.000653,0.000348,0.001851,0.065606,0.001355,0.000348,0.000211,0.000534,0.000493,0.0005,0.002228,0.000326,0.000553,0.003305,0.025269,0.000683,0.000373,0.003589,0.001095,0.000276,0.000196,0.035117,0.002219,0.001774,0.000153,0.000858,0.000254,0.000405,0.009189,0.003208,0.000178,0.000312,0.00338,0.001576
FL,0.007186,0.080631,0.009337,0.007288,0.004244,0.013806,0.019682,0.025837,0.020239,0.975947,0.073204,0.007602,0.014118,0.004835,0.018922,0.018777,0.011142,0.022833,0.030272,0.020596,0.018257,0.019919,0.024258,0.022253,0.01342,0.045877,0.008855,0.028067,0.0102,0.010799,0.033039,0.02129,0.00898,0.009513,0.017949,0.019109,0.006555,0.003239,0.020731,0.021632,0.036605,0.011429,0.029419,0.012358,0.010527,0.022798,0.032868,0.003873,0.017597,0.01708,0.011479
