STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.96107,0.000173,0.000223,0.000744,0.00031,0.00043,7.1e-05,0.000246,2.1e-05,0.000166,0.000221,0.001076,0.000122,0.001143,0.00018,0.000194,0.000293,0.000204,0.000184,0.000125,9.8e-05,0.000151,0.000214,0.000598,0.0002,0.000103,0.001269,0.000124,0.000832,0.000325,0.000111,5.5e-05,0.000289,0.000791,9.1e-05,0.000162,0.000244,0.000984,9.8e-05,0.000123,0.000101,0.000638,0.000248,0.000266,0.000861,0.000125,0.000257,0.002412,0.000254,9.6e-05,0.000781
AL,0.006059,0.93392,0.037193,0.004646,0.001468,0.005418,0.001574,0.006443,0.001975,0.053985,0.102197,0.003797,0.004297,0.003249,0.008096,0.011027,0.007417,0.029865,0.075618,0.001563,0.003459,0.003119,0.002412,0.001674,0.016213,0.196358,0.008281,0.009807,0.002183,0.005114,0.00146,0.001447,0.012199,0.005263,0.001498,0.006569,0.013881,0.001629,0.002974,0.001381,0.015093,0.005204,0.094194,0.011398,0.004284,0.006919,0.002635,0.001449,0.002562,0.005708,0.018386
AR,0.003273,0.016079,0.952519,0.005896,0.001623,0.006515,0.001114,0.003836,0.001245,0.005851,0.00493,0.001941,0.00693,0.003805,0.00878,0.006952,0.025536,0.009246,0.036815,0.000924,0.002071,0.001736,0.002556,0.002603,0.067524,0.0511,0.006921,0.002571,0.003742,0.00873,0.001072,0.00109,0.02061,0.004621,0.001098,0.003576,0.086387,0.001708,0.002405,0.000706,0.003034,0.007729,0.02984,0.019985,0.004858,0.003394,0.001478,0.001152,0.003065,0.004091,0.021509
AZ,0.015391,0.002609,0.006375,0.966562,0.028717,0.020039,0.001662,0.004131,0.001481,0.002848,0.003015,0.024493,0.006442,0.016801,0.006037,0.004652,0.007511,0.003291,0.003745,0.001831,0.00232,0.002012,0.002276,0.005403,0.006956,0.004067,0.018346,0.002244,0.007797,0.01075,0.00194,0.001806,0.089841,0.076507,0.001713,0.003363,0.011381,0.010918,0.002312,0.001811,0.001927,0.011861,0.004479,0.007727,0.046064,0.002746,0.002507,0.009645,0.003881,0.002099,0.031542
CA,0.022843,0.002892,0.005644,0.098803,0.98941,0.024829,0.003254,0.014508,0.002491,0.00504,0.004921,0.128267,0.006128,0.04055,0.007151,0.00479,0.007405,0.003815,0.004742,0.004728,0.004094,0.003497,0.00313,0.005897,0.006897,0.003843,0.032611,0.003434,0.00648,0.012514,0.003511,0.00365,0.046437,0.225057,0.004318,0.003748,0.009535,0.063886,0.003334,0.003162,0.002825,0.010127,0.005637,0.009004,0.053858,0.004573,0.004178,0.027774,0.003687,0.002152,0.052816
CO,0.014277,0.002946,0.006928,0.016414,0.00652,0.95696,0.001724,0.005607,0.002426,0.003898,0.00295,0.018586,0.012988,0.022381,0.006019,0.004398,0.033832,0.003963,0.004398,0.001933,0.002643,0.002163,0.002343,0.007532,0.011658,0.003276,0.045607,0.00229,0.018504,0.056146,0.001866,0.001635,0.087417,0.021121,0.001541,0.003151,0.014145,0.010296,0.002184,0.001719,0.002369,0.039307,0.004129,0.008817,0.043176,0.002895,0.003214,0.007445,0.004849,0.002174,0.223836
CT,0.000975,0.000625,0.000868,0.000891,0.0006,0.001188,0.937903,0.011459,0.010864,0.002182,0.001479,0.00135,0.000884,0.000752,0.001304,0.001535,0.000679,0.001286,0.000612,0.1135,0.007294,0.04196,0.00077,0.000637,0.000869,0.00058,0.0013,0.002298,0.000797,0.001133,0.050358,0.023397,0.00175,0.001204,0.051198,0.001935,0.000665,0.000464,0.00962,0.199834,0.002322,0.000893,0.001437,0.000594,0.000975,0.004907,0.055923,0.000491,0.000668,0.002324,0.004021
DC,0.001184,0.000735,0.000492,0.000811,0.000602,0.001172,0.002936,0.755816,0.017756,0.001318,0.001289,0.000654,0.001233,0.000511,0.000995,0.001137,0.000873,0.00081,0.000708,0.002429,0.133713,0.002289,0.000626,0.000864,0.000687,0.000524,0.001269,0.003153,0.001109,0.001222,0.001663,0.004508,0.000594,0.000958,0.003265,0.001412,0.0005,0.000527,0.005055,0.002364,0.001901,0.003444,0.000973,0.000643,0.000803,0.056799,0.002571,0.000524,0.000643,0.00635,0.001679
DE,0.000418,0.000469,0.000508,0.000412,0.000256,0.000564,0.007144,0.044656,0.837534,0.001372,0.001068,0.000696,0.000576,0.000346,0.000717,0.00093,0.000399,0.000758,0.000412,0.003747,0.116688,0.003799,0.000358,0.000356,0.000512,0.000463,0.000635,0.003438,0.000173,0.00064,0.003197,0.031651,0.000883,0.000545,0.007566,0.00139,0.000372,0.000252,0.051347,0.005004,0.002461,0.00074,0.000993,0.000325,0.000469,0.016151,0.005849,0.000203,0.000376,0.006211,0.001991
FL,0.017689,0.151486,0.030219,0.010617,0.005048,0.020942,0.017489,0.033935,0.016876,0.958072,0.135126,0.014873,0.011913,0.007415,0.023271,0.025614,0.017595,0.045045,0.061533,0.018894,0.020137,0.020049,0.012403,0.010253,0.025071,0.074997,0.016623,0.031382,0.010673,0.014652,0.015763,0.019854,0.013259,0.015648,0.019999,0.024627,0.018144,0.004652,0.017414,0.02336,0.041979,0.015662,0.064074,0.01735,0.013445,0.021237,0.015363,0.005392,0.011047,0.02115,0.026974
GA,0.013929,0.146829,0.016439,0.00775,0.003594,0.009912,0.008453,0.023951,0.010477,0.08199,0.953836,0.012173,0.007988,0.00743,0.012708,0.017504,0.010477,0.034746,0.020704,0.00698,0.013957,0.01132,0.008011,0.006277,0.013186,0.037162,0.015263,0.050874,0.006203,0.011617,0.006394,0.007155,0.01374,0.011773,0.007828,0.015465,0.009279,0.003849,0.010194,0.007306,0.139813,0.011708,0.103807,0.007155,0.01049,0.023205,0.009578,0.004018,0.007415,0.016845,0.030331
HI,0.007521,0.000497,0.000589,0.004543,0.004669,0.003757,0.000212,0.000787,0.000386,0.000524,0.000838,0.95114,0.000529,0.002196,0.000751,0.000392,0.00106,0.000481,0.00054,0.000297,0.00042,0.000201,0.000278,0.000593,0.000751,0.000524,0.001662,0.000417,0.00045,0.000956,0.000222,0.000316,0.001862,0.004894,0.000328,0.00046,0.000731,0.002676,0.000283,0.000184,0.000307,0.001071,0.0006,0.001176,0.003902,0.000436,0.000257,0.003645,0.000266,0.000246,0.0016
IA,0.004318,0.001956,0.006847,0.004941,0.001649,0.013798,0.001088,0.002902,0.000966,0.002311,0.002267,0.002468,0.953907,0.008528,0.04787,0.008897,0.027705,0.006089,0.001669,0.000981,0.001334,0.00161,0.003483,0.05725,0.033021,0.002808,0.022668,0.001702,0.020548,0.232525,0.001257,0.000896,0.00923,0.008329,0.001019,0.003884,0.008204,0.002905,0.002196,0.00089,0.001683,0.174727,0.004779,0.002274,0.011705,0.001922,0.001928,0.002691,0.036185,0.002709,0.062068
