STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.993679,7e-05,2.1e-05,0.000269,0.000132,0.0003,1.8e-05,0.000116,7.5e-05,8.8e-05,8.1e-05,0.0009,7.7e-05,0.000653,4.9e-05,4.7e-05,7.6e-05,5.6e-05,5.8e-05,6e-05,4.7e-05,8.8e-05,9e-05,0.000199,6.1e-05,7e-05,0.000709,5.3e-05,0.0,0.000109,8.3e-05,2.2e-05,0.000164,0.000426,2e-05,4e-05,9.1e-05,0.000512,3.2e-05,9.7e-05,4.6e-05,0.000169,4.7e-05,7.3e-05,0.00033,1.9e-05,7e-05,0.001392,9e-05,2.3e-05,0.00031
AL,0.002188,0.965951,0.016714,0.003389,0.001092,0.003339,0.001673,0.003359,0.001744,0.040478,0.083214,0.00105,0.003788,0.002302,0.005689,0.007457,0.004278,0.017352,0.039287,0.001515,0.003131,0.00222,0.002863,0.002186,0.007853,0.145278,0.004682,0.007646,0.002488,0.003786,0.001411,0.001702,0.010671,0.003682,0.001373,0.004307,0.00631,0.001041,0.002823,0.001558,0.011283,0.0036,0.066366,0.005928,0.002601,0.005638,0.002112,0.00105,0.003662,0.004287,0.01179
AR,0.000891,0.008076,0.9694,0.004655,0.001337,0.0044,0.000975,0.001796,0.001271,0.003022,0.003513,0.000675,0.005682,0.003298,0.00716,0.005925,0.017232,0.007752,0.028296,0.000824,0.001634,0.001373,0.00217,0.002081,0.057795,0.039297,0.004576,0.002143,0.002931,0.00676,0.001183,0.001258,0.017736,0.003691,0.00101,0.003127,0.076281,0.001461,0.002229,0.000357,0.002245,0.004866,0.02865,0.016856,0.004032,0.003413,0.001127,0.000985,0.003042,0.003096,0.019082
AZ,0.011264,0.002051,0.005194,0.981704,0.023439,0.0168,0.00148,0.001969,0.001296,0.002495,0.002098,0.011924,0.006335,0.015788,0.005129,0.003826,0.005961,0.002678,0.00281,0.002254,0.001749,0.002395,0.00254,0.007373,0.005684,0.002896,0.015147,0.00209,0.008656,0.010011,0.002345,0.001655,0.07901,0.072244,0.001443,0.002688,0.00916,0.011261,0.002116,0.001623,0.001971,0.008072,0.003494,0.006146,0.03788,0.002191,0.001901,0.011178,0.00479,0.001281,0.031337
CA,0.014992,0.002238,0.00463,0.072294,0.99493,0.018369,0.002694,0.007298,0.001993,0.004051,0.003258,0.061122,0.004744,0.028017,0.005129,0.003776,0.004734,0.003095,0.003447,0.003787,0.00311,0.002424,0.002663,0.005166,0.005023,0.003031,0.020148,0.002453,0.004294,0.008861,0.002781,0.002951,0.037639,0.196483,0.002942,0.002736,0.007108,0.051711,0.002723,0.002856,0.002248,0.006441,0.004516,0.006449,0.03637,0.003347,0.003239,0.022381,0.003654,0.001418,0.042921
CO,0.00705,0.001705,0.004246,0.011307,0.005349,0.981349,0.001067,0.003881,0.001445,0.003284,0.002095,0.0089,0.008757,0.019054,0.004343,0.00346,0.019713,0.002938,0.002566,0.00187,0.002309,0.001607,0.001935,0.005595,0.006566,0.00218,0.028591,0.001715,0.014449,0.034573,0.001785,0.001513,0.061292,0.017224,0.001213,0.002389,0.007961,0.009187,0.001988,0.001233,0.001773,0.020559,0.002976,0.005362,0.032428,0.002244,0.002535,0.006785,0.004548,0.001236,0.216568
CT,8.1e-05,0.000518,0.000716,0.000714,0.000401,0.000681,0.95311,0.007761,0.007949,0.002186,0.001058,0.00075,0.000772,0.000457,0.001169,0.001318,0.000519,0.001043,0.000401,0.124454,0.005854,0.041507,0.000635,0.000413,0.00076,0.00053,0.000922,0.002209,0.000443,0.00109,0.053482,0.019626,0.001402,0.000999,0.047151,0.001603,0.000647,0.000336,0.007507,0.210407,0.002067,0.000759,0.001111,0.000432,0.000931,0.004108,0.051401,0.000286,0.000557,0.001837,0.003258
DC,0.000405,0.00032,0.000174,0.000476,0.000367,0.000542,0.002823,0.819519,0.014179,0.001063,0.000891,0.000525,0.000321,0.000147,0.000483,0.000391,0.000316,0.000505,0.000343,0.004112,0.137051,0.002424,0.00043,0.000309,0.000349,0.00024,0.000319,0.002462,0.000307,0.000347,0.002573,0.003369,0.000528,0.000546,0.002255,0.000602,0.000267,0.000252,0.00383,0.004025,0.001422,0.000141,0.000508,0.000327,0.00041,0.053323,0.001549,0.000442,0.000328,0.005716,0.000621
DE,0.000162,0.000359,0.000374,0.000269,0.000129,0.000496,0.00753,0.029597,0.90688,0.001225,0.000838,0.000275,0.000273,0.000359,0.00053,0.000632,0.000215,0.000718,0.000257,0.006973,0.099835,0.005667,0.00032,0.000183,0.00028,0.00029,0.000532,0.002898,0.00017,0.000377,0.006102,0.02646,0.000637,0.000564,0.005159,0.000915,0.000263,0.000193,0.044162,0.006103,0.00194,0.000422,0.000733,0.000229,0.0003,0.012151,0.005563,0.000146,0.000288,0.003175,0.001345
FL,0.010616,0.095031,0.011879,0.008147,0.004441,0.015819,0.03366,0.025833,0.019885,0.981245,0.080673,0.0051,0.010265,0.006237,0.017041,0.017967,0.009632,0.026397,0.026194,0.047634,0.020084,0.044954,0.018336,0.017883,0.013039,0.031651,0.008833,0.021958,0.00811,0.009991,0.042815,0.021752,0.009396,0.012728,0.019104,0.017765,0.007677,0.004039,0.017376,0.046256,0.030817,0.008466,0.029146,0.009212,0.010376,0.018094,0.024996,0.00572,0.016416,0.014776,0.017117
