state,date,aggLEX
CO,2020-10-10,0.14346823482358234
CO,2020-10-14,0.12913102354922879
CO,2020-10-17,0.14717319410289645
CO,2020-10-21,0.13580514742135885
CO,2020-10-24,0.14814137943638292
CO,2020-10-28,0.12804108758928306
CO,2020-10-31,0.12585331929313506
CO,2020-11-04,0.10493445248750576
CO,2020-11-07,0.11400682303060221
CO,2020-11-11,0.10420454015755372
CO,2020-11-14,0.10983234763432237
CO,2020-11-18,0.10049609443271804
CO,2020-11-21,0.12070660178495281
CO,2020-11-25,0.12777193150291782
CO,2020-11-28,0.14352315576344027
CO,2020-12-02,0.12857983219294716
CO,2020-12-05,0.13571672411657548
CO,2020-12-09,0.12780337751480023
CO,2020-12-12,0.13473811917421605
CO,2020-12-16,0.1147328306170437
CO,2020-12-19,0.13454007693190645
CO,2020-12-23,0.14238367448685335
CO,2020-12-26,0.15892287278071093
CO,2020-12-30,0.1572959215821642
CO,2021-01-16,0.12752462575432258
CO,2021-01-20,0.10441341845296793
CO,2021-01-23,0.09946257222286278
CO,2021-01-27,0.09954909819639278
CO,2021-01-30,0.09609110203047293
CO,2021-02-03,0.09362554710855549
CO,2021-02-06,0.1008911250256297
CO,2021-02-10,0.10117124394184168
CO,2021-02-13,0.11263042349275294
CO,2021-02-17,0.11062527885779845
CO,2021-02-20,0.11264124931520045
CO,2021-02-24,0.10691312967195524
CT,2020-01-15,0.3013377720239196
CT,2020-01-18,0.304528336941997
CT,2020-01-22,0.30404194092547876
CT,2020-01-25,0.3074610333095973
CT,2020-01-29,0.2955176464748416
CT,2020-02-01,0.304087747161672
CT,2020-02-05,0.29549250817360584
CT,2020-02-08,0.30580136707782274
CT,2020-02-12,0.29786082450175594
CT,2020-02-15,0.31881306390475683
CT,2020-02-19,0.3234763128005682
CT,2020-02-22,0.3259054001804356
CT,2020-02-26,0.31496918944541
CT,2020-02-29,0.32514078610100805
CT,2020-03-04,0.29409279522104936
CT,2020-03-07,0.30503620668494047
CT,2020-03-11,0.283684730686872
CT,2020-03-14,0.28786904022580295
