STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.986342,6.8e-05,0.000102,0.000271,0.000338,0.000354,8.8e-05,9.8e-05,4.2e-05,8.7e-05,0.000163,0.000303,8.5e-05,0.000844,0.000154,9.9e-05,0.000115,0.000178,0.000106,8.3e-05,4.9e-05,0.000131,0.000103,0.000352,0.000124,9.3e-05,0.000792,6.6e-05,0.000497,0.000189,7.1e-05,4.2e-05,0.000204,0.000433,3.8e-05,7.9e-05,0.00016,0.00073,7.8e-05,5.9e-05,0.000109,0.000484,0.0001,0.000132,0.000523,7.5e-05,0.000147,0.001742,0.000262,4.7e-05,0.000626
AL,0.001946,0.967026,0.032783,0.00329,0.001169,0.003657,0.001473,0.003568,0.001955,0.039928,0.091296,0.000378,0.003883,0.0028,0.007065,0.011283,0.004214,0.026152,0.063701,0.001227,0.002922,0.001795,0.002419,0.001462,0.012529,0.166485,0.004401,0.008828,0.001662,0.003531,0.001263,0.001475,0.008516,0.003073,0.001303,0.006148,0.012539,0.001217,0.002735,0.001308,0.014038,0.002922,0.073451,0.009789,0.003348,0.006303,0.001174,0.00112,0.002404,0.006104,0.010921
AR,0.001432,0.012051,0.968649,0.00486,0.001507,0.006004,0.001068,0.001564,0.001536,0.003962,0.004865,0.000132,0.00637,0.003545,0.00784,0.005956,0.015618,0.008245,0.035171,0.000734,0.001845,0.001284,0.002386,0.002029,0.05422,0.045277,0.004718,0.00286,0.003153,0.006941,0.000713,0.001143,0.015566,0.003778,0.000987,0.003109,0.073713,0.001569,0.002539,0.000761,0.002959,0.005405,0.029528,0.017628,0.003971,0.00354,0.001057,0.001089,0.002528,0.003619,0.015929
AZ,0.004112,0.001767,0.004945,0.98408,0.023205,0.01268,0.000887,0.001075,0.00095,0.001455,0.001848,0.00225,0.00411,0.014197,0.003629,0.002945,0.004288,0.001926,0.00294,0.000966,0.001384,0.00093,0.001375,0.002369,0.004581,0.003032,0.010638,0.001433,0.004395,0.00607,0.000795,0.000983,0.054962,0.053783,0.000802,0.001841,0.008766,0.007506,0.00167,0.000781,0.001363,0.005465,0.002862,0.005359,0.032424,0.001757,0.00044,0.005146,0.002033,0.001673,0.021146
CA,0.016081,0.002376,0.005305,0.074489,0.9938,0.015696,0.002322,0.006744,0.002486,0.002526,0.003314,0.014067,0.004754,0.032351,0.004705,0.005144,0.005026,0.003567,0.003598,0.002748,0.002824,0.002778,0.002311,0.003623,0.005329,0.003055,0.024,0.002675,0.005484,0.009273,0.002547,0.002337,0.031919,0.199151,0.002278,0.002874,0.007941,0.055518,0.002663,0.002186,0.002238,0.0071,0.004413,0.005724,0.045593,0.003355,0.002025,0.020146,0.002797,0.002337,0.038861
CO,0.006388,0.002161,0.007582,0.014727,0.005195,0.970138,0.001709,0.003812,0.002053,0.002627,0.002492,0.001248,0.012655,0.020613,0.006718,0.004673,0.033343,0.00353,0.004417,0.001872,0.002744,0.001664,0.00296,0.006068,0.013472,0.003203,0.032944,0.001978,0.013051,0.04903,0.002527,0.001437,0.069169,0.016653,0.001249,0.003191,0.016054,0.007267,0.002472,0.001366,0.001974,0.027295,0.003665,0.010192,0.038221,0.002586,0.001379,0.005688,0.004613,0.002595,0.202606
CT,0.000184,0.000537,0.000775,0.000573,0.000407,0.001148,0.960813,0.007575,0.011872,0.001199,0.001409,0.000151,0.001434,0.000691,0.001582,0.002036,0.000594,0.001264,0.000648,0.097124,0.007263,0.035547,0.00106,0.000599,0.001021,0.000891,0.001472,0.002339,0.001127,0.001163,0.048514,0.020422,0.001457,0.000699,0.043553,0.002375,0.000781,0.000576,0.008315,0.205808,0.001869,0.001423,0.001498,0.00047,0.000675,0.004975,0.062661,0.000645,0.001231,0.00304,0.002852
DC,0.00022,0.000325,0.000297,0.000168,0.000203,0.000363,0.001287,0.847962,0.012026,0.000476,0.000706,3.8e-05,0.000374,0.000171,0.000443,0.000423,0.000205,0.000478,0.000348,0.00124,0.100495,0.001258,0.00045,0.000288,0.000303,0.000287,0.000301,0.001895,0.000191,0.000298,0.000856,0.002355,0.000214,0.000375,0.001305,0.000632,0.000315,0.000173,0.002678,0.001678,0.001218,0.000167,0.000612,0.00024,0.000323,0.036643,0.000969,0.000461,0.000376,0.005166,0.000325
DE,0.00022,0.000466,0.00061,0.000345,0.000173,0.000419,0.00643,0.029323,0.91026,0.000886,0.0012,3.8e-05,0.000467,0.00026,0.000598,0.000886,0.000316,0.000727,0.000371,0.003231,0.101079,0.002791,0.000453,0.000257,0.000535,0.000461,0.000649,0.004543,0.000248,0.000475,0.003566,0.028165,0.000641,0.000492,0.006035,0.002177,0.000407,0.00022,0.044567,0.004723,0.002034,0.000257,0.001061,0.000271,0.000364,0.015215,0.003757,0.000173,0.000355,0.005979,0.001507
FL,0.005067,0.119612,0.024043,0.005159,0.002672,0.010199,0.006852,0.014466,0.010699,0.985162,0.109284,0.00138,0.007411,0.004074,0.013367,0.018188,0.006186,0.03405,0.046957,0.00844,0.012524,0.009342,0.006935,0.004419,0.014715,0.058126,0.007979,0.023763,0.004261,0.006368,0.007549,0.007668,0.007982,0.00713,0.00638,0.016574,0.012396,0.002454,0.009418,0.009154,0.033287,0.005965,0.044637,0.012117,0.005427,0.015572,0.006222,0.002812,0.005584,0.016961,0.015605
