STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.994992,8.5e-05,9e-05,0.000427,0.000163,0.000299,7.7e-05,0.000113,0.000103,7.8e-05,7.9e-05,0.00117,4.9e-05,0.000498,6.7e-05,6.7e-05,3.3e-05,7.4e-05,7.2e-05,5.4e-05,6.9e-05,3e-05,7.2e-05,0.000136,4.7e-05,5.1e-05,0.000621,6.4e-05,0.000272,7.1e-05,2e-05,1.9e-05,5.5e-05,0.000497,3.2e-05,6.1e-05,7.8e-05,0.000656,3.7e-05,0.0,6.3e-05,8.5e-05,5.9e-05,9.5e-05,0.000403,8.8e-05,7.1e-05,0.00127,7.1e-05,6.8e-05,0.000267
AL,0.002587,0.970854,0.0252,0.003796,0.001238,0.003861,0.001293,0.005031,0.002513,0.042782,0.110559,0.0011,0.004717,0.002457,0.013147,0.030068,0.004633,0.048183,0.05438,0.000964,0.003026,0.00125,0.018503,0.004355,0.012326,0.152364,0.003617,0.009586,0.002582,0.003785,0.001176,0.001748,0.01189,0.003487,0.001534,0.011131,0.00658,0.001261,0.00293,0.000864,0.015174,0.003151,0.079482,0.005868,0.003009,0.006926,0.001134,0.000937,0.018127,0.004784,0.01118
AR,0.001252,0.008718,0.969084,0.004397,0.001362,0.003942,0.000862,0.001526,0.001641,0.002174,0.003993,0.000819,0.006116,0.00347,0.009668,0.007417,0.016749,0.00906,0.033089,0.000524,0.001674,0.000625,0.003413,0.003359,0.062245,0.040044,0.004494,0.00234,0.002786,0.007388,0.000608,0.001192,0.018829,0.003812,0.000991,0.003597,0.079109,0.001386,0.002261,0.000565,0.002405,0.00528,0.030594,0.017427,0.003683,0.003366,0.000283,0.000849,0.00522,0.00325,0.018027
AZ,0.008013,0.002378,0.005711,0.980998,0.029642,0.021228,0.001465,0.004352,0.002385,0.002412,0.00305,0.010978,0.008053,0.021702,0.009513,0.006584,0.00704,0.004056,0.003479,0.001247,0.002741,0.000655,0.006099,0.014492,0.007319,0.002919,0.019622,0.002616,0.016887,0.013077,0.001095,0.002416,0.085106,0.087749,0.001898,0.004618,0.009401,0.01341,0.002652,0.00093,0.002203,0.015583,0.003736,0.006349,0.050173,0.003061,0.000779,0.015618,0.010402,0.001818,0.037766
CA,0.014022,0.002362,0.005046,0.079723,0.995175,0.022511,0.002174,0.011191,0.002923,0.00433,0.004031,0.086164,0.005016,0.038406,0.008098,0.004639,0.005225,0.003387,0.004131,0.002905,0.003813,0.001786,0.004297,0.007622,0.005358,0.003142,0.023203,0.002902,0.004961,0.009737,0.001663,0.003646,0.040529,0.239152,0.003712,0.003365,0.007308,0.065753,0.003065,0.002525,0.002506,0.007125,0.004628,0.006866,0.049901,0.004286,0.001346,0.031319,0.005296,0.001636,0.044881
CO,0.004758,0.003204,0.006344,0.012207,0.006375,0.981379,0.001599,0.006331,0.001513,0.004871,0.003352,0.008333,0.011041,0.018879,0.007529,0.005145,0.021583,0.004074,0.003987,0.001501,0.003005,0.001161,0.003784,0.009364,0.008968,0.002378,0.030511,0.002467,0.017906,0.04095,0.00144,0.002178,0.060719,0.016632,0.002088,0.003593,0.007694,0.008804,0.002588,0.001561,0.002402,0.025773,0.003486,0.005632,0.03687,0.003149,0.002125,0.007398,0.007911,0.001966,0.249866
CT,0.000334,0.000532,0.00083,0.000997,0.000514,0.001013,0.954719,0.014752,0.014668,0.003984,0.001504,0.001241,0.000745,0.000565,0.001344,0.001543,0.000345,0.001148,0.000521,0.100116,0.007583,0.027353,0.00064,0.000572,0.000807,0.000445,0.001169,0.003311,0.00051,0.000931,0.040275,0.024867,0.001822,0.001048,0.053725,0.001855,0.000615,0.000373,0.009223,0.184865,0.003927,0.000624,0.001201,0.000432,0.001208,0.006759,0.048459,0.000469,0.000813,0.001966,0.003638
DC,0.000584,0.00048,0.000277,0.000427,0.000601,0.000834,0.003198,0.808105,0.019566,0.00136,0.001307,0.000375,0.000422,0.000349,0.000849,0.000779,0.000208,0.000889,0.000474,0.00194,0.150742,0.00125,0.001089,0.000452,0.000392,0.000385,0.000256,0.003751,0.000238,0.000476,0.001075,0.007457,0.000423,0.000659,0.005337,0.001486,0.000212,0.00029,0.006765,0.002325,0.002349,0.000284,0.000767,0.000413,0.000614,0.0646,0.001275,0.000541,0.000647,0.007181,0.000909
DE,8.3e-05,0.000354,0.000388,0.000374,0.000214,0.000443,0.00587,0.037927,0.907478,0.001626,0.001104,0.000398,0.000434,0.000349,0.000595,0.00076,0.000215,0.000512,0.000364,0.00226,0.106903,0.001816,0.000348,0.000229,0.00035,0.000298,0.000292,0.003939,6.8e-05,0.000577,0.00148,0.03526,0.000791,0.000488,0.009167,0.000921,0.000256,0.000174,0.047473,0.002824,0.003047,0.000369,0.000797,0.000208,0.000392,0.017023,0.001488,0.000198,0.000371,0.003852,0.001712
FL,0.00626,0.139601,0.01893,0.007192,0.005316,0.020647,0.019677,0.037814,0.03408,0.98364,0.154268,0.004541,0.013082,0.009166,0.046521,0.075575,0.010131,0.080696,0.037229,0.017989,0.030405,0.016162,0.085603,0.039693,0.022303,0.034792,0.009866,0.039073,0.01281,0.010313,0.015149,0.037403,0.009847,0.013895,0.041027,0.050994,0.006208,0.004539,0.026162,0.021161,0.060134,0.015356,0.051162,0.007922,0.013232,0.03271,0.010981,0.005726,0.056868,0.019874,0.021397
GA,0.005759,0.149347,0.01382,0.006369,0.003062,0.009581,0.006626,0.026396,0.015181,0.085007,0.972859,0.005688,0.0082,0.005928,0.018116,0.036972,0.00611,0.050745,0.017372,0.004634,0.017331,0.006459,0.03768,0.009239,0.011795,0.028747,0.010049,0.060369,0.005131,0.008704,0.004502,0.011077,0.012037,0.010624,0.011591,0.025258,0.006593,0.00283,0.0119,0.004717,0.165733,0.007323,0.103521,0.00623,0.009791,0.030903,0.004109,0.003014,0.019972,0.019476,0.020755
HI,0.005425,0.000162,0.000266,0.001249,0.005015,0.002377,0.000105,0.000509,0.000462,0.000239,0.000356,0.981555,0.000397,0.003354,0.001443,0.000675,0.000215,0.0003,8.9e-05,0.000145,0.000401,8.9e-05,0.000863,0.001971,0.00035,7.6e-05,0.002192,0.000329,0.000306,0.000385,0.000223,0.000437,0.00035,0.004454,0.000305,0.000362,0.000143,0.004199,0.000226,0.0,0.000199,0.000568,0.000181,0.00027,0.004327,0.00038,7.1e-05,0.0048,0.001198,5.7e-05,0.001872
IA,0.001085,0.001608,0.005323,0.003831,0.001263,0.007751,0.000776,0.001809,0.000769,0.001753,0.001719,0.000843,0.966388,0.007372,0.046718,0.007949,0.022377,0.004507,0.001384,0.000554,0.001114,0.000506,0.003187,0.055818,0.029425,0.0021,0.013995,0.001226,0.018858,0.225388,0.000466,0.000861,0.009534,0.00589,0.000934,0.003327,0.006585,0.002689,0.001915,0.000598,0.001309,0.16872,0.003624,0.001768,0.007356,0.001537,0.001204,0.002051,0.03711,0.003057,0.049321
ID,0.003756,0.000395,0.001175,0.004197,0.003122,0.004655,0.000297,0.000678,0.000205,0.000461,0.000587,0.003394,0.002438,0.967555,0.00129,0.001185,0.001568,0.000917,0.000529,0.000175,0.000359,0.000357,0.000377,0.001579,0.00162,0.000511,0.092849,0.000352,0.008766,0.006295,0.000162,0.000308,0.006276,0.014816,0.000287,0.000746,0.001347,0.037075,0.000484,0.0001,0.000384,0.006358,0.000772,0.000782,0.065126,0.00044,0.000567,0.068874,0.001084,0.000625,0.080561
IL,0.003005,0.00725,0.017957,0.011101,0.004071,0.012556,0.003629,0.008987,0.004488,0.010184,0.007927,0.006531,0.127453,0.009763,0.978458,0.142929,0.017842,0.046625,0.005482,0.00314,0.005698,0.002708,0.03859,0.025396,0.123216,0.009056,0.016443,0.005709,0.015222,0.02507,0.002758,0.004382,0.020135,0.013876,0.004591,0.019761,0.01164,0.004979,0.00848,0.002624,0.006262,0.020693,0.020763,0.005431,0.010465,0.007576,0.005101,0.004508,0.178531,0.010943,0.051193
IN,0.001002,0.010718,0.011427,0.006208,0.001914,0.00595,0.00294,0.00667,0.003821,0.011536,0.011189,0.002926,0.015447,0.005861,0.118565,0.964492,0.00745,0.172139,0.00359,0.002109,0.005175,0.002322,0.079921,0.009048,0.018719,0.005525,0.011108,0.006281,0.008325,0.012489,0.002008,0.003955,0.015276,0.007218,0.003779,0.068502,0.00788,0.002498,0.009169,0.001262,0.00718,0.009622,0.030075,0.003392,0.005927,0.007162,0.003259,0.002181,0.043391,0.016635,0.035145
KS,0.001085,0.001928,0.015352,0.004301,0.001105,0.019041,0.000527,0.001583,0.000923,0.001508,0.001646,0.00117,0.021557,0.004782,0.005875,0.003916,0.964876,0.003585,0.002028,0.000356,0.000887,0.000298,0.001165,0.007453,0.180794,0.002575,0.006358,0.001039,0.008121,0.06262,0.000487,0.000665,0.014393,0.004029,0.000556,0.001991,0.051076,0.001942,0.001286,0.000199,0.001176,0.017457,0.00311,0.004407,0.004981,0.001326,0.000567,0.001426,0.003841,0.00175,0.027656
