STATE_PRE,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
AK,0.993594,5.6e-05,4.2e-05,0.000334,0.000146,0.000163,0.0,0.000313,4.2e-05,6.8e-05,6.5e-05,0.000727,6e-05,0.000608,5.4e-05,4.8e-05,0.000179,0.000104,8e-05,7.6e-05,9.9e-05,8.6e-05,8.1e-05,0.000112,5.7e-05,3.7e-05,0.000563,5.3e-05,7.7e-05,0.0001,4.5e-05,3.8e-05,9.6e-05,0.000377,2.7e-05,7.1e-05,0.000113,0.000916,4e-05,2.7e-05,4.4e-05,0.000113,6.9e-05,7.4e-05,0.000224,5.5e-05,4.9e-05,0.001616,9.4e-05,5.2e-05,0.000339
AL,0.000966,0.974021,0.014197,0.003451,0.001416,0.002774,0.001848,0.005685,0.002527,0.027488,0.074203,0.000944,0.003474,0.002247,0.005087,0.013086,0.003906,0.016202,0.031792,0.001853,0.003165,0.002008,0.002531,0.001896,0.00661,0.122348,0.003793,0.007474,0.002373,0.003847,0.001658,0.001882,0.009914,0.002831,0.001789,0.004229,0.006736,0.001371,0.002885,0.001119,0.010419,0.002817,0.064663,0.005595,0.002745,0.005354,0.00123,0.001284,0.002307,0.004196,0.01118
AR,0.000915,0.007083,0.971886,0.004972,0.001434,0.003516,0.000876,0.002283,0.001691,0.002103,0.00399,0.000216,0.005239,0.003277,0.007275,0.006691,0.015299,0.008045,0.029767,0.000795,0.001995,0.000756,0.002186,0.002036,0.050885,0.037366,0.004014,0.002669,0.002909,0.00664,0.000467,0.001256,0.01819,0.003238,0.000986,0.003442,0.075068,0.001266,0.002248,0.000682,0.002531,0.004868,0.026948,0.016834,0.003325,0.003273,0.001033,0.000929,0.002459,0.003468,0.017053
AZ,0.004118,0.002112,0.005437,0.984099,0.023385,0.011889,0.001207,0.002955,0.001441,0.001947,0.002158,0.004502,0.004344,0.011359,0.004422,0.004267,0.005033,0.002642,0.003211,0.001349,0.001929,0.001037,0.001981,0.004247,0.005478,0.003432,0.00722,0.001832,0.006074,0.007936,0.00107,0.001393,0.070763,0.059158,0.00121,0.002405,0.009287,0.00731,0.001879,0.000737,0.001709,0.00568,0.003516,0.00562,0.033398,0.002248,0.000738,0.006509,0.002803,0.001593,0.02364
CA,0.007423,0.003424,0.005873,0.067651,0.994362,0.015041,0.002988,0.009804,0.002798,0.003494,0.00407,0.023787,0.005214,0.025151,0.00586,0.005004,0.005775,0.003791,0.004574,0.003282,0.003921,0.002376,0.002971,0.004942,0.005784,0.004282,0.014023,0.003367,0.00444,0.009633,0.002321,0.003192,0.03923,0.161837,0.003206,0.003544,0.008343,0.039696,0.003321,0.002374,0.00288,0.005612,0.004906,0.006371,0.038424,0.003947,0.002705,0.017053,0.003297,0.002103,0.036778
CO,0.003762,0.002283,0.005592,0.012143,0.004876,0.981641,0.001288,0.004119,0.002151,0.002534,0.00236,0.003539,0.009108,0.016138,0.004741,0.004468,0.020472,0.003392,0.003317,0.001331,0.002471,0.001231,0.002289,0.005984,0.009581,0.002623,0.020925,0.001838,0.012224,0.034619,0.001236,0.001348,0.052931,0.013096,0.001034,0.002736,0.010989,0.006836,0.002248,0.000628,0.001561,0.017196,0.003618,0.00606,0.030057,0.002284,0.001328,0.00499,0.003848,0.001989,0.174177
CT,0.000203,0.000825,0.001128,0.000738,0.000512,0.000905,0.966693,0.005999,0.007935,0.001668,0.001357,0.000334,0.001,0.000608,0.00156,0.002133,0.000693,0.001361,0.000704,0.082152,0.005077,0.020754,0.000934,0.000747,0.000891,0.000919,0.000954,0.002068,0.000459,0.001112,0.033135,0.017841,0.001942,0.000864,0.040235,0.002286,0.00082,0.000455,0.007658,0.160317,0.002077,0.001149,0.001487,0.000582,0.000758,0.00384,0.044411,0.000463,0.000874,0.00302,0.003802
DC,0.000254,0.000757,0.000622,0.000493,0.00047,0.000823,0.001597,0.822992,0.01397,0.001043,0.001163,0.000295,0.000535,0.000509,0.000829,0.000854,0.00039,0.000786,0.000769,0.001291,0.135029,0.001274,0.000797,0.000651,0.000567,0.000662,0.000857,0.002589,0.000408,0.000527,0.000964,0.003271,0.000551,0.000711,0.001961,0.000971,0.00047,0.000314,0.005098,0.001447,0.001634,0.000203,0.000976,0.000574,0.000619,0.051668,0.001525,0.000416,0.00049,0.008528,0.000527
DE,0.000254,0.000382,0.000505,0.000317,0.000165,0.000356,0.003298,0.022652,0.931131,0.000973,0.000786,3.9e-05,0.000425,0.000248,0.000619,0.000785,0.000325,0.000647,0.000341,0.001634,0.079748,0.001728,0.000305,0.000263,0.000402,0.000427,0.000318,0.002188,0.000204,0.000443,0.001582,0.021542,0.000854,0.000385,0.00312,0.000987,0.000317,0.000148,0.037801,0.001719,0.00152,0.000338,0.00069,0.000261,0.000356,0.009418,0.001623,0.000181,0.000265,0.002957,0.001242
FL,0.002898,0.076918,0.010079,0.005737,0.003463,0.01011,0.007221,0.019071,0.010942,0.989211,0.067569,0.002044,0.007074,0.003501,0.011018,0.025755,0.006344,0.01914,0.021822,0.008551,0.012142,0.006069,0.009214,0.008675,0.009137,0.024667,0.005115,0.018308,0.005027,0.006564,0.00663,0.010138,0.008978,0.008479,0.008036,0.011948,0.00792,0.002613,0.009782,0.009225,0.023957,0.004891,0.030356,0.007058,0.006596,0.01324,0.005164,0.003424,0.007449,0.009174,0.011557
